Time,XKY0_C,XKY0_YC,XKY0_YCS,XKY0_Y0,XKY0_Y1,XKY0_Y2,XKY0_Y3,XKY0_Y4,XKY0_W0,XKY0_W1,XKY0_W2,XKY0_W3,XKY0_W4
 708621438, 1, 332.701, 1.059379, 332.6655, 332.7012, 332.7, 332.7007, 332.9112, 0.008500442, 0.2163173, 0.7592577, 0.01089879, 0.005025823
 708721398, 0, 189.7354, 14.04053, 198.6443, 270.6443, 342.6443, 54.64426, 126.6443, 0.2, 0.2, 0.2, 0.2, 0.2
 708721398, 1, 332.6966, 1.059209, 332.661, 332.6968, 332.6956, 332.6963, 332.9068, 0.008500442, 0.2163173, 0.7592577, 0.01089879, 0.005025823
 708821358, 0, 189.7125, 14.04041, 198.6396, 270.6396, 342.6396, 54.63963, 126.6396, 0.2, 0.2, 0.2, 0.2, 0.2
 708821358, 1, 332.6914, 1.059065, 332.6558, 332.6916, 332.6903, 332.691, 332.9016, 0.008500394, 0.2163175, 0.7592574, 0.01089878, 0.005025965
 708921318, 0, 189.6927, 14.04061, 198.635, 270.635, 342.635, 54.63504, 126.635, 0.2, 0.2, 0.2, 0.2, 0.2
 708921318, 1, 332.6872, 1.059355, 332.6516, 332.6874, 332.6862, 332.6868, 332.8974, 0.008500394, 0.2163175, 0.7592574, 0.01089878, 0.005025965
 709021278, 0, 189.6615, 14.04058, 198.6306, 270.6306, 342.6306, 54.63062, 126.6306, 0.2, 0.2, 0.2, 0.2, 0.2
 709021278, 1, 332.683, 1.059194, 332.6475, 332.6833, 332.682, 332.6827, 332.8932, 0.008500348, 0.2163177, 0.7592571, 0.01089877, 0.005026104
 709121238, 0, 189.636, 14.04084, 198.6261, 270.6262, 342.6261, 54.62614, 126.6261, 0.2, 0.2, 0.2, 0.2, 0.2
 709121238, 1, 332.6784, 1.059532, 332.6428, 332.6786, 332.6774, 332.6781, 332.8886, 0.008500348, 0.2163177, 0.7592571, 0.01089877, 0.005026104
 709221198, 0, 189.5842, 14.04106, 198.6215, 270.6215, 342.6215, 54.62152, 126.6215, 0.2, 0.2, 0.2, 0.2, 0.2
 709221198, 1, 332.6735, 1.059367, 332.6379, 332.6737, 332.6724, 332.6731, 332.8837, 0.008500301, 0.2163179, 0.7592568, 0.01089876, 0.005026245
 709321158, 0, 189.6216, 14.04061, 198.6169, 270.6169, 342.6169, 54.61689, 126.6169, 0.2, 0.2, 0.2, 0.2, 0.2
 709321158, 1, 332.6686, 1.059705, 332.6331, 332.6689, 332.6676, 332.6683, 332.8788, 0.008500301, 0.2163179, 0.7592568, 0.01089876, 0.005026245
 709421118, 0, 189.5771, 14.04074, 198.6125, 270.6125, 342.6125, 54.61255, 126.6125, 0.2, 0.2, 0.2, 0.2, 0.2
 709421118, 1, 332.663, 1.059572, 332.6274, 332.6632, 332.662, 332.6627, 332.8733, 0.008500253, 0.2163181, 0.7592565, 0.01089875, 0.005026388
 709521078, 0, 189.5639, 14.04087, 198.6082, 270.6082, 342.6082, 54.60815, 126.6082, 0.2, 0.2, 0.2, 0.2, 0.2
 709521078, 1, 332.659, 1.059862, 332.6234, 332.6592, 332.658, 332.6587, 332.8692, 0.008500253, 0.2163181, 0.7592565, 0.01089875, 0.005026388
 709621038, 0, 189.5335, 14.04084, 198.6036, 270.6036, 342.6036, 54.60359, 126.6036, 0.2, 0.2, 0.2, 0.2, 0.2
 709621038, 1, 332.6546, 1.05968, 332.619, 332.6548, 332.6536, 332.6543, 332.8648, 0.008500206, 0.2163184, 0.7592562, 0.01089874, 0.005026528
 709720998, 0, 189.5291, 14.04086, 198.599, 270.599, 342.599, 54.59901, 126.599, 0.2, 0.2, 0.2, 0.2, 0.2
 709720998, 1, 332.6496, 1.060018, 332.614, 332.6498, 332.6485, 332.6492, 332.8598, 0.008500206, 0.2163184, 0.7592562, 0.01089874, 0.005026528
 709820958, 0, 189.522, 14.04092, 198.5945, 270.5945, 342.5945, 54.59451, 126.5945, 0.2, 0.2, 0.2, 0.2, 0.2
 709820958, 1, 332.6449, 1.059851, 332.6093, 332.6451, 332.6438, 332.6445, 332.8551, 0.008500159, 0.2163186, 0.7592559, 0.01089873, 0.005026668
 709920918, 0, 189.479, 14.04103, 198.5902, 270.5902, 342.5902, 54.59018, 126.5902, 0.2, 0.2, 0.2, 0.2, 0.2
 709920918, 1, 332.6406, 1.060188, 332.605, 332.6408, 332.6396, 332.6403, 332.8509, 0.008500159, 0.2163186, 0.7592559, 0.01089873, 0.005026668
 710020878, 0, 189.4649, 14.04117, 198.5857, 270.5858, 342.5858, 54.58575, 126.5857, 0.2, 0.2, 0.2, 0.2, 0.2
 710020878, 1, 332.6358, 1.06002, 332.6002, 332.636, 332.6347, 332.6354, 332.846, 0.008500111, 0.2163188, 0.7592556, 0.01089871, 0.005026809
 710120838, 0, 189.4316, 14.04117, 198.5813, 270.5813, 342.5813, 54.58134, 126.5813, 0.2, 0.2, 0.2, 0.2, 0.2
 710120838, 1, 332.6307, 1.060399, 332.5951, 332.6309, 332.6296, 332.6303, 332.8409, 0.008500111, 0.2163188, 0.7592556, 0.01089871, 0.005026809
 710220798, 0, 189.413, 14.04136, 198.5769, 270.5769, 342.5769, 54.57693, 126.5769, 0.2, 0.2, 0.2, 0.2, 0.2
 710220798, 1, 332.6265, 1.060162, 332.5909, 332.6266, 332.6254, 332.6261, 332.8367, 0.008500065, 0.216319, 0.7592553, 0.0108987, 0.005026951
 710321591, 0, 189.3814, 14.04135, 198.5726, 270.5726, 342.5726, 54.57256, 126.5726, 0.2, 0.2, 0.2, 0.2, 0.2
 710321591, 1, 332.622, 1.0605, 332.5865, 332.6223, 332.621, 332.6217, 332.8323, 0.008500065, 0.216319, 0.7592553, 0.0108987, 0.005026951
 710421551, 0, 189.3845, 14.0413, 198.5682, 270.5682, 342.5682, 54.56819, 126.5682, 0.2, 0.2, 0.2, 0.2, 0.2
 710421551, 1, 332.6176, 1.060826, 332.582, 332.6178, 332.6166, 332.6173, 332.8279, 0.008500015, 0.2163192, 0.7592549, 0.01089869, 0.005027098
 710521511, 0, 189.337, 14.04146, 198.5638, 270.5638, 342.5638, 54.56384, 126.5638, 0.2, 0.2, 0.2, 0.2, 0.2
 710521511, 1, 332.6131, 1.060604, 332.5775, 332.6133, 332.612, 332.6127, 332.8233, 0.008500015, 0.2163192, 0.7592549, 0.01089869, 0.005027098
 710621471, 0, 189.339, 14.04142, 198.5596, 270.5596, 342.5596, 54.5596, 126.5596, 0.2, 0.2, 0.2, 0.2, 0.2
 710621471, 1, 332.6089, 1.060942, 332.5733, 332.6091, 332.6078, 332.6085, 332.8192, 0.008499965, 0.2163195, 0.7592546, 0.01089868, 0.005027249
 710721431, 0, 189.2914, 14.04157, 198.5552, 270.5552, 342.5552, 54.55521, 126.5552, 0.2, 0.2, 0.2, 0.2, 0.2
 710721431, 1, 332.6049, 1.060735, 332.5694, 332.6052, 332.6039, 332.6046, 332.8152, 0.008499965, 0.2163195, 0.7592546, 0.01089868, 0.005027249
 710821391, 0, 187.2995, 14.06691, 198.5499, 270.5486, 342.5499, 54.55208, 126.5521, 0.2000252, 0.1999999, 0.1999747, 0.1999845, 0.2000157
 710821391, 1, 332.5995, 1.061073, 332.5632, 332.5991, 332.5978, 332.5985, 332.8091, 0.008499915, 0.2163197, 0.7592543, 0.01089867, 0.005027397
 710921351, 0, 180.2383, 14.1947, 198.5442, 270.5428, 342.5442, 54.54634, 126.5463, 0.2000252, 0.1999999, 0.1999747, 0.1999845, 0.2000157
 710921351, 1, 332.6589, 1.060827, 332.6135, 332.6609, 332.6571, 332.6567, 332.9191, 0.008499915, 0.2163197, 0.7592543, 0.01089867, 0.005027397
 711021311, 0, 180.2296, 14.19476, 198.5334, 270.5269, 342.5355, 54.54733, 126.5461, 0.2001374, 0.1999854, 0.1998536, 0.1999241, 0.2000996
 711021311, 1, 332.652, 1.061165, 332.6018, 332.6492, 332.6455, 332.6451, 332.9074, 0.008499887, 0.2163199, 0.759254, 0.01089866, 0.005027469
 711121271, 0, 174.926, 14.32729, 198.5262, 270.5197, 342.5282, 54.54008, 126.5388, 0.2001374, 0.1999854, 0.1998536, 0.1999241, 0.2000996
 711121271, 1, 332.6401, 1.060845, 332.5947, 332.6421, 332.6383, 332.6379, 332.9002, 0.008499887, 0.2163199, 0.759254, 0.01089866, 0.005027469
 711221231, 0, 174.9174, 14.32733, 198.515, 270.5023, 342.5176, 54.53978, 126.5382, 0.2002569, 0.1999813, 0.1997318, 0.1998527, 0.2001773
 711221231, 1, 332.6232, 1.060575, 332.5779, 332.6252, 332.6215, 332.6211, 332.8834, 0.008499885, 0.2163201, 0.7592539, 0.01089865, 0.005027456
 711321191, 0, 176.6553, 14.27567, 198.5062, 270.4935, 342.5088, 54.53094, 126.5293, 0.2002569, 0.1999813, 0.1997318, 0.1998527, 0.2001773
 711321191, 1, 332.6159, 1.060848, 332.5705, 332.6179, 332.6142, 332.6137, 332.876, 0.008499885, 0.2163201, 0.7592539, 0.01089865, 0.005027456
 711421151, 0, 176.6521, 14.27554, 198.4943, 270.4745, 342.4966, 54.53013, 126.5287, 0.2003876, 0.1999827, 0.199602, 0.1997711, 0.2002566
 711421151, 1, 332.5301, 1.060554, 332.4944, 332.5303, 332.529, 332.5297, 332.7404, 0.008499894, 0.2163203, 0.7592537, 0.01089864, 0.005027404
 711521111, 0, 178.1161, 14.23405, 198.4855, 270.4658, 342.4879, 54.52139, 126.5199, 0.2003876, 0.1999827, 0.199602, 0.1997711, 0.2002566
 711521111, 1, 332.5214, 1.060891, 332.4858, 332.5216, 332.5204, 332.5211, 332.7318, 0.008499894, 0.2163203, 0.7592537, 0.01089864, 0.005027404
 711621071, 0, 178.1069, 14.23407, 198.4716, 270.4431, 342.4752, 54.52339, 126.5212, 0.2005583, 0.1999737, 0.1994261, 0.199671, 0.2003709
 711621071, 1, 332.503, 1.060598, 332.4674, 332.5032, 332.502, 332.5027, 332.7134, 0.008499894, 0.2163205, 0.7592536, 0.01089863, 0.005027381
 711721031, 0, 177.9772, 14.23243, 198.4628, 270.4344, 342.4664, 54.51461, 126.5124, 0.2005583, 0.1999737, 0.1994261, 0.199671, 0.2003709
 711721031, 1, 332.4944, 1.060936, 332.4587, 332.4946, 332.4933, 332.494, 332.7047, 0.008499894, 0.2163205, 0.7592536, 0.01089863, 0.005027381
 711820991, 0, 177.9687, 14.23245, 198.4487, 270.4123, 342.455, 54.51778, 126.5139, 0.2007276, 0.1999546, 0.1992456, 0.1995781, 0.2004942
 711820991, 1, 332.485, 1.061273, 332.4428, 332.4787, 332.4774, 332.4781, 332.6888, 0.008499875, 0.2163207, 0.7592533, 0.01089862, 0.005027425
 711920951, 0, 177.1684, 14.24786, 198.4412, 270.4048, 342.4474, 54.51025, 126.5064, 0.2007276, 0.1999546, 0.1992456, 0.1995781, 0.2004942
 711920951, 1, 332.4707, 1.06098, 332.4351, 332.4709, 332.4697, 332.4704, 332.6811, 0.008499875, 0.2163207, 0.7592533, 0.01089862, 0.005027425
 712020911, 0, 177.1622, 14.24788, 198.4323, 270.3894, 342.4383, 54.51141, 126.5077, 0.2008474, 0.1999561, 0.1991272, 0.199503, 0.2005664
 712020911, 1, 332.4619, 1.060656, 332.4263, 332.4622, 332.4609, 332.4616, 332.6724, 0.008499835, 0.216321, 0.759253, 0.0108986, 0.005027539
 712120871, 0, 177.7203, 14.22993, 198.4271, 270.3842, 342.4331, 54.50623, 126.5025, 0.2008474, 0.1999561, 0.1991272, 0.199503, 0.2005664
 712120871, 1, 332.4568, 1.060993, 332.4211, 332.457, 332.4557, 332.4564, 332.6672, 0.008499835, 0.216321, 0.759253, 0.0108986, 0.005027539
 712220831, 0, 177.7156, 14.22996, 198.4247, 270.38, 342.4265, 54.49991, 126.4988, 0.2008515, 0.1999865, 0.1991418, 0.1994818, 0.2005385
 712220831, 1, 332.4525, 1.060702, 332.4169, 332.4527, 332.4515, 332.4521, 332.6629, 0.008499772, 0.2163213, 0.7592527, 0.01089859, 0.005027726
 712320791, 0, 179.6268, 14.18326, 198.4205, 270.3757, 342.4222, 54.49567, 126.4946, 0.2008515, 0.1999865, 0.1991418, 0.1994818, 0.2005385
 712320791, 1, 332.4488, 1.061039, 332.4132, 332.449, 332.4478, 332.4485, 332.6592, 0.008499772, 0.2163213, 0.7592527, 0.01089859, 0.005027726
 712421584, 0, 179.6236, 14.18328, 198.4234, 270.3826, 342.4191, 54.48246, 126.4851, 0.2007346, 0.2000307, 0.1992856, 0.1995269, 0.2004223
 712421584, 1, 332.4481, 1.060757, 332.4124, 332.4482, 332.447, 332.4477, 332.6584, 0.008499696, 0.2163216, 0.7592522, 0.01089857, 0.005027961
 712521544, 0, 182.7818, 14.11908, 198.4207, 270.3799, 342.4164, 54.47972, 126.4824, 0.2007346, 0.2000307, 0.1992856, 0.1995269, 0.2004223
 712521544, 1, 332.4453, 1.061083, 332.4096, 332.4455, 332.4442, 332.4449, 332.6556, 0.008499696, 0.2163216, 0.7592522, 0.01089857, 0.005027961
 712621504, 0, 182.778, 14.1191, 198.4288, 270.3971, 342.4137, 54.4557, 126.465, 0.200486, 0.2001082, 0.1995813, 0.1996328, 0.2001917
 712621504, 1, 332.4414, 1.061389, 332.4109, 332.4467, 332.4455, 332.4461, 332.6569, 0.008499606, 0.2163219, 0.7592517, 0.01089856, 0.005028242
 712721464, 0, 193.2494, 13.98997, 198.4237, 270.392, 342.4087, 54.45065, 126.46, 0.200486, 0.2001082, 0.1995813, 0.1996328, 0.2001917
 712721464, 1, 332.4414, 1.061113, 332.4058, 332.4417, 332.4404, 332.4411, 332.6519, 0.008499606, 0.2163219, 0.7592517, 0.01089856, 0.005028242
 712821424, 0, 193.2432, 13.98999, 198.4314, 270.4114, 342.4044, 54.41997, 126.4367, 0.2001777, 0.2001943, 0.1999423, 0.1997701, 0.1999155
 712821424, 1, 332.4358, 1.061451, 332.406, 332.4419, 332.4406, 332.4413, 332.6521, 0.008499512, 0.2163222, 0.7592512, 0.01089854, 0.005028536
 712921384, 0, 237.752, 14.62893, 198.4245, 270.4046, 342.3976, 54.41313, 126.4298, 0.2001777, 0.2001943, 0.1999423, 0.1997701, 0.1999155
 712921384, 1, 332.434, 1.061236, 332.3983, 332.4342, 332.4329, 332.4336, 332.6444, 0.008499512, 0.2163222, 0.7592512, 0.01089854, 0.005028536
 713021344, 0, 237.744, 14.62896, 198.4319, 270.4256, 342.3922, 54.37784, 126.4024, 0.1998274, 0.2002861, 0.2003494, 0.1999297, 0.1996075
 713021344, 1, 332.4263, 1.061542, 332.3971, 332.433, 332.4317, 332.4324, 332.6432, 0.008499417, 0.2163225, 0.7592508, 0.01089852, 0.005028836
 713121304, 0, 314.0879, 14.4648, 198.4233, 270.4171, 342.3837, 54.36931, 126.3939, 0.1998274, 0.2002861, 0.2003494, 0.1999297, 0.1996075
 713121304, 1, 332.4247, 1.061269, 332.3891, 332.425, 332.4237, 332.4244, 332.6352, 0.008499417, 0.2163225, 0.7592508, 0.01089852, 0.005028836
 713221264, 0, 314.0786, 14.46482, 198.4313, 270.4374, 342.3755, 54.3311, 126.3657, 0.1994757, 0.2004028, 0.2007739, 0.2000742, 0.1992733
 713221264, 1, 332.4155, 1.061606, 332.3865, 332.4224, 332.4211, 332.4218, 332.6326, 0.008499323, 0.2163228, 0.7592502, 0.01089851, 0.005029131
 713321224, 0, 329.7502, 14.06219, 198.4217, 270.4279, 342.366, 54.32156, 126.3561, 0.1994757, 0.2004028, 0.2007739, 0.2000742, 0.1992733
 713321224, 1, 332.4124, 1.06139, 332.3767, 332.4126, 332.4113, 332.412, 332.6228, 0.008499323, 0.2163228, 0.7592502, 0.01089851, 0.005029131
 713421184, 0, 329.7409, 14.06221, 198.4279, 270.4434, 342.3565, 54.2873, 126.3316, 0.1991843, 0.2005161, 0.2011363, 0.2001836, 0.1989798
 713421184, 1, 332.4031, 1.061728, 332.3732, 332.409, 332.4078, 332.4084, 332.6193, 0.008499237, 0.2163231, 0.7592498, 0.01089849, 0.005029403
 713521144, 0, 333.5842, 14.00154, 198.4187, 270.4342, 342.3473, 54.27811, 126.3224, 0.1991843, 0.2005161, 0.2011363, 0.2001836, 0.1989798
 713521144, 1, 332.3996, 1.06153, 332.3639, 332.3998, 332.3985, 332.3992, 332.61, 0.008499237, 0.2163231, 0.7592498, 0.01089849, 0.005029403
 713621104, 0, 333.5745, 14.00156, 198.422, 270.4467, 342.3383, 54.24656, 126.2984, 0.1989182, 0.2006048, 0.2014585, 0.2002922, 0.1987263
 713621104, 1, 332.3935, 1.06139, 332.3579, 332.3937, 332.3925, 332.3932, 332.604, 0.008499155, 0.2163233, 0.7592494, 0.01089848, 0.005029661
 713721064, 0, 335.8895, 13.97106, 198.4126, 270.4373, 342.3289, 54.23717, 126.289, 0.1989182, 0.2006048, 0.2014585, 0.2002922, 0.1987263
 713721064, 1, 332.3846, 1.061663, 332.349, 332.3848, 332.3836, 332.3842, 332.5951, 0.008499155, 0.2163233, 0.7592494, 0.01089848, 0.005029661
 713821024, 0, 335.8802, 13.97108, 198.4144, 270.444, 342.3185, 54.21109, 126.2705, 0.1987339, 0.2006936, 0.2016988, 0.2003503, 0.1985234
 713821024, 1, 332.3789, 1.0615, 332.3433, 332.3792, 332.3779, 332.3786, 332.5894, 0.008499082, 0.2163236, 0.759249, 0.01089847, 0.005029888
 713920984, 0, 336.2377, 13.96166, 198.405, 270.4347, 342.3091, 54.20174, 126.2611, 0.1987339, 0.2006936, 0.2016988, 0.2003503, 0.1985234
 713920984, 1, 332.3698, 1.061837, 332.3342, 332.3701, 332.3688, 332.3695, 332.5803, 0.008499082, 0.2163236, 0.759249, 0.01089847, 0.005029888
 714020944, 0, 336.2283, 13.96168, 198.4043, 270.4379, 342.2988, 54.17926, 126.2446, 0.1985892, 0.2007633, 0.2018876, 0.2003959, 0.1983639
 714020944, 1, 332.3638, 1.06168, 332.3282, 332.364, 332.3628, 332.3635, 332.5743, 0.008499014, 0.2163238, 0.7592486, 0.01089845, 0.005030099
 714120904, 0, 336.4423, 13.95478, 198.3965, 270.4301, 342.291, 54.17145, 126.2368, 0.1985892, 0.2007633, 0.2018876, 0.2003959, 0.1983639
 714120904, 1, 332.356, 1.062017, 332.3203, 332.3562, 332.3549, 332.3557, 332.5665, 0.008499014, 0.2163238, 0.7592486, 0.01089845, 0.005030099
 714220864, 0, 336.4357, 13.95481, 198.3952, 270.4319, 342.2844, 54.15625, 126.2248, 0.1984877, 0.200802, 0.2020137, 0.2004342, 0.1982624
 714220864, 1, 332.3491, 1.062354, 332.3157, 332.3516, 332.3503, 332.351, 332.5619, 0.008498951, 0.2163241, 0.7592483, 0.01089844, 0.005030293
 714320824, 0, 336.7891, 13.94864, 198.3893, 270.4261, 342.2785, 54.15043, 126.219, 0.1984877, 0.200802, 0.2020137, 0.2004342, 0.1982624
