Time,XKF4_C,XKF4_SV,XKF4_SP,XKF4_SH,XKF4_SM,XKF4_SVT,XKF4_errRP,XKF4_OFN,XKF4_OFE,XKF4_FS,XKF4_TS,XKF4_SS,XKF4_GPS,XKF4_PI
 706621405, 0, 0, 0, 0, 0.01, 0, 0.005638186, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 706621405, 1, 0, 0, 0, 0.01, 0, 0.005603457, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 706721365, 0, 0, 0, 0, 0.01, 0, 0.0057196, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 706721365, 1, 0, 0, 0, 0.01, 0, 0.005684548, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 706821325, 0, 0, 0, 0, 0.01, 0, 0.005637992, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 706821325, 1, 0, 0, 0, 0.01, 0, 0.005604212, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 706921285, 0, 0, 0, 0, 0.01, 0, 0.005719407, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 706921285, 1, 0, 0, 0, 0.01, 0, 0.005685274, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707021245, 0, 0, 0, 0, 0.01, 0, 0.005638321, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707021245, 1, 0, 0, 0, 0.01, 0, 0.005613225, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707121205, 0, 0, 0, 0, 0.01, 0, 0.005719737, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707121205, 1, 0, 0, 0, 0.01, 0, 0.005687349, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707221165, 0, 0, 0, 0, 0.01, 0, 0.005639219, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707221165, 1, 0, 0, 0, 0.01, 0, 0.005605876, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707321125, 0, 0, 0, 0, 0.01, 0, 0.005720632, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707321125, 1, 0, 0, 0, 0.01, 0, 0.005686968, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707421085, 0, 0, 0, 0, 0.01, 0, 0.005640958, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707421085, 1, 0, 0, 0, 0.01, 0, 0.005608293, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707521045, 0, 0, 0, 0, 0.01, 0, 0.005722583, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707521045, 1, 0, 0, 0, 0.01, 0, 0.005689346, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707621005, 0, 0, 0, 0, 0.01, 0, 0.005643697, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707621005, 1, 0, 0, 0, 0.01, 0, 0.005611244, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707720965, 0, 0, 0, 0, 0.01, 0, 0.005725307, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707720965, 1, 0, 0, 0, 0.01, 0, 0.005700073, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707820925, 0, 0, 0, 0, 0.01, 0, 0.005644685, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707820925, 1, 0, 0, 0, 0.01, 0, 0.005615569, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 707920885, 0, 0, 0, 0, 0.01, 0, 0.005726092, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 707920885, 1, 0, 0, 0, 0.01, 0, 0.005696622, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708020845, 0, 0, 0, 0, 0.01, 0, 0.005648668, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708020845, 1, 0, 0, 0, 0.01, 0, 0.005619209, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708120805, 0, 0, 0, 0, 0.01, 0, 0.005730059, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708120805, 1, 0, 0, 0, 0.01, 0, 0.005700218, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708220765, 0, 0, 0, 0, 0.01, 0, 0.005653269, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708220765, 1, 0, 0, 0, 0.01, 0, 0.005623632, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708321558, 0, 0, 0, 0, 0.01, 0, 0.00573464, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708321558, 1, 0, 0, 0, 0.01, 0, 0.005704593, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708421518, 0, 0, 0, 0, 0.01, 0, 0.005659526, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708421518, 1, 0, 0, 0, 0.01, 0, 0.005779201, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708521478, 0, 0, 0, 0, 0.01, 0, 0.005741077, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708521478, 1, 0, 0, 0, 0.01, 0, 0.005702463, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708621438, 0, 0, 0, 0, 0.01, 0, 0.005665837, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708621438, 1, 0, 0, 0, 0.01, 0, 0.005783132, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708721398, 0, 0, 0, 0, 0.01, 0, 0.005747193, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708721398, 1, 0, 0, 0, 0.01, 0, 0.005707451, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708821358, 0, 0, 0, 0, 0.01, 0, 0.00567221, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708821358, 1, 0, 0, 0, 0.01, 0, 0.0056403, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 708921318, 0, 0, 0, 0, 0.01, 0, 0.005753483, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 708921318, 1, 0, 0, 0, 0.01, 0, 0.005713955, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709021278, 0, 0, 0, 0, 0.01, 0, 0.00567916, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709021278, 1, 0, 0, 0, 0.01, 0, 0.005641915, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709121238, 0, 0, 0, 0, 0.01, 0, 0.005760401, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709121238, 1, 0, 0, 0, 0.01, 0, 0.005722833, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709221198, 0, 0, 0, 0, 0.01, 0, 0.005686691, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709221198, 1, 0, 0, 0, 0.01, 0, 0.005651079, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709321158, 0, 0, 0, 0, 0.01, 0, 0.005767898, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709321158, 1, 0, 0, 0, 0.01, 0, 0.005731927, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709421118, 0, 0, 0, 0, 0.01, 0, 0.005694745, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709421118, 1, 0, 0, 0, 0.01, 0, 0.005668095, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709521078, 0, 0, 0, 0, 0.01, 0, 0.005775184, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709521078, 1, 0, 0, 0, 0.01, 0, 0.005742033, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709621038, 0, 0, 0, 0, 0.01, 0, 0.005702739, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709621038, 1, 0, 0, 0, 0.01, 0, 0.005668618, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709720998, 0, 0, 0, 0, 0.01, 0, 0.00578409, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709720998, 1, 0, 0, 0, 0.01, 0, 0.005749417, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709820958, 0, 0, 0, 0, 0.01, 0, 0.005865139, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709820958, 1, 0, 0, 0, 0.01, 0, 0.005678525, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 709920918, 0, 0, 0, 0, 0.01, 0, 0.005789492, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 709920918, 1, 0, 0, 0, 0.01, 0, 0.00575966, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710020878, 0, 0, 0, 0, 0.01, 0, 0.005870311, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710020878, 1, 0, 0, 0, 0.01, 0, 0.005688842, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710120838, 0, 0, 0, 0, 0.01, 0, 0.005797232, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710120838, 1, 0, 0, 0, 0.01, 0, 0.005779539, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710220798, 0, 0, 0, 0, 0.01, 0, 0.005878012, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710220798, 1, 0, 0, 0, 0.01, 0, 0.005698885, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710321591, 0, 0, 0, 0, 0.01, 0, 0.005805563, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710321591, 1, 0, 0, 0, 0.01, 0, 0.005779538, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710421551, 0, 0, 0, 0, 0.01, 0, 0.005886302, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710421551, 1, 0, 0, 0, 0.01, 0, 0.005858383, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710521511, 0, 0, 0, 0, 0.01, 0, 0.005813165, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710521511, 1, 0, 0, 0, 0.01, 0, 0.005779704, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710621471, 0, 0.01, 0, 0, 0.01, 0, 0.005894073, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710621471, 1, 0.01, 0, 0, 0.01, 0, 0.005860059, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710721431, 0, 0.01, 0, 0, 0.01, 0, 0.00581733, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710721431, 1, 0.01, 0, 0, 0.01, 0, 0.005783736, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710821391, 0, 0.01, 0, 0, 0.01, 0, 0.005898885, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710821391, 1, 0.01, 0, 0, 0.01, 0, 0.005864109, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 710921351, 0, 0.01, 0, 0, 0.01, 0, 0.005816443, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 710921351, 1, 0.01, 0, 0, 0.01, 0, 0.00578259, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 711021311, 0, 0.06, 0, 0.01, 0.01, 0, 0.005897547, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711021311, 1, 0.06, 0, 0.01, 0.01, 0, 0.005862922, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711121271, 0, 0.06, 0, 0.01, 0.01, 0, 0.005802419, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711121271, 1, 0.06, 0, 0.01, 0.01, 0, 0.005769019, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711221231, 0, 0, 0, 0.01, 0.01, 0, 0.00588253, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711221231, 1, 0, 0, 0.01, 0.01, 0, 0.005686358, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711321191, 0, 0, 0, 0.01, 0.01, 0, 0.005789171, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711321191, 1, 0, 0, 0.01, 0.01, 0, 0.005757462, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711421151, 0, 0.01, 0, 0.01, 0.01, 0, 0.00586963, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711421151, 1, 0, 0, 0.01, 0.01, 0, 0.005669192, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711521111, 0, 0.01, 0, 0.01, 0.01, 0, 0.005778578, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711521111, 1, 0, 0, 0.01, 0.01, 0, 0.005749785, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711621071, 0, 0.01, 0, 0.01, 0.01, 0, 0.005859408, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711621071, 1, 0.01, 0, 0.01, 0.01, 0, 0.005662073, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711721031, 0, 0.01, 0, 0.01, 0.01, 0, 0.005769589, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711721031, 1, 0.01, 0, 0.01, 0.01, 0, 0.005742769, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711820991, 0, 0.01, 0, 0.02, 0.01, 0, 0.005850552, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711820991, 1, 0.01, 0, 0.01, 0.01, 0, 0.00582311, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 711920951, 0, 0.01, 0, 0.02, 0.01, 0, 0.005762297, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 711920951, 1, 0.01, 0, 0.02, 0.01, 0, 0.005739619, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712020911, 0, 0.01, 0, 0.02, 0.01, 0, 0.005843246, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712020911, 1, 0.01, 0, 0.02, 0.01, 0, 0.005650273, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712120871, 0, 0.01, 0, 0.02, 0, 0, 0.00617626, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712120871, 1, 0.01, 0, 0.02, 0, 0, 0.006160144, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712220831, 0, 0.01, 0, 0.02, 0, 0, 0.006172139, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712220831, 1, 0.01, 0, 0.02, 0, 0, 0.006153778, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712320791, 0, 0.01, 0, 0.02, 0, 0, 0.006211297, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712320791, 1, 0.01, 0, 0.02, 0, 0, 0.006194467, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712421584, 0, 0.01, 0, 0.02, 0, 0, 0.006256225, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712421584, 1, 0.01, 0, 0.02, 0, 0, 0.006232374, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712521544, 0, 0.01, 0, 0.02, 0, 0, 0.006294814, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712521544, 1, 0.01, 0, 0.02, 0, 0, 0.006277132, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712621504, 0, 0.01, 0, 0.02, 0, 0, 0.006341938, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712621504, 1, 0.01, 0, 0.02, 0, 0, 0.006319968, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712721464, 0, 0.01, 0, 0.02, 0, 0, 0.00637273, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712721464, 1, 0.01, 0, 0.02, 0, 0, 0.006350994, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712821424, 0, 0.01, 0, 0.02, 0, 0, 0.006421626, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712821424, 1, 0.01, 0, 0.02, 0, 0, 0.006398974, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 712921384, 0, 0.01, 0, 0.02, 0, 0, 0.006441799, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 712921384, 1, 0.01, 0, 0.02, 0, 0, 0.006425882, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713021344, 0, 0.01, 0, 0.02, 0, 0, 0.006490481, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713021344, 1, 0.01, 0, 0.02, 0, 0, 0.006470213, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713121304, 0, 0.01, 0, 0.02, 0, 0, 0.006498545, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713121304, 1, 0.01, 0, 0.02, 0, 0, 0.006474413, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713221264, 0, 0.01, 0, 0.02, 0, 0, 0.006548442, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713221264, 1, 0.01, 0, 0.02, 0, 0, 0.006524286, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713321224, 0, 0.01, 0, 0.02, 0, 0, 0.006543723, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713321224, 1, 0.01, 0, 0.02, 0, 0, 0.006520326, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713421184, 0, 0.01, 0, 0.02, 0, 0, 0.006594183, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713421184, 1, 0.01, 0, 0.02, 0, 0, 0.006570699, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713521144, 0, 0.01, 0, 0.02, 0, 0, 0.006574886, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713521144, 1, 0.01, 0, 0.02, 0, 0, 0.006552244, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713621104, 0, 0.01, 0, 0.02, 0, 0, 0.00662644, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713621104, 1, 0.01, 0, 0.02, 0, 0, 0.006525596, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713721064, 0, 0.01, 0, 0.02, 0, 0, 0.00659245, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713721064, 1, 0.01, 0, 0.02, 0, 0, 0.00656907, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713821024, 0, 0.01, 0, 0.02, 0, 0, 0.006644422, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713821024, 1, 0.01, 0, 0.02, 0, 0, 0.006522681, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 713920984, 0, 0.01, 0, 0.02, 0, 0, 0.006596263, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 713920984, 1, 0.01, 0, 0.01, 0, 0, 0.006575097, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714020944, 0, 0.01, 0, 0.02, 0, 0, 0.006649141, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714020944, 1, 0.01, 0, 0.01, 0, 0, 0.006514822, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714120904, 0, 0.01, 0, 0.01, 0, 0, 0.006585376, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714120904, 1, 0.01, 0, 0.01, 0, 0, 0.006568739, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714220864, 0, 0.01, 0, 0.01, 0, 0, 0.006640079, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714220864, 1, 0.01, 0, 0.01, 0, 0, 0.006623182, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714320824, 0, 0.01, 0, 0.02, 0, 0, 0.006565902, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714320824, 1, 0.01, 0, 0.01, 0, 0, 0.006551117, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714420784, 0, 0.01, 0, 0.01, 0, 0, 0.006619516, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714420784, 1, 0.01, 0, 0.02, 0, 0, 0.006461463, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714521577, 0, 0.01, 0, 0.01, 0, 0, 0.006533029, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714521577, 1, 0.01, 0, 0.02, 0, 0, 0.006515505, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714621537, 0, 0.01, 0, 0.01, 0, 0, 0.006589747, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714621537, 1, 0.01, 0, 0.02, 0, 0, 0.006567964, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714721497, 0, 0.01, 0, 0.01, 0, 0, 0.00649636, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714721497, 1, 0.01, 0, 0.01, 0, 0, 0.006472074, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714821457, 0, 0.01, 0, 0.01, 0, 0, 0.006553193, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714821457, 1, 0.01, 0, 0.01, 0, 0, 0.006528515, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 714921417, 0, 0.01, 0, 0.01, 0, 0, 0.006451783, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 714921417, 1, 0.01, 0, 0.01, 0, 0, 0.006427257, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715021377, 0, 0.01, 0, 0.01, 0, 0, 0.006510756, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715021377, 1, 0.01, 0, 0.01, 0, 0, 0.006486019, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715121337, 0, 0.01, 0, 0.01, 0, 0, 0.006405387, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715121337, 1, 0.01, 0, 0.01, 0, 0, 0.006380612, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715221297, 0, 0.01, 0, 0.01, 0, 0, 0.006465311, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715221297, 1, 0.01, 0, 0.01, 0, 0, 0.006440248, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715321257, 0, 0.01, 0, 0.01, 0, 0, 0.006356339, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715321257, 1, 0.01, 0, 0.01, 0, 0, 0.006339431, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715421217, 0, 0.01, 0, 0.01, 0, 0, 0.006417634, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715421217, 1, 0, 0, 0.01, 0, 0, 0.006396332, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715521177, 0, 0.01, 0, 0.01, 0, 0, 0.006307115, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715521177, 1, 0, 0, 0.01, 0, 0, 0.006280537, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715621137, 0, 0.01, 0, 0.01, 0, 0, 0.006369007, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715621137, 1, 0.01, 0, 0.01, 0, 0, 0.006342126, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715721097, 0, 0.01, 0, 0.01, 0, 0, 0.006257019, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715721097, 1, 0.01, 0, 0.01, 0, 0, 0.006230379, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715821057, 0, 0.02, 0, 0.01, 0, 0, 0.00632061, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715821057, 1, 0.02, 0, 0.01, 0, 0, 0.006294218, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 715921017, 0, 0.02, 0, 0.01, 0, 0, 0.006206284, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 715921017, 1, 0.02, 0, 0.01, 0, 0, 0.006179753, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716020977, 0, 0.02, 0, 0.01, 0, 0, 0.006272158, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716020977, 1, 0.02, 0, 0.01, 0, 0, 0.006070147, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716120937, 0, 0.02, 0, 0.01, 0, 0, 0.006164724, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716120937, 1, 0.02, 0, 0.01, 0, 0, 0.006128248, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716220897, 0, 0.02, 0, 0.01, 0, 0, 0.006043743, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716220897, 1, 0.02, 0, 0.01, 0, 0, 0.006011879, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716320857, 0, 0.02, 0, 0.02, 0, 0, 0.006112139, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716320857, 1, 0.02, 0, 0.01, 0, 0, 0.006079921, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716420817, 0, 0.02, 0, 0.02, 0, 0, 0.00599381, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716420817, 1, 0.02, 0, 0.01, 0, 0, 0.005963307, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716520777, 0, 0.02, 0, 0.02, 0, 0, 0.006063543, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716520777, 1, 0.02, 0, 0.01, 0, 0, 0.006032601, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716621570, 0, 0.02, 0, 0.02, 0, 0, 0.005946725, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 716621570, 1, 0.02, 0, 0.01, 0, 0, 0.006101866, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 716721530, 0, 0.02, 0, 0.02, 0, 0, 0.006018809, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
