Time,XKQ_C,XKQ_Q1,XKQ_Q2,XKQ_Q3,XKQ_Q4
 710621471, 1, -0.9964943, -0.0006816983, -0.0007217405, 0.08365522
 710721431, 0, -0.9964951, 0.0002488749, 0.0001282833, 0.08365098
 710721431, 1, -0.9964952, 0.0002502375, 0.000130732, 0.08364949
 710821391, 0, -0.9964931, 0.001450025, 0.00124638, 0.08365318
 710821391, 1, -0.9964933, 0.001446839, 0.001248124, 0.08365017
 710921351, 0, -0.9964911, 0.001759346, 0.001597253, 0.08366559
 710921351, 1, -0.9964916, 0.001757116, 0.001601364, 0.08365985
 711021311, 0, -0.9964902, 0.001542032, 0.001394303, 0.08368298
 711021311, 1, -0.9964908, 0.001534093, 0.001400895, 0.0836766
 711121271, 0, -0.9964894, 0.001050239, 0.0009045229, 0.08370776
 711121271, 1, -0.9964902, 0.001036719, 0.0009104715, 0.08369807
 711221231, 0, -0.9964875, 0.0005035345, 0.0003840326, 0.08373932
 711221231, 1, -0.9964883, 0.0004940335, 0.0003915553, 0.08372927
 711321191, 0, -0.9964851, -2.321101E-05, -0.0001207697, 0.08377074
 711321191, 1, -0.9964857, -3.284775E-05, -0.0001156057, 0.08376354
 711421151, 0, -0.9964823, -0.0003886241, -0.0004524785, 0.08380191
 711421151, 1, -0.9964828, -0.0003945697, -0.0004442791, 0.08379489
 711521111, 0, -0.996479, -0.0006931358, -0.0006738019, 0.08383759
 711521111, 1, -0.9964796, -0.0007038469, -0.0006684145, 0.08382976
 711621071, 0, -0.9964759, -0.000990044, -0.0009014017, 0.0838687
 711621071, 1, -0.9964765, -0.0009999976, -0.0008976255, 0.08386213
 711721031, 0, -0.9964733, -0.001115731, -0.0009898486, 0.08389757
 711721031, 1, -0.9964733, -0.001132873, -0.0009885094, 0.08389775
 711820991, 0, -0.9964711, -0.001357856, -0.001161817, 0.08391748
 711820991, 1, -0.9964712, -0.00137661, -0.001162334, 0.08391607
 711920951, 0, -0.9964699, -0.001565581, -0.001322917, 0.08392603
 711920951, 1, -0.9964697, -0.001577848, -0.001322996, 0.08392756
 712020911, 0, -0.9964698, -0.001591446, -0.001378229, 0.0839257
 712020911, 1, -0.9964697, -0.001600291, -0.001374646, 0.08392712
 712120871, 0, 0.9956643, 0.001613778, 0.00137644, -0.09299502
 712120871, 1, 0.995666, 0.001622826, 0.001372713, -0.09297629
 712220831, 0, 0.9956712, 0.00163271, 0.001389897, -0.09292059
 712220831, 1, 0.995673, 0.001642118, 0.001389405, -0.09290147
 712320791, 0, 0.9956796, 0.001672445, 0.001404022, -0.09283031
 712320791, 1, 0.9956812, 0.001685412, 0.001406674, -0.09281288
 712421584, 0, 0.9956834, 0.001694347, 0.001442626, -0.09278855
 712421584, 1, 0.995685, 0.001708064, 0.001441885, -0.09277029
 712521544, 0, 0.9956841, 0.001699585, 0.001455608, -0.09278014
 712521544, 1, 0.9956852, 0.001712471, 0.001453123, -0.09276841
 712621504, 0, 0.9956844, 0.001672004, 0.001440711, -0.09277816
 712621504, 1, 0.9956855, 0.0016903, 0.001436233, -0.09276538
 712721464, 0, 0.9956843, 0.00165785, 0.001384211, -0.09278016
 712721464, 1, 0.9956861, 0.001677935, 0.00137819, -0.09276068
 712821424, 0, 0.9956847, 0.001535161, 0.001301814, -0.09277831
 712821424, 1, 0.9956868, 0.001559191, 0.00129433, -0.09275659
 712921384, 0, 0.9956838, 0.001512812, 0.001298354, -0.09278931
 712921384, 1, 0.9956859, 0.001538014, 0.001290862, -0.09276656
 713021344, 0, 0.9956829, 0.001400308, 0.001212316, -0.09280178
 713021344, 1, 0.9956853, 0.001425906, 0.001203589, -0.09277607
 713121304, 0, 0.9956808, 0.001259366, 0.001126771, -0.09282708
 713121304, 1, 0.9956831, 0.001282709, 0.001117939, -0.092802
 713221264, 0, 0.9956791, 0.001183834, 0.0009855366, -0.09284823
 713221264, 1, 0.9956813, 0.001205413, 0.000980058, -0.09282357
 713321224, 0, 0.9956767, 0.001163755, 0.0009393831, -0.09287435
 713321224, 1, 0.995679, 0.001185251, 0.0009356772, -0.09284969
 713421184, 0, 0.995675, 0.001019664, 0.0008918783, -0.09289535
 713421184, 1, 0.9956772, 0.001038314, 0.0008902636, -0.0928708
 713521144, 0, 0.9956721, 0.0009184103, 0.0008310198, -0.09292737
 713521144, 1, 0.9956741, 0.0009372495, 0.0008297437, -0.09290597
 713621104, 0, 0.99567, 0.0009208266, 0.00079685, -0.09295072
 713621104, 1, 0.9956714, 0.0009374161, 0.0007936663, -0.09293531
 713721064, 0, 0.995667, 0.0009154725, 0.0007573668, -0.09298223
 713721064, 1, 0.9956681, 0.0009299142, 0.0007530387, -0.09297077
 713821024, 0, 0.9956648, 0.0008676793, 0.0007298143, -0.09300663
 713821024, 1, 0.9956659, 0.0008727583, 0.0007239245, -0.0929952
 713920984, 0, 0.995662, 0.0007739771, 0.0007476152, -0.09303708
 713920984, 1, 0.9956632, 0.0007823745, 0.000741628, -0.09302523
 714020944, 0, 0.995661, 0.0006798138, 0.000725529, -0.0930495
 714020944, 1, 0.9956623, 0.0006927202, 0.0007173096, -0.09303583
 714120904, 0, 0.9956603, 0.0006198032, 0.0005986348, -0.09305798
 714120904, 1, 0.9956614, 0.0006320443, 0.0005956231, -0.09304629
 714220864, 0, 0.995661, 0.0006025136, 0.0006053629, -0.09305076
 714220864, 1, 0.9956622, 0.0006220462, 0.0006041111, -0.09303845
 714320824, 0, 0.995662, 0.0006463868, 0.0007403923, -0.09303882
 714320824, 1, 0.995663, 0.0006639819, 0.0007419291, -0.09302785
 714420784, 0, 0.9956643, 0.0007095405, 0.0009003656, -0.09301209
 714420784, 1, 0.9956651, 0.0007227627, 0.0009033192, -0.09300395
 714521577, 0, 0.9956666, 0.0006698762, 0.0008954248, -0.09298756
 714521577, 1, 0.9956676, 0.0006781132, 0.0008997079, -0.09297723
 714621537, 0, 0.9956697, 0.0005575619, 0.0008870913, -0.09295563
 714621537, 1, 0.9956709, 0.000565386, 0.000889893, -0.09294332
 714721497, 0, 0.9956719, 0.0006955912, 0.0008507504, -0.09293088
 714721497, 1, 0.9956728, 0.0007049953, 0.0008517095, -0.09292234
 714821457, 0, 0.9956747, 0.000821999, 0.0008106765, -0.09290083
 714821457, 1, 0.9956756, 0.0008344027, 0.0008106736, -0.09289162
 714921417, 0, 0.9956767, 0.0007564326, 0.0007317567, -0.09288064
 714921417, 1, 0.9956775, 0.0007645495, 0.0007330676, -0.09287208
 715021377, 0, 0.995679, 0.0007127828, 0.00066769, -0.09285674
 715021377, 1, 0.9956797, 0.000722493, 0.0006645214, -0.09284947
 715121337, 0, 0.9956806, 0.000658824, 0.0006628354, -0.09283947
 715121337, 1, 0.9956813, 0.0006673646, 0.0006639343, -0.09283227
 715221297, 0, 0.9956818, 0.0006698849, 0.0006489675, -0.09282687
 715221297, 1, 0.9956824, 0.0006756944, 0.0006485364, -0.09282096
 715321257, 0, 0.9956823, 0.0006628445, 0.0006215894, -0.09282202
 715321257, 1, 0.9956826, 0.0006707025, 0.0006219125, -0.09281872
 715421217, 0, 0.9956825, 0.0007411094, 0.0006355182, -0.09281854
 715421217, 1, 0.9956833, 0.0007460686, 0.0006322228, -0.09281112
 715521177, 0, 0.9956817, 0.0008350752, 0.0007656529, -0.0928262
 715521177, 1, 0.9956822, 0.0008377226, 0.0007615452, -0.09282083
 715621137, 0, 0.9956809, 0.0008328552, 0.0008105271, -0.09283374
 715621137, 1, 0.9956813, 0.000841038, 0.0008042688, -0.09282929
 715721097, 0, 0.9956791, 0.00080966, 0.0007882877, -0.09285411
 715721097, 1, 0.9956796, 0.0008176118, 0.0007823383, -0.09284857
 715821057, 0, 0.9956776, 0.0007912891, 0.0007762633, -0.09287048
 715821057, 1, 0.9956782, 0.0007995623, 0.000769112, -0.09286331
 715921017, 0, 0.9956757, 0.0007567144, 0.0007621041, -0.09289128
 715921017, 1, 0.9956762, 0.0007633398, 0.0007565101, -0.09288531
 716020977, 0, 0.9956744, 0.0007603114, 0.0007411799, -0.0929053
 716020977, 1, 0.9956746, 0.0007646858, 0.000735216, -0.09290268
 716120937, 0, 0.9956725, 0.0008149372, 0.0007778193, -0.09292503
 716120937, 1, 0.9956725, 0.0008172478, 0.0007681442, -0.0929244
 716220897, 0, 0.9956713, 0.0007443057, 0.0007784961, -0.09293857
 716220897, 1, 0.9956713, 0.0007458635, 0.0007636623, -0.09293772
 716320857, 0, 0.9956699, 0.0006927272, 0.0007780975, -0.09295365
 716320857, 1, 0.99567, 0.0006936181, 0.0007634551, -0.09295321
 716420817, 0, 0.9956701, 0.0006835248, 0.0008074656, -0.09295134
 716420817, 1, 0.9956704, 0.0006828188, 0.000792603, -0.09294831
 716520777, 0, 0.99567, 0.000793111, 0.0008859718, -0.09295124
 716520777, 1, 0.9956703, 0.0007944978, 0.0008732586, -0.09294821
 716621570, 0, 0.9956707, 0.0007905071, 0.0008945417, -0.0929435
 716621570, 1, 0.9956712, 0.0007957679, 0.0008777211, -0.09293798
 716721530, 0, 0.9956709, 0.0007876185, 0.0008993095, -0.09294154
 716721530, 1, 0.9956709, 0.000795463, 0.0008801803, -0.0929414
 716821490, 0, 0.9956721, 0.0007843173, 0.0009419374, -0.09292738
 716821490, 1, 0.9956723, 0.0007911659, 0.0009227117, -0.09292495
 716921450, 0, 0.9956732, 0.0008316641, 0.0009354237, -0.09291613
 716921450, 1, 0.9956734, 0.0008428856, 0.0009185515, -0.09291306
 717021410, 0, 0.9956744, 0.0008348697, 0.0008785216, -0.09290267
 717021410, 1, 0.9956748, 0.0008467709, 0.0008625733, -0.09289861
 717121370, 0, 0.9956754, 0.0008683202, 0.000871192, -0.09289247
 717121370, 1, 0.9956754, 0.0008796462, 0.0008516877, -0.09289244
 717221330, 0, 0.9956764, 0.0008935322, 0.0008354205, -0.09288175
 717221330, 1, 0.9956757, 0.0009041965, 0.0008146503, -0.09288853
 717321290, 0, 0.9956764, 0.0009213891, 0.0008452103, -0.09288132
 717321290, 1, 0.9956754, 0.0009257409, 0.0008245656, -0.09289172
 717421250, 0, 0.9956768, 0.0009035179, 0.0008227578, -0.09287773
 717421250, 1, 0.995676, 0.0009046082, 0.0008022049, -0.09288631
 717521210, 0, 0.9956768, 0.0009187374, 0.0008043984, -0.09287818
 717521210, 1, 0.9956757, 0.0009238251, 0.0007836677, -0.09288952
 717621170, 0, 0.9956781, 0.0009354485, 0.0007518322, -0.09286429
 717621170, 1, 0.9956768, 0.0009365103, 0.0007332719, -0.0928786
 717721130, 0, 0.9956784, 0.0008724923, 0.0008060973, -0.09286016
 717721130, 1, 0.9956771, 0.0008751051, 0.0007895713, -0.09287456
 717821090, 0, 0.9956793, 0.0008476378, 0.0008300178, -0.09285129
 717821090, 1, 0.9956783, 0.0008543968, 0.0008155078, -0.09286167
 717921050, 0, 0.9956792, 0.0008380578, 0.0008632321, -0.09285215
 717921050, 1, 0.9956779, 0.0008416799, 0.0008504194, -0.09286533
 718021010, 0, 0.9956785, 0.000753429, 0.0008784832, -0.09286051
 718021010, 1, 0.9956772, 0.000756774, 0.0008651741, -0.09287352
 718120970, 0, 0.9956772, 0.0006979805, 0.0008389179, -0.09287415
 718120970, 1, 0.9956762, 0.0007041561, 0.0008274302, -0.09288575
 718220930, 0, 0.9956759, 0.0006536908, 0.0008919692, -0.09288842
 718220930, 1, 0.9956748, 0.0006588228, 0.0008818042, -0.09290019
 718320890, 0, 0.995674, 0.0006819209, 0.0008506302, -0.09290869
 718320890, 1, 0.9956728, 0.0006876856, 0.0008404156, -0.0929222
 718420850, 0, 0.9956725, 0.0006552004, 0.0008259029, -0.09292586
 718420850, 1, 0.9956717, 0.0006616428, 0.000812247, -0.09293392
 718520810, 0, 0.9956714, 0.0006639549, 0.0007866449, -0.09293761
 718520810, 1, 0.99567, 0.0006671422, 0.0007762348, -0.09295224
 718620770, 0, 0.9956712, 0.0006925947, 0.000806367, -0.09293938
 718620770, 1, 0.9956696, 0.0006950164, 0.000797431, -0.09295666
 718721563, 0, 0.9956716, 0.0006579725, 0.0008151496, -0.09293586
 718721563, 1, 0.99567, 0.0006593991, 0.0008064953, -0.09295297
 718821523, 0, 0.9956724, 0.000634296, 0.0008248933, -0.09292684
 718821523, 1, 0.9956704, 0.0006378804, 0.0008135316, -0.09294779
 718921483, 0, 0.9956724, 0.0005952538, 0.0007488397, -0.09292755
 718921483, 1, 0.9956702, 0.0006015559, 0.0007384616, -0.09295136
 719021443, 0, 0.9956726, 0.0005690815, 0.0006814727, -0.0929267
 719021443, 1, 0.9956705, 0.0005786658, 0.0006750052, -0.09294845
 719121403, 0, 0.9956726, 0.0005403634, 0.0006201877, -0.09292649
 719121403, 1, 0.9956704, 0.0005484057, 0.0006151777, -0.09295042
 719221363, 0, 0.9956725, 0.000535128, 0.0007150219, -0.09292678
 719221363, 1, 0.9956703, 0.0005441012, 0.0007082831, -0.09295133
 719321323, 0, 0.9956726, 0.0006185831, 0.0008353575, -0.0929251
 719321323, 1, 0.9956704, 0.0006266004, 0.0008318961, -0.09294769
 719421283, 0, 0.9956728, 0.0006397846, 0.0008856521, -0.09292144
 719421283, 1, 0.9956708, 0.0006455118, 0.0008838565, -0.09294354
 719521243, 0, 0.9956731, 0.0006688756, 0.0008815225, -0.09291895
 719521243, 1, 0.9956709, 0.0006765008, 0.0008809341, -0.0929418
 719621203, 0, 0.995674, 0.00066968, 0.0008850592, -0.09290959
 719621203, 1, 0.9956719, 0.0006755236, 0.0008833908, -0.09293196
 719721163, 0, 0.9956748, 0.0006935278, 0.000850534, -0.09290034
 719721163, 1, 0.9956723, 0.0006971744, 0.0008502565, -0.09292676
 719821123, 0, 0.9956767, 0.0006633027, 0.0008302142, -0.09288067
 719821123, 1, 0.9956743, 0.0006702451, 0.000829977, -0.09290588
 719921083, 0, 0.9956776, 0.0007179822, 0.0008333616, -0.09287001
 719921083, 1, 0.9956754, 0.0007268272, 0.0008303758, -0.09289313
 720021043, 0, 0.9956794, 0.0006886411, 0.0008039725, -0.09285205
 720021043, 1, 0.9956773, 0.000697549, 0.00080127, -0.0928742
 720121003, 0, 0.9956807, 0.0007146025, 0.0007958667, -0.09283675
 720121003, 1, 0.9956788, 0.0007226255, 0.0007960324, -0.09285711
 720220963, 0, 0.9956821, 0.000717913, 0.0007828485, -0.09282283
 720220963, 1, 0.99568, 0.0007284215, 0.0007811119, -0.09284525
 720320923, 0, 0.9956826, 0.0007519545, 0.0007760593, -0.0928169
 720320923, 1, 0.9956806, 0.000759923, 0.0007722313, -0.09283864
 720420883, 0, 0.9956829, 0.0007597202, 0.0007612648, -0.09281381
 720420883, 1, 0.9956809, 0.0007645102, 0.0007594819, -0.09283541
 720520843, 0, 0.9956822, 0.0008065786, 0.0007521959, -0.09282041
 720520843, 1, 0.9956802, 0.000814245, 0.0007520798, -0.09284236
 720620803, 0, 0.9956817, 0.00078106, 0.0007581126, -0.09282644
 720620803, 1, 0.9956797, 0.0007861716, 0.0007564545, -0.09284774
 720720763, 0, 0.9956804, 0.0007813398, 0.0007418503, -0.09284043
 720720763, 1, 0.9956786, 0.0007864615, 0.0007368444, -0.09286006
 720821556, 0, 0.995679, 0.0007520597, 0.0007605564, -0.09285602
 720821556, 1, 0.9956767, 0.0007570291, 0.0007547754, -0.09288035
 720921516, 0, 0.995677, 0.000768465, 0.0007571394, -0.09287738
 720921516, 1, 0.9956744, 0.0007671191, 0.0007591317, -0.09290437
 721021476, 0, 0.995675, 0.0007912552, 0.000726057, -0.09289809
 721021476, 1, 0.9956727, 0.0007896504, 0.0007265989, -0.09292337
 721121436, 0, 0.995673, 0.0007952223, 0.0007556417, -0.09291963
 721121436, 1, 0.9956707, 0.0007870858, 0.0007584635, -0.09294405
 721221396, 0, 0.9956711, 0.0007922291, 0.0007534089, -0.09294034
 721221396, 1, 0.9956686, 0.0007818713, 0.0007586589, -0.09296661
 721321356, 0, 0.9956697, 0.000785742, 0.0007316125, -0.09295595
 721321356, 1, 0.995667, 0.0007752724, 0.0007364108, -0.09298377
 721421316, 0, 0.995669, 0.0007697438, 0.0007366147, -0.09296257
 721421316, 1, 0.9956663, 0.0007578895, 0.000741698, -0.09299187
 721521276, 0, 0.9956686, 0.0007912829, 0.0007126681, -0.09296753
 721521276, 1, 0.995666, 0.0007797115, 0.0007171502, -0.09299497
 721621236, 0, 0.9956692, 0.0007834847, 0.0006920724, -0.09296034
 721621236, 1, 0.9956662, 0.0007714141, 0.00069588, -0.09299295
 721721196, 0, 0.9956697, 0.0008326435, 0.0006436822, -0.09295566
 721721196, 1, 0.9956668, 0.0008221029, 0.0006517266, -0.09298647
 721821156, 0, 0.9956709, 0.0008114279, 0.0006146404, -0.09294362
 721821156, 1, 0.9956678, 0.0007985944, 0.0006219095, -0.09297591
 721921116, 0, 0.995672, 0.0008069169, 0.0005634, -0.09293167
 721921116, 1, 0.9956689, 0.0007931098, 0.0005725299, -0.09296498
 722021076, 0, 0.9956756, 0.0007817327, 0.0005330496, -0.09289327
 722021076, 1, 0.995672, 0.0007697831, 0.0005467179, -0.0929319
 722121036, 0, 0.9956798, 0.0007830884, 0.0005340064, -0.09284842
 722121036, 1, 0.9956762, 0.000772786, 0.0005450044, -0.09288666
 722220996, 0, 0.9956836, 0.000779791, 0.0005491255, -0.09280749
 722220996, 1, 0.9956801, 0.000765856, 0.0005594653, -0.09284536
 722320956, 0, 0.9956856, 0.0007797544, 0.0005385125, -0.09278663
 722320956, 1, 0.9956821, 0.000766515, 0.0005466318, -0.09282381
 722420916, 0, 0.9956875, 0.0008031518, 0.0005237858, -0.09276556
 722420916, 1, 0.9956845, 0.0007960301, 0.0005331112, -0.09279808
 722520876, 0, 0.9956879, 0.0008325395, 0.000588308, -0.09276091
 722520876, 1, 0.9956849, 0.0008238996, 0.0005968024, -0.0927936
 722620836, 0, 0.9956875, 0.0008272399, 0.0006030747, -0.09276473
 722620836, 1, 0.9956849, 0.0008171251, 0.00061459, -0.09279341
 722720796, 0, 0.995684, 0.0008284625, 0.0005857032, -0.09280264
 722720796, 1, 0.9956812, 0.0008167122, 0.0005927052, -0.09283285
 722821589, 0, 0.9956813, 0.0008239428, 0.0005636954, -0.0928321
 722821589, 1, 0.9956785, 0.0008131331, 0.0005746005, -0.09286221
 722921549, 0, 0.9956784, 0.0008680279, 0.0006208242, -0.0928626
 722921549, 1, 0.9956754, 0.0008589106, 0.0006297784, -0.09289367
 723021509, 0, 0.9956765, 0.0008549202, 0.0006796573, -0.09288215
 723021509, 1, 0.9956736, 0.0008446581, 0.0006859885, -0.09291335
 723121469, 0, 0.9956739, 0.0008556117, 0.0007714593, -0.09290914
 723121469, 1, 0.9956715, 0.0008463893, 0.0007783481, -0.09293545
 723221429, 0, 0.9956721, 0.0008626252, 0.0008595153, -0.09292754
 723221429, 1, 0.9956699, 0.0008564401, 0.0008647772, -0.09295155
 723321389, 0, 0.9956698, 0.0008619024, 0.0009397201, -0.09295145
 723321389, 1, 0.9956679, 0.0008552824, 0.0009423199, -0.09297206
 723421349, 0, 0.9956682, 0.0008586308, 0.0009051472, -0.09296926
 723421349, 1, 0.9956665, 0.0008533397, 0.0009074129, -0.09298731
 723521309, 0, 0.9956662, 0.0008366315, 0.0007421414, -0.09299248
 723521309, 1, 0.9956647, 0.0008327964, 0.0007451953, -0.09300914
 723621269, 0, 0.9956649, 0.000786506, 0.0005977586, -0.09300777
 723621269, 1, 0.9956632, 0.0007871259, 0.0005974455, -0.09302598
 723721229, 0, 0.9956649, 0.0007763093, 0.0005024725, -0.09300825
 723721229, 1, 0.9956632, 0.000775279, 0.0005049886, -0.09302712
 723821189, 0, 0.9956667, 0.000714532, 0.0004918486, -0.09298896
 723821189, 1, 0.9956651, 0.0007143951, 0.0004977835, -0.09300712
 723921149, 0, 0.9956701, 0.0007334624, 0.0006014164, -0.09295276
 723921149, 1, 0.9956688, 0.0007378226, 0.0006099404, -0.09296564
 724021109, 0, 0.9956754, 0.0007248952, 0.0006098931, -0.09289595
 724021109, 1, 0.9956744, 0.0007337135, 0.0006242333, -0.09290655
 724121069, 0, 0.995678, 0.0007435862, 0.0006701251, -0.09286738
 724121069, 1, 0.9956768, 0.0007516422, 0.0006879556, -0.09288035
 724221029, 0, 0.995679, 0.000746404, 0.0006699784, -0.09285616
 724221029, 1, 0.9956779, 0.0007585703, 0.0006893277, -0.09286793
 724320989, 0, 0.9956781, 0.0007404364, 0.0007239239, -0.09286612
 724320989, 1, 0.9956768, 0.0007597975, 0.0007456845, -0.09287931
 724420949, 0, 0.9956748, 0.0007973949, 0.0007399001, -0.0929004
