Time,POS_Lat,POS_Lng,POS_Alt,POS_RelHomeAlt,POS_RelOriginAlt
 711621071, 33.6216406, 72.9556852, 559.9, 1.839149, 1.809149
 711721031, 33.6216406, 72.9556851, 560.14, 2.078543, 2.048543
 711820991, 33.6216406, 72.9556851, 560.39, 2.326678, 2.296678
 711920951, 33.6216406, 72.9556851, 560.65, 2.584495, 2.554495
 712020911, 33.6216406, 72.9556851, 560.91, 2.847808, 2.817808
 712120871, 33.6216406, 72.9556851, 561.18, 3.115585, 3.085585
 712220831, 33.6216406, 72.9556851, 561.45, 3.385759, 3.355759
 712320791, 33.6216406, 72.9556851, 561.72, 3.656416, 3.626416
 712421584, 33.6216406, 72.955685, 561.99, 3.929097, 3.899097
 712521544, 33.6216406, 72.955685, 562.26, 4.19728, 4.16728
 712621504, 33.6216406, 72.955685, 562.53, 4.461665, 4.431664
 712721464, 33.6216406, 72.955685, 562.79, 4.72074, 4.69074
 712821424, 33.6216406, 72.955685, 563.04, 4.973797, 4.943797
 712921384, 33.6216406, 72.955685, 563.29, 5.220182, 5.190182
 713021344, 33.6216406, 72.955685, 563.52, 5.45947, 5.42947
 713121304, 33.6216406, 72.955685, 563.76, 5.691598, 5.661598
 713221264, 33.6216406, 72.955685, 563.98, 5.916384, 5.886384
 713321224, 33.6216406, 72.955685, 564.2, 6.134035, 6.104034
 713421184, 33.6216406, 72.955685, 564.41, 6.344582, 6.314582
 713521144, 33.6216406, 72.955685, 564.61, 6.548287, 6.518287
 713621104, 33.6216406, 72.955685, 564.81, 6.743799, 6.713799
 713721064, 33.6216406, 72.955685, 565, 6.934551, 6.904551
 713821024, 33.6216406, 72.955685, 565.18, 7.119211, 7.089211
 713920984, 33.6216406, 72.955685, 565.36, 7.297932, 7.267931
 714020944, 33.6216406, 72.955685, 565.54, 7.472157, 7.442157
 714120904, 33.6216406, 72.955685, 565.7, 7.63915, 7.60915
 714220864, 33.6216406, 72.9556851, 565.87, 7.800595, 7.770595
 714320824, 33.6216406, 72.9556851, 566.02, 7.95646, 7.92646
 714420784, 33.6216406, 72.9556851, 566.17, 8.106992, 8.076992
 714521577, 33.6216406, 72.9556851, 566.32, 8.253174, 8.223174
 714621537, 33.6216406, 72.9556851, 566.46, 8.392932, 8.362932
 714721497, 33.6216406, 72.9556851, 566.59, 8.527179, 8.497179
 714821457, 33.6216406, 72.9556851, 566.72, 8.656161, 8.626162
 714921417, 33.6216406, 72.9556851, 566.84, 8.779658, 8.749659
 715021377, 33.6216406, 72.9556851, 566.96, 8.897956, 8.867956
 715121337, 33.6216406, 72.9556851, 567.08, 9.010736, 8.980737
 715221297, 33.6216406, 72.9556851, 567.18, 9.118239, 9.08824
 715321257, 33.6216406, 72.9556851, 567.29, 9.220124, 9.190125
 715421217, 33.6216406, 72.9556851, 567.38, 9.318251, 9.288251
 715521177, 33.6216406, 72.9556851, 567.48, 9.416108, 9.386108
 715621137, 33.6216406, 72.9556851, 567.58, 9.518269, 9.488269
 715721097, 33.6216406, 72.9556851, 567.69, 9.627092, 9.597093
 715821057, 33.6216406, 72.9556851, 567.81, 9.746348, 9.716349
 715921017, 33.6216406, 72.9556851, 567.94, 9.875435, 9.845435
 716020977, 33.6216406, 72.9556851, 568.08, 10.01595, 9.985946
 716120937, 33.6216406, 72.9556851, 568.23, 10.16878, 10.13878
 716220897, 33.6216406, 72.9556851, 568.4, 10.3324, 10.3024
 716320857, 33.6216406, 72.9556851, 568.57, 10.50736, 10.47736
 716420817, 33.6216406, 72.9556851, 568.76, 10.69429, 10.66429
 716520777, 33.6216406, 72.9556851, 568.96, 10.89229, 10.86229
 716621570, 33.6216406, 72.9556851, 569.17, 11.10359, 11.07359
 716721530, 33.6216406, 72.9556851, 569.39, 11.32377, 11.29377
 716821490, 33.6216406, 72.9556851, 569.62, 11.55494, 11.52494
 716921450, 33.6216406, 72.9556851, 569.86, 11.79581, 11.76581
 717021410, 33.6216406, 72.9556851, 570.11, 12.0448, 12.0148
 717121370, 33.6216406, 72.9556851, 570.36, 12.29857, 12.26857
 717221330, 33.6216406, 72.9556851, 570.62, 12.55612, 12.52612
 717321290, 33.6216406, 72.9556851, 570.88, 12.81528, 12.78528
 717421250, 33.6216406, 72.9556851, 571.14, 13.07557, 13.04557
 717521210, 33.6216406, 72.9556851, 571.4, 13.33557, 13.30557
 717621170, 33.6216406, 72.9556851, 571.66, 13.59525, 13.56525
 717721130, 33.6216406, 72.9556851, 571.92, 13.85164, 13.82164
 717821090, 33.6216406, 72.9556851, 572.17, 14.10923, 14.07923
 717921050, 33.6216406, 72.9556851, 572.43, 14.36532, 14.33532
 718021010, 33.6216406, 72.9556851, 572.69, 14.6204, 14.5904
 718120970, 33.6216406, 72.9556851, 572.94, 14.87408, 14.84408
 718220930, 33.6216406, 72.9556851, 573.19, 15.12904, 15.09904
 718320890, 33.6216406, 72.9556851, 573.45, 15.38089, 15.35089
 718420850, 33.6216406, 72.9556851, 573.7, 15.6322, 15.6022
 718520810, 33.6216406, 72.9556851, 573.95, 15.88264, 15.85264
 718620770, 33.6216406, 72.9556851, 574.2, 16.13283, 16.10283
 718721563, 33.6216406, 72.9556851, 574.45, 16.38438, 16.35438
 718821523, 33.6216406, 72.9556851, 574.7, 16.63389, 16.60389
 718921483, 33.6216406, 72.9556851, 574.95, 16.88301, 16.853
 719021443, 33.6216406, 72.9556851, 575.2, 17.13229, 17.10229
 719121403, 33.6216406, 72.9556851, 575.45, 17.38116, 17.35116
 719221363, 33.6216406, 72.9556851, 575.7, 17.63023, 17.60023
 719321323, 33.6216406, 72.9556851, 575.94, 17.87903, 17.84903
 719421283, 33.6216406, 72.9556851, 576.19, 18.12816, 18.09816
 719521243, 33.6216406, 72.9556851, 576.44, 18.37701, 18.34701
 719621203, 33.6216406, 72.9556851, 576.69, 18.62623, 18.59623
 719721163, 33.6216406, 72.9556851, 576.94, 18.8752, 18.8452
 719821123, 33.6216406, 72.9556851, 577.19, 19.12253, 19.09253
 719921083, 33.6216406, 72.9556851, 577.44, 19.37161, 19.34161
 720021043, 33.6216406, 72.9556851, 577.69, 19.62117, 19.59117
 720121003, 33.6216406, 72.9556851, 577.94, 19.87045, 19.84045
 720220963, 33.6216406, 72.9556851, 578.19, 20.12215, 20.09215
 720320923, 33.6216406, 72.9556851, 578.44, 20.37155, 20.34155
 720420883, 33.6216406, 72.9556851, 578.69, 20.62133, 20.59133
 720520843, 33.6216406, 72.9556851, 578.94, 20.87076, 20.84076
 720620803, 33.6216406, 72.9556851, 579.19, 21.12053, 21.09053
 720720763, 33.6216406, 72.9556851, 579.43, 21.36996, 21.33996
 720821556, 33.6216406, 72.9556851, 579.69, 21.62179, 21.59179
 720921516, 33.6216406, 72.9556851, 579.94, 21.87121, 21.84121
 721021476, 33.6216406, 72.9556851, 580.19, 22.12093, 22.09093
 721121436, 33.6216406, 72.9556851, 580.44, 22.37026, 22.34026
 721221396, 33.6216406, 72.9556851, 580.68, 22.61993, 22.58993
 721321356, 33.6216406, 72.9556851, 580.93, 22.86921, 22.83921
 721421316, 33.6216406, 72.9556851, 581.18, 23.11883, 23.08883
 721521276, 33.6216406, 72.9556851, 581.43, 23.36803, 23.33803
 721621236, 33.6216406, 72.9556851, 581.68, 23.61766, 23.58766
 721721196, 33.6216406, 72.9556851, 581.93, 23.86699, 23.83699
 721821156, 33.6216406, 72.9556851, 582.18, 24.11674, 24.08674
 721921116, 33.6216406, 72.9556851, 582.43, 24.36405, 24.33405
 722021076, 33.6216406, 72.9556851, 582.68, 24.61386, 24.58386
 722121036, 33.6216406, 72.9556851, 582.93, 24.86335, 24.83335
 722220996, 33.6216406, 72.9556851, 583.18, 25.11325, 25.08325
 722320956, 33.6216406, 72.9556851, 583.43, 25.36484, 25.33484
 722420916, 33.6216406, 72.9556851, 583.68, 25.61489, 25.58489
 722520876, 33.6216406, 72.9556851, 583.93, 25.86363, 25.83363
 722620836, 33.6216406, 72.9556851, 584.18, 26.11253, 26.08253
 722720796, 33.6216406, 72.9556851, 584.43, 26.36087, 26.33087
 722821589, 33.6216406, 72.9556851, 584.68, 26.61163, 26.58163
 722921549, 33.6216406, 72.9556851, 584.93, 26.85999, 26.82999
 723021509, 33.6216406, 72.9556851, 585.17, 27.10875, 27.07875
 723121469, 33.6216406, 72.9556851, 585.42, 27.35713, 27.32713
 723221429, 33.6216406, 72.9556851, 585.67, 27.60603, 27.57603
 723321389, 33.6216406, 72.9556851, 585.92, 27.8546, 27.8246
 723421349, 33.6216406, 72.9556851, 586.17, 28.10369, 28.07369
 723521309, 33.6216406, 72.9556851, 586.42, 28.35242, 28.32241
 723621269, 33.6216406, 72.9556851, 586.67, 28.60158, 28.57158
 723721229, 33.6216406, 72.9556851, 586.92, 28.85041, 28.82041
 723821189, 33.6216406, 72.9556851, 587.16, 29.0998, 29.0698
 723921149, 33.6216406, 72.9556851, 587.41, 29.34888, 29.31888
 724021109, 33.6216406, 72.9556851, 587.66, 29.59645, 29.56645
 724121069, 33.6216406, 72.9556851, 587.91, 29.84572, 29.81572
 724221029, 33.6216406, 72.9556851, 588.16, 30.09559, 30.06559
 724320989, 33.6216406, 72.9556851, 588.41, 30.34514, 30.31514
 724420949, 33.6216406, 72.9556851, 588.66, 30.5975, 30.5675
 724520909, 33.6216406, 72.9556851, 588.91, 30.84717, 30.81717
 724620869, 33.6216406, 72.9556851, 589.16, 31.09763, 31.06763
 724720829, 33.6216406, 72.9556851, 589.41, 31.34741, 31.31741
 724820789, 33.6216406, 72.9556851, 589.66, 31.59788, 31.56788
 724921582, 33.6216406, 72.9556851, 589.91, 31.84966, 31.81966
 725021542, 33.6216406, 72.9556851, 590.17, 32.1001, 32.0701
 725121502, 33.6216406, 72.9556851, 590.41, 32.34981, 32.31981
 725221462, 33.6216406, 72.9556851, 590.67, 32.60023, 32.57023
 725321422, 33.6216406, 72.9556851, 590.91, 32.84991, 32.81991
 725421382, 33.6216406, 72.9556851, 591.17, 33.10028, 33.07028
 725521342, 33.6216406, 72.9556851, 591.41, 33.34986, 33.31986
 725621302, 33.6216406, 72.9556851, 591.67, 33.60011, 33.57011
 725721262, 33.6216406, 72.9556851, 591.91, 33.84958, 33.81958
 725821222, 33.6216406, 72.9556851, 592.16, 34.09976, 34.06976
 725921182, 33.6216406, 72.9556851, 592.41, 34.34924, 34.31924
 726021142, 33.6216406, 72.9556851, 592.66, 34.59946, 34.56946
 726121102, 33.6216406, 72.9556851, 592.91, 34.84684, 34.81684
 726221062, 33.6216406, 72.9556851, 593.16, 35.09695, 35.06695
 726321022, 33.6216406, 72.9556851, 593.41, 35.34633, 35.31633
 726420982, 33.6216406, 72.9556851, 593.66, 35.59654, 35.56654
 726520942, 33.6216406, 72.9556851, 593.91, 35.84812, 35.81812
 726620902, 33.6216406, 72.9556851, 594.16, 36.09843, 36.06844
 726720862, 33.6216406, 72.9556851, 594.41, 36.34798, 36.31799
 726820822, 33.6216406, 72.9556851, 594.66, 36.59828, 36.56828
 726920782, 33.6216406, 72.9556851, 594.91, 36.84786, 36.81786
 727021575, 33.6216406, 72.9556851, 595.17, 37.10025, 37.07026
 727121535, 33.6216406, 72.9556851, 595.41, 37.34985, 37.31985
 727221495, 33.6216406, 72.9556851, 595.67, 37.6002, 37.5702
 727321455, 33.6216406, 72.9556851, 595.91, 37.84971, 37.81971
 727421415, 33.6216406, 72.9556851, 596.16, 38.09992, 38.06992
 727521375, 33.6216406, 72.9556851, 596.41, 38.34937, 38.31937
 727621335, 33.6216406, 72.9556851, 596.66, 38.59959, 38.5696
 727721295, 33.6216406, 72.9556851, 596.91, 38.84901, 38.81902
 727821255, 33.6216406, 72.9556851, 597.16, 39.09916, 39.06916
 727921215, 33.6216406, 72.9556851, 597.41, 39.34855, 39.31855
 728021175, 33.6216406, 72.9556851, 597.66, 39.5987, 39.5687
 728121135, 33.6216406, 72.9556851, 597.91, 39.84604, 39.81604
 728221095, 33.6216406, 72.9556851, 598.16, 40.09616, 40.06617
 728321055, 33.6216406, 72.9556851, 598.41, 40.34557, 40.31557
 728421015, 33.6216406, 72.9556851, 598.66, 40.59579, 40.56579
 728520975, 33.6216406, 72.9556851, 598.91, 40.84529, 40.81529
 728620935, 33.6216406, 72.9556851, 599.16, 41.09761, 41.06761
 728720895, 33.6216406, 72.9556851, 599.41, 41.34706, 41.31706
 728820855, 33.6216406, 72.9556851, 599.66, 41.59728, 41.56728
 728920815, 33.6216406, 72.9556851, 599.91, 41.84676, 41.81676
 729020775, 33.6216406, 72.9556851, 600.16, 42.09703, 42.06703
 729121568, 33.6216406, 72.9556851, 600.41, 42.34862, 42.31862
 729221528, 33.6216406, 72.9556851, 600.66, 42.5989, 42.5689
 729321488, 33.6216406, 72.9556851, 600.91, 42.8483, 42.81831
 729421448, 33.6216406, 72.9556851, 601.16, 43.09846, 43.06847
 729521408, 33.6216406, 72.9556851, 601.41, 43.34783, 43.31783
 729621368, 33.6216406, 72.9556851, 601.66, 43.59789, 43.56789
 729721328, 33.6216406, 72.9556851, 601.91, 43.8471, 43.8171
 729821288, 33.6216406, 72.9556851, 602.16, 44.09676, 44.06676
 729921248, 33.6216406, 72.9556851, 602.41, 44.3442, 44.3142
 730021208, 33.6216406, 72.9556851, 602.65, 44.58988, 44.55988
 730121168, 33.6216406, 72.9556851, 602.9, 44.8313, 44.8013
 730221128, 33.6216406, 72.9556851, 603.13, 45.06741, 45.03741
 730321088, 33.6216406, 72.9556851, 603.37, 45.30001, 45.27001
 730421048, 33.6216406, 72.9556851, 603.59, 45.52813, 45.49813
 730521008, 33.6216406, 72.9556851, 603.82, 45.75015, 45.72015
 730620968, 33.6216406, 72.9556851, 604.03, 45.96934, 45.93934
 730720928, 33.6216406, 72.9556851, 604.25, 46.18056, 46.15056
 730820888, 33.6216406, 72.9556851, 604.45, 46.38645, 46.35645
 730920848, 33.6216406, 72.9556851, 604.65, 46.58619, 46.55619
 731020808, 33.6216406, 72.9556851, 604.85, 46.78059, 46.75059
 731120768, 33.6216406, 72.9556851, 605.03, 46.96878, 46.93878
 731221561, 33.6216406, 72.9556851, 605.22, 47.15307, 47.12307
 731321521, 33.6216406, 72.9556851, 605.39, 47.32972, 47.29972
 731421481, 33.6216406, 72.9556851, 605.57, 47.5011, 47.4711
 731521441, 33.6216406, 72.9556851, 605.73, 47.66641, 47.63641
 731621401, 33.6216406, 72.9556851, 605.89, 47.82649, 47.79649
 731721361, 33.6216406, 72.9556851, 606.05, 47.98053, 47.95053
 731821321, 33.6216406, 72.9556851, 606.19, 48.12944, 48.09945
 731921281, 33.6216406, 72.9556851, 606.34, 48.27249, 48.24249
 732021241, 33.6216406, 72.9556851, 606.48, 48.41051, 48.38052
 732121201, 33.6216406, 72.9556851, 606.61, 48.5427, 48.5127
 732221161, 33.6216406, 72.9556851, 606.73, 48.66986, 48.63986
 732321121, 33.6216406, 72.9556851, 606.86, 48.79018, 48.76018
 732421081, 33.6216406, 72.9556851, 606.97, 48.90652, 48.87652
 732521041, 33.6216406, 72.9556851, 607.08, 49.01701, 48.98701
 732621001, 33.6216406, 72.9556851, 607.19, 49.12246, 49.09246
 732720961, 33.6216406, 72.9556851, 607.29, 49.22284, 49.19284
 732820921, 33.6216406, 72.9556851, 607.38, 49.3173, 49.2873
 732920881, 33.6216406, 72.9556851, 607.47, 49.40578, 49.37579
 733020841, 33.6216406, 72.9556851, 607.55, 49.48901, 49.45901
 733120801, 33.6216406, 72.9556851, 607.63, 49.56623, 49.53623
 733220761, 33.6216406, 72.9556851, 607.7, 49.63816, 49.60816
 733321554, 33.6216406, 72.9556851, 607.77, 49.7044, 49.6744
 733421514, 33.6216406, 72.9556851, 607.83, 49.76458, 49.73458
 733521474, 33.6216406, 72.9556851, 607.88, 49.81837, 49.78837
 733621434, 33.6216406, 72.9556851, 607.93, 49.86646, 49.83646
 733721394, 33.6216406, 72.9556851, 607.97, 49.90791, 49.87791
 733821354, 33.6216406, 72.9556851, 608.01, 49.94326, 49.91326
 733921314, 33.6216406, 72.9556851, 608.04, 49.97134, 49.94135
 734021274, 33.6216406, 72.9556851, 608.06, 49.99207, 49.96207
 734121234, 33.6216406, 72.9556851, 608.07, 50.00335, 49.97335
 734221194, 33.6216406, 72.9556851, 608.07, 50.00783, 49.97783
 734321154, 33.6216406, 72.9556851, 608.07, 50.00732, 49.97733
 734421114, 33.6216406, 72.9556851, 608.07, 50.00438, 49.97438
 734521074, 33.6216406, 72.9556851, 608.07, 50.00031, 49.97031
 734621034, 33.6216406, 72.9556851, 608.06, 49.99723, 49.96723
 734720994, 33.6216407, 72.9556852, 608.06, 49.99568, 49.96568
 734820954, 33.6216408, 72.9556852, 608.06, 49.99743, 49.96743
 734920914, 33.621641, 72.9556852, 608.07, 50.00238, 49.97238
 735020874, 33.6216413, 72.9556853, 608.08, 50.01205, 49.98206
 735120834, 33.6216416, 72.9556853, 608.09, 50.02598, 49.99598
 735220794, 33.621642, 72.9556854, 608.11, 50.04534, 50.01534
 735321587, 33.6216425, 72.9556854, 608.13, 50.06987, 50.03987
 735421547, 33.621643, 72.9556855, 608.17, 50.10023, 50.07023
 735521507, 33.6216436, 72.9556856, 608.2, 50.13603, 50.10603
 735621467, 33.6216443, 72.9556857, 608.24, 50.17841, 50.14841
 735721427, 33.6216452, 72.9556859, 608.29, 50.22679, 50.19679
 735821387, 33.6216461, 72.955686, 608.35, 50.28225, 50.25225
 735921347, 33.6216471, 72.9556862, 608.41, 50.34422, 50.31422
 736021307, 33.6216483, 72.9556864, 608.48, 50.41395, 50.38395
 736121267, 33.6216495, 72.9556866, 608.56, 50.49093, 50.46093
 736221227, 33.6216509, 72.9556869, 608.64, 50.57626, 50.54626
 736321187, 33.6216525, 72.9556871, 608.73, 50.66947, 50.63947
 736421147, 33.6216542, 72.9556874, 608.84, 50.77172, 50.74172
 736521107, 33.621656, 72.9556878, 608.95, 50.88157, 50.85157
 736621067, 33.621658, 72.9556881, 609.07, 51.00198, 50.97198
 736721027, 33.6216601, 72.9556885, 609.2, 51.13137, 51.10137
 736820987, 33.6216624, 72.9556889, 609.34, 51.27056, 51.24056
 736920947, 33.6216649, 72.9556894, 609.48, 51.41992, 51.38992
 737020907, 33.6216674, 72.9556898, 609.64, 51.57749, 51.54749
 737120867, 33.6216702, 72.9556903, 609.81, 51.74328, 51.71328
 737220827, 33.621673, 72.9556909, 609.98, 51.91772, 51.88772
 737320787, 33.621676, 72.9556914, 610.16, 52.09957, 52.06957
 737421580, 33.6216791, 72.955692, 610.36, 52.29078, 52.26078
 737521540, 33.6216822, 72.9556926, 610.55, 52.48691, 52.45691
 737621500, 33.6216855, 72.9556932, 610.75, 52.68978, 52.65978
 737721460, 33.6216889, 72.9556938, 610.96, 52.89819, 52.86819
 737821420, 33.6216923, 72.9556945, 611.18, 53.11249, 53.08249
 737921380, 33.6216958, 72.9556952, 611.4, 53.33141, 53.30141
 738021340, 33.6216994, 72.9556958, 611.62, 53.55523, 53.52523
 738121300, 33.6217031, 72.9556965, 611.85, 53.78283, 53.75283
 738221260, 33.6217069, 72.9556972, 612.08, 54.01461, 53.98461
 738321220, 33.6217106, 72.9556979, 612.31, 54.24945, 54.21946
 738421180, 33.6217145, 72.9556987, 612.55, 54.48759, 54.45759
 738521140, 33.6217184, 72.9556994, 612.79, 54.7279, 54.6979
 738621100, 33.6217223, 72.9557001, 613.03, 54.96862, 54.93863
 738721060, 33.6217263, 72.9557008, 613.28, 55.2127, 55.1827
 738821020, 33.6217303, 72.9557015, 613.52, 55.45836, 55.42836
 738920980, 33.6217343, 72.9557023, 613.77, 55.70454, 55.67454
 739020940, 33.6217384, 72.955703, 614.02, 55.95365, 55.92365
 739120900, 33.6217425, 72.9557037, 614.27, 56.20029, 56.17029
 739220860, 33.6217465, 72.9557045, 614.51, 56.44717, 56.41718
 739320820, 33.6217506, 72.9557052, 614.76, 56.69318, 56.66319
 739420780, 33.6217547, 72.9557059, 615, 56.93928, 56.90928
 739521573, 33.6217588, 72.9557066, 615.25, 57.18657, 57.15657
 739621533, 33.6217629, 72.9557074, 615.5, 57.43193, 57.40193
 739721493, 33.621767, 72.9557081, 615.74, 57.67647, 57.64647
 739821453, 33.6217712, 72.9557088, 615.99, 57.92123, 57.89123
 739921413, 33.6217753, 72.9557096, 616.23, 58.1653, 58.1353
 740021373, 33.6217795, 72.9557103, 616.47, 58.40968, 58.37968
 740121333, 33.6217837, 72.9557111, 616.72, 58.65346, 58.62346
 740221293, 33.6217879, 72.9557118, 616.96, 58.89767, 58.86768
 740321253, 33.6217921, 72.9557126, 617.21, 59.14143, 59.11143
 740421213, 33.6217963, 72.9557133, 617.45, 59.3857, 59.3557
 740521173, 33.6218005, 72.9557141, 617.69, 59.62956, 59.59956
 740621133, 33.6218047, 72.9557148, 617.94, 59.87206, 59.84206
 740721093, 33.621809, 72.9557156, 618.18, 60.11622, 60.08622
 740821053, 33.6218132, 72.9557163, 618.43, 60.36108, 60.33108
 740921013, 33.6218175, 72.9557171, 618.67, 60.60571, 60.57571
 741020973, 33.6218217, 72.9557178, 618.92, 60.85106, 60.82106
 741120933, 33.6218261, 72.9557186, 619.16, 61.09809, 61.06809
 741220893, 33.6218303, 72.9557194, 619.41, 61.34384, 61.31384
 741320853, 33.6218346, 72.9557201, 619.65, 61.58927, 61.55927
 741420813, 33.6218389, 72.9557209, 619.9, 61.83541, 61.80541
 741520773, 33.6218432, 72.9557216, 620.15, 62.08121, 62.05122
 741621566, 33.6218475, 72.9557224, 620.39, 62.32976, 62.29976
 741721526, 33.6218518, 72.9557232, 620.64, 62.57589, 62.54589
 741821486, 33.6218561, 72.9557239, 620.89, 62.82265, 62.79266
 741921446, 33.6218604, 72.9557247, 621.13, 63.06901, 63.03901
 742021406, 33.6218647, 72.9557255, 621.38, 63.31598, 63.28598
 742121366, 33.6218689, 72.9557262, 621.63, 63.5625, 63.53251
 742221326, 33.6218732, 72.955727, 621.87, 63.80961, 63.77961
 742321286, 33.6218775, 72.9557278, 622.12, 64.05619, 64.02619
 742421246, 33.6218818, 72.9557285, 622.37, 64.3034, 64.2734
 742521206, 33.621886, 72.9557293, 622.62, 64.55016, 64.52016
 742621166, 33.6218903, 72.9557301, 622.86, 64.79754, 64.76754
 742721126, 33.6218945, 72.9557308, 623.11, 65.04248, 65.01248
 742821086, 33.6218988, 72.9557316, 623.36, 65.29007, 65.26007
 742921046, 33.6219031, 72.9557324, 623.6, 65.53722, 65.50722
 743021006, 33.6219073, 72.9557331, 623.85, 65.78513, 65.75513
 743120966, 33.6219116, 72.9557339, 624.1, 66.03532, 66.00532
 743220926, 33.6219159, 72.9557347, 624.35, 66.28381, 66.25381
 743320886, 33.6219201, 72.9557355, 624.6, 66.53223, 66.50224
 743420846, 33.6219244, 72.9557362, 624.85, 66.78114, 66.75114
 743520806, 33.6219286, 72.955737, 625.09, 67.02975, 66.99975
 743620766, 33.6219328, 72.9557378, 625.34, 67.27876, 67.24876
 743721559, 33.6219371, 72.9557385, 625.59, 67.5295, 67.4995
 743821519, 33.6219414, 72.9557393, 625.84, 67.7785, 67.7485
 743921479, 33.6219456, 72.9557401, 626.09, 68.02706, 67.99706
 744021439, 33.6219499, 72.9557408, 626.34, 68.27599, 68.24599
 744121399, 33.6219541, 72.9557416, 626.59, 68.52446, 68.49446
 744221359, 33.6219583, 72.9557424, 626.84, 68.77324, 68.74324
