Time,SIM_Roll,SIM_Pitch,SIM_Yaw,SIM_Alt,SIM_Lat,SIM_Lng,SIM_Q1,SIM_Q2,SIM_Q3,SIM_Q4
 708521478, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 708621438, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 708721398, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 708821358, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 708921318, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709021278, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709121238, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709221198, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709321158, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709421118, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709521078, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709621038, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709720998, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709820958, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 709920918, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710020878, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710120838, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710220798, 0, 0, 349.26, 558.09, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710321591, 0, 0, 349.26, 558.1, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710421551, 0, 0, 349.26, 558.12, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710521511, 0, 0, 349.26, 558.15, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710621471, 0, 0, 349.26, 558.19, 33.6216406, 72.9556851, 0.9956113, 0, 0, -0.0935849
 710721431, -0.09, -0.1, 349.26, 558.26, 33.6216406, 72.9556851, 0.9956103, -0.0009369435, -0.0008409678, -0.09358695
 710821391, -0.22, -0.24, 349.25, 558.37, 33.6216406, 72.9556851, 0.9956058, -0.002147303, -0.001943704, -0.09359835
 710921351, -0.25, -0.28, 349.25, 558.53, 33.6216406, 72.9556851, 0.9956024, -0.002454838, -0.002287204, -0.0936195
 711021311, -0.23, -0.26, 349.25, 558.71, 33.6216406, 72.9556851, 0.9956008, -0.002239977, -0.002090443, -0.09364622
 711121271, -0.18, -0.2, 349.24, 558.89, 33.6216406, 72.9556851, 0.9955996, -0.001740989, -0.001604433, -0.09367993
 711221231, -0.12, -0.13, 349.24, 559.08, 33.6216406, 72.955685, 0.9955974, -0.001193536, -0.001093521, -0.09371864
 711321191, -0.06, -0.07, 349.24, 559.27, 33.6216406, 72.955685, 0.9955946, -0.0006589551, -0.0005925443, -0.09375893
 711421151, -0.03, -0.03, 349.23, 559.48, 33.6216406, 72.955685, 0.995591, -0.0002942492, -0.0002684978, -0.09379978
 711521111, 0, 0, 349.23, 559.69, 33.6216406, 72.955685, 0.9955869, 2.01114E-05, -4.456491E-05, -0.09384356
 711621071, 0.03, 0.02, 349.22, 559.92, 33.6216406, 72.9556849, 0.9955831, 0.0003146629, 0.0001758685, -0.09388416
 711721031, 0.04, 0.03, 349.22, 560.15, 33.6216406, 72.9556849, 0.9955795, 0.0004506327, 0.0002682776, -0.0939212
 711820991, 0.07, 0.05, 349.21, 560.39, 33.6216406, 72.9556849, 0.9955767, 0.0006893798, 0.0004342392, -0.09394857
 711920951, 0.09, 0.07, 349.21, 560.64, 33.6216406, 72.9556849, 0.9955749, 0.0009019285, 0.0005941654, -0.09396531
 712020911, 0.09, 0.08, 349.21, 560.89, 33.6216407, 72.9556849, 0.9955741, 0.0009278607, 0.0006457808, -0.09397296
 712120871, 0.1, 0.08, 349.21, 561.15, 33.6216407, 72.9556848, 0.9955738, 0.0009421164, 0.0006611875, -0.0939763
 712220831, 0.1, 0.08, 349.21, 561.42, 33.6216407, 72.9556848, 0.9955739, 0.0009561655, 0.0006734795, -0.09397531
 712320791, 0.1, 0.08, 349.21, 561.68, 33.6216407, 72.9556848, 0.9955746, 0.0009854558, 0.0006770155, -0.09396681
 712421584, 0.1, 0.09, 349.21, 561.94, 33.6216407, 72.9556848, 0.9955759, 0.0009922715, 0.0007034523, -0.09395314
 712521544, 0.1, 0.09, 349.21, 562.2, 33.6216407, 72.9556848, 0.9955761, 0.0009860843, 0.0007060741, -0.09395038
 712621504, 0.1, 0.08, 349.21, 562.46, 33.6216407, 72.9556848, 0.9955753, 0.0009460687, 0.0006785495, -0.09396008
 712721464, 0.09, 0.08, 349.21, 562.71, 33.6216407, 72.9556848, 0.9955738, 0.0009233702, 0.0006152368, -0.09397721
 712821424, 0.08, 0.06, 349.21, 562.95, 33.6216407, 72.9556848, 0.9955717, 0.0007888713, 0.0005250468, -0.09400066
 712921384, 0.08, 0.06, 349.2, 563.19, 33.6216407, 72.9556848, 0.9955685, 0.0007593755, 0.0005161382, -0.09403449
 713021344, 0.06, 0.05, 349.2, 563.42, 33.6216407, 72.9556848, 0.9955651, 0.0006376585, 0.0004229049, -0.09407207
 713121304, 0.05, 0.04, 349.19, 563.64, 33.6216407, 72.9556848, 0.9955611, 0.0004941761, 0.0003344393, -0.09411556
 713221264, 0.04, 0.02, 349.19, 563.86, 33.6216407, 72.9556848, 0.9955568, 0.00041041, 0.000188887, -0.09416143
 713321224, 0.04, 0.02, 349.18, 564.06, 33.6216407, 72.9556848, 0.9955527, 0.0003875132, 0.0001416335, -0.09420554
 713421184, 0.02, 0.01, 349.18, 564.26, 33.6216407, 72.9556848, 0.9955486, 0.0002341818, 8.71238E-05, -0.09424931
 713521144, 0.01, 0, 349.17, 564.46, 33.6216407, 72.9556848, 0.9955441, 0.0001332721, 2.76547E-05, -0.09429697
 713621104, 0.01, 0, 349.17, 564.65, 33.6216407, 72.9556848, 0.9955398, 0.0001289014, -1.201127E-05, -0.0943426
 713721064, 0.01, 0, 349.16, 564.83, 33.6216407, 72.9556848, 0.9955355, 0.0001248091, -4.957617E-05, -0.09438757
 713821024, 0, 0, 349.16, 565, 33.6216407, 72.9556848, 0.9955311, 6.818082E-05, -8.020731E-05, -0.09443397
 713920984, 0, 0, 349.15, 565.17, 33.6216407, 72.9556848, 0.995527, -2.249558E-05, -6.133244E-05, -0.09447762
 714020944, -0.01, -0.01, 349.15, 565.34, 33.6216407, 72.9556848, 0.9955239, -0.0001187863, -8.334059E-05, -0.09451046
 714120904, -0.01, -0.02, 349.15, 565.49, 33.6216407, 72.9556848, 0.9955218, -0.0001739132, -0.000205292, -0.09453229
 714220864, -0.02, -0.02, 349.14, 565.65, 33.6216407, 72.9556848, 0.9955204, -0.0001949267, -0.0001997341, -0.09454709
 714320824, -0.01, 0, 349.14, 565.79, 33.6216407, 72.9556848, 0.9955204, -0.0001450989, -5.849571E-05, -0.09454772
 714420784, -0.01, 0.01, 349.15, 565.94, 33.6216407, 72.9556848, 0.9955209, -8.492332E-05, 0.0001001012, -0.09454156
 714521577, -0.01, 0.01, 349.15, 566.07, 33.6216407, 72.9556848, 0.995522, -0.0001197667, 0.0001007533, -0.09453057
 714621537, -0.02, 0, 349.15, 566.2, 33.6216407, 72.9556849, 0.995523, -0.0002325597, 9.070805E-05, -0.09451923
 714721497, -0.01, 0, 349.15, 566.33, 33.6216407, 72.9556849, 0.995524, -8.905875E-05, 5.987616E-05, -0.09450811
 714821457, 0, 0, 349.15, 566.45, 33.6216407, 72.9556849, 0.9955249, 3.54874E-05, 1.924974E-05, -0.09449943
 714921417, 0, 0, 349.15, 566.57, 33.6216407, 72.9556849, 0.9955252, -2.671196E-05, -5.323182E-05, -0.0944964
 715021377, 0, -0.01, 349.15, 566.68, 33.6216407, 72.9556849, 0.9955252, -7.254018E-05, -0.0001174058, -0.09449702
 715121337, -0.01, -0.01, 349.15, 566.78, 33.6216407, 72.9556849, 0.995525, -0.00012138, -0.0001150632, -0.09449852
 715221297, -0.01, -0.01, 349.15, 566.88, 33.6216407, 72.9556849, 0.9955239, -0.0001130722, -0.0001295828, -0.09451026
 715321257, -0.01, -0.01, 349.15, 566.98, 33.6216407, 72.9556849, 0.9955225, -0.0001153384, -0.000150554, -0.09452481
 715421217, 0, -0.01, 349.14, 567.07, 33.6216407, 72.9556849, 0.9955207, -3.877019E-05, -0.0001369976, -0.09454455
 715521177, 0, 0, 349.14, 567.16, 33.6216407, 72.9556849, 0.9955184, 6.054525E-05, -1.424234E-06, -0.09456772
 715621137, 0, 0, 349.14, 567.25, 33.6216407, 72.9556849, 0.9955155, 5.626158E-05, 4.214185E-05, -0.09459828
 715721097, 0, 0, 349.13, 567.36, 33.6216407, 72.9556849, 0.9955121, 3.731762E-05, 2.636813E-05, -0.0946345
 715821057, 0, 0, 349.13, 567.47, 33.6216407, 72.9556849, 0.9955085, 1.334664E-05, 1.062355E-05, -0.09467233
 715921017, 0, 0, 349.13, 567.59, 33.6216407, 72.9556849, 0.995505, -1.464128E-05, 5.31669E-06, -0.09470919
 716020977, 0, 0, 349.12, 567.73, 33.6216407, 72.9556849, 0.9955015, -1.410499E-05, -1.738883E-05, -0.09474612
 716120937, 0, 0, 349.12, 567.87, 33.6216407, 72.9556849, 0.9954981, 4.582472E-05, 2.513896E-05, -0.09478104
 716220897, 0, 0, 349.11, 568.03, 33.6216407, 72.9556849, 0.9954947, -2.782718E-05, 2.464848E-05, -0.09481683
 716320857, 0, 0, 349.11, 568.2, 33.6216407, 72.9556849, 0.9954916, -7.275332E-05, 3.08778E-05, -0.09484974
 716420817, -0.01, 0, 349.11, 568.38, 33.6216407, 72.9556849, 0.9954897, -8.411513E-05, 5.880408E-05, -0.09486972
 716520777, 0, 0.01, 349.11, 568.57, 33.6216407, 72.9556849, 0.9954882, 3.186558E-05, 0.0001419644, -0.09488578
 716621570, 0, 0.01, 349.1, 568.77, 33.6216407, 72.9556849, 0.9954866, 2.564988E-05, 0.0001502702, -0.09490188
 716721530, 0, 0.01, 349.1, 568.99, 33.6216407, 72.9556849, 0.995485, 2.864179E-05, 0.0001604608, -0.09491864
 716821490, 0, 0.02, 349.1, 569.21, 33.6216407, 72.9556849, 0.9954842, 2.234023E-05, 0.0002028333, -0.09492689
 716921450, 0, 0.02, 349.1, 569.44, 33.6216407, 72.9556849, 0.9954834, 7.45589E-05, 0.0002021305, -0.09493544
 717021410, 0, 0.01, 349.1, 569.68, 33.6216407, 72.9556849, 0.9954824, 7.569879E-05, 0.000145257, -0.09494566
 717121370, 0.01, 0.01, 349.1, 569.93, 33.6216407, 72.9556849, 0.9954814, 0.0001140047, 0.0001438567, -0.09495726
 717221330, 0.01, 0.01, 349.1, 570.18, 33.6216407, 72.955685, 0.9954799, 0.0001368804, 0.000107413, -0.0949724
 717321290, 0.01, 0.01, 349.09, 570.43, 33.6216407, 72.955685, 0.9954778, 0.0001671583, 0.0001226164, -0.09499398
 717421250, 0.01, 0.01, 349.09, 570.68, 33.6216407, 72.955685, 0.9954758, 0.0001460083, 9.739138E-05, -0.09501514
 717521210, 0.01, 0.01, 349.09, 570.93, 33.6216407, 72.955685, 0.9954739, 0.0001644185, 8.332988E-05, -0.09503577
 717621170, 0.01, 0, 349.09, 571.18, 33.6216407, 72.955685, 0.9954727, 0.0001754274, 2.851559E-05, -0.0950481
 717721130, 0.01, 0.01, 349.08, 571.43, 33.6216407, 72.955685, 0.995471, 0.0001135546, 8.526394E-05, -0.09506587
 717821090, 0, 0.01, 349.08, 571.68, 33.6216407, 72.955685, 0.9954692, 8.493818E-05, 0.0001076597, -0.09508421
 717921050, 0, 0.01, 349.08, 571.92, 33.6216407, 72.955685, 0.9954667, 7.41301E-05, 0.0001468892, -0.09511061
 718021010, 0, 0.01, 349.08, 572.17, 33.6216407, 72.955685, 0.9954634, -1.86329E-05, 0.000155921, -0.09514557
 718120970, 0, 0.01, 349.07, 572.41, 33.6216407, 72.955685, 0.9954599, -7.013992E-05, 0.0001189003, -0.09518191
 718220930, -0.01, 0.01, 349.07, 572.65, 33.6216407, 72.955685, 0.9954561, -0.0001229418, 0.000169693, -0.09522178
 718320890, -0.01, 0.01, 349.06, 572.89, 33.6216407, 72.955685, 0.9954518, -9.372364E-05, 0.000130777, -0.09526634
 718420850, -0.01, 0.01, 349.06, 573.13, 33.6216407, 72.955685, 0.9954477, -0.0001259227, 0.0001018178, -0.09530906
 718520810, -0.01, 0, 349.05, 573.37, 33.6216407, 72.955685, 0.9954442, -0.0001169891, 6.448393E-05, -0.09534526
 718620770, -0.01, 0, 349.05, 573.61, 33.6216407, 72.955685, 0.9954413, -9.404869E-05, 8.130993E-05, -0.0953765
 718721563, -0.01, 0, 349.05, 573.85, 33.6216407, 72.955685, 0.9954392, -0.000129127, 9.245484E-05, -0.09539822
 718821523, -0.01, 0, 349.04, 574.09, 33.6216407, 72.955685, 0.9954374, -0.0001572513, 9.741605E-05, -0.09541684
 718921483, -0.02, 0, 349.04, 574.32, 33.6216407, 72.955685, 0.9954351, -0.000196863, 2.206308E-05, -0.09544081
 719021443, -0.02, 0, 349.04, 574.56, 33.6216407, 72.955685, 0.9954326, -0.0002288333, -4.909502E-05, -0.09546676
 719121403, -0.02, -0.01, 349.04, 574.8, 33.6216407, 72.955685, 0.9954302, -0.0002579943, -0.0001093028, -0.09549242
 719221363, -0.03, 0, 349.03, 575.04, 33.6216407, 72.955685, 0.9954274, -0.0002692869, -2.017895E-05, -0.09552064
 719321323, -0.02, 0, 349.03, 575.27, 33.6216407, 72.955685, 0.9954252, -0.0001852661, 0.0001004071, -0.09554395
 719421283, -0.02, 0.01, 349.03, 575.51, 33.6216407, 72.955685, 0.9954228, -0.0001713991, 0.0001453252, -0.0955682
 719521243, -0.01, 0.01, 349.02, 575.75, 33.6216407, 72.955685, 0.9954206, -0.0001418158, 0.0001424448, -0.09559224
 719621203, -0.01, 0.01, 349.02, 575.99, 33.6216407, 72.955685, 0.9954186, -0.0001455073, 0.000140918, -0.09561221
 719721163, -0.01, 0.01, 349.02, 576.22, 33.6216407, 72.955685, 0.995417, -0.0001230515, 0.00010718, -0.09562947
 719821123, -0.01, 0, 349.02, 576.46, 33.6216407, 72.955685, 0.995416, -0.0001564813, 8.44867E-05, -0.09563945
 719921083, -0.01, 0, 349.02, 576.7, 33.6216407, 72.955685, 0.9954146, -0.0001010471, 8.704588E-05, -0.09565524
 720021043, -0.01, 0, 349.02, 576.94, 33.6216407, 72.955685, 0.9954134, -0.0001375064, 5.237107E-05, -0.09566681
 720121003, -0.01, 0, 349.01, 577.17, 33.6216407, 72.955685, 0.9954124, -0.0001098752, 4.87412E-05, -0.0956773
 720220963, -0.01, 0, 349.01, 577.41, 33.6216407, 72.955685, 0.995411, -0.000113247, 3.042365E-05, -0.095692
 720320923, 0, 0, 349.01, 577.65, 33.6216407, 72.955685, 0.995409, -7.743767E-05, 2.495406E-05, -0.09571254
 720420883, 0, 0, 349.01, 577.89, 33.6216407, 72.955685, 0.9954066, -7.369467E-05, 4.702124E-06, -0.09573783
 720520843, 0, 0, 349, 578.12, 33.6216407, 72.955685, 0.9954035, -2.672692E-05, -2.062507E-06, -0.09576994
 720620803, 0, 0, 349, 578.36, 33.6216407, 72.955685, 0.9954001, -5.768784E-05, -2.490724E-07, -0.09580545
 720720763, 0, 0, 349, 578.6, 33.6216407, 72.955685, 0.9953963, -5.571121E-05, -1.593557E-05, -0.09584495
 720821556, -0.01, 0, 348.99, 578.84, 33.6216407, 72.955685, 0.995392, -9.194099E-05, -4.259364E-07, -0.09588876
 720921516, 0, 0, 348.98, 579.08, 33.6216407, 72.955685, 0.9953876, -7.237888E-05, -4.20624E-06, -0.09593596
 721021476, 0, 0, 348.98, 579.31, 33.6216407, 72.955685, 0.9953828, -5.531981E-05, -3.904249E-05, -0.09598512
 721121436, 0, 0, 348.97, 579.55, 33.6216407, 72.955685, 0.9953781, -5.205103E-05, -7.546962E-06, -0.09603363
 721221396, 0, 0, 348.97, 579.79, 33.6216407, 72.955685, 0.9953735, -5.890383E-05, -1.546608E-05, -0.09608094
 721321356, 0, 0, 348.96, 580.03, 33.6216407, 72.955685, 0.9953697, -6.348978E-05, -3.429618E-05, -0.09612069
 721421316, 0, 0, 348.96, 580.26, 33.6216406, 72.955685, 0.9953664, -8.480683E-05, -3.459548E-05, -0.09615496
 721521276, 0, 0, 348.96, 580.5, 33.6216406, 72.955685, 0.9953637, -5.899081E-05, -5.871179E-05, -0.0961825
 721621236, 0, -0.01, 348.95, 580.74, 33.6216406, 72.955685, 0.9953617, -7.155221E-05, -8.530228E-05, -0.09620307
 721721196, 0, -0.01, 348.95, 580.98, 33.6216406, 72.955685, 0.99536, -1.955445E-05, -0.0001338526, -0.09622087
 721821156, 0, -0.01, 348.95, 581.21, 33.6216406, 72.955685, 0.9953586, -4.570998E-05, -0.0001669044, -0.09623546
 721921116, 0, -0.02, 348.95, 581.45, 33.6216406, 72.955685, 0.9953576, -4.748536E-05, -0.0002184702, -0.09624606
 722021076, 0, -0.02, 348.95, 581.69, 33.6216406, 72.955685, 0.9953588, -7.614258E-05, -0.0002523292, -0.0962333
 722121036, 0, -0.02, 348.95, 581.92, 33.6216406, 72.955685, 0.9953611, -7.072978E-05, -0.0002502449, -0.09620912
 722220996, 0, -0.02, 348.96, 582.16, 33.6216406, 72.955685, 0.9953627, -8.007546E-05, -0.0002403396, -0.0961928
 722320956, 0, -0.02, 348.96, 582.4, 33.6216406, 72.955685, 0.9953629, -7.509509E-05, -0.0002508372, -0.09619033
 722420916, 0, -0.03, 348.96, 582.64, 33.6216406, 72.955685, 0.9953629, -5.48081E-05, -0.0002674414, -0.09619124
 722520876, 0, -0.02, 348.95, 582.87, 33.6216406, 72.955685, 0.9953618, -2.271789E-05, -0.0002021492, -0.09620219
 722620836, 0, -0.02, 348.95, 583.11, 33.6216406, 72.955685, 0.9953594, -3.238739E-05, -0.0001912778, -0.09622701
 722720796, 0, -0.02, 348.94, 583.35, 33.6216406, 72.955685, 0.9953542, -2.921021E-05, -0.0002070507, -0.09628095
 722821589, 0, -0.02, 348.94, 583.59, 33.6216406, 72.955685, 0.9953493, -3.696864E-05, -0.0002335839, -0.09633184
 722921549, 0, -0.01, 348.93, 583.83, 33.6216406, 72.955685, 0.9953448, 9.064961E-06, -0.0001760564, -0.09637754
 723021509, 0, -0.01, 348.93, 584.06, 33.6216406, 72.955685, 0.9953409, -7.447082E-06, -0.0001198678, -0.09641823
 723121469, 0, 0, 348.92, 584.3, 33.6216406, 72.955685, 0.9953371, -2.845622E-06, -2.742225E-05, -0.09645714
 723221429, 0, 0, 348.92, 584.54, 33.6216406, 72.955685, 0.9953334, 1.488187E-06, 5.869974E-05, -0.09649604
 723321389, 0, 0.01, 348.92, 584.78, 33.6216406, 72.955685, 0.9953296, 5.57569E-06, 0.0001389283, -0.09653494
 723421349, 0, 0.01, 348.91, 585.02, 33.6216406, 72.955685, 0.9953259, -1.475733E-06, 0.0001012335, -0.09657299
 723521309, 0, 0, 348.91, 585.25, 33.6216406, 72.955685, 0.9953223, -2.028405E-05, -6.053527E-05, -0.09661017
 723621269, 0, -0.02, 348.9, 585.49, 33.6216406, 72.955685, 0.9953188, -7.210785E-05, -0.0002080451, -0.09664597
 723721229, 0, -0.03, 348.9, 585.73, 33.6216406, 72.955685, 0.9953173, -7.865992E-05, -0.0003011853, -0.09666133
 723821189, -0.01, -0.03, 348.9, 585.97, 33.6216406, 72.955685, 0.9953172, -0.0001440852, -0.0003132161, -0.09666222
 723921149, -0.01, -0.02, 348.9, 586.21, 33.6216406, 72.955685, 0.9953192, -0.0001188883, -0.0002014556, -0.09664198
 724021109, -0.01, -0.02, 348.91, 586.44, 33.6216406, 72.955685, 0.9953227, -0.0001307144, -0.0001933477, -0.09660573
 724121069, -0.01, -0.01, 348.91, 586.68, 33.6216406, 72.955685, 0.995324, -0.0001067371, -0.0001322279, -0.09659228
 724221029, -0.01, -0.01, 348.91, 586.92, 33.6216406, 72.955685, 0.9953231, -0.0001071765, -0.0001346706, -0.09660198
 724320989, -0.01, 0, 348.91, 587.16, 33.6216406, 72.955685, 0.9953207, -0.0001060493, -7.520502E-05, -0.09662708
 724420949, 0, 0, 348.9, 587.4, 33.6216406, 72.955685, 0.9953154, -5.351976E-05, -6.533428E-05, -0.09668139
 724520909, 0, -0.01, 348.89, 587.64, 33.6216406, 72.955685, 0.9953094, -1.122933E-05, -0.0001253048, -0.09674277
 724620869, 0, -0.02, 348.88, 587.88, 33.6216406, 72.9556849, 0.9953035, 7.671131E-06, -0.0001792501, -0.09680326
 724720829, -0.01, -0.02, 348.88, 588.11, 33.6216406, 72.9556849, 0.995298, -0.0001454088, -0.000212976, -0.09685945
 724820789, -0.03, -0.03, 348.87, 588.35, 33.6216406, 72.9556849, 0.9952926, -0.0002880315, -0.0002444655, -0.09691527
 724921582, -0.02, -0.01, 348.87, 588.59, 33.6216406, 72.9556849, 0.9952881, -0.0002106466, -0.0001005539, -0.09696144
 725021542, -0.01, 0, 348.86, 588.83, 33.6216406, 72.9556849, 0.9952839, -8.639645E-05, 7.564743E-05, -0.09700465
 725121502, 0.01, 0.02, 348.86, 589.07, 33.6216406, 72.9556849, 0.9952794, 0.0001647116, 0.0002204029, -0.0970513
 725221462, 0.04, 0.02, 348.85, 589.31, 33.6216406, 72.9556849, 0.9952765, 0.0004198431, 0.0002169965, -0.09708039
 725321422, 0.05, 0.03, 348.85, 589.55, 33.6216406, 72.9556849, 0.9952762, 0.0005340905, 0.0002125807, -0.09708274
 725421382, 0.06, 0.02, 348.86, 589.79, 33.6216406, 72.9556849, 0.9952785, 0.0005513986, 0.0001412355, -0.09705809
 725521342, 0.04, 0.01, 348.86, 590.02, 33.6216406, 72.9556849, 0.9952821, 0.0004127978, 0.0001106273, -0.09702308
 725621302, 0.03, 0.01, 348.86, 590.26, 33.6216406, 72.9556849, 0.9952856, 0.0002849483, 9.524998E-05, -0.09698756
 725721262, 0.02, 0.01, 348.87, 590.5, 33.6216406, 72.9556849, 0.9952889, 0.0002344605, 0.0001086532, -0.09695325
 725821222, 0.01, 0.01, 348.87, 590.74, 33.6216406, 72.9556849, 0.9952922, 0.0001687526, 0.0001111748, -0.09691987
 725921182, 0.01, 0, 348.88, 590.98, 33.6216406, 72.9556849, 0.9952956, 0.0001011444, 4.773029E-05, -0.0968853
 726021142, 0, 0, 348.88, 591.22, 33.6216406, 72.9556849, 0.9952989, 3.81672E-05, -1.145964E-05, -0.09685072
 726121102, 0, 0, 348.88, 591.45, 33.6216406, 72.9556849, 0.9953021, 3.318111E-05, -7.1914E-05, -0.09681743
 726221062, 0.01, -0.01, 348.89, 591.69, 33.6216406, 72.9556849, 0.9953052, 0.0001171058, -0.0001473091, -0.09678659
 726321022, 0.02, -0.01, 348.89, 591.93, 33.6216406, 72.9556849, 0.9953062, 0.0002009179, -0.0001606881, -0.09677541
 726420982, 0.02, -0.01, 348.89, 592.17, 33.6216406, 72.9556849, 0.9953038, 0.0002146759, -0.0001569673, -0.09680054
 726520942, 0, -0.01, 348.88, 592.41, 33.6216406, 72.9556849, 0.9952985, 5.462922E-05, -0.00012938, -0.09685539
 726620902, 0, 0, 348.87, 592.64, 33.6216407, 72.9556849, 0.9952912, -9.185698E-05, -7.643327E-05, -0.09692962
 726720862, 0, 0, 348.86, 592.88, 33.6216407, 72.9556849, 0.9952844, -5.125076E-05, -3.986402E-05, -0.09700011
 726820822, 0, 0, 348.85, 593.12, 33.6216407, 72.9556849, 0.9952782, 2.621958E-05, -5.022425E-05, -0.09706384
 726920782, 0, 0, 348.85, 593.36, 33.6216407, 72.9556849, 0.9952716, 3.291964E-05, -5.740033E-06, -0.09713123
 727021575, 0, 0, 348.84, 593.6, 33.6216407, 72.9556849, 0.9952639, 1.833916E-05, -1.228546E-05, -0.09720967
 727121535, 0, 0, 348.83, 593.84, 33.6216407, 72.9556849, 0.9952564, 5.139597E-05, 2.905087E-05, -0.09728695
