Time,XKY1_C,XKY1_IVN0,XKY1_IVN1,XKY1_IVN2,XKY1_IVN3,XKY1_IVN4,XKY1_IVE0,XKY1_IVE1,XKY1_IVE2,XKY1_IVE3,XKY1_IVE4
 708120805, 1, 0.1119683, 0.1119229, 0.111927, 0.1119277, 0.1116796, 0.05020829, 0.05027021, 0.05026951, 0.05027166, 0.05064827
 708220765, 0, 0.0249639, 0.01927424, -0.01305177, -0.02734068, -0.003845703, -0.01215488, 0.01998602, 0.02450692, -0.004839914, -0.02749815
 708220765, 1, 0.1116452, 0.1115999, 0.111604, 0.1116047, 0.1113569, 0.05014528, 0.05020702, 0.05020632, 0.05020846, 0.05058399
 708321558, 0, 0.0249639, 0.01927424, -0.01305177, -0.02734068, -0.003845703, -0.01215488, 0.01998602, 0.02450692, -0.004839914, -0.02749815
 708321558, 1, 0.1116452, 0.1115999, 0.111604, 0.1116047, 0.1113569, 0.05014528, 0.05020702, 0.05020632, 0.05020846, 0.05058399
 708421518, 0, 0.02497735, 0.01926284, -0.01307227, -0.02734194, -0.003825981, -0.01213851, 0.02000387, 0.02450158, -0.004861061, -0.02750588
 708421518, 1, 0.1123708, 0.1123253, 0.1123293, 0.1123301, 0.1120811, 0.05038653, 0.05044867, 0.05044797, 0.05045012, 0.05082809
 708521478, 0, 0.02497735, 0.01926284, -0.01307227, -0.02734194, -0.003825981, -0.01213851, 0.02000387, 0.02450158, -0.004861061, -0.02750588
 708521478, 1, 0.1123708, 0.1123253, 0.1123293, 0.1123301, 0.1120811, 0.05038653, 0.05044867, 0.05044797, 0.05045012, 0.05082809
 708621438, 0, 0.02500193, 0.01924781, -0.01310613, -0.02734784, -0.003795764, -0.01211472, 0.02003459, 0.02449678, -0.00489475, -0.0275219
 708621438, 1, 0.1122406, 0.1121952, 0.1121992, 0.1122, 0.1119512, 0.05034611, 0.05040818, 0.05040748, 0.05040964, 0.05078717
 708721398, 0, 0.02500193, 0.01924781, -0.01310613, -0.02734784, -0.003795764, -0.01211472, 0.02003459, 0.02449678, -0.00489475, -0.0275219
 708721398, 1, 0.1122406, 0.1121952, 0.1121992, 0.1122, 0.1119512, 0.05034611, 0.05040818, 0.05040748, 0.05040964, 0.05078717
 708821358, 0, 0.02505411, 0.01925634, -0.01315304, -0.02738537, -0.003772047, -0.01210674, 0.02008669, 0.024521, -0.00493188, -0.02756906
 708821358, 1, 0.1121789, 0.1121334, 0.1121375, 0.1121382, 0.111889, 0.05042506, 0.0504871, 0.0504864, 0.05048855, 0.05086587
 708921318, 0, 0.02505411, 0.01925634, -0.01315304, -0.02738537, -0.003772047, -0.01210674, 0.02008669, 0.024521, -0.00493188, -0.02756906
 708921318, 1, 0.1121789, 0.1121334, 0.1121375, 0.1121382, 0.111889, 0.05042506, 0.0504871, 0.0504864, 0.05048855, 0.05086587
 709021278, 0, 0.02501515, 0.01932668, -0.0130706, -0.02740476, -0.003866471, -0.01219336, 0.02002286, 0.02456817, -0.004838897, -0.02755877
 709021278, 1, 0.111049, 0.1110038, 0.1110079, 0.1110086, 0.1107616, 0.04997426, 0.05003567, 0.05003498, 0.05003711, 0.05041063
 709121238, 0, 0.02501515, 0.01932668, -0.0130706, -0.02740476, -0.003866471, -0.01219336, 0.02002286, 0.02456817, -0.004838897, -0.02755877
 709121238, 1, 0.111049, 0.1110038, 0.1110079, 0.1110086, 0.1107616, 0.04997426, 0.05003567, 0.05003498, 0.05003711, 0.05041063
 709221198, 0, 0.02497677, 0.01932954, -0.01303046, -0.02738281, -0.003893049, -0.01220884, 0.01998158, 0.02455814, -0.00480382, -0.02752706
 709221198, 1, 0.1113907, 0.1113454, 0.1113494, 0.1113502, 0.1111023, 0.05015124, 0.05021283, 0.05021214, 0.05021428, 0.05058895
 709321158, 0, 0.02497677, 0.01932954, -0.01303046, -0.02738281, -0.003893049, -0.01220884, 0.01998158, 0.02455814, -0.00480382, -0.02752706
 709321158, 1, 0.1113907, 0.1113454, 0.1113494, 0.1113502, 0.1111023, 0.05015124, 0.05021283, 0.05021214, 0.05021428, 0.05058895
 709421118, 0, 0.02495574, 0.01936385, -0.01298823, -0.02739101, -0.00394035, -0.01225174, 0.01994832, 0.02458048, -0.00475675, -0.02752032
 709421118, 1, 0.1127274, 0.1126816, 0.1126857, 0.1126865, 0.1124358, 0.0507291, 0.05079144, 0.05079073, 0.0507929, 0.05117206
 709521078, 0, 0.02495574, 0.01936385, -0.01298823, -0.02739101, -0.00394035, -0.01225174, 0.01994832, 0.02458048, -0.00475675, -0.02752032
 709521078, 1, 0.1127274, 0.1126816, 0.1126857, 0.1126865, 0.1124358, 0.0507291, 0.05079144, 0.05079073, 0.0507929, 0.05117206
 709621038, 0, 0.02489413, 0.01943206, -0.01288446, -0.02739509, -0.00404664, -0.01234348, 0.01986138, 0.02461849, -0.004646316, -0.02749007
 709621038, 1, 0.1114638, 0.1114185, 0.1114226, 0.1114233, 0.1111757, 0.05010368, 0.05016532, 0.05016463, 0.05016676, 0.05054168
 709720998, 0, 0.02489413, 0.01943206, -0.01288446, -0.02739509, -0.00404664, -0.01234348, 0.01986138, 0.02461849, -0.004646316, -0.02749007
 709720998, 1, 0.1114638, 0.1114185, 0.1114226, 0.1114233, 0.1111757, 0.05010368, 0.05016532, 0.05016463, 0.05016676, 0.05054168
 709820958, 0, 0.02520062, 0.01959709, -0.01308896, -0.02768651, -0.004022244, -0.01241742, 0.02013003, 0.02485846, -0.004766654, -0.02780441
 709820958, 1, 0.1116144, 0.1115691, 0.1115731, 0.1115739, 0.1113259, 0.05018577, 0.0502475, 0.0502468, 0.05024894, 0.05062436
 709920918, 0, 0.02520062, 0.01959709, -0.01308896, -0.02768651, -0.004022244, -0.01241742, 0.02013003, 0.02485846, -0.004766654, -0.02780441
 709920918, 1, 0.1116144, 0.1115691, 0.1115731, 0.1115739, 0.1113259, 0.05018577, 0.0502475, 0.0502468, 0.05024894, 0.05062436
 710020878, 0, 0.02508162, 0.01955284, -0.0129973, -0.02758561, -0.004051548, -0.01240956, 0.02001927, 0.02478215, -0.00470306, -0.02768881
 710020878, 1, 0.1118713, 0.111826, 0.11183, 0.1118307, 0.1115825, 0.05024135, 0.05030322, 0.05030252, 0.05030467, 0.05068095
 710120838, 0, 0.02508162, 0.01955284, -0.0129973, -0.02758561, -0.004051548, -0.01240956, 0.02001927, 0.02478215, -0.00470306, -0.02768881
 710120838, 1, 0.1118713, 0.111826, 0.11183, 0.1118307, 0.1115825, 0.05024135, 0.05030322, 0.05030252, 0.05030467, 0.05068095
 710220798, 0, 0.02505427, 0.01949351, -0.01300661, -0.02753204, -0.004009124, -0.01235607, 0.02000979, 0.0247228, -0.004730261, -0.02764626
 710220798, 1, 0.1124001, 0.1123546, 0.1123586, 0.1123594, 0.1121104, 0.05038765, 0.05044981, 0.05044911, 0.05045126, 0.05082933
 710321591, 0, 0.02505427, 0.01949351, -0.01300661, -0.02753204, -0.004009124, -0.01235607, 0.02000979, 0.0247228, -0.004730261, -0.02764626
 710321591, 1, 0.1124001, 0.1123546, 0.1123586, 0.1123594, 0.1121104, 0.05038765, 0.05044981, 0.05044911, 0.05045126, 0.05082933
 710421551, 0, 0.02527279, 0.01969102, -0.01310307, -0.02778916, -0.004071576, -0.01249273, 0.02017538, 0.02496181, -0.004748137, -0.02789632
 710421551, 1, 0.1143032, 0.1142571, 0.1142612, 0.1142619, 0.1140096, 0.05105323, 0.05111644, 0.05111573, 0.05111792, 0.05150238
 710521511, 0, 0.02527279, 0.01969102, -0.01310307, -0.02778916, -0.004071576, -0.01249273, 0.02017538, 0.02496181, -0.004748137, -0.02789632
 710521511, 1, 0.1143032, 0.1142571, 0.1142612, 0.1142619, 0.1140096, 0.05105323, 0.05111644, 0.05111573, 0.05111792, 0.05150238
 710621471, 0, 0.02586661, 0.0202135, -0.01337398, -0.02847908, -0.004227057, -0.01284916, 0.02063, 0.02559921, -0.004808824, -0.02857122
 710621471, 1, 0.1158292, 0.1157823, 0.1157865, 0.1157873, 0.1155305, 0.05195265, 0.05201671, 0.05201598, 0.0520182, 0.0524078
 710721431, 0, 0.02586661, 0.0202135, -0.01337398, -0.02847908, -0.004227057, -0.01284916, 0.02063, 0.02559921, -0.004808824, -0.02857122
 710721431, 1, 0.1158292, 0.1157823, 0.1157865, 0.1157873, 0.1155305, 0.05195265, 0.05201671, 0.05201598, 0.0520182, 0.0524078
 710821391, 0, 0.02457259, 0.01913469, -0.01412866, -0.02924865, -0.005329967, -0.01186183, 0.02134645, 0.02643663, -0.003625748, -0.0272955
 710821391, 1, 0.1195562, 0.1195087, 0.1195129, 0.1195137, 0.1192536, 0.05362445, 0.05369112, 0.05369036, 0.05369267, 0.05409818
 710921351, 0, 0.02457259, 0.01913469, -0.01412866, -0.02924865, -0.005329967, -0.01186183, 0.02134645, 0.02643663, -0.003625748, -0.0272955
 710921351, 1, 0.1195562, 0.1195087, 0.1195129, 0.1195137, 0.1192536, 0.05362445, 0.05369112, 0.05369036, 0.05369267, 0.05409818
 711021311, 0, 0.01117813, 0.008250162, -0.01412048, -0.02501773, -0.009381697, -0.001451286, 0.02111849, 0.0253084, 0.005326869, -0.01121093
 711021311, 1, 0.1260571, 0.1260161, 0.1260197, 0.1260204, 0.1257951, 0.05325579, 0.0533287, 0.05332788, 0.05333041, 0.05377402
 711121271, 0, 0.01117813, 0.008250162, -0.01412048, -0.02501773, -0.009381697, -0.001451286, 0.02111849, 0.0253084, 0.005326869, -0.01121093
 711121271, 1, 0.1260571, 0.1260161, 0.1260197, 0.1260204, 0.1257951, 0.05325579, 0.0533287, 0.05332788, 0.05333041, 0.05377402
 711221231, 0, -0.001772084, -0.002338727, -0.0145493, -0.02152728, -0.01362857, 0.008464972, 0.02111742, 0.02448873, 0.01391592, 0.004014578
 711221231, 1, 0.1229537, 0.1229201, 0.1229231, 0.1229237, 0.1227394, 0.05144428, 0.05151821, 0.05151737, 0.05151994, 0.05196977
 711321191, 0, -0.001772084, -0.002338727, -0.0145493, -0.02152728, -0.01362857, 0.008464972, 0.02111742, 0.02448873, 0.01391592, 0.004014578
 711321191, 1, 0.1229537, 0.1229201, 0.1229231, 0.1229237, 0.1227394, 0.05144428, 0.05151821, 0.05151737, 0.05151994, 0.05196977
 711421151, 0, -0.006189563, -0.006421336, -0.0168703, -0.02309361, -0.01648929, 0.01249791, 0.02340553, 0.02655657, 0.01758996, 0.00890407
 711421151, 1, 0.1181967, 0.118165, 0.1181679, 0.1181684, 0.1179946, 0.05270673, 0.05277972, 0.05277889, 0.05278142, 0.05322552
 711521111, 0, -0.006189563, -0.006421336, -0.0168703, -0.02309361, -0.01648929, 0.01249791, 0.02340553, 0.02655657, 0.01758996, 0.00890407
 711521111, 1, 0.1181967, 0.118165, 0.1181679, 0.1181684, 0.1179946, 0.05270673, 0.05277972, 0.05277889, 0.05278142, 0.05322552
 711621071, 0, -0.0002740662, -0.001737079, -0.01781707, -0.02628523, -0.01543597, 0.008365632, 0.02478918, 0.02847444, 0.01431425, 0.001893044
 711621071, 1, 0.1184276, 0.1183922, 0.1183954, 0.1183959, 0.1182013, 0.0547943, 0.0548666, 0.05486579, 0.0548683, 0.05530821
 711721031, 0, -0.0002740662, -0.001737079, -0.01781707, -0.02628523, -0.01543597, 0.008365632, 0.02478918, 0.02847444, 0.01431425, 0.001893044
 711721031, 1, 0.1184276, 0.1183922, 0.1183954, 0.1183959, 0.1182013, 0.0547943, 0.0548666, 0.05486579, 0.0548683, 0.05530821
 711820991, 0, 0.01022301, 0.007322124, -0.01687351, -0.02891072, -0.01214935, 0.0005085423, 0.02498817, 0.02979659, 0.008258471, -0.00982757
 711820991, 1, 0.1215604, 0.1215182, 0.121522, 0.1215226, 0.1212913, 0.05751762, 0.05758933, 0.05758853, 0.05759101, 0.05802725
 711920951, 0, 0.01022301, 0.007322124, -0.01687351, -0.02891072, -0.01214935, 0.0005085423, 0.02498817, 0.02979659, 0.008258471, -0.00982757
 711920951, 1, 0.1215604, 0.1215182, 0.121522, 0.1215226, 0.1212913, 0.05751762, 0.05758933, 0.05758853, 0.05759101, 0.05802725
 712020911, 0, 0.02050347, 0.01635946, -0.01678623, -0.03309833, -0.01002604, -0.009078481, 0.02439305, 0.03079938, 0.001233485, -0.02338505
 712020911, 1, 0.1210983, 0.1210503, 0.1210546, 0.1210554, 0.1207929, 0.05794206, 0.05801159, 0.05801081, 0.05801322, 0.05843618
 712120871, 0, 0.02050347, 0.01635946, -0.01678623, -0.03309833, -0.01002604, -0.009078481, 0.02439305, 0.03079938, 0.001233485, -0.02338505
 712120871, 1, 0.1210983, 0.1210503, 0.1210546, 0.1210554, 0.1207929, 0.05794206, 0.05801159, 0.05801081, 0.05801322, 0.05843618
 712220831, 0, 0.03047325, 0.02511924, -0.01604408, -0.03608895, -0.007302074, -0.0181262, 0.02336776, 0.03110445, -0.005685428, -0.03607247
 712220831, 1, 0.1218056, 0.1217516, 0.1217564, 0.1217573, 0.1214622, 0.05875928, 0.05882709, 0.05882632, 0.05882867, 0.05924109
 712320791, 0, 0.03047325, 0.02511924, -0.01604408, -0.03608895, -0.007302074, -0.0181262, 0.02336776, 0.03110445, -0.005685428, -0.03607247
 712320791, 1, 0.1218056, 0.1217516, 0.1217564, 0.1217573, 0.1214622, 0.05875928, 0.05882709, 0.05882632, 0.05882867, 0.05924109
 712421584, 0, 0.03807513, 0.03177524, -0.01519069, -0.03787302, -0.004909123, -0.02417533, 0.02310643, 0.03173442, -0.01030395, -0.044815
 712421584, 1, 0.1215635, 0.1215055, 0.1215107, 0.1215116, 0.1211946, 0.05944929, 0.05951523, 0.05951449, 0.05951677, 0.05991776
 712521544, 0, 0.03807513, 0.03177524, -0.01519069, -0.03787302, -0.004909123, -0.02417533, 0.02310643, 0.03173442, -0.01030395, -0.044815
 712521544, 1, 0.1215635, 0.1215055, 0.1215107, 0.1215116, 0.1211946, 0.05944929, 0.05951523, 0.05951449, 0.05951677, 0.05991776
 712621504, 0, 0.04382, 0.0367826, -0.01428108, -0.03876619, -0.002815389, -0.0298223, 0.02153321, 0.03072038, -0.01504114, -0.05242101
 712621504, 1, 0.1213793, 0.1213181, 0.1213236, 0.1213246, 0.1209907, 0.05879058, 0.05885499, 0.05885426, 0.05885649, 0.05924816
 712721464, 0, 0.04382, 0.0367826, -0.01428108, -0.03876619, -0.002815389, -0.0298223, 0.02153321, 0.03072038, -0.01504114, -0.05242101
 712721464, 1, 0.1213793, 0.1213181, 0.1213236, 0.1213246, 0.1209907, 0.05879058, 0.05885499, 0.05885426, 0.05885649, 0.05924816
 712821424, 0, 0.04673181, 0.03924958, -0.0141282, -0.03962118, -0.001975208, -0.03204211, 0.02162022, 0.03109923, -0.01676445, -0.05576826
 712821424, 1, 0.1192672, 0.1192049, 0.1192105, 0.1192115, 0.1188712, 0.05871622, 0.05877885, 0.05877814, 0.05878031, 0.0591611
 712921384, 0, 0.04673181, 0.03924958, -0.0141282, -0.03962118, -0.001975208, -0.03204211, 0.02162022, 0.03109923, -0.01676445, -0.05576826
 712921384, 1, 0.1192672, 0.1192049, 0.1192105, 0.1192115, 0.1188712, 0.05871622, 0.05877885, 0.05877814, 0.05878031, 0.0591611
 713021344, 0, 0.0480338, 0.04029896, -0.01351868, -0.03905976, -0.001000595, -0.03319244, 0.02087515, 0.03024072, -0.01806374, -0.05727149
 713021344, 1, 0.1180102, 0.1179476, 0.1179532, 0.1179543, 0.1176125, 0.05791284, 0.05797426, 0.05797357, 0.0579757, 0.05834917
 713121304, 0, 0.0480338, 0.04029896, -0.01351868, -0.03905976, -0.001000595, -0.03319244, 0.02087515, 0.03024072, -0.01806374, -0.05727149
 713121304, 1, 0.1180102, 0.1179476, 0.1179532, 0.1179543, 0.1176125, 0.05791284, 0.05797426, 0.05797357, 0.0579757, 0.05834917
 713221264, 0, 0.04741025, 0.03954899, -0.01370209, -0.03879844, -0.001028383, -0.03372126, 0.01973751, 0.02879606, -0.01904987, -0.05771787
 713221264, 1, 0.11496, 0.1148986, 0.1149041, 0.1149051, 0.11457, 0.05564651, 0.05570638, 0.0557057, 0.05570778, 0.05607184
 713321224, 0, 0.04741025, 0.03954899, -0.01370209, -0.03879844, -0.001028383, -0.03372126, 0.01973751, 0.02879606, -0.01904987, -0.05771787
 713321224, 1, 0.11496, 0.1148986, 0.1149041, 0.1149051, 0.11457, 0.05564651, 0.05570638, 0.0557057, 0.05570778, 0.05607184
 713421184, 0, 0.04489168, 0.03717145, -0.01431194, -0.03848958, -0.001914585, -0.03168025, 0.01999283, 0.02863622, -0.0176437, -0.0549778
 713421184, 1, 0.1124547, 0.112395, 0.1124003, 0.1124013, 0.1120748, 0.05511102, 0.05517016, 0.0551695, 0.05517155, 0.0555312
 713521144, 0, 0.04489168, 0.03717145, -0.01431194, -0.03848958, -0.001914585, -0.03168025, 0.01999283, 0.02863622, -0.0176437, -0.0549778
 713521144, 1, 0.1124547, 0.112395, 0.1124003, 0.1124013, 0.1120748, 0.05511102, 0.05517016, 0.0551695, 0.05517155, 0.0555312
 713621104, 0, 0.0432939, 0.03580673, -0.01353382, -0.0366461, -0.001550463, -0.02974311, 0.01977312, 0.02797431, -0.01639496, -0.05214319
 713621104, 1, 0.1116124, 0.1115545, 0.1115597, 0.1115606, 0.1112443, 0.05405828, 0.05411695, 0.05411629, 0.05411832, 0.05447509
 713721064, 0, 0.0432939, 0.03580673, -0.01353382, -0.0366461, -0.001550463, -0.02974311, 0.01977312, 0.02797431, -0.01639496, -0.05214319
 713721064, 1, 0.1116124, 0.1115545, 0.1115597, 0.1115606, 0.1112443, 0.05405828, 0.05411695, 0.05411629, 0.05411832, 0.05447509
 713821024, 0, 0.03965843, 0.03239841, -0.01475025, -0.03675426, -0.003162972, -0.026958, 0.02034345, 0.02807768, -0.0143434, -0.04844975
 713821024, 1, 0.1081723, 0.1081167, 0.1081217, 0.1081226, 0.1078185, 0.05338488, 0.05344274, 0.05344209, 0.0534441, 0.05379599
 713920984, 0, 0.03965843, 0.03239841, -0.01475025, -0.03675426, -0.003162972, -0.026958, 0.02034345, 0.02807768, -0.0143434, -0.04844975
 713920984, 1, 0.1081723, 0.1081167, 0.1081217, 0.1081226, 0.1078185, 0.05338488, 0.05344274, 0.05344209, 0.0534441, 0.05379599
 714020944, 0, 0.03757439, 0.03058675, -0.01465304, -0.03576343, -0.003524968, -0.0246882, 0.02070471, 0.02811021, -0.01259299, -0.0453271
 714020944, 1, 0.1076116, 0.1075573, 0.1075622, 0.1075631, 0.1072668, 0.05327108, 0.05332898, 0.05332833, 0.05333034, 0.05368243
 714120904, 0, 0.03757439, 0.03058675, -0.01465304, -0.03576343, -0.003524968, -0.0246882, 0.02070471, 0.02811021, -0.01259299, -0.0453271
 714120904, 1, 0.1076116, 0.1075573, 0.1075622, 0.1075631, 0.1072668, 0.05327108, 0.05332898, 0.05332833, 0.05333034, 0.05368243
 714220864, 0, 0.03570431, 0.02859669, -0.01472502, -0.03453914, -0.003413805, -0.02134945, 0.02199337, 0.02865329, -0.01045456, -0.0414674
 714220864, 1, 0.1081351, 0.1080818, 0.1080866, 0.1080874, 0.1077962, 0.05446464, 0.05452311, 0.05452245, 0.05452449, 0.05488007
 714320824, 0, 0.03570431, 0.02859669, -0.01472502, -0.03453914, -0.003413805, -0.02134945, 0.02199337, 0.02865329, -0.01045456, -0.0414674
 714320824, 1, 0.1081351, 0.1080818, 0.1080866, 0.1080874, 0.1077962, 0.05446464, 0.05452311, 0.05452245, 0.05452449, 0.05488007
 714420784, 0, 0.03415456, 0.02687395, -0.01482291, -0.03346388, -0.003236362, -0.01852548, 0.02305495, 0.02900681, -0.008774102, -0.03826291
 714420784, 1, 0.1063403, 0.106289, 0.1062936, 0.1062944, 0.1060139, 0.05411752, 0.05417524, 0.05417459, 0.05417659, 0.05452758
 714521577, 0, 0.03415456, 0.02687395, -0.01482291, -0.03346388, -0.003236362, -0.01852548, 0.02305495, 0.02900681, -0.008774102, -0.03826291
 714521577, 1, 0.1063403, 0.106289, 0.1062936, 0.1062944, 0.1060139, 0.05411752, 0.05417524, 0.05417459, 0.05417659, 0.05452758
 714621537, 0, 0.03413205, 0.02604638, -0.01578921, -0.03371802, -0.002907565, -0.01742073, 0.02404761, 0.02920134, -0.008957855, -0.0378889
 714621537, 1, 0.1060092, 0.1059578, 0.1059624, 0.1059633, 0.1056826, 0.05464448, 0.0547022, 0.05470156, 0.05470356, 0.0550546
 714721497, 0, 0.03413205, 0.02604638, -0.01578921, -0.03371802, -0.002907565, -0.01742073, 0.02404761, 0.02920134, -0.008957855, -0.0378889
