Time,XKY1_C,XKY1_IVN0,XKY1_IVN1,XKY1_IVN2,XKY1_IVN3,XKY1_IVN4,XKY1_IVE0,XKY1_IVE1,XKY1_IVE2,XKY1_IVE3,XKY1_IVE4
 122589278, 1, 0.02326812, 0.01094411, -0.01650428, -0.02114432, 0.003436375, -0.003947051, 0.02090959, 0.01686989, -0.01048342, -0.023349
 122689238, 0, 0.02357155, 0.01140073, -0.01652552, -0.02161406, 0.003167293, -0.004328573, 0.02108028, 0.0173569, -0.01035312, -0.02375548
 122689238, 1, 0.02371226, 0.01122399, -0.01677545, -0.02159179, 0.003430989, -0.004097024, 0.02128565, 0.01725228, -0.01062315, -0.02381775
 122789198, 0, 0.02357155, 0.01140073, -0.01652552, -0.02161406, 0.003167293, -0.004328573, 0.02108028, 0.0173569, -0.01035312, -0.02375548
 122789198, 1, 0.02371226, 0.01122399, -0.01677545, -0.02159179, 0.003430989, -0.004097024, 0.02128565, 0.01725228, -0.01062315, -0.02381775
 122889158, 0, 0.02393545, 0.01170597, -0.01670077, -0.02202761, 0.003086958, -0.004531281, 0.02136373, 0.01773479, -0.01040302, -0.02416421
 122889158, 1, 0.02397926, 0.01141978, -0.01692145, -0.02187781, 0.003400216, -0.004216136, 0.02150278, 0.01750558, -0.01068373, -0.02410849
 122989118, 0, 0.02393545, 0.01170597, -0.01670077, -0.02202761, 0.003086958, -0.004531281, 0.02136373, 0.01773479, -0.01040302, -0.02416421
 122989118, 1, 0.02397926, 0.01141978, -0.01692145, -0.02187781, 0.003400216, -0.004216136, 0.02150278, 0.01750558, -0.01068373, -0.02410849
 123089078, 0, 0.02419589, 0.01183074, -0.01688409, -0.02226568, 0.003123143, -0.004577854, 0.02159702, 0.01792555, -0.01051842, -0.02442629
 123089078, 1, 0.02433142, 0.01185711, -0.01700333, -0.02236574, 0.00318054, -0.00456154, 0.02173096, 0.01799201, -0.01061129, -0.02455015
 123189038, 0, 0.02419589, 0.01183074, -0.01688409, -0.02226568, 0.003123143, -0.004577854, 0.02159702, 0.01792555, -0.01051842, -0.02442629
 123189038, 1, 0.02433142, 0.01185711, -0.01700333, -0.02236574, 0.00318054, -0.00456154, 0.02173096, 0.01799201, -0.01061129, -0.02455015
 123288998, 0, 0.02449901, 0.01204764, -0.01705317, -0.02258707, 0.003093587, -0.004707422, 0.02184527, 0.01820854, -0.01059178, -0.02475462
 123288998, 1, 0.02417663, 0.01195182, -0.01679, -0.02232862, 0.002990158, -0.004711426, 0.02153743, 0.01802229, -0.01039905, -0.02444926
 123388958, 0, 0.02449901, 0.01204764, -0.01705317, -0.02258707, 0.003093587, -0.004707422, 0.02184527, 0.01820854, -0.01059178, -0.02475462
 123388958, 1, 0.02417663, 0.01195182, -0.01679, -0.02232862, 0.002990158, -0.004711426, 0.02153743, 0.01802229, -0.01039905, -0.02444926
 123488918, 0, 0.02489797, 0.01230075, -0.01729568, -0.02299007, 0.003087035, -0.004843939, 0.02218251, 0.01855349, -0.01071583, -0.02517623
 123488918, 1, 0.02434329, 0.01195893, -0.01695227, -0.02243601, 0.003086055, -0.004664745, 0.02171036, 0.01808249, -0.01053477, -0.02459333
 123588878, 0, 0.02489797, 0.01230075, -0.01729568, -0.02299007, 0.003087035, -0.004843939, 0.02218251, 0.01855349, -0.01071583, -0.02517623
 123588878, 1, 0.02434329, 0.01195893, -0.01695227, -0.02243601, 0.003086055, -0.004664745, 0.02171036, 0.01808249, -0.01053477, -0.02459333
 123688838, 0, 0.02494846, 0.01237505, -0.01730025, -0.0230672, 0.003043941, -0.004905656, 0.02221146, 0.0186331, -0.01069558, -0.02524333
 123688838, 1, 0.0245424, 0.01203436, -0.01710476, -0.02260568, 0.00313368, -0.004679365, 0.02189521, 0.01821135, -0.01063998, -0.02478722
 123788798, 0, 0.02494846, 0.01237505, -0.01730025, -0.0230672, 0.003043941, -0.004905656, 0.02221146, 0.0186331, -0.01069558, -0.02524333
 123788798, 1, 0.0245424, 0.01203436, -0.01710476, -0.02260568, 0.00313368, -0.004679365, 0.02189521, 0.01821135, -0.01063998, -0.02478722
 123888758, 0, 0.02498385, 0.01244902, -0.01728993, -0.02313479, 0.00299185, -0.004971928, 0.02222465, 0.01870752, -0.01066277, -0.02529747
 123888758, 1, 0.02453665, 0.01205326, -0.01708733, -0.02261381, 0.003111223, -0.004701109, 0.02188302, 0.01822556, -0.01061901, -0.02478847
 123989551, 0, 0.02498385, 0.01244902, -0.01728993, -0.02313479, 0.00299185, -0.004971928, 0.02222465, 0.01870752, -0.01066277, -0.02529747
 123989551, 1, 0.02453665, 0.01205326, -0.01708733, -0.02261381, 0.003111223, -0.004701109, 0.02188302, 0.01822556, -0.01061901, -0.02478847
 124089511, 0, 0.02507018, 0.01259455, -0.01728632, -0.02327808, 0.002899672, -0.0050969, 0.02226813, 0.01885936, -0.0106124, -0.02541819
 124089511, 1, 0.02513483, 0.01241977, -0.01745899, -0.02321002, 0.003114407, -0.004892119, 0.02239289, 0.01873169, -0.01081607, -0.02541639
 124189471, 0, 0.02507018, 0.01259455, -0.01728632, -0.02327808, 0.002899672, -0.0050969, 0.02226813, 0.01885936, -0.0106124, -0.02541819
 124189471, 1, 0.02513483, 0.01241977, -0.01745899, -0.02321002, 0.003114407, -0.004892119, 0.02239289, 0.01873169, -0.01081607, -0.02541639
 124289431, 0, 0.02512129, 0.01263007, -0.01731548, -0.02333162, 0.00289574, -0.00511764, 0.02231033, 0.01890618, -0.01062566, -0.0254732
 124289431, 1, 0.02503201, 0.01247847, -0.01731989, -0.02318275, 0.002992162, -0.004987246, 0.02226571, 0.01874821, -0.01067868, -0.025348
 124389391, 0, 0.02512129, 0.01263007, -0.01731548, -0.02333162, 0.00289574, -0.00511764, 0.02231033, 0.01890618, -0.01062566, -0.0254732
 124389391, 1, 0.02503201, 0.01247847, -0.01731989, -0.02318275, 0.002992162, -0.004987246, 0.02226571, 0.01874821, -0.01067868, -0.025348
 124489351, 0, 0.02516254, 0.01270405, -0.01731101, -0.02340284, 0.002847258, -0.00518202, 0.02232966, 0.01898251, -0.01059783, -0.02553233
 124489351, 1, 0.02514149, 0.01230976, -0.01753364, -0.02314614, 0.003228538, -0.004774279, 0.02243564, 0.01864027, -0.01091532, -0.02538631
 124589311, 0, 0.02516254, 0.01270405, -0.01731101, -0.02340284, 0.002847258, -0.00518202, 0.02232966, 0.01898251, -0.01059783, -0.02553233
 124589311, 1, 0.02514149, 0.01230976, -0.01753364, -0.02314614, 0.003228538, -0.004774279, 0.02243564, 0.01864027, -0.01091532, -0.02538631
 124689271, 0, 0.02514684, 0.01273169, -0.01727823, -0.02341022, 0.002809913, -0.005216188, 0.02230418, 0.01900093, -0.01056096, -0.02552796
 124689271, 1, 0.02516221, 0.01236349, -0.01752115, -0.02319216, 0.003187608, -0.004824047, 0.02243997, 0.01869271, -0.01088724, -0.02542139
 124789231, 0, 0.02514684, 0.01273169, -0.01727823, -0.02341022, 0.002809913, -0.005216188, 0.02230418, 0.01900093, -0.01056096, -0.02552796
 124789231, 1, 0.02516221, 0.01236349, -0.01752115, -0.02319216, 0.003187608, -0.004824047, 0.02243997, 0.01869271, -0.01088724, -0.02542139
 124889191, 0, 0.02522276, 0.01275009, -0.01734277, -0.02346851, 0.00283843, -0.005210869, 0.02237802, 0.01904125, -0.01060988, -0.02559852
 124889191, 1, 0.02548434, 0.0123923, -0.01782548, -0.02340905, 0.00335789, -0.00474967, 0.02276932, 0.01882188, -0.01113676, -0.02570478
 124989151, 0, 0.02522276, 0.01275009, -0.01734277, -0.02346851, 0.00283843, -0.005210869, 0.02237802, 0.01904125, -0.01060988, -0.02559852
 124989151, 1, 0.02548434, 0.0123923, -0.01782548, -0.02340905, 0.00335789, -0.00474967, 0.02276932, 0.01882188, -0.01113676, -0.02570478
 125089111, 0, 0.02514073, 0.01273779, -0.01726834, -0.02341021, 0.002800037, -0.005224586, 0.02229577, 0.01900413, -0.01055057, -0.02552474
 125089111, 1, 0.02534757, 0.01230913, -0.01774011, -0.02327312, 0.003356533, -0.004706658, 0.02265254, 0.0187067, -0.01109116, -0.02556141
 125189071, 0, 0.02514073, 0.01273779, -0.01726834, -0.02341021, 0.002800037, -0.005224586, 0.02229577, 0.01900413, -0.01055057, -0.02552474
 125189071, 1, 0.02534757, 0.01230913, -0.01774011, -0.02327312, 0.003356533, -0.004706658, 0.02265254, 0.0187067, -0.01109116, -0.02556141
 125289031, 0, 0.02513216, 0.01278048, -0.01723339, -0.0234313, 0.00275205, -0.005272257, 0.02227289, 0.01903766, -0.01050697, -0.02553132
 125289031, 1, 0.02530042, 0.01254258, -0.01754868, -0.02338826, 0.003093938, -0.004967447, 0.02252711, 0.01888997, -0.01085247, -0.02559716
 125388991, 0, 0.02513216, 0.01278048, -0.01723339, -0.0234313, 0.00275205, -0.005272257, 0.02227289, 0.01903766, -0.01050697, -0.02553132
 125388991, 1, 0.02530042, 0.01254258, -0.01754868, -0.02338826, 0.003093938, -0.004967447, 0.02252711, 0.01888997, -0.01085247, -0.02559716
 125488951, 0, 0.02552895, 0.01308959, -0.01743913, -0.02386757, 0.002688163, -0.005468356, 0.02258966, 0.01942953, -0.01058155, -0.02596929
 125488951, 1, 0.0260291, 0.01307946, -0.01794555, -0.02417042, 0.003007408, -0.005295191, 0.02311884, 0.01958342, -0.01101562, -0.02639145
 125588911, 0, 0.02552895, 0.01308959, -0.01743913, -0.02386757, 0.002688163, -0.005468356, 0.02258966, 0.01942953, -0.01058155, -0.02596929
 125588911, 1, 0.0260291, 0.01307946, -0.01794555, -0.02417042, 0.003007408, -0.005295191, 0.02311884, 0.01958342, -0.01101562, -0.02639145
 125688871, 0, 0.02596931, 0.01332537, -0.01773378, -0.02428544, 0.002724547, -0.005573181, 0.02297607, 0.01977317, -0.01075558, -0.02642049
 125688871, 1, 0.02629882, 0.01332037, -0.01806638, -0.024486, 0.002933198, -0.005460857, 0.02332417, 0.01987598, -0.01104013, -0.02669916
 125788831, 0, 0.02596931, 0.01332537, -0.01773378, -0.02428544, 0.002724547, -0.005573181, 0.02297607, 0.01977317, -0.01075558, -0.02642049
 125788831, 1, 0.02629882, 0.01332037, -0.01806638, -0.024486, 0.002933198, -0.005460857, 0.02332417, 0.01987598, -0.01104013, -0.02669916
 125888791, 0, 0.0171361, 0.007154203, -0.01824242, -0.02395651, -0.002091376, -0.000860688, 0.02259959, 0.02035587, -0.004491108, -0.01760366
 125888791, 1, 0.01719376, 0.006858213, -0.01848301, -0.02380921, -0.001759751, -0.0005307317, 0.02275639, 0.02012282, -0.004791939, -0.01755654
 125988751, 0, 0.0171361, 0.007154203, -0.01824242, -0.02395651, -0.002091376, -0.000860688, 0.02259959, 0.02035587, -0.004491108, -0.01760366
 125988751, 1, 0.01719376, 0.006858213, -0.01848301, -0.02380921, -0.001759751, -0.0005307317, 0.02275639, 0.02012282, -0.004791939, -0.01755654
 126089544, 0, -0.006192353, -0.008622711, -0.01748635, -0.02053219, -0.01355148, 0.01068566, 0.01921443, 0.01953829, 0.01120801, 0.005738182
 126089544, 1, -0.006023506, -0.009006893, -0.01789847, -0.02040841, -0.01306877, 0.01114563, 0.01952411, 0.01927546, 0.0107418, 0.00571873
 126189504, 0, -0.006192353, -0.008622711, -0.01748635, -0.02053219, -0.01355148, 0.01068566, 0.01921443, 0.01953829, 0.01120801, 0.005738182
 126189504, 1, -0.006023506, -0.009006893, -0.01789847, -0.02040841, -0.01306877, 0.01114563, 0.01952411, 0.01927546, 0.0107418, 0.00571873
 126289464, 0, -0.02253734, -0.01998035, -0.01728085, -0.01817145, -0.02141997, 0.02012091, 0.01811411, 0.01992655, 0.02305386, 0.02317274
 126289464, 1, -0.02245254, -0.0204342, -0.0176639, -0.01797189, -0.02093143, 0.02062927, 0.01837304, 0.01959597, 0.02260858, 0.02324603
 126389424, 0, -0.02253734, -0.01998035, -0.01728085, -0.01817145, -0.02141997, 0.02012091, 0.01811411, 0.01992655, 0.02305386, 0.02317274
 126389424, 1, -0.02245254, -0.0204342, -0.0176639, -0.01797189, -0.02093143, 0.02062927, 0.01837304, 0.01959597, 0.02260858, 0.02324603
 126489384, 0, -0.02508751, -0.02239009, -0.01956166, -0.0205125, -0.02392775, 0.022307, 0.02021022, 0.02212812, 0.02541085, 0.02552041
 126489384, 1, -0.02496335, -0.02303461, -0.02013814, -0.02027802, -0.02326033, 0.02303731, 0.02061919, 0.02170661, 0.02479749, 0.02561904
 126589344, 0, -0.02508751, -0.02239009, -0.01956166, -0.0205125, -0.02392775, 0.022307, 0.02021022, 0.02212812, 0.02541085, 0.02552041
 126589344, 1, -0.02496335, -0.02303461, -0.02013814, -0.02027802, -0.02326033, 0.02303731, 0.02061919, 0.02170661, 0.02479749, 0.02561904
 126689304, 0, -0.01608297, -0.01640631, -0.0206999, -0.02303032, -0.02017595, 0.01796971, 0.02237855, 0.023434, 0.01967591, 0.01629898
 126689304, 1, -0.01600138, -0.01721727, -0.02138482, -0.02274415, -0.01941643, 0.01887164, 0.02285794, 0.02293354, 0.01899285, 0.01648294
 126789264, 0, -0.01608297, -0.01640631, -0.0206999, -0.02303032, -0.02017595, 0.01796971, 0.02237855, 0.023434, 0.01967591, 0.01629898
 126789264, 1, -0.01600138, -0.01721727, -0.02138482, -0.02274415, -0.01941643, 0.01887164, 0.02285794, 0.02293354, 0.01899285, 0.01648294
 126889224, 0, -0.002030762, -0.006734023, -0.02120437, -0.02544161, -0.01358748, 0.01074902, 0.02443142, 0.02418779, 0.01034682, 0.002044298
 126889224, 1, -0.002149106, -0.007593872, -0.02175527, -0.0250583, -0.01293849, 0.01164429, 0.02476134, 0.02363635, 0.009818264, 0.00241046
 126989184, 0, -0.002030762, -0.006734023, -0.02120437, -0.02544161, -0.01358748, 0.01074902, 0.02443142, 0.02418779, 0.01034682, 0.002044298
 126989184, 1, -0.002149106, -0.007593872, -0.02175527, -0.0250583, -0.01293849, 0.01164429, 0.02476134, 0.02363635, 0.009818264, 0.00241046
 127089144, 0, 0.01232526, 0.00333978, -0.02174825, -0.02825205, -0.007183107, 0.002225457, 0.02566963, 0.02436883, 9.792274E-05, -0.01357369
 127089144, 1, 0.01217217, 0.002548157, -0.02222421, -0.02789113, -0.006626145, 0.003036783, 0.02594271, 0.02386541, -0.0003422644, -0.01320034
 127189104, 0, 0.01232526, 0.00333978, -0.02174825, -0.02825205, -0.007183107, 0.002225457, 0.02566963, 0.02436883, 9.792274E-05, -0.01357369
 127189104, 1, 0.01217217, 0.002548157, -0.02222421, -0.02789113, -0.006626145, 0.003036783, 0.02594271, 0.02386541, -0.0003422644, -0.01320034
 127289064, 0, 0.0258954, 0.01268642, -0.02194544, -0.03010233, -0.0005168223, -0.00459053, 0.02750006, 0.02485143, -0.008919424, -0.02708505
 127289064, 1, 0.0261773, 0.01221318, -0.02264625, -0.03018328, 4.577463E-06, -0.003977631, 0.02810816, 0.02473549, -0.009471278, -0.02718461
 127389024, 0, 0.0258954, 0.01268642, -0.02194544, -0.03010233, -0.0005168223, -0.00459053, 0.02750006, 0.02485143, -0.008919424, -0.02708505
 127389024, 1, 0.0261773, 0.01221318, -0.02264625, -0.03018328, 4.577463E-06, -0.003977631, 0.02810816, 0.02473549, -0.009471278, -0.02718461
 127488984, 0, 0.03856555, 0.02119377, -0.02175158, -0.03086501, 0.006437221, -0.01083698, 0.02862904, 0.02429756, -0.017905, -0.03957475
 127488984, 1, 0.03833365, 0.02060111, -0.02199114, -0.03051972, 0.006780902, -0.01027146, 0.02870814, 0.023878, -0.01813743, -0.03919663
 127588944, 0, 0.03856555, 0.02119377, -0.02175158, -0.03086501, 0.006437221, -0.01083698, 0.02862904, 0.02429756, -0.017905, -0.03957475
 127588944, 1, 0.03833365, 0.02060111, -0.02199114, -0.03051972, 0.006780902, -0.01027146, 0.02870814, 0.023878, -0.01813743, -0.03919663
 127688904, 0, 0.0484355, 0.02792857, -0.02122082, -0.03103916, 0.01203586, -0.01587777, 0.02909495, 0.02348574, -0.02501277, -0.04929964
 127688904, 1, 0.04819364, 0.02751314, -0.02131876, -0.03076061, 0.01221879, -0.01550766, 0.02907677, 0.0231768, -0.02510393, -0.04896894
 127788864, 0, 0.0484355, 0.02792857, -0.02122082, -0.03103916, 0.01203586, -0.01587777, 0.02909495, 0.02348574, -0.02501277, -0.04929964
 127788864, 1, 0.04819364, 0.02751314, -0.02131876, -0.03076061, 0.01221879, -0.01550766, 0.02907677, 0.0231768, -0.02510393, -0.04896894
 127888824, 0, 0.0558407, 0.03307874, -0.0203219, -0.03055421, 0.01653668, -0.01984964, 0.02888397, 0.022303, -0.03053449, -0.05657387
 127888824, 1, 0.05639846, 0.03292672, -0.02103386, -0.03089439, 0.01697469, -0.01950173, 0.02959121, 0.02244017, -0.03110045, -0.05700647
 127988784, 0, 0.0558407, 0.03307874, -0.0203219, -0.03055421, 0.01653668, -0.01984964, 0.02888397, 0.022303, -0.03053449, -0.05657387
 127988784, 1, 0.05639846, 0.03292672, -0.02103386, -0.03089439, 0.01697469, -0.01950173, 0.02959121, 0.02244017, -0.03110045, -0.05700647
 128088744, 0, 0.0612139, 0.03697682, -0.0190707, -0.02954286, 0.02008475, -0.02200135, 0.02908154, 0.02184357, -0.03370503, -0.06084523
 128088744, 1, 0.06093651, 0.03645387, -0.0191886, -0.02915755, 0.0203653, -0.02153235, 0.02904612, 0.0214131, -0.03386708, -0.06044864
 128189537, 0, 0.0612139, 0.03697682, -0.0190707, -0.02954286, 0.02008475, -0.02200135, 0.02908154, 0.02184357, -0.03370503, -0.06084523
 128189537, 1, 0.06093651, 0.03645387, -0.0191886, -0.02915755, 0.0203653, -0.02153235, 0.02904612, 0.0214131, -0.03386708, -0.06044864
 128289497, 0, 0.06288656, 0.0378755, -0.019488, -0.03010418, 0.02079749, -0.02170115, 0.0305766, 0.02299649, -0.03389437, -0.06163537
 128289497, 1, 0.06275036, 0.03721824, -0.01978656, -0.02965266, 0.02134486, -0.02105217, 0.03067909, 0.02242982, -0.03432289, -0.06130924
 128389457, 0, 0.06288656, 0.0378755, -0.019488, -0.03010418, 0.02079749, -0.02170115, 0.0305766, 0.02299649, -0.03389437, -0.06163537
 128389457, 1, 0.06275036, 0.03721824, -0.01978656, -0.02965266, 0.02134486, -0.02105217, 0.03067909, 0.02242982, -0.03432289, -0.06130924
 128489417, 0, 0.06338219, 0.03820025, -0.01920616, -0.02978219, 0.02123124, -0.02231297, 0.03001883, 0.02231613, -0.03463612, -0.06240914
 128489417, 1, 0.06303217, 0.03742457, -0.01933806, -0.02908266, 0.02179371, -0.02161173, 0.02990286, 0.02153908, -0.0350033, -0.06185825
 128589377, 0, 0.06338219, 0.03820025, -0.01920616, -0.02978219, 0.02123124, -0.02231297, 0.03001883, 0.02231613, -0.03463612, -0.06240914
 128589377, 1, 0.06303217, 0.03742457, -0.01933806, -0.02908266, 0.02179371, -0.02161173, 0.02990286, 0.02153908, -0.0350033, -0.06185825
 128689337, 0, 0.06355575, 0.03840764, -0.01877511, -0.02935402, 0.02148014, -0.02283187, 0.02934139, 0.02164635, -0.03507378, -0.06282986
 128689337, 1, 0.06327868, 0.03764465, -0.01892788, -0.02863633, 0.02212124, -0.02212578, 0.02924433, 0.02083668, -0.03552353, -0.06233787
