Time,XKF2_C,XKF2_AX,XKF2_AY,XKF2_AZ,XKF2_VWN,XKF2_VWE,XKF2_MN,XKF2_ME,XKF2_MD,XKF2_MX,XKF2_MY,XKF2_MZ,XKF2_IDX,XKF2_IDY,XKF2_IS
 121688805, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 121788765, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 121788765, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 121889558, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 121889558, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 121989518, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 121989518, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122089478, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122089478, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122189438, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122189438, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122289398, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122289398, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122389358, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122389358, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122489318, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122489318, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122589278, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122589278, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122689238, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122689238, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122789198, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122789198, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122889158, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122889158, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122989118, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 122989118, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123089078, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123089078, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123189038, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123189038, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123288998, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123288998, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123388958, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123388958, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123488918, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123488918, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123588878, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123588878, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123688838, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123688838, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123788798, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123788798, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123888758, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123888758, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123989551, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 123989551, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124089511, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124089511, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124189471, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124189471, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124289431, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124289431, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124389391, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124389391, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124489351, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124489351, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124589311, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124589311, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124689271, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124689271, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124789231, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124789231, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124889191, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124889191, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124989151, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 124989151, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125089111, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125089111, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125189071, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125189071, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125289031, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125289031, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125388991, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125388991, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125488951, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125488951, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125588911, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125588911, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125688871, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125688871, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125788831, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125788831, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125888791, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125888791, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125988751, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 125988751, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126089544, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126089544, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126189504, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126189504, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126289464, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126289464, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126389424, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126389424, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126489384, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126489384, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126589344, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126589344, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126689304, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126689304, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126789264, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126789264, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126889224, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126889224, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126989184, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 126989184, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 127089144, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 127089144, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 127189104, 0, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 127189104, 1, -0.01, 0.01, -0.01, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 127289064, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127289064, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127389024, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127389024, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127488984, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127488984, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127588944, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127588944, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127688904, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127688904, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127788864, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127788864, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127888824, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127888824, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127988784, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 127988784, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128088744, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128088744, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128189537, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128189537, 1, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128289497, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128289497, 1, -0.01, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128389457, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128389457, 1, -0.01, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128489417, 0, -0.01, 0.01, -0.01, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128489417, 1, -0.01, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128589377, 0, -0.01, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128589377, 1, -0.01, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128689337, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128689337, 1, -0.02, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128789297, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128789297, 1, -0.02, 0.01, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128889257, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128889257, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128989217, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 128989217, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129089177, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129089177, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129189137, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129189137, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129289097, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129289097, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129389057, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129389057, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129489017, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129489017, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129588977, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129588977, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129688937, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129688937, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129788897, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129788897, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129888857, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129888857, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 129988817, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 129988817, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130088777, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130088777, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130188737, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130188737, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130289530, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130289530, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130389490, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130389490, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130489450, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130489450, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130589410, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130589410, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130689370, 0, -0.02, 0.02, 0, 0, 0, 309, 15, 395, 0, 0, 0, 0, 0, 0
 130689370, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130789330, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130789330, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130889290, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130889290, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130989250, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 130989250, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131089210, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131089210, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131189170, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131189170, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131289130, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131289130, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131389090, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131389090, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131489050, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131489050, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131589010, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131589010, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131688970, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131688970, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131788930, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131788930, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131888890, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131888890, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131988850, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 131988850, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 132088810, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 132088810, 1, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
 132188770, 0, -0.02, 0.02, 0, 0, 0, 310, 15, 395, 0, 0, 0, 0, 0, 0
