Time,MOTB_LiftMax,MOTB_BatVolt,MOTB_ThLimit,MOTB_ThrAvMx,MOTB_FailFlags
 123888758, 0.9728535, 0.9834396, 1, 0.03441582, 2
 123989551, 0.9728535, 0.9834396, 1, 0.03441582, 2
 124089511, 0.9728535, 0.9834396, 1, 0.03441582, 2
 124189471, 0.9728535, 0.9834396, 1, 0.03441582, 2
 124289431, 0.9728535, 0.9834396, 1, 0.03441582, 2
 124389391, 0.9728535, 0.9834396, 1, 0.05372814, 2
 124489351, 0.9728535, 0.9834396, 1, 0.1445253, 2
 124589311, 0.9728535, 0.9834396, 1, 0.2175789, 2
 124689271, 0.9728535, 0.9834396, 1, 0.2404885, 2
 124789231, 0.9728535, 0.9834396, 1, 0.2678534, 2
 124889191, 0.9728535, 0.9834396, 1, 0.2997278, 2
 124989151, 0.9728535, 0.9834396, 1, 0.336305, 2
 125089111, 0.9728535, 0.9834396, 1, 0.4116223, 2
 125189071, 0.9728535, 0.9834396, 1, 0.4561864, 2
 125289031, 0.9728535, 0.9834396, 1, 0.491602, 2
 125388991, 0.9728535, 0.9834396, 1, 0.5437454, 2
 125488951, 0.9728535, 0.9834396, 1, 0.5998932, 2
 125588911, 0.9728535, 0.9834396, 1, 0.6125977, 2
 125688871, 0.9728535, 0.9834396, 1, 0.3441051, 2
 125788831, 0.9728535, 0.9834396, 1, 0.3514745, 2
 125888791, 0.9740998, 0.9842046, 1, 0.4105367, 2
 125988751, 0.9760783, 0.9854182, 1, 0.4524472, 2
 126089544, 0.9777488, 0.986442, 1, 0.4635954, 2
 126189504, 0.9791397, 0.9872938, 1, 0.4562577, 2
 126289464, 0.9802049, 0.9879457, 1, 0.445664, 2
 126389424, 0.9809504, 0.9884018, 1, 0.4396626, 2
 126489384, 0.9814416, 0.9887022, 1, 0.4388997, 2
 126589344, 0.981774, 0.9889054, 1, 0.4404474, 2
 126689304, 0.9820106, 0.9890501, 1, 0.4416285, 2
 126789264, 0.9821903, 0.9891599, 1, 0.4375323, 2
 126889224, 0.9823216, 0.9892402, 1, 0.4261303, 2
 126989184, 0.9825608, 0.9893864, 1, 0.4190661, 2
 127089144, 0.9828293, 0.9895505, 1, 0.4139255, 2
 127189104, 0.9831005, 0.9897162, 1, 0.4103427, 2
 127289064, 0.9833647, 0.9898776, 1, 0.4075868, 2
 127389024, 0.9836025, 0.9900229, 1, 0.4059086, 2
 127488984, 0.9838227, 0.9901574, 1, 0.4052357, 2
 127588944, 0.9840177, 0.9902765, 1, 0.4046028, 2
 127688904, 0.9841934, 0.9903838, 1, 0.4046137, 2
 127788864, 0.9843567, 0.9904835, 1, 0.4049774, 2
 127888824, 0.9845051, 0.9905741, 1, 0.4061542, 2
 127988784, 0.9846473, 0.990661, 1, 0.4064648, 2
 128088744, 0.9847818, 0.9907431, 1, 0.4078906, 2
 128189537, 0.9848977, 0.9908139, 1, 0.407994, 2
 128289497, 0.9850073, 0.9908808, 1, 0.4094975, 2
 128389457, 0.9851003, 0.9909375, 1, 0.4095806, 2
 128489417, 0.9851888, 0.9909915, 1, 0.4110772, 2
 128589377, 0.985263, 0.9910368, 1, 0.4110083, 2
 128689337, 0.9853266, 0.9910756, 1, 0.4119906, 2
 128789297, 0.985373, 0.9911039, 1, 0.4120772, 2
 128889257, 0.9854071, 0.9911247, 1, 0.4120429, 2
 128989217, 0.9854413, 0.9911457, 1, 0.4124694, 2
 129089177, 0.9854664, 0.991161, 1, 0.413103, 2
 129189137, 0.9854845, 0.991172, 1, 0.4127484, 2
 129289097, 0.9854978, 0.9911801, 1, 0.413112, 2
 129389057, 0.9855074, 0.991186, 1, 0.4129199, 2
 129489017, 0.9855243, 0.9911963, 1, 0.413184, 2
 129588977, 0.9855281, 0.9911987, 1, 0.4130483, 2
 129688937, 0.9855393, 0.9912055, 1, 0.4128603, 2
 129788897, 0.9855393, 0.9912055, 1, 0.4127672, 2
 129888857, 0.9855393, 0.9912055, 1, 0.4130957, 2
 129988817, 0.9855393, 0.9912055, 1, 0.4123126, 2
 130088777, 0.9855393, 0.9912055, 1, 0.4127501, 2
 130188737, 0.9855393, 0.9912055, 1, 0.4126103, 2
 130289530, 0.9855393, 0.9912055, 1, 0.4122319, 2
 130389490, 0.9855393, 0.9912055, 1, 0.4120257, 2
 130489450, 0.9855393, 0.9912055, 1, 0.4116855, 2
 130589410, 0.9855393, 0.9912055, 1, 0.4118042, 2
 130689370, 0.9855282, 0.9911987, 1, 0.4121354, 2
 130789330, 0.9855282, 0.9911987, 1, 0.4122142, 2
 130889290, 0.9855282, 0.9911987, 1, 0.4127583, 2
 130989250, 0.9855282, 0.9911987, 1, 0.4131742, 2
 131089210, 0.9855282, 0.9911987, 1, 0.413206, 2
 131189170, 0.9855282, 0.9911987, 1, 0.41311, 2
 131289130, 0.9855282, 0.9911987, 1, 0.4133562, 2
 131389090, 0.9855282, 0.9911987, 1, 0.4132005, 2
 131489050, 0.9855282, 0.9911987, 1, 0.413225, 2
 131589010, 0.9855389, 0.9912052, 1, 0.4250421, 2
 131688970, 0.9855936, 0.9912385, 1, 0.4183661, 2
 131788930, 0.9856334, 0.9912629, 1, 0.4166325, 2
 131888890, 0.9856439, 0.9912693, 1, 0.4153794, 2
 131988850, 0.9856439, 0.9912693, 1, 0.4143689, 2
 132088810, 0.9856324, 0.9912623, 1, 0.4134861, 2
 132188770, 0.9856042, 0.9912451, 1, 0.412525, 2
 132289563, 0.9855825, 0.9912318, 1, 0.4126802, 2
 132389523, 0.9855653, 0.9912213, 1, 0.411735, 2
 132489483, 0.985542, 0.9912071, 1, 0.4114719, 2
 132589443, 0.9855241, 0.9911962, 1, 0.4115088, 2
 132689403, 0.9855098, 0.9911875, 1, 0.4116299, 2
 132789363, 0.9854884, 0.9911744, 1, 0.4115601, 2
 132889323, 0.985481, 0.9911699, 1, 0.411884, 2
 132989283, 0.9854764, 0.9911671, 1, 0.4117397, 2
 133089243, 0.9854724, 0.9911647, 1, 0.4119968, 2
 133189203, 0.9854686, 0.9911623, 1, 0.4118178, 2
 133289163, 0.9854646, 0.9911599, 1, 0.4123239, 2
 133389123, 0.9854624, 0.9911585, 1, 0.4125073, 2
 133489083, 0.9854617, 0.9911581, 1, 0.4130535, 2
 133589043, 0.9854611, 0.9911578, 1, 0.4127766, 2
 133689003, 0.985469, 0.9911625, 1, 0.4129757, 2
 133788963, 0.9854738, 0.9911655, 1, 0.4127207, 2
 133888923, 0.9854692, 0.9911627, 1, 0.4131856, 2
 133988883, 0.9854735, 0.9911653, 1, 0.4128341, 2
 134088843, 0.9854773, 0.9911677, 1, 0.4128628, 2
 134188803, 0.9854813, 0.99117, 1, 0.412874, 2
 134288763, 0.9854823, 0.9911707, 1, 0.4129533, 2
 134389556, 0.9854823, 0.9911707, 1, 0.4126858, 2
 134489516, 0.9854823, 0.9911707, 1, 0.4129672, 2
 134589476, 0.9854745, 0.9911659, 1, 0.4125862, 2
 134689436, 0.9854679, 0.9911619, 1, 0.4127968, 2
 134789396, 0.985464, 0.9911595, 1, 0.4127573, 2
 134889356, 0.98546, 0.9911571, 1, 0.4128803, 2
 134989316, 0.9854562, 0.9911547, 1, 0.4125531, 2
 135089276, 0.9854529, 0.9911527, 1, 0.4127648, 2
 135189236, 0.9854522, 0.9911523, 1, 0.4127842, 2
 135289196, 0.9854516, 0.991152, 1, 0.4128553, 2
 135389156, 0.9854595, 0.9911568, 1, 0.4128261, 2
 135489116, 0.9854556, 0.9911544, 1, 0.4129567, 2
 135589076, 0.9854621, 0.9911583, 1, 0.4127184, 2
 135689036, 0.985466, 0.9911607, 1, 0.4128957, 2
 135788996, 0.9854698, 0.9911631, 1, 0.3785928, 2
 135888956, 0.9855562, 0.9912158, 1, 0.3770916, 2
 135988916, 0.9855641, 0.9912206, 1, 0.3746425, 2
 136088876, 0.9855322, 0.9912011, 1, 0.3733032, 2
 136188836, 0.98549, 0.9911754, 1, 0.3721964, 2
 136288796, 0.9854406, 0.9911453, 1, 0.3726489, 2
 136388756, 0.9854044, 0.9911231, 1, 0.372616, 2
 136489549, 0.9853779, 0.991107, 1, 0.3734761, 2
 136589509, 0.9853586, 0.9910952, 1, 0.373805, 2
 136689469, 0.9853625, 0.9910976, 1, 0.3745294, 2
 136789429, 0.9853663, 0.9911, 1, 0.3750162, 2
 136889389, 0.9853781, 0.9911071, 1, 0.3758619, 2
 136989349, 0.9853861, 0.991112, 1, 0.3758765, 2
 137089309, 0.985402, 0.9911216, 1, 0.3769909, 2
 137189269, 0.9854137, 0.9911288, 1, 0.3771728, 2
 137289229, 0.9854313, 0.9911395, 1, 0.3776004, 2
 137389189, 0.9854441, 0.9911473, 1, 0.3779911, 2
 137489149, 0.9854532, 0.9911529, 1, 0.3785977, 2
 137589109, 0.9854609, 0.9911576, 1, 0.3783722, 2
 137689069, 0.9854748, 0.9911662, 1, 0.3785266, 2
 137789029, 0.9854854, 0.9911726, 1, 0.3783411, 2
 137888989, 0.9854932, 0.9911773, 1, 0.3784335, 2
 137988949, 0.9854981, 0.9911804, 1, 0.3781886, 2
 138088909, 0.9855021, 0.9911827, 1, 0.3782836, 2
 138188869, 0.9855039, 0.9911839, 1, 0.3780875, 2
 138288829, 0.9855039, 0.9911839, 1, 0.3780579, 2
 138388789, 0.9855039, 0.9911839, 1, 0.3778833, 2
 138488749, 0.9855039, 0.9911839, 1, 0.3784187, 2
 138589542, 0.9854957, 0.9911789, 1, 0.3779103, 2
 138689502, 0.9854891, 0.9911748, 1, 0.3780852, 2
 138789462, 0.9854852, 0.9911724, 1, 0.3776467, 2
 138889422, 0.9854813, 0.99117, 1, 0.3775867, 2
 138989382, 0.9854779, 0.991168, 1, 0.3773645, 2
 139089342, 0.9854779, 0.991168, 1, 0.377196, 2
 139189302, 0.9854779, 0.991168, 1, 0.3767076, 2
 139289262, 0.9854779, 0.991168, 1, 0.3772297, 2
 139389222, 0.9854779, 0.991168, 1, 0.3772337, 2
 139489182, 0.9854668, 0.9911612, 1, 0.3773059, 2
 139589142, 0.9854668, 0.9911612, 1, 0.3769673, 2
 139689102, 0.9854668, 0.9911612, 1, 0.3775681, 2
 139789062, 0.9854668, 0.9911612, 1, 0.3770312, 2
 139889022, 0.9854668, 0.9911612, 1, 0.3777243, 2
 139988982, 0.985459, 0.9911565, 1, 0.3770849, 2
 140088942, 0.9854629, 0.9911588, 1, 0.3772406, 2
 140188902, 0.9854641, 0.9911596, 1, 0.3771928, 2
 140288862, 0.9854641, 0.9911596, 1, 0.3772824, 2
 140388822, 0.9854562, 0.9911548, 1, 0.3771429, 2
 140488782, 0.9854602, 0.9911572, 1, 0.3775213, 2
 140588742, 0.985453, 0.9911528, 1, 0.3772025, 2
 140689535, 0.9854568, 0.9911551, 1, 0.3772874, 2
 140789495, 0.9854509, 0.9911515, 1, 0.3774174, 2
 140889455, 0.985447, 0.9911491, 1, 0.3775469, 2
 140989415, 0.9854431, 0.9911467, 1, 0.3773513, 2
 141089375, 0.9854497, 0.9911508, 1, 0.3774053, 2
 141189335, 0.9854536, 0.9911532, 1, 0.377457, 2
 141289295, 0.9854575, 0.9911556, 1, 0.3777239, 2
 141389255, 0.9854581, 0.991156, 1, 0.3778768, 2
 141489215, 0.9854581, 0.991156, 1, 0.3780521, 2
 141589175, 0.9854581, 0.991156, 1, 0.3782663, 2
 141689135, 0.9854581, 0.991156, 1, 0.3780584, 2
 141789095, 0.9854581, 0.991156, 1, 0.3779747, 2
 141889055, 0.9854581, 0.991156, 1, 0.3782249, 2
 141989015, 0.9854581, 0.991156, 1, 0.3780099, 2
 142088975, 0.9854581, 0.991156, 1, 0.3781553, 2
 142188935, 0.9854581, 0.991156, 1, 0.377914, 2
 142288895, 0.9854581, 0.991156, 1, 0.3783441, 2
 142388855, 0.9854581, 0.991156, 1, 0.3781901, 2
 142488815, 0.9854581, 0.991156, 1, 0.378442, 2
 142588775, 0.9854581, 0.991156, 1, 0.378298, 2
 142688735, 0.9854673, 0.9911616, 1, 0.3785988, 2
 142789528, 0.9854652, 0.9911602, 1, 0.3782379, 2
 142889488, 0.9854652, 0.9911602, 1, 0.3787575, 2
 142989448, 0.9854652, 0.9911602, 1, 0.37786, 2
 143089408, 0.9854652, 0.9911602, 1, 0.3784899, 2
 143189368, 0.9854727, 0.9911649, 1, 0.3774271, 2
 143289328, 0.9854689, 0.9911625, 1, 0.3702644, 2
 143389288, 0.9854285, 0.9911378, 1, 0.3660055, 2
 143489248, 0.9853615, 0.9910969, 1, 0.362737, 2
 143589208, 0.9852753, 0.9910443, 1, 0.359505, 2
 143689168, 0.9851751, 0.9909832, 1, 0.3571843, 2
 143789128, 0.9850833, 0.9909272, 1, 0.355075, 2
 143889088, 0.9849975, 0.9908748, 1, 0.3533386, 2
 143989048, 0.984916, 0.990825, 1, 0.3520854, 2
 144089008, 0.9848378, 0.9907773, 1, 0.3509313, 2
 144188968, 0.9847714, 0.9907367, 1, 0.3499751, 2
 144288928, 0.9847135, 0.9907014, 1, 0.3489986, 2
 144388888, 0.9846618, 0.9906698, 1, 0.3483546, 2
 144488848, 0.9846148, 0.9906411, 1, 0.3473397, 2
 144588808, 0.9845803, 0.99062, 1, 0.3468985, 2
 144688768, 0.9845456, 0.9905989, 1, 0.3461306, 2
 144789561, 0.9845206, 0.9905835, 1, 0.3456906, 2
 144889521, 0.9844929, 0.9905667, 1, 0.3446934, 2
 144989481, 0.9844726, 0.9905543, 1, 0.344556, 2
 145089441, 0.9844484, 0.9905396, 1, 0.3438331, 2
 145189401, 0.984431, 0.9905289, 1, 0.3436742, 2
 145289361, 0.9844089, 0.9905154, 1, 0.3433052, 2
 145389321, 0.9843924, 0.9905053, 1, 0.3431746, 2
 145489281, 0.9843806, 0.9904981, 1, 0.3426138, 2
 145589241, 0.9843628, 0.9904873, 1, 0.342538, 2
 145689201, 0.9843497, 0.9904793, 1, 0.3420421, 2
 145789161, 0.9843309, 0.9904678, 1, 0.3418916, 2
 145889121, 0.9843078, 0.9904537, 1, 0.3415452, 2
 145989081, 0.9842907, 0.9904432, 1, 0.3411694, 2
 146089041, 0.9842691, 0.9904301, 1, 0.3408403, 2
 146189001, 0.9842438, 0.9904146, 1, 0.3403055, 2
 146288961, 0.9842256, 0.9904035, 1, 0.3400985, 2
 146388921, 0.9842029, 0.9903896, 1, 0.339666, 2
 146488881, 0.984186, 0.9903793, 1, 0.3392469, 2
 146588841, 0.9841645, 0.9903662, 1, 0.3389549, 2
 146688801, 0.9841394, 0.9903508, 1, 0.338553, 2
 146788761, 0.9841214, 0.9903398, 1, 0.3379353, 2
 146889554, 0.9840986, 0.9903259, 1, 0.3376848, 2
 146989514, 0.9840727, 0.9903101, 1, 0.3370953, 2
 147089474, 0.9840446, 0.9902929, 1, 0.3366542, 2
 147189434, 0.9840143, 0.9902744, 1, 0.3357511, 2
 147289394, 0.983983, 0.9902554, 1, 0.3343148, 2
 147389354, 0.9839417, 0.9902301, 1, 0.3337085, 2
 147489314, 0.9838927, 0.9902002, 1, 0.3292397, 2
 147589274, 0.9837732, 0.9901271, 1, 0.3357347, 2
 147689234, 0.9837322, 0.9901022, 1, 0.3397635, 2
 147789194, 0.983776, 0.9901289, 1, 0.343233, 2
 147889154, 0.9838682, 0.9901852, 1, 0.3484243, 2
 147989114, 0.9840014, 0.9902666, 1, 0.3531947, 2
 148089074, 0.9841349, 0.9903481, 1, 0.3573899, 2
 148189034, 0.9842589, 0.9904238, 1, 0.3605257, 2
 148288994, 0.9843748, 0.9904945, 1, 0.3636614, 2
 148388954, 0.9844844, 0.9905615, 1, 0.3656901, 2
 148488914, 0.9845718, 0.9906149, 1, 0.3680323, 2
 148588874, 0.9846432, 0.9906585, 1, 0.3690567, 2
 148688834, 0.9847037, 0.9906954, 1, 0.3712885, 2
 148788794, 0.9847567, 0.9907278, 1, 0.3727016, 2
 148888754, 0.9848044, 0.9907569, 1, 0.3745307, 2
 148989547, 0.9848398, 0.9907785, 1, 0.3758991, 2
 149089507, 0.9848673, 0.9907953, 1, 0.3781497, 2
 149189467, 0.9848981, 0.9908141, 1, 0.3802494, 2
 149289427, 0.984931, 0.9908342, 1, 0.3826652, 2
 149389387, 0.984974, 0.9908604, 1, 0.3843406, 2
 149489347, 0.9850152, 0.9908856, 1, 0.3872348, 2
 149589307, 0.9850635, 0.9909151, 1, 0.3900993, 2
 149689267, 0.9851083, 0.9909424, 1, 0.3934332, 2
 149789227, 0.9851587, 0.9909732, 1, 0.3970373, 2
 149889187, 0.9852047, 0.9910012, 1, 0.4004968, 2
 149989147, 0.9852637, 0.9910372, 1, 0.4027852, 2
 150089107, 0.985315, 0.9910686, 1, 0.4052763, 2
 150189067, 0.9853693, 0.9911017, 1, 0.4068864, 2
 150289027, 0.9854171, 0.9911309, 1, 0.4082687, 2
 150388987, 0.9854523, 0.9911523, 1, 0.4080559, 2
 150488947, 0.9854708, 0.9911637, 1, 0.4075949, 2
 150588907, 0.9854786, 0.9911684, 1, 0.4069976, 2
 150688867, 0.9854712, 0.9911639, 1, 0.4065558, 2
 150788827, 0.9854633, 0.9911591, 1, 0.4057213, 2
 150888787, 0.9854461, 0.9911486, 1, 0.4055559, 2
 150988747, 0.9854237, 0.9911349, 1, 0.4049527, 2
 151089540, 0.9853982, 0.9911193, 1, 0.4041369, 2
 151189500, 0.9853793, 0.9911078, 1, 0.4036715, 2
 151289460, 0.9853482, 0.9910889, 1, 0.4027195, 2
 151389420, 0.9853255, 0.991075, 1, 0.4018065, 2
 151489380, 0.9853001, 0.9910595, 1, 0.4013827, 2
 151589340, 0.9852731, 0.991043, 1, 0.4002413, 2
 151689300, 0.9852448, 0.9910257, 1, 0.3994136, 2
 151789260, 0.9852154, 0.9910077, 1, 0.3982989, 2
 151889220, 0.985185, 0.9909893, 1, 0.3969048, 2
 151989180, 0.9851458, 0.9909653, 1, 0.3959422, 2
 152089140, 0.9851086, 0.9909426, 1, 0.3942059, 2
 152189100, 0.9850729, 0.9909208, 1, 0.3922987, 2
 152289060, 0.9850293, 0.9908942, 1, 0.3904419, 2
 152389020, 0.984989, 0.9908696, 1, 0.3883587, 2
 152488980, 0.9849423, 0.9908411, 1, 0.3864425, 2
 152588940, 0.9848909, 0.9908097, 1, 0.3853795, 2
 152688900, 0.9848362, 0.9907764, 1, 0.3851232, 2
 152788860, 0.9847876, 0.9907467, 1, 0.3856959, 2
 152888820, 0.9847522, 0.990725, 1, 0.3861719, 2
 152988780, 0.9847262, 0.9907091, 1, 0.3860025, 2
 153088740, 0.9847157, 0.9907027, 1, 0.385943, 2
 153189533, 0.984708, 0.990698, 1, 0.3864122, 2
 153289493, 0.9847029, 0.9906949, 1, 0.3866611, 2
 153389453, 0.984699, 0.9906926, 1, 0.3865886, 2
 153489413, 0.9846952, 0.9906902, 1, 0.3870844, 2
 153589373, 0.9846933, 0.9906891, 1, 0.3870623, 2
 153689333, 0.9847009, 0.9906937, 1, 0.3876872, 2
 153789293, 0.9847048, 0.9906961, 1, 0.3875077, 2
 153889253, 0.9847087, 0.9906985, 1, 0.3877461, 2
 153989213, 0.9847126, 0.9907008, 1, 0.3876918, 2
 154089173, 0.984713, 0.9907011, 1, 0.3875965, 2
 154189133, 0.9847225, 0.9907069, 1, 0.3877776, 2
 154289093, 0.9847225, 0.9907069, 1, 0.3875743, 2
 154389053, 0.9847225, 0.9907069, 1, 0.3882079, 2
 154489013, 0.9847225, 0.9907069, 1, 0.3877651, 2
 154588973, 0.9847225, 0.9907069, 1, 0.3874613, 2
 154688933, 0.9847225, 0.9907069, 1, 0.3873004, 2
 154788893, 0.9847225, 0.9907069, 1, 0.3876745, 2
 154888853, 0.9847225, 0.9907069, 1, 0.3874637, 2
 154988813, 0.9847225, 0.9907069, 1, 0.3876303, 2
 155088773, 0.9847225, 0.9907069, 1, 0.3873304, 2
 155189566, 0.9847225, 0.9907069, 1, 0.3873769, 2
 155289526, 0.9847225, 0.9907069, 1, 0.3872877, 2
 155389486, 0.9847126, 0.9907008, 1, 0.3870028, 2
 155489446, 0.9847048, 0.9906961, 1, 0.3868918, 2
 155589406, 0.9847004, 0.9906934, 1, 0.3866885, 2
 155689366, 0.9846965, 0.9906911, 1, 0.3866919, 2
 155789326, 0.9846927, 0.9906887, 1, 0.3869948, 2
 155889286, 0.9846915, 0.990688, 1, 0.3869044, 2
 155989246, 0.9846915, 0.990688, 1, 0.3869399, 2
 156089206, 0.9846915, 0.990688, 1, 0.3870151, 2
 156189166, 0.9846915, 0.990688, 1, 0.3870342, 2
 156289126, 0.9846915, 0.990688, 1, 0.3873379, 2
 156389086, 0.9846915, 0.990688, 1, 0.3875599, 2
 156489046, 0.9846915, 0.990688, 1, 0.3873317, 2
 156589006, 0.9846979, 0.9906919, 1, 0.3870281, 2
 156688966, 0.9847019, 0.9906943, 1, 0.386975, 2
 156788926, 0.9846973, 0.9906915, 1, 0.3868619, 2
 156888886, 0.9847012, 0.9906939, 1, 0.3872701, 2
 156988846, 0.9846963, 0.9906908, 1, 0.3876664, 2
 157088806, 0.9847001, 0.9906932, 1, 0.3877961, 2
 157188766, 0.9847036, 0.9906954, 1, 0.387668, 2
 157289559, 0.9847036, 0.9906954, 1, 0.3876927, 2
 157389519, 0.9847036, 0.9906954, 1, 0.3875557, 2
 157489479, 0.9847036, 0.9906954, 1, 0.3879954, 2
 157589439, 0.9847036, 0.9906954, 1, 0.3874833, 2
 157689399, 0.9847036, 0.9906954, 1, 0.3878028, 2
 157789359, 0.9847036, 0.9906954, 1, 0.3878996, 2
 157889319, 0.9847036, 0.9906954, 1, 0.3879601, 2
 157989279, 0.9847036, 0.9906954, 1, 0.3881311, 2
 158089239, 0.9847036, 0.9906954, 1, 0.3883295, 2
 158189199, 0.9847036, 0.9906954, 1, 0.3879298, 2
 158289159, 0.9847036, 0.9906954, 1, 0.388081, 2
 158389119, 0.9847036, 0.9906954, 1, 0.3878714, 2
 158489079, 0.9847036, 0.9906954, 1, 0.3883897, 2
 158589039, 0.9847036, 0.9906954, 1, 0.387854, 2
 158688999, 0.9847036, 0.9906954, 1, 0.3880366, 2
 158788959, 0.9847036, 0.9906954, 1, 0.3876674, 2
 158888919, 0.9847036, 0.9906954, 1, 0.3877712, 2
 158988879, 0.9847036, 0.9906954, 1, 0.3877483, 2
 159088839, 0.9847036, 0.9906954, 1, 0.3879743, 2
 159188799, 0.9847036, 0.9906954, 1, 0.3878126, 2
 159288759, 0.9847036, 0.9906954, 1, 0.3882188, 2
 159389552, 0.9847036, 0.9906954, 1, 0.3878737, 2
 159489512, 0.9847036, 0.9906954, 1, 0.3879242, 2
 159589472, 0.9847036, 0.9906954, 1, 0.387703, 2
 159689432, 0.9847036, 0.9906954, 1, 0.3875647, 2
 159789392, 0.9847036, 0.9906954, 1, 0.3872047, 2
 159889352, 0.9847036, 0.9906954, 1, 0.387176, 2
 159989312, 0.9847036, 0.9906954, 1, 0.38692, 2
 160089272, 0.9847036, 0.9906954, 1, 0.3872994, 2
 160189232, 0.9847036, 0.9906954, 1, 0.3870745, 2
 160289192, 0.9846958, 0.9906906, 1, 0.3872758, 2
 160389152, 0.9846897, 0.9906868, 1, 0.3867271, 2
 160489112, 0.9846858, 0.9906844, 1, 0.3869792, 2
 160589072, 0.9846818, 0.9906821, 1, 0.3869757, 2
 160689032, 0.9846788, 0.9906802, 1, 0.387088, 2
 160788992, 0.9846788, 0.9906802, 1, 0.3871616, 2
 160888952, 0.9846855, 0.9906843, 1, 0.3865768, 2
 160988912, 0.9846817, 0.9906819, 1, 0.3866362, 2
 161088872, 0.9846777, 0.9906796, 1, 0.3866538, 2
 161188832, 0.9846776, 0.9906794, 1, 0.3866484, 2
 161288792, 0.9846776, 0.9906794, 1, 0.3868876, 2
 161388752, 0.9846776, 0.9906794, 1, 0.3869858, 2
 161489545, 0.9846776, 0.9906794, 1, 0.3867399, 2
 161589505, 0.9846776, 0.9906794, 1, 0.3868435, 2
 161689465, 0.9846776, 0.9906794, 1, 0.3869587, 2
 161789425, 0.9846776, 0.9906794, 1, 0.3868062, 2
 161889385, 0.9846776, 0.9906794, 1, 0.3870671, 2
 161989345, 0.9846776, 0.9906794, 1, 0.3868408, 2
 162089305, 0.9846839, 0.9906833, 1, 0.3871413, 2
 162189265, 0.9846878, 0.9906857, 1, 0.3871472, 2
 162289225, 0.9846832, 0.9906828, 1, 0.3873314, 2
 162389185, 0.9846871, 0.9906852, 1, 0.3870068, 2
 162489145, 0.9846905, 0.9906874, 1, 0.3872471, 2
 162589105, 0.9846905, 0.9906874, 1, 0.3871857, 2
 162689065, 0.9846905, 0.9906874, 1, 0.3873746, 2
 162789025, 0.9846905, 0.9906874, 1, 0.3871279, 2
 162888985, 0.9846905, 0.9906874, 1, 0.3874045, 2
 162988945, 0.9846905, 0.9906874, 1, 0.3870605, 2
 163088905, 0.9846905, 0.9906874, 1, 0.387144, 2
 163188865, 0.9846905, 0.9906874, 1, 0.3872956, 2
 163288825, 0.9846905, 0.9906874, 1, 0.3874191, 2
 163388785, 0.9846905, 0.9906874, 1, 0.3875243, 2
