Time,VIBE_IMU,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip
 122589278, 0, 0.002838361, 0.002582599, 0.00240765, 0
 122589278, 1, 0.005319209, 0.005385144, 0.005573907, 0
 122689238, 0, 0.002863113, 0.002851065, 0.002676835, 0
 122689238, 1, 0.005611252, 0.005089523, 0.005328229, 0
 122789198, 0, 0.002765503, 0.002808409, 0.002938868, 0
 122789198, 1, 0.005374383, 0.005683132, 0.005271718, 0
 122889158, 0, 0.002730964, 0.002888987, 0.002889919, 0
 122889158, 1, 0.005530336, 0.005687758, 0.005681807, 0
 122989118, 0, 0.002646839, 0.002587842, 0.00283721, 0
 122989118, 1, 0.005733878, 0.005744336, 0.00583485, 0
 123089078, 0, 0.002845293, 0.002802573, 0.002660751, 0
 123089078, 1, 0.005686235, 0.005509072, 0.005922076, 0
 123189038, 0, 0.002637086, 0.002942199, 0.002589132, 0
 123189038, 1, 0.005920749, 0.005710335, 0.005721429, 0
 123288998, 0, 0.00254873, 0.002719574, 0.002712201, 0
 123288998, 1, 0.005747808, 0.005445412, 0.005431932, 0
 123388958, 0, 0.002789885, 0.002938688, 0.002678861, 0
 123388958, 1, 0.00522325, 0.005709969, 0.005550494, 0
 123488918, 0, 0.002941727, 0.002428898, 0.002594724, 0
 123488918, 1, 0.00574927, 0.005411518, 0.00583818, 0
 123588878, 0, 0.002531274, 0.002611732, 0.002463135, 0
 123588878, 1, 0.005703689, 0.005642143, 0.005908605, 0
 123688838, 0, 0.002836584, 0.002653532, 0.002564085, 0
 123688838, 1, 0.005523937, 0.005713719, 0.005726086, 0
 123788798, 0, 0.002887509, 0.002823945, 0.002774907, 0
 123788798, 1, 0.005826321, 0.00594329, 0.005984006, 0
 123888758, 0, 0.002959372, 0.002676347, 0.002999183, 0
 123888758, 1, 0.005915837, 0.005720786, 0.005884144, 0
 123989551, 0, 0.002906876, 0.002979357, 0.002803592, 0
 123989551, 1, 0.005526211, 0.005310997, 0.005494709, 0
 124089511, 0, 0.002822553, 0.002999143, 0.002905523, 0
 124089511, 1, 0.005834178, 0.005336242, 0.005309059, 0
 124189471, 0, 0.002743862, 0.003106003, 0.00262118, 0
 124189471, 1, 0.005750725, 0.005039098, 0.005423192, 0
 124289431, 0, 0.002674404, 0.00293067, 0.002843241, 0
 124289431, 1, 0.00588753, 0.005651698, 0.005696092, 0
 124389391, 0, 0.002956119, 0.002879206, 0.002764637, 0
 124389391, 1, 0.005996757, 0.005396341, 0.00557694, 0
 124489351, 0, 0.002811549, 0.002732685, 0.002896283, 0
 124489351, 1, 0.005927517, 0.005845128, 0.005336564, 0
 124589311, 0, 0.002747816, 0.002931869, 0.002745753, 0
 124589311, 1, 0.005917423, 0.005746147, 0.005471062, 0
 124689271, 0, 0.002816491, 0.002763166, 0.002760842, 0
 124689271, 1, 0.005339729, 0.00565482, 0.005877095, 0
 124789231, 0, 0.002496493, 0.003049794, 0.00267233, 0
 124789231, 1, 0.005487694, 0.005944866, 0.00527068, 0
 124889191, 0, 0.002737859, 0.002898669, 0.002623259, 0
 124889191, 1, 0.005333955, 0.005956997, 0.005479597, 0
 124989151, 0, 0.002614728, 0.002793577, 0.002928671, 0
 124989151, 1, 0.005269232, 0.005507119, 0.005447684, 0
 125089111, 0, 0.002760839, 0.002799725, 0.00274696, 0
 125089111, 1, 0.005301147, 0.005402908, 0.005652493, 0
 125189071, 0, 0.002988025, 0.002732214, 0.2810076, 0
 125189071, 1, 0.005408343, 0.00547932, 0.2809534, 0
 125289031, 0, 0.002822973, 0.00284196, 0.2234009, 0
 125289031, 1, 0.00518915, 0.00534205, 0.2222427, 0
 125388991, 0, 0.002791539, 0.00259238, 0.121566, 0
 125388991, 1, 0.005398008, 0.005258106, 0.120918, 0
 125488951, 0, 0.002948436, 0.002699308, 0.06711421, 0
 125488951, 1, 0.005488466, 0.005487474, 0.06655905, 0
 125588911, 0, 0.002875281, 0.002639872, 0.6750941, 0
 125588911, 1, 0.005619635, 0.005402311, 0.6752613, 0
 125688871, 0, 0.004396963, 0.004419391, 1.051306, 0
 125688871, 1, 0.007236578, 0.006210607, 1.053461, 0
 125788831, 0, 0.004493478, 0.004760131, 0.8246591, 0
 125788831, 1, 0.007153082, 0.006745062, 0.8203507, 0
 125888791, 0, 0.004204837, 0.004335769, 0.7489647, 0
 125888791, 1, 0.006893594, 0.006530886, 0.7457204, 0
 125988751, 0, 0.004118035, 0.004266563, 0.4825, 0
 125988751, 1, 0.006483802, 0.006379868, 0.4822488, 0
 126089544, 0, 0.003315842, 0.003173653, 0.2621337, 0
 126089544, 1, 0.006028043, 0.005754874, 0.2609298, 0
 126189504, 0, 0.002991443, 0.003046569, 0.1653835, 0
 126189504, 1, 0.005323596, 0.005404738, 0.1653371, 0
 126289464, 0, 0.002930385, 0.002856527, 0.1033408, 0
 126289464, 1, 0.005560154, 0.005644512, 0.1037287, 0
 126389424, 0, 0.002795379, 0.002944051, 0.0576514, 0
 126389424, 1, 0.005554107, 0.004941584, 0.05816107, 0
 126489384, 0, 0.002846904, 0.003086111, 0.04525546, 0
 126489384, 1, 0.005417644, 0.005498412, 0.04573499, 0
 126589344, 0, 0.002957248, 0.002730207, 0.0410911, 0
 126589344, 1, 0.005475855, 0.005331441, 0.04151692, 0
 126689304, 0, 0.002820262, 0.00256473, 0.02834504, 0
 126689304, 1, 0.005495508, 0.005590118, 0.02868017, 0
 126789264, 0, 0.0028168, 0.002810536, 0.01918803, 0
 126789264, 1, 0.005120057, 0.005517119, 0.02010117, 0
 126889224, 0, 0.002731954, 0.002901081, 0.05539788, 0
 126889224, 1, 0.005108623, 0.005630525, 0.05537066, 0
 126989184, 0, 0.00285134, 0.003007269, 0.06724614, 0
 126989184, 1, 0.004989348, 0.005792266, 0.06692361, 0
 127089144, 0, 0.003012776, 0.002742429, 0.06100193, 0
 127089144, 1, 0.005342576, 0.005980753, 0.06100697, 0
 127189104, 0, 0.002735934, 0.003013182, 0.04974868, 0
 127189104, 1, 0.005536448, 0.005846438, 0.04991918, 0
 127289064, 0, 0.002933032, 0.002832373, 0.03715156, 0
 127289064, 1, 0.005711387, 0.005916997, 0.03717184, 0
 127389024, 0, 0.002678638, 0.002947256, 0.02681349, 0
 127389024, 1, 0.005759982, 0.005304362, 0.02723348, 0
 127488984, 0, 0.003018232, 0.002963028, 0.0179215, 0
 127488984, 1, 0.00571523, 0.005163764, 0.01822293, 0
 127588944, 0, 0.002983079, 0.002824723, 0.01200856, 0
 127588944, 1, 0.005573239, 0.00545729, 0.01303393, 0
 127688904, 0, 0.002678713, 0.00293346, 0.007249417, 0
 127688904, 1, 0.005572397, 0.005168529, 0.008825781, 0
 127788864, 0, 0.002909509, 0.002817196, 0.005575294, 0
 127788864, 1, 0.005810292, 0.005369774, 0.006846473, 0
 127888824, 0, 0.002808312, 0.002756332, 0.004992599, 0
 127888824, 1, 0.005681633, 0.005420621, 0.007002558, 0
 127988784, 0, 0.002744285, 0.002929175, 0.01221575, 0
 127988784, 1, 0.00582836, 0.005520373, 0.01275352, 0
 128088744, 0, 0.002669469, 0.003198379, 0.008752457, 0
 128088744, 1, 0.005787255, 0.005652188, 0.01019019, 0
 128189537, 0, 0.002762438, 0.003104975, 0.01226757, 0
 128189537, 1, 0.005848965, 0.005664894, 0.0131316, 0
 128289497, 0, 0.002907334, 0.002734716, 0.008175097, 0
 128289497, 1, 0.005717325, 0.005907374, 0.009451455, 0
 128389457, 0, 0.002991017, 0.003040634, 0.01064532, 0
 128389457, 1, 0.005463916, 0.005567752, 0.01162366, 0
 128489417, 0, 0.002650806, 0.002810315, 0.006679377, 0
 128489417, 1, 0.005540422, 0.005263183, 0.008139039, 0
 128589377, 0, 0.002675472, 0.003050146, 0.009881767, 0
 128589377, 1, 0.005425158, 0.005152707, 0.01119556, 0
 128689337, 0, 0.002797747, 0.002754847, 0.006188945, 0
 128689337, 1, 0.005143914, 0.00556266, 0.007588872, 0
 128789297, 0, 0.002787908, 0.002917671, 0.007054584, 0
 128789297, 1, 0.005496367, 0.005438328, 0.009210519, 0
 128889257, 0, 0.002493151, 0.002533931, 0.007259717, 0
 128889257, 1, 0.005329117, 0.00518924, 0.00889943, 0
 128989217, 0, 0.00282168, 0.0027913, 0.004581255, 0
 128989217, 1, 0.005652914, 0.005601921, 0.006967184, 0
 129089177, 0, 0.002924369, 0.002851221, 0.003522593, 0
 129089177, 1, 0.005568082, 0.005898571, 0.006028278, 0
 129189137, 0, 0.002706272, 0.002847535, 0.007367452, 0
 129189137, 1, 0.005176974, 0.0059042, 0.009404813, 0
 129289097, 0, 0.002771021, 0.002654247, 0.00534833, 0
 129289097, 1, 0.005430825, 0.005464911, 0.007376395, 0
 129389057, 0, 0.003058215, 0.002810538, 0.00541062, 0
 129389057, 1, 0.005517878, 0.005655784, 0.007013926, 0
 129489017, 0, 0.002678824, 0.002902124, 0.004492363, 0
 129489017, 1, 0.005941465, 0.00604753, 0.007137328, 0
 129588977, 0, 0.002905566, 0.002808781, 0.00510909, 0
 129588977, 1, 0.005736755, 0.005434966, 0.007682579, 0
 129688937, 0, 0.002861286, 0.002639732, 0.004770261, 0
 129688937, 1, 0.005513077, 0.005269978, 0.007165412, 0
 129788897, 0, 0.002703439, 0.002937985, 0.005220936, 0
 129788897, 1, 0.005833714, 0.005082902, 0.006545829, 0
 129888857, 0, 0.00277847, 0.002807109, 0.005901384, 0
 129888857, 1, 0.005852722, 0.005565732, 0.00731558, 0
 129988817, 0, 0.00269046, 0.002920717, 0.006122404, 0
 129988817, 1, 0.00592234, 0.005446391, 0.008001314, 0
 130088777, 0, 0.002588828, 0.002931626, 0.005143028, 0
 130088777, 1, 0.005592044, 0.005305434, 0.007076829, 0
 130188737, 0, 0.002759071, 0.002758218, 0.003797541, 0
 130188737, 1, 0.00587316, 0.005436748, 0.006539837, 0
 130289530, 0, 0.003026536, 0.002949419, 0.002984884, 0
 130289530, 1, 0.005751458, 0.005486735, 0.005992943, 0
 130389490, 0, 0.002740898, 0.002700548, 0.002735729, 0
 130389490, 1, 0.005209434, 0.005616653, 0.005575109, 0
 130489450, 0, 0.002719436, 0.002892783, 0.002526634, 0
 130489450, 1, 0.005117215, 0.005759468, 0.005907238, 0
 130589410, 0, 0.002615935, 0.00291621, 0.004625989, 0
 130589410, 1, 0.005854395, 0.0056182, 0.006409529, 0
 130689370, 0, 0.003005888, 0.002668713, 0.004493732, 0
 130689370, 1, 0.005600095, 0.005568006, 0.006589788, 0
 130789330, 0, 0.002749899, 0.002607794, 0.004062733, 0
 130789330, 1, 0.005478821, 0.005588667, 0.006199141, 0
 130889290, 0, 0.002839957, 0.002539278, 0.003211938, 0
 130889290, 1, 0.00576089, 0.005023398, 0.005746438, 0
 130989250, 0, 0.002626705, 0.002925464, 0.005079192, 0
 130989250, 1, 0.00588147, 0.005473854, 0.007166971, 0
 131089210, 0, 0.002595708, 0.003018438, 0.006186997, 0
 131089210, 1, 0.005949837, 0.005844261, 0.00786233, 0
 131189170, 0, 0.00269121, 0.003185755, 0.00591836, 0
 131189170, 1, 0.00586296, 0.005598465, 0.007670667, 0
 131289130, 0, 0.0026007, 0.003259324, 0.005555368, 0
 131289130, 1, 0.005262221, 0.005655387, 0.00670563, 0
 131389090, 0, 0.002650316, 0.002773698, 0.006248805, 0
 131389090, 1, 0.00581631, 0.005373092, 0.00627812, 0
 131489050, 0, 0.002682182, 0.002744564, 0.005068239, 0
 131489050, 1, 0.006025302, 0.005563566, 0.006984983, 0
 131589010, 0, 0.002713471, 0.002638938, 0.03343082, 0
 131589010, 1, 0.005671108, 0.00620633, 0.03369893, 0
 131688970, 0, 0.002714443, 0.002710516, 0.03113985, 0
 131688970, 1, 0.005537295, 0.005777837, 0.03153221, 0
 131788930, 0, 0.002702953, 0.002813085, 0.02182952, 0
 131788930, 1, 0.006118979, 0.005502598, 0.02246957, 0
 131888890, 0, 0.002795143, 0.002688873, 0.01762579, 0
 131888890, 1, 0.005993919, 0.005511665, 0.01859107, 0
 131988850, 0, 0.002616089, 0.002852694, 0.01478264, 0
 131988850, 1, 0.005588462, 0.005744884, 0.01569433, 0
 132088810, 0, 0.002630597, 0.002915836, 0.01313788, 0
 132088810, 1, 0.00572884, 0.005441182, 0.01309192, 0
 132188770, 0, 0.002615601, 0.002670151, 0.008684687, 0
 132188770, 1, 0.005516001, 0.005247276, 0.01002223, 0
 132289563, 0, 0.002598637, 0.00255227, 0.009438137, 0
 132289563, 1, 0.005553657, 0.005490356, 0.0103131, 0
 132389523, 0, 0.002689702, 0.002791811, 0.006115684, 0
 132389523, 1, 0.006019384, 0.005681844, 0.007637987, 0
 132489483, 0, 0.002982784, 0.00271095, 0.005121533, 0
 132489483, 1, 0.005806287, 0.005186771, 0.007329884, 0
 132589443, 0, 0.002748536, 0.002919729, 0.004868229, 0
 132589443, 1, 0.005681824, 0.005447132, 0.00742969, 0
 132689403, 0, 0.003023655, 0.002968974, 0.00442063, 0
 132689403, 1, 0.005831231, 0.005634142, 0.006871678, 0
 132789363, 0, 0.002722271, 0.002866492, 0.00480616, 0
 132789363, 1, 0.005728347, 0.005372996, 0.00653059, 0
 132889323, 0, 0.002819679, 0.002709515, 0.004393905, 0
 132889323, 1, 0.005499836, 0.00518264, 0.00653105, 0
 132989283, 0, 0.002712037, 0.002806467, 0.004908732, 0
 132989283, 1, 0.005897135, 0.005877914, 0.00684759, 0
 133089243, 0, 0.003163459, 0.002612342, 0.004960428, 0
 133089243, 1, 0.005912284, 0.005886008, 0.006646479, 0
 133189203, 0, 0.003439157, 0.002788064, 0.004918975, 0
 133189203, 1, 0.005581108, 0.005678183, 0.007079972, 0
 133289163, 0, 0.003029995, 0.003001507, 0.004658404, 0
 133289163, 1, 0.005700019, 0.00580269, 0.006463021, 0
 133389123, 0, 0.002773407, 0.002820209, 0.003910461, 0
 133389123, 1, 0.005642293, 0.005038018, 0.00590339, 0
 133489083, 0, 0.002763671, 0.002906521, 0.003759317, 0
 133489083, 1, 0.005437711, 0.005737784, 0.00578018, 0
 133589043, 0, 0.002628416, 0.002768538, 0.005321448, 0
 133589043, 1, 0.005693307, 0.005683284, 0.006897998, 0
 133689003, 0, 0.002719321, 0.00305757, 0.006413264, 0
 133689003, 1, 0.005621036, 0.005501883, 0.007892217, 0
 133788963, 0, 0.002680992, 0.002939268, 0.005929562, 0
 133788963, 1, 0.005759777, 0.005106934, 0.007821651, 0
 133888923, 0, 0.00292808, 0.002770942, 0.006388944, 0
 133888923, 1, 0.005566014, 0.005630131, 0.008407873, 0
 133988883, 0, 0.002811836, 0.002767825, 0.005780345, 0
 133988883, 1, 0.005220227, 0.005517278, 0.007338156, 0
 134088843, 0, 0.002789713, 0.002678231, 0.005190192, 0
 134088843, 1, 0.005547147, 0.005537916, 0.006920585, 0
 134188803, 0, 0.002574328, 0.00270031, 0.004733387, 0
 134188803, 1, 0.005231118, 0.005874357, 0.006973888, 0
 134288763, 0, 0.002743455, 0.002825563, 0.004121921, 0
 134288763, 1, 0.005650789, 0.005407416, 0.006821963, 0
 134389556, 0, 0.002930766, 0.002619083, 0.00450416, 0
 134389556, 1, 0.005545533, 0.005255944, 0.006490477, 0
 134489516, 0, 0.002624695, 0.002834236, 0.005321228, 0
 134489516, 1, 0.005820999, 0.005559905, 0.006590255, 0
 134589476, 0, 0.002461482, 0.003093361, 0.005121279, 0
 134589476, 1, 0.005673836, 0.005464926, 0.006402487, 0
 134689436, 0, 0.002725842, 0.002935502, 0.007033526, 0
 134689436, 1, 0.005440082, 0.005641595, 0.008520816, 0
 134789396, 0, 0.002715455, 0.003105977, 0.005651084, 0
 134789396, 1, 0.005255561, 0.005655151, 0.007103881, 0
 134889356, 0, 0.002824673, 0.002964619, 0.005207053, 0
 134889356, 1, 0.005491991, 0.005395936, 0.006810923, 0
 134989316, 0, 0.003019083, 0.002622982, 0.006342018, 0
 134989316, 1, 0.006225755, 0.005782206, 0.007099421, 0
 135089276, 0, 0.002695963, 0.002718943, 0.00573264, 0
 135089276, 1, 0.005903519, 0.005243353, 0.007733202, 0
 135189236, 0, 0.002692979, 0.002966384, 0.005065343, 0
 135189236, 1, 0.006032386, 0.005886053, 0.007081494, 0
 135289196, 0, 0.002938138, 0.002922459, 0.005544025, 0
 135289196, 1, 0.005769548, 0.005592804, 0.008067747, 0
 135389156, 0, 0.002601957, 0.002659979, 0.006844504, 0
 135389156, 1, 0.005436557, 0.005686187, 0.008676019, 0
 135489116, 0, 0.002703057, 0.002766517, 0.006158118, 0
 135489116, 1, 0.005296329, 0.005410982, 0.007990547, 0
 135589076, 0, 0.002757658, 0.002766828, 0.005448787, 0
 135589076, 1, 0.005413428, 0.005869593, 0.007568581, 0
 135689036, 0, 0.002780112, 0.00290151, 0.005056019, 0
 135689036, 1, 0.00552643, 0.006110394, 0.006595389, 0
 135788996, 0, 0.003102372, 0.002560942, 0.2551111, 0
 135788996, 1, 0.005281708, 0.005829312, 0.2546448, 0
 135888956, 0, 0.003051101, 0.0027643, 0.1528942, 0
 135888956, 1, 0.005670772, 0.005297236, 0.1537614, 0
 135988916, 0, 0.002768737, 0.002912685, 0.08866119, 0
 135988916, 1, 0.005821243, 0.005358433, 0.08919019, 0
 136088876, 0, 0.002834645, 0.002992138, 0.0512649, 0
 136088876, 1, 0.005744987, 0.005463496, 0.05197477, 0
 136188836, 0, 0.002786989, 0.002786162, 0.02972507, 0
 136188836, 1, 0.005571953, 0.005566119, 0.03059188, 0
 136288796, 0, 0.002860791, 0.002726647, 0.01721568, 0
 136288796, 1, 0.005988228, 0.005747207, 0.01799789, 0
 136388756, 0, 0.00276787, 0.002754987, 0.009711633, 0
 136388756, 1, 0.005687087, 0.005727329, 0.01086311, 0
 136489549, 0, 0.003104669, 0.002720185, 0.005896894, 0
 136489549, 1, 0.005345135, 0.00563131, 0.007537805, 0
 136589509, 0, 0.00290378, 0.003067619, 0.008700854, 0
 136589509, 1, 0.006031998, 0.005755997, 0.01076597, 0
 136689469, 0, 0.00276517, 0.00309061, 0.007972421, 0
 136689469, 1, 0.005732986, 0.005376379, 0.009688134, 0
 136789429, 0, 0.002970287, 0.002857356, 0.01025422, 0
 136789429, 1, 0.006051906, 0.005859282, 0.01077505, 0
 136889389, 0, 0.002847012, 0.002687078, 0.008058849, 0
 136889389, 1, 0.005783152, 0.005577767, 0.009529983, 0
 136989349, 0, 0.002939631, 0.002809326, 0.01200856, 0
 136989349, 1, 0.005505888, 0.005854751, 0.01249029, 0
 137089309, 0, 0.002718044, 0.002947736, 0.007980438, 0
 137089309, 1, 0.005694152, 0.005883635, 0.009186672, 0
 137189269, 0, 0.002485311, 0.002927789, 0.008749949, 0
 137189269, 1, 0.005791231, 0.00565407, 0.01010443, 0
 137289229, 0, 0.002464475, 0.002939617, 0.007985601, 0
 137289229, 1, 0.005710761, 0.005526261, 0.009902533, 0
 137389189, 0, 0.002546857, 0.002817744, 0.004990746, 0
 137389189, 1, 0.005688998, 0.005498594, 0.006972538, 0
 137489149, 0, 0.00288145, 0.002680428, 0.004064672, 0
 137489149, 1, 0.005491909, 0.005676941, 0.005922164, 0
 137589109, 0, 0.00295567, 0.002825284, 0.005182252, 0
 137589109, 1, 0.005371701, 0.005602961, 0.006749794, 0
 137689069, 0, 0.002845513, 0.002954052, 0.005602466, 0
 137689069, 1, 0.005494107, 0.005873861, 0.006814989, 0
 137789029, 0, 0.002705963, 0.002727383, 0.006708476, 0
 137789029, 1, 0.005507682, 0.005030548, 0.008139678, 0
 137888989, 0, 0.002695362, 0.002816512, 0.006053016, 0
 137888989, 1, 0.005287254, 0.005527078, 0.007808137, 0
 137988949, 0, 0.002550886, 0.002648078, 0.006616569, 0
 137988949, 1, 0.005505733, 0.005622434, 0.007784258, 0
 138088909, 0, 0.002831121, 0.002695135, 0.005946736, 0
 138088909, 1, 0.005631385, 0.005812512, 0.007440142, 0
 138188869, 0, 0.002566067, 0.002570896, 0.006030029, 0
 138188869, 1, 0.005688502, 0.005603542, 0.007486229, 0
 138288829, 0, 0.002796816, 0.003110948, 0.006779448, 0
 138288829, 1, 0.005287963, 0.005690636, 0.008554481, 0
 138388789, 0, 0.002856111, 0.003022155, 0.007823052, 0
 138388789, 1, 0.005163421, 0.005809001, 0.01004117, 0
 138488749, 0, 0.002835218, 0.003035082, 0.006753049, 0
 138488749, 1, 0.005446602, 0.006204743, 0.009295073, 0
 138589542, 0, 0.002873827, 0.002897213, 0.008140454, 0
 138589542, 1, 0.00533872, 0.005651359, 0.009373814, 0
 138689502, 0, 0.002854962, 0.002982306, 0.006072071, 0
 138689502, 1, 0.00566457, 0.005478026, 0.007380991, 0
 138789462, 0, 0.003114563, 0.002949433, 0.006343568, 0
 138789462, 1, 0.005701758, 0.005369572, 0.007922321, 0
 138889422, 0, 0.003012328, 0.002914347, 0.005132842, 0
 138889422, 1, 0.005678156, 0.005408475, 0.006946804, 0
 138989382, 0, 0.002989579, 0.002759022, 0.00376802, 0
 138989382, 1, 0.005465518, 0.005497441, 0.005907079, 0
 139089342, 0, 0.002821412, 0.002774773, 0.003769058, 0
 139089342, 1, 0.005445339, 0.005553465, 0.005833468, 0
 139189302, 0, 0.003178409, 0.003066992, 0.003748785, 0
 139189302, 1, 0.005547571, 0.005513264, 0.006464403, 0
 139289262, 0, 0.002843396, 0.002837883, 0.006735251, 0
 139289262, 1, 0.005568665, 0.005096616, 0.00848477, 0
 139389222, 0, 0.002995491, 0.002848763, 0.007287359, 0
 139389222, 1, 0.004844753, 0.00571634, 0.00844358, 0
 139489182, 0, 0.002910337, 0.002678041, 0.006156262, 0
 139489182, 1, 0.005500824, 0.005679408, 0.008199426, 0
 139589142, 0, 0.002899041, 0.002698429, 0.006078833, 0
 139589142, 1, 0.005759569, 0.005605206, 0.008232212, 0
 139689102, 0, 0.002782828, 0.002857352, 0.006647256, 0
 139689102, 1, 0.005199253, 0.005399021, 0.008987963, 0
 139789062, 0, 0.00298561, 0.003028609, 0.005179565, 0
 139789062, 1, 0.005263027, 0.005683441, 0.007369573, 0
 139889022, 0, 0.002806916, 0.002908667, 0.005978927, 0
 139889022, 1, 0.005629553, 0.005693774, 0.007587351, 0
 139988982, 0, 0.002766432, 0.002484385, 0.005337087, 0
 139988982, 1, 0.005864204, 0.005909628, 0.006936334, 0
 140088942, 0, 0.002789608, 0.002734811, 0.005204606, 0
 140088942, 1, 0.005376096, 0.005704918, 0.006813846, 0
 140188902, 0, 0.002956925, 0.002587374, 0.004405049, 0
 140188902, 1, 0.005938543, 0.005351749, 0.006383534, 0
 140288862, 0, 0.002666106, 0.003150595, 0.006206143, 0
 140288862, 1, 0.005589705, 0.00528456, 0.006989304, 0
 140388822, 0, 0.003052628, 0.003136834, 0.006109101, 0
 140388822, 1, 0.005584961, 0.005804125, 0.007644036, 0
 140488782, 0, 0.003109158, 0.003053358, 0.00537583, 0
 140488782, 1, 0.005779035, 0.006041246, 0.006830911, 0
 140588742, 0, 0.00286191, 0.002792659, 0.004258027, 0
 140588742, 1, 0.0055104, 0.005841654, 0.006206975, 0
 140689535, 0, 0.002719741, 0.002760012, 0.004862109, 0
 140689535, 1, 0.005661481, 0.005755158, 0.00652013, 0
 140789495, 0, 0.00285449, 0.00273133, 0.00557888, 0
 140789495, 1, 0.005815542, 0.005749122, 0.007262716, 0
 140889455, 0, 0.002772951, 0.002881212, 0.006749599, 0
 140889455, 1, 0.005956974, 0.005652951, 0.007415908, 0
 140989415, 0, 0.003016106, 0.002814191, 0.00693411, 0
 140989415, 1, 0.005697138, 0.005357197, 0.007228284, 0
 141089375, 0, 0.002819391, 0.002873879, 0.005158129, 0
 141089375, 1, 0.005685156, 0.005768217, 0.00644357, 0
 141189335, 0, 0.002840462, 0.003025413, 0.003927597, 0
 141189335, 1, 0.005471203, 0.00555463, 0.005780868, 0
 141289295, 0, 0.002798152, 0.002933667, 0.00331577, 0
 141289295, 1, 0.005622691, 0.005860753, 0.005612827, 0
 141389255, 0, 0.002918541, 0.002688572, 0.002871322, 0
 141389255, 1, 0.00535159, 0.005609701, 0.005508785, 0
