Time,CTUN_ThI,CTUN_ABst,CTUN_ThO,CTUN_ThH,CTUN_DAlt,CTUN_Alt,CTUN_BAlt,CTUN_DSAlt,CTUN_SAlt,CTUN_TAlt,CTUN_DCRt,CTUN_CRt
 121588845, -6.556511E-07, -1.250555E-12, 0, 0.3441582, -0.02771417, -0.02771417, -0.02, NaN, 0, 0.002285831, 0, 0
 121688805, -6.556511E-07, -1.307399E-12, 0, 0.3441582, -0.02771945, -0.02771945, -0.02, NaN, 0, 0.002280554, 0, 0
 121788765, -6.556511E-07, -1.421085E-12, 0, 0.3441582, -0.02773072, -0.02773072, -0.02, NaN, 0, 0.002269277, 0, 0
 121889558, -6.556511E-07, -1.421085E-12, 0, 0.3441582, -0.02773167, -0.02773167, -0.02, NaN, 0, 0.002268331, 0, 0
 121989518, -6.556511E-07, -1.477929E-12, 0, 0.3441582, -0.02773251, -0.02773251, -0.02, NaN, 0, 0.002267489, 0, 0
 122089478, -6.556511E-07, -1.591616E-12, 0, 0.3441582, -0.02773239, -0.02773239, -0.02, NaN, 0, 0.002267607, 0, 0
 122189438, -6.556511E-07, -1.648459E-12, 0, 0.3441582, -0.02773601, -0.02773601, -0.02, NaN, 0, 0.002263989, 0, 0
 122289398, -6.556511E-07, -1.648459E-12, 0, 0.3441582, -0.02773353, -0.02773353, -0.02, NaN, 0, 0.002266465, 0, 0
 122389358, -6.556511E-07, -1.705303E-12, 0, 0.3441582, -0.0277376, -0.0277376, -0.02, NaN, 0, 0.002262399, 0, 0
 122489318, -6.556511E-07, -1.818989E-12, 0, 0.3441582, -0.02773472, -0.02773472, -0.02, NaN, 0, 0.002265275, 0, 0
 122589278, -6.556511E-07, -1.875833E-12, 0, 0.3441582, -0.02773195, -0.02773195, -0.02, NaN, 0, 0.002268046, 0, 0
 122689238, -6.556511E-07, -1.932676E-12, 0, 0.3441582, -0.02772448, -0.02772448, -0.02, NaN, 0, 0.002275513, 0, 0
 122789198, -6.556511E-07, -1.932676E-12, 0, 0.3441582, -0.02772125, -0.02772125, -0.02, NaN, 0, 0.002278753, 0, 0
 122889158, -6.556511E-07, -2.046363E-12, 0, 0.3441582, -0.02771695, -0.02771695, -0.02, NaN, 0, 0.00228305, 0, 0
 122989118, -6.556511E-07, -2.103206E-12, 0, 0.3441582, -0.02771776, -0.02771776, -0.02, NaN, 0, 0.002282243, 0, 0
 123089078, -6.556511E-07, -2.16005E-12, 0, 0.3441582, -0.02771656, -0.02771656, -0.02, NaN, 0, 0.002283437, 0, 0
 123189038, -6.556511E-07, -2.273737E-12, 0, 0.3441582, -0.02771511, -0.02771511, -0.02, NaN, 0, 0.002284888, 0, 0
 123288998, -6.556511E-07, -2.33058E-12, 0, 0.3441582, -0.02770557, -0.02770557, -0.02, NaN, 0, 0.002294429, 0, 0
 123388958, -6.556511E-07, -2.444267E-12, 0, 0.3441582, -0.02769855, -0.02769855, -0.02, NaN, 0, 0.002301449, 0, 0
 123488918, -6.556511E-07, -2.50111E-12, 0, 0.3441582, -0.02769034, -0.02769034, -0.02, NaN, 0, 0.002309656, 0, 0
 123588878, -6.556511E-07, -2.557954E-12, 0, 0.3441582, -0.02768409, -0.02768409, -0.02, NaN, 0, 0.002315909, 0, 0
 123688838, -6.556511E-07, -2.671641E-12, 0, 0.3441582, -0.02768123, -0.02768123, -0.02, NaN, 0, 0.00231877, 0, 0
 123788798, -6.556511E-07, -2.728484E-12, 0, 0.3441582, -0.02768164, -0.02768164, -0.02, NaN, 0, 0.002318358, 0, 0
 123888758, -6.556511E-07, -2.899014E-12, 0, 0.3441582, -0.02767486, -0.02767486, -0.02, NaN, 0, 0.002325142, 0, 0
 123989551, -6.556511E-07, -2.955858E-12, 0, 0.3441582, -0.02766851, -0.02766851, -0.02, NaN, 0, 0.002331492, 0, 0
 124089511, -6.556511E-07, -3.069545E-12, 0, 0.3441582, -0.02766252, -0.02766252, -0.02, NaN, 0, 0.002337474, 0, 0
 124189471, -6.556511E-07, -3.126388E-12, 0, 0.3441582, -0.02765879, -0.02765879, -0.02, NaN, 0, 0.002341205, 0, 0
 124289431, -6.556511E-07, -3.183231E-12, 0, 0.3441582, -0.02765291, -0.02765291, -0.02, NaN, 0, 0.002347087, 0, 0
 124389391, 0.006448805, 3.213063E-08, 0.0008830141, 0.3441582, -0.02762511, -0.027648, -0.02, NaN, 0, 0.002351996, 0, 0
 124489351, 0.041684, 2.197921E-07, 0.01846735, 0.3441582, -0.02577134, -0.02763869, -0.02, NaN, 0, 0.002361307, 4, 0
 124589311, 0.09099916, 4.917383E-07, 0.05600457, 0.3441582, -0.01738324, -0.02763387, -0.02, NaN, 0, 0.002366133, 14, 0
 124689271, 0.1368181, 7.450581E-07, 0.09941856, 0.3441582, 0.0007334432, -0.02763052, -0.02, NaN, 0, 0.002369482, 25, 0
 124789231, 0.1915476, 1.102686E-06, 0.1482921, 0.3441582, 0.02885013, -0.02762881, -0.02, NaN, 0, 0.002371185, 38, 0
 124889191, 0.2552959, 1.490116E-06, 0.2050563, 0.3441582, 0.06696681, -0.02762868, -0.02, NaN, 0, 0.002371322, 52, 0
 124989151, 0.3284498, 1.966953E-06, 0.2706968, 0.3441582, 0.1150835, -0.02762898, -0.02, NaN, 0, 0.002371015, 67, 0
 125089111, 0.4116198, 2.503395E-06, 0.3458049, 0.3441582, 0.1732002, -0.02762161, -0.02, NaN, 0, 0.002378387, 83, 0
 125189071, 0.4561835, 2.890825E-06, 0.4195315, 0.3441582, 0.2413169, -0.02671431, -0.01, NaN, 0, 0.003285686, 99, 3
 125289031, 0.4915988, 3.159046E-06, 0.4579593, 0.3441582, 0.3194335, -0.01548855, -0.01, NaN, 0, 0.01451145, 116, 17
 125388991, 0.5437418, 3.576279E-06, 0.503279, 0.3441582, 0.4075502, 0.009284454, 0.01, NaN, 0, 0.03928445, 132, 31
 125488951, 0.5998891, 4.053116E-06, 0.5552226, 0.3441582, 0.505667, 0.04706211, 0.04, NaN, 0, 0.07706211, 148, 44
 125588911, 0.6125949, 2.801418E-06, 0.6081638, 0.3441582, 0.6137837, 0.09839655, 0.1, NaN, 0, 0.1283966, 164, 61
 125688871, 0.3440515, 6.556511E-07, 0.4694338, 0.3441582, 0.7319003, 0.1876101, 0.19, NaN, 0, 0.2176102, 177, 120
 125788831, 0.3514703, 4.202127E-06, 0.3777903, 0.3441582, 0.8600171, 0.3323552, 0.34, NaN, 0, 0.3623552, 185, 164
 125888791, 0.4105312, 5.543232E-06, 0.3833657, 0.3441582, 0.9981338, 0.5013669, 0.52, NaN, 0, 0.5313668, 192, 183
 125988751, 0.4524438, 3.397465E-06, 0.4220987, 0.3441582, 1.14625, 0.6861624, 0.71, NaN, 0, 0.7161623, 199, 189
 126089544, 0.4635944, 9.834766E-07, 0.449846, 0.3441582, 1.304368, 0.8769377, 0.91, NaN, 0, 0.9069378, 205, 194
 126189504, 0.4562577, 0, 0.4570517, 0.3441582, 1.472484, 1.075998, 1.13, NaN, 0, 1.105937, 212, 202
 126289464, 0.4456635, 4.768372E-07, 0.451901, 0.3441582, 1.650601, 1.286875, 1.34, NaN, 0, 1.316814, 219, 212
 126389424, 0.4396612, 1.400709E-06, 0.4445895, 0.3441582, 1.838717, 1.510038, 1.57, NaN, 0, 1.539977, 225, 222
 126489384, 0.4388971, 2.563E-06, 0.4405169, 0.3441582, 2.036834, 1.744178, 1.81, NaN, 0, 1.774117, 232, 232
 126589344, 0.4404433, 4.082918E-06, 0.439824, 0.3441582, 2.244951, 1.988303, 2.06, NaN, 0, 2.018242, 238, 240
 126689304, 0.4416231, 5.364418E-06, 0.4407412, 0.3441582, 2.463067, 2.240417, 2.31, NaN, 0, 2.270295, 245, 248
 126789264, 0.4375259, 6.407499E-06, 0.4415835, 0.3441582, 2.691163, 2.500593, 2.57, NaN, 0, 2.530471, 251, 255
 126889224, 0.4261231, 7.212162E-06, 0.4333768, 0.3441582, 2.927728, 2.76735, 2.85, NaN, 0, 2.797228, 255, 260
 126989184, 0.419058, 8.136034E-06, 0.4252374, 0.3441582, 3.169604, 3.039247, 3.12, NaN, 0, 3.069064, 256, 264
 127089144, 0.4139164, 9.030104E-06, 0.4186032, 0.3441582, 3.414692, 3.312433, 3.4, NaN, 0, 3.34225, 256, 265
 127189104, 0.4103327, 9.983778E-06, 0.4136817, 0.3441582, 3.661722, 3.584354, 3.67, NaN, 0, 3.613988, 255, 265
 127289064, 0.4075764, 1.046062E-05, 0.4101256, 0.3441582, 3.909927, 3.857528, 3.96, NaN, 0, 3.887161, 253, 264
 127389024, 0.4058981, 1.049042E-05, 0.4076469, 0.3441582, 4.158842, 4.129569, 4.23, NaN, 0, 4.159203, 252, 262
 127488984, 0.4052253, 1.043081E-05, 0.406146, 0.3441582, 4.408186, 4.399377, 4.5, NaN, 0, 4.429011, 250, 260
 127588944, 0.404592, 1.081824E-05, 0.4052044, 0.3441582, 4.657789, 4.669199, 4.78, NaN, 0, 4.698833, 248, 257
 127688904, 0.4046032, 1.052022E-05, 0.4048238, 0.3441582, 4.907549, 4.934212, 5.04, NaN, 0, 4.963846, 247, 255
 127788864, 0.4049671, 1.02818E-05, 0.4048141, 0.3441582, 5.157403, 5.197084, 5.31, NaN, 0, 5.226718, 245, 253
 127888824, 0.4061442, 1.001358E-05, 0.4053938, 0.3441582, 5.407317, 5.457429, 5.57, NaN, 0, 5.487002, 244, 250
 127988784, 0.4064551, 9.655952E-06, 0.4062728, 0.3441582, 5.657263, 5.715834, 5.83, NaN, 0, 5.745407, 244, 248
 128088744, 0.4078818, 8.791685E-06, 0.4069527, 0.3441582, 5.907233, 5.972147, 6.09, NaN, 0, 6.001719, 243, 247
 128189537, 0.4079856, 8.46386E-06, 0.4077505, 0.3441582, 6.157209, 6.229131, 6.35, NaN, 0, 6.258704, 242, 245
 128289497, 0.4094895, 8.016825E-06, 0.4085347, 0.3441582, 6.407199, 6.482393, 6.6, NaN, 0, 6.511966, 242, 244
 128389457, 0.4095726, 8.016825E-06, 0.4093253, 0.3441582, 6.657199, 6.734792, 6.85, NaN, 0, 6.764365, 242, 243
 128489417, 0.4110693, 7.897615E-06, 0.4100946, 0.3441582, 6.907199, 6.985898, 7.12, NaN, 0, 7.015471, 242, 242
 128589377, 0.4110009, 7.390976E-06, 0.4105848, 0.3441582, 7.157199, 7.23664, 7.37, NaN, 0, 7.266213, 242, 242
 128689337, 0.411984, 6.586313E-06, 0.4112394, 0.3441582, 7.407199, 7.486545, 7.62, NaN, 0, 7.516119, 242, 242
 128789297, 0.4120709, 6.347895E-06, 0.4118004, 0.3441582, 7.657199, 7.73646, 7.87, NaN, 0, 7.766033, 242, 241
 128889257, 0.4120364, 6.526709E-06, 0.4120078, 0.3441582, 7.907199, 7.985743, 8.12, NaN, 0, 8.015316, 242, 241
 128989217, 0.4124621, 7.241964E-06, 0.4122455, 0.3441582, 8.157199, 8.235368, 8.36, NaN, 0, 8.26494, 242, 241
 129089177, 0.4130952, 7.867813E-06, 0.4126783, 0.3441582, 8.407199, 8.484373, 8.61, NaN, 0, 8.513946, 242, 241
 129189137, 0.4127418, 6.586313E-06, 0.4129475, 0.3441582, 8.657199, 8.733704, 8.86, NaN, 0, 8.763276, 242, 241
 129289097, 0.4131066, 5.364418E-06, 0.4130236, 0.3441582, 8.907199, 8.980502, 9.12, NaN, 0, 9.010075, 242, 241
 129389057, 0.412915, 4.917383E-06, 0.4130927, 0.3441582, 9.157199, 9.229885, 9.37, NaN, 0, 9.259519, 242, 242
 129489017, 0.4131795, 4.589558E-06, 0.4130971, 0.3441582, 9.407199, 9.478856, 9.62, NaN, 0, 9.50849, 242, 242
 129588977, 0.4130439, 4.440546E-06, 0.413128, 0.3441582, 9.657199, 9.728468, 9.87, NaN, 0, 9.758102, 242, 242
 129688937, 0.4128557, 4.529953E-06, 0.4129438, 0.3441582, 9.907199, 9.980515, 10.13, NaN, 0, 10.01015, 242, 242
 129788897, 0.4127624, 4.827976E-06, 0.4128423, 0.3441582, 10.1572, 10.23107, 10.38, NaN, 0, 10.2607, 242, 242
 129888857, 0.413091, 4.61936E-06, 0.4128561, 0.3441582, 10.4072, 10.48125, 10.63, NaN, 0, 10.51088, 242, 242
 129988817, 0.4123081, 4.529953E-06, 0.4127389, 0.3441582, 10.6572, 10.73214, 10.88, NaN, 0, 10.76177, 242, 242
 130088777, 0.4127459, 4.23193E-06, 0.4126781, 0.3441582, 10.9072, 10.9825, 11.13, NaN, 0, 11.01213, 242, 242
 130188737, 0.4126061, 4.172325E-06, 0.4126915, 0.3441582, 11.1572, 11.23347, 11.38, NaN, 0, 11.26311, 242, 242
 130289530, 0.4122276, 4.321337E-06, 0.4124762, 0.3441582, 11.4072, 11.48571, 11.62, NaN, 0, 11.51534, 242, 242
 130389490, 0.4120212, 4.410744E-06, 0.4122268, 0.3441582, 11.6572, 11.73651, 11.87, NaN, 0, 11.76614, 242, 242
 130489450, 0.4116809, 4.559755E-06, 0.4119641, 0.3441582, 11.9072, 11.98647, 12.12, NaN, 0, 12.01611, 242, 242
 130589410, 0.4117996, 4.559755E-06, 0.411724, 0.3441582, 12.1572, 12.23703, 12.38, NaN, 0, 12.26666, 242, 242
 130689370, 0.4121312, 4.261732E-06, 0.4119228, 0.3441582, 12.4072, 12.48566, 12.63, NaN, 0, 12.51529, 242, 242
 130789330, 0.41221, 4.23193E-06, 0.4120922, 0.3441582, 12.6572, 12.7347, 12.88, NaN, 0, 12.76434, 242, 242
 130889290, 0.412754, 4.291534E-06, 0.4123937, 0.3441582, 12.9072, 12.9828, 13.12, NaN, 0, 13.01262, 242, 242
 130989250, 0.4131702, 4.053116E-06, 0.4128158, 0.3441582, 13.1572, 13.2315, 13.38, NaN, 0, 13.26131, 242, 242
 131089210, 0.4132027, 3.308058E-06, 0.4130909, 0.3441582, 13.4072, 13.47931, 13.63, NaN, 0, 13.50913, 242, 242
 131189170, 0.4131071, 2.861023E-06, 0.41309, 0.3441582, 13.6572, 13.72795, 13.88, NaN, 0, 13.75777, 242, 242
 131289130, 0.4133537, 2.563E-06, 0.4131997, 0.3441582, 13.9072, 13.97388, 14.13, NaN, 0, 14.0037, 243, 242
 131389090, 0.4131982, 2.354383E-06, 0.4132712, 0.3441582, 14.1572, 14.22283, 14.37, NaN, 0, 14.25264, 243, 242
 131489050, 0.4132228, 2.17557E-06, 0.413189, 0.3441582, 14.4072, 14.47111, 14.62, NaN, 0, 14.50099, 243, 243
 131589010, 0.4250398, 2.235174E-06, 0.418866, 0.3441582, 14.72208, 14.72043, 14.87, NaN, 0, 14.75031, 244, 243
 131688970, 0.4183639, 2.145767E-06, 0.4194562, 0.3441582, 14.96784, 14.97018, 15.12, NaN, 0, 15.00006, 246, 245
 131788930, 0.41663, 2.473593E-06, 0.4177536, 0.3441582, 15.21527, 15.22439, 15.38, NaN, 0, 15.25426, 247, 246
 131888890, 0.4153769, 2.533197E-06, 0.416374, 0.3441582, 15.46372, 15.47671, 15.63, NaN, 0, 15.50659, 247, 247
 131988850, 0.4143663, 2.563E-06, 0.4151791, 0.3441582, 15.71278, 15.73071, 15.89, NaN, 0, 15.76059, 247, 248
 132088810, 0.4134836, 2.503395E-06, 0.4140431, 0.3441582, 15.96222, 15.98423, 16.14, NaN, 0, 16.01411, 247, 248
 132188770, 0.4125222, 2.801418E-06, 0.413414, 0.3441582, 16.21187, 16.23885, 16.4, NaN, 0, 16.26873, 247, 248
 132289563, 0.4126773, 2.890825E-06, 0.4127486, 0.3441582, 16.46167, 16.49452, 16.65, NaN, 0, 16.5244, 246, 248
 132389523, 0.4117321, 2.890825E-06, 0.4122695, 0.3441582, 16.71154, 16.7488, 16.91, NaN, 0, 16.77868, 246, 248
 132489483, 0.4114689, 2.980232E-06, 0.4117547, 0.3441582, 16.96147, 17.00181, 17.16, NaN, 0, 17.03168, 245, 247
 132589443, 0.4115057, 3.099442E-06, 0.4116224, 0.3441582, 17.21142, 17.25541, 17.42, NaN, 0, 17.28529, 245, 247
 132689403, 0.4116265, 3.397465E-06, 0.4116063, 0.3441582, 17.46138, 17.50759, 17.67, NaN, 0, 17.53746, 245, 246
 132789363, 0.4115565, 3.635883E-06, 0.4116159, 0.3441582, 17.71138, 17.76027, 17.92, NaN, 0, 17.79015, 245, 246
 132889323, 0.4118802, 3.72529E-06, 0.4117059, 0.3441582, 17.96138, 18.01153, 18.17, NaN, 0, 18.0414, 244, 245
 132989283, 0.411736, 3.72529E-06, 0.4118217, 0.3441582, 18.21138, 18.26337, 18.42, NaN, 0, 18.29325, 244, 245
 133089243, 0.411993, 3.784895E-06, 0.4118682, 0.3441582, 18.46138, 18.51385, 18.67, NaN, 0, 18.54373, 244, 245
 133189203, 0.4118136, 4.172325E-06, 0.4118958, 0.3441582, 18.71138, 18.76505, 18.92, NaN, 0, 18.79493, 244, 245
 133289163, 0.4123194, 4.470348E-06, 0.4119791, 0.3441582, 18.96138, 19.015, 19.17, NaN, 0, 19.04488, 244, 245
 133389123, 0.4125023, 4.976988E-06, 0.4122532, 0.3441582, 19.21138, 19.26374, 19.43, NaN, 0, 19.29362, 244, 244
 133489083, 0.4130482, 5.215406E-06, 0.4126532, 0.3441582, 19.46138, 19.51331, 19.68, NaN, 0, 19.54318, 244, 244
 133589043, 0.4127719, 4.768372E-06, 0.4129036, 0.3441582, 19.71138, 19.76385, 19.93, NaN, 0, 19.79373, 244, 244
 133689003, 0.4129711, 4.589558E-06, 0.4128545, 0.3441582, 19.96138, 20.01332, 20.18, NaN, 0, 20.0432, 244, 244
 133788963, 0.412716, 4.61936E-06, 0.4129131, 0.3441582, 20.21138, 20.26591, 20.44, NaN, 0, 20.29579, 244, 244
 133888923, 0.4131809, 4.768372E-06, 0.412952, 0.3441582, 20.46138, 20.51534, 20.68, NaN, 0, 20.54522, 244, 244
 133988883, 0.4128292, 4.917383E-06, 0.4128324, 0.3441582, 20.71138, 20.76588, 20.93, NaN, 0, 20.79576, 244, 244
 134088843, 0.4128578, 4.976988E-06, 0.412857, 0.3441582, 20.96138, 21.01528, 21.18, NaN, 0, 21.04516, 244, 244
 134188803, 0.4128689, 5.066395E-06, 0.4129515, 0.3441582, 21.21138, 21.26579, 21.43, NaN, 0, 21.29567, 244, 244
 134288763, 0.4129478, 5.424023E-06, 0.4129157, 0.3441582, 21.46138, 21.51513, 21.67, NaN, 0, 21.54501, 244, 244
 134389556, 0.4126802, 5.573034E-06, 0.4129368, 0.3441582, 21.71138, 21.76837, 21.92, NaN, 0, 21.79825, 244, 244
 134489516, 0.4129615, 5.722046E-06, 0.41287, 0.3441582, 21.96138, 22.01818, 22.18, NaN, 0, 22.04806, 244, 244
 134589476, 0.4125801, 6.109476E-06, 0.4128056, 0.3441582, 22.21138, 22.26925, 22.43, NaN, 0, 22.29913, 244, 244
 134689436, 0.4127901, 6.645918E-06, 0.4126242, 0.3441582, 22.46138, 22.51925, 22.68, NaN, 0, 22.54913, 244, 244
 134789396, 0.4127497, 7.629395E-06, 0.4127355, 0.3441582, 22.71138, 22.77047, 22.92, NaN, 0, 22.80034, 244, 244
 134889356, 0.4128727, 7.539988E-06, 0.4128375, 0.3441582, 22.96138, 23.02036, 23.17, NaN, 0, 23.05024, 244, 244
 134989316, 0.4125455, 7.659197E-06, 0.4126925, 0.3441582, 23.21138, 23.27139, 23.42, NaN, 0, 23.30127, 243, 244
 135089276, 0.4127571, 7.688999E-06, 0.412722, 0.3441582, 23.46138, 23.5211, 23.67, NaN, 0, 23.55098, 244, 244
 135189236, 0.4127763, 7.927418E-06, 0.4127884, 0.3441582, 23.71138, 23.77189, 23.91, NaN, 0, 23.80177, 243, 244
 135289196, 0.4128471, 8.255243E-06, 0.4128625, 0.3441582, 23.96138, 24.0213, 24.17, NaN, 0, 24.05118, 244, 244
 135389156, 0.4128174, 8.702278E-06, 0.4127567, 0.3441582, 24.21138, 24.27191, 24.42, NaN, 0, 24.30178, 243, 244
 135489116, 0.4129479, 8.85129E-06, 0.4128416, 0.3441582, 24.46138, 24.51913, 24.66, NaN, 0, 24.54901, 244, 244
 135589076, 0.4127091, 9.387732E-06, 0.4129129, 0.3441582, 24.71138, 24.76957, 24.91, NaN, 0, 24.79945, 244, 244
 135689036, 0.4128865, 9.208918E-06, 0.4128554, 0.3441582, 24.96138, 25.0187, 25.15, NaN, 0, 25.04858, 244, 244
 135788996, 0.3785844, 8.404255E-06, 0.3865767, 0.3441582, 25.21138, 25.27264, 25.4, NaN, 0, 25.30252, 243, 250
 135888956, 0.3770834, 8.195639E-06, 0.3808198, 0.3441582, 25.46138, 25.53117, 25.67, NaN, 0, 25.56099, 243, 251
 135988916, 0.3746344, 8.136034E-06, 0.3770992, 0.3441582, 25.71138, 25.78951, 25.92, NaN, 0, 25.81914, 242, 251
 136088876, 0.3732956, 7.599592E-06, 0.3747012, 0.3441582, 25.96138, 26.04481, 26.17, NaN, 0, 26.07445, 241, 251
 136188836, 0.3721887, 7.718801E-06, 0.3732595, 0.3441582, 26.21138, 26.30016, 26.43, NaN, 0, 26.32979, 241, 249
 136288796, 0.3726411, 7.718801E-06, 0.3728542, 0.3441582, 26.46138, 26.55265, 26.68, NaN, 0, 26.58229, 240, 248
 136388756, 0.372608, 7.95722E-06, 0.3726916, 0.3441582, 26.71138, 26.80496, 26.93, NaN, 0, 26.8346, 240, 247
 136489549, 0.373468, 8.106232E-06, 0.3729792, 0.3441582, 26.96138, 27.0566, 27.19, NaN, 0, 27.08623, 240, 245
 136589509, 0.3737974, 7.629395E-06, 0.3735045, 0.3441582, 27.21138, 27.3062, 27.43, NaN, 0, 27.33583, 240, 244
 136689469, 0.3745228, 6.645918E-06, 0.3738951, 0.3441582, 27.46138, 27.55345, 27.68, NaN, 0, 27.58308, 240, 243
 136789429, 0.3750101, 6.139278E-06, 0.3747622, 0.3441582, 27.71138, 27.80115, 27.94, NaN, 0, 27.83078, 241, 243
 136889389, 0.375856, 5.871058E-06, 0.3751684, 0.3441582, 27.96138, 28.04694, 28.18, NaN, 0, 28.07657, 241, 242
 136989349, 0.3758707, 5.722046E-06, 0.3760324, 0.3441582, 28.21138, 28.29362, 28.43, NaN, 0, 28.32325, 241, 242
 137089309, 0.376985, 5.90086E-06, 0.3763852, 0.3441582, 28.46138, 28.53878, 28.67, NaN, 0, 28.56842, 242, 242
 137189269, 0.3771667, 6.109476E-06, 0.3771411, 0.3441582, 28.71138, 28.78519, 28.91, NaN, 0, 28.81482, 242, 242
 137289229, 0.3775945, 5.90086E-06, 0.3774059, 0.3441582, 28.96138, 29.03026, 29.16, NaN, 0, 29.0599, 243, 242
 137389189, 0.3779848, 6.228685E-06, 0.377693, 0.3441582, 29.21138, 29.27687, 29.41, NaN, 0, 29.3065, 243, 242
 137489149, 0.3785914, 6.377697E-06, 0.3781643, 0.3441582, 29.46138, 29.52233, 29.65, NaN, 0, 29.55197, 243, 242
 137589109, 0.3783661, 6.079674E-06, 0.3783043, 0.3441582, 29.71138, 29.7674, 29.9, NaN, 0, 29.79703, 244, 243
 137689069, 0.3785211, 5.51343E-06, 0.3784002, 0.3441582, 29.96138, 30.01347, 30.15, NaN, 0, 30.0431, 244, 243
 137789029, 0.3783358, 5.245209E-06, 0.3784495, 0.3441582, 30.21138, 30.26126, 30.39, NaN, 0, 30.2909, 245, 244
 137888989, 0.3784284, 5.096197E-06, 0.3784252, 0.3441582, 30.46138, 30.50803, 30.64, NaN, 0, 30.53766, 245, 244
 137988949, 0.3781834, 5.185604E-06, 0.3783603, 0.3441582, 30.71138, 30.7585, 30.89, NaN, 0, 30.78814, 245, 244
 138088909, 0.3782785, 5.125999E-06, 0.3782288, 0.3441582, 30.96138, 31.00589, 31.13, NaN, 0, 31.03553, 245, 244
 138188869, 0.3780821, 5.364418E-06, 0.3781747, 0.3441582, 31.21138, 31.25496, 31.38, NaN, 0, 31.28459, 245, 245
 138288829, 0.3780527, 5.215406E-06, 0.3780488, 0.3441582, 31.46138, 31.50292, 31.64, NaN, 0, 31.53255, 245, 245
 138388789, 0.3778781, 5.215406E-06, 0.3780752, 0.3441582, 31.71138, 31.75249, 31.88, NaN, 0, 31.78212, 245, 245
 138488749, 0.3784135, 5.245209E-06, 0.378143, 0.3441582, 31.96138, 32.00084, 32.13, NaN, 0, 32.03048, 246, 245
 138589542, 0.3779051, 5.275011E-06, 0.3779618, 0.3441582, 32.21138, 32.2527, 32.38, NaN, 0, 32.28233, 245, 245
 138689502, 0.3780802, 5.00679E-06, 0.3780285, 0.3441582, 32.46138, 32.50129, 32.62, NaN, 0, 32.53092, 246, 245
 138789462, 0.3776415, 5.185604E-06, 0.3780752, 0.3441582, 32.71138, 32.75194, 32.88, NaN, 0, 32.78157, 245, 246
 138889422, 0.377582, 4.768372E-06, 0.3777689, 0.3441582, 32.96138, 33.00133, 33.13, NaN, 0, 33.03096, 246, 246
 138989382, 0.3773597, 4.768372E-06, 0.3776027, 0.3441582, 33.21138, 33.25232, 33.38, NaN, 0, 33.28195, 245, 246
