Time,TERR_Status,TERR_Lat,TERR_Lng,TERR_Spacing,TERR_TerrH,TERR_CHeight,TERR_Pending,TERR_Loaded,TERR_ROfs
 139289262, 2, 33.621641, 72.9556848, 100, 558.0704, 34.03272, 0, 336, 5.066277
 140288862, 2, 33.621641, 72.9556848, 100, 558.0704, 36.53318, 0, 336, 5.066277
 141289295, 2, 33.621641, 72.9556848, 100, 558.0704, 39.03158, 0, 336, 5.066277
 142288895, 2, 33.6216409, 72.9556848, 100, 558.0702, 41.52536, 0, 336, 5.066277
 143289328, 2, 33.6216409, 72.9556848, 100, 558.0702, 44.01439, 0, 336, 5.066277
 144288928, 2, 33.6216409, 72.9556848, 100, 558.0702, 46.3152, 0, 336, 5.066277
 145289361, 2, 33.6216409, 72.9556848, 100, 558.0702, 48.07696, 0, 336, 5.066277
 146288961, 2, 33.6216409, 72.9556848, 100, 558.0702, 49.28249, 0, 336, 5.066277
 147289394, 2, 33.6216409, 72.9556848, 100, 558.0702, 49.92479, 0, 336, 5.066277
 148288994, 2, 33.6216412, 72.9556849, 100, 558.0707, 49.98714, 0, 336, 5.066277
 149289427, 2, 33.6216462, 72.9556858, 100, 558.0769, 50.25498, 0, 336, 5.066277
 150289027, 2, 33.6216621, 72.9556886, 100, 558.0974, 51.19724, 0, 336, 5.066277
 151289460, 2, 33.6216915, 72.955694, 100, 558.1354, 52.9787, 0, 336, 5.066277
 152289060, 2, 33.6217292, 72.955701, 100, 558.1852, 55.25713, 0, 336, 5.066277
 153289493, 2, 33.6217701, 72.9557084, 100, 558.2403, 57.66028, 0, 336, 5.066277
 154289093, 2, 33.6218121, 72.9557158, 100, 558.2982, 60.04248, 0, 336, 5.066277
 155289526, 2, 33.6218548, 72.9557234, 100, 558.3582, 62.44478, 0, 336, 5.066277
 156289126, 2, 33.6218973, 72.955731, 100, 558.4194, 64.85809, 0, 336, 5.066277
 157289559, 2, 33.6219399, 72.9557387, 100, 558.482, 67.272, 0, 336, 5.066277
 158289159, 2, 33.6219824, 72.9557465, 100, 558.5458, 69.68358, 0, 336, 5.066277
 159288759, 2, 33.6220248, 72.9557542, 100, 558.611, 72.10716, 0, 336, 5.066277
 160289192, 2, 33.6220672, 72.9557618, 100, 558.677, 74.54222, 0, 336, 5.066277
 161288792, 2, 33.6221095, 72.9557695, 100, 558.7446, 76.97235, 0, 336, 5.066277
 162289225, 2, 33.6221521, 72.9557771, 100, 558.8136, 79.39734, 0, 336, 5.066277
 163288825, 2, 33.6221946, 72.9557848, 100, 558.884, 81.81815, 0, 336, 5.066277
 164289258, 2, 33.6222371, 72.9557925, 100, 558.9557, 84.23383, 0, 336, 5.066277
 165288858, 2, 33.6222796, 72.9558001, 100, 559.0286, 86.66025, 0, 336, 5.066277
 166289291, 2, 33.6223219, 72.9558077, 100, 559.1024, 89.09247, 0, 336, 5.066277
 167288891, 2, 33.6223643, 72.9558154, 100, 559.1779, 91.51529, 0, 336, 5.066277
 168289324, 2, 33.622407, 72.9558231, 100, 559.2551, 93.93069, 0, 336, 5.066277
 169288924, 2, 33.6224466, 72.9558303, 100, 559.3279, 96.18209, 0, 336, 5.066277
 170289357, 2, 33.6224732, 72.9558365, 100, 559.3801, 97.76413, 0, 336, 5.066277
 171288957, 2, 33.6224739, 72.9558429, 100, 559.3922, 98.205, 0, 336, 5.066277
 172289390, 2, 33.6224455, 72.9558514, 100, 559.3617, 97.74583, 0, 336, 5.066277
 173288990, 2, 33.6223961, 72.9558629, 100, 559.3009, 96.84743, 0, 336, 5.066277
 174289423, 2, 33.6223328, 72.9558784, 100, 559.2206, 95.71629, 0, 336, 5.066277
 175289023, 2, 33.6222605, 72.9558949, 100, 559.1224, 94.45753, 0, 336, 5.066277
 176289456, 2, 33.6221843, 72.9559138, 100, 559.0149, 93.1646, 0, 336, 5.066277
 177289056, 2, 33.6221069, 72.955933, 100, 558.8997, 91.88092, 0, 336, 5.066277
 178289489, 2, 33.622028, 72.9559523, 100, 558.7754, 90.59009, 0, 336, 5.066277
 179289089, 2, 33.6219486, 72.9559721, 100, 558.6442, 89.28663, 0, 336, 5.066277
 180289522, 2, 33.6218686, 72.9559917, 100, 558.5051, 87.96714, 0, 336, 5.066277
 181289122, 2, 33.6217887, 72.9560114, 100, 558.3594, 86.64214, 0, 336, 5.066277
 182289555, 2, 33.6217083, 72.9560313, 100, 558.2062, 85.31562, 0, 336, 5.066277
 183289155, 2, 33.6216277, 72.9560511, 100, 558.0305, 84.0106, 0, 336, 5.066277
 184288755, 2, 33.621547, 72.9560711, 100, 557.7488, 82.8095, 0, 336, 5.066277
 185289188, 2, 33.6214661, 72.956091, 100, 557.4732, 81.59745, 0, 336, 5.066277
 186288788, 2, 33.6213855, 72.9561109, 100, 557.2053, 80.36888, 0, 336, 5.066277
 187289221, 2, 33.6213049, 72.9561307, 100, 556.9442, 79.1312, 0, 336, 5.066277
 188288821, 2, 33.6212241, 72.9561507, 100, 556.6895, 77.89011, 0, 504, 5.066277
 189289254, 2, 33.6211428, 72.9561707, 100, 556.4397, 76.6463, 0, 504, 5.066277
 190288854, 2, 33.6210618, 72.9561907, 100, 556.1979, 75.39231, 0, 504, 5.066277
 191289287, 2, 33.6209808, 72.9562106, 100, 555.963, 74.12658, 0, 504, 5.066277
 192288887, 2, 33.6209001, 72.9562305, 100, 555.7356, 72.85345, 0, 504, 5.066277
 193289320, 2, 33.6208195, 72.9562504, 100, 555.5153, 71.57005, 0, 504, 5.066277
 194288920, 2, 33.6207385, 72.9562704, 100, 555.304, 70.28616, 0, 504, 5.066277
 195289353, 2, 33.6206572, 72.9562904, 100, 555.3419, 68.74704, 0, 504, 5.066277
 196288953, 2, 33.6205763, 72.9563104, 100, 555.3799, 67.20773, 0, 504, 5.066277
 197289386, 2, 33.6204953, 72.9563303, 100, 555.4178, 65.66476, 0, 504, 5.066277
 198288986, 2, 33.6204117, 72.9563515, 100, 555.4581, 64.94751, 0, 504, 5.066277
 199289419, 2, 33.620333, 72.9563715, 100, 555.4962, 62.90047, 0, 504, 5.066277
 200289019, 2, 33.6202529, 72.9563901, 100, 555.5316, 61.06945, 0, 504, 5.066277
 201289452, 2, 33.6201719, 72.9564095, 100, 555.5685, 59.52482, 0, 504, 5.066277
 202289052, 2, 33.6200911, 72.9564295, 100, 555.6064, 57.9825, 0, 504, 5.066277
 203289485, 2, 33.6200099, 72.9564498, 100, 555.6452, 56.44431, 0, 504, 5.066277
 204289085, 2, 33.6199321, 72.9564691, 100, 555.6819, 54.97153, 0, 504, 5.066277
 205289518, 2, 33.6198648, 72.9564855, 100, 555.713, 53.72787, 0, 504, 5.066277
 206294949, 2, 33.6198164, 72.956495, 100, 555.837, 52.92821, 0, 504, 5.066277
 207294549, 2, 33.6197899, 72.9564892, 100, 555.9389, 53.30525, 0, 504, 5.066277
 208294982, 2, 33.6197796, 72.9564659, 100, 555.9382, 55.06304, 0, 504, 5.066277
 209294582, 2, 33.6197764, 72.956433, 100, 555.8882, 57.58921, 0, 504, 5.066277
 210295015, 2, 33.6197742, 72.9563983, 100, 555.8307, 60.16661, 0, 504, 5.066277
 211294615, 2, 33.6197716, 72.9563626, 100, 555.7725, 62.71867, 0, 504, 5.066277
 212295048, 2, 33.6197681, 72.9563267, 100, 555.7176, 65.27168, 0, 504, 5.066277
 213294648, 2, 33.6197642, 72.956291, 100, 555.6642, 67.81558, 0, 504, 5.066277
 214295081, 2, 33.61976, 72.9562557, 100, 555.6127, 70.36441, 0, 504, 5.066277
 215294681, 2, 33.6197556, 72.9562206, 100, 555.562, 72.9037, 0, 504, 5.066277
 216295114, 2, 33.6197512, 72.9561856, 100, 555.5112, 75.44846, 0, 504, 5.066277
 217294714, 2, 33.6197468, 72.9561505, 100, 555.4598, 77.99203, 0, 504, 5.066277
 218295147, 2, 33.6197458, 72.95611, 100, 555.3843, 74.93641, 0, 504, 5.066277
 219294747, 2, 33.6197156, 72.9561027, 100, 555.4871, 94.73452, 0, 504, 5.066277
 220295180, 2, 33.6196744, 72.9561158, 100, 555.6731, 98.53425, 0, 504, 5.066277
 221300611, 2, 33.6196985, 72.9561032, 100, 555.5541, 99.6849, 0, 504, 5.066277
 222300211, 2, 33.6197352, 72.9560674, 100, 555.3416, 100.516, 0, 504, 5.066277
 223300644, 2, 33.6197108, 72.9560391, 100, 555.3787, 101.3437, 0, 504, 5.066277
 224300244, 2, 33.6197183, 72.9559886, 100, 555.2496, 102.1515, 0, 504, 5.066277
 225300677, 2, 33.6197442, 72.9559711, 100, 555.1182, 103.3526, 0, 504, 5.066277
 226300277, 2, 33.6197124, 72.9559632, 100, 555.2211, 104.1523, 0, 504, 5.066277
 227300710, 2, 33.619713, 72.9559219, 100, 555.1367, 105.1028, 0, 504, 5.066277
 228300310, 2, 33.6197394, 72.9558938, 100, 554.9841, 106.3958, 0, 504, 5.066277
 229300743, 2, 33.6197087, 72.9558812, 100, 555.0713, 106.5278, 0, 504, 5.066277
 230300343, 2, 33.6196924, 72.9558431, 100, 555.0537, 106.5767, 0, 504, 5.066277
 231300776, 2, 33.6197629, 72.9557869, 100, 554.6907, 114.1565, 0, 504, 5.066277
 232300376, 2, 33.6197724, 72.9557464, 100, 554.5786, 113.0123, 0, 504, 5.066277
 233300809, 2, 33.619753, 72.9557294, 100, 554.6136, 112.6978, 0, 504, 5.066277
 234300409, 2, 33.6197675, 72.9557586, 100, 554.6196, 110.6975, 0, 504, 5.066277
 235300842, 2, 33.6197993, 72.9557786, 100, 554.5459, 108.2434, 0, 504, 5.066277
 236300442, 2, 33.6198208, 72.95574, 100, 554.3973, 105.5097, 0, 504, 5.066277
 237300875, 2, 33.6198594, 72.9557434, 100, 554.3324, 102.8811, 0, 504, 5.066277
 238300475, 2, 33.6199052, 72.9557479, 100, 554.3402, 99.98832, 0, 504, 5.066277
 239300908, 2, 33.6199428, 72.9557037, 100, 554.2577, 98.08488, 0, 504, 5.066277
 240300508, 2, 33.6199953, 72.9557175, 100, 554.2827, 98.00656, 0, 504, 5.066277
 241300108, 2, 33.6200486, 72.9557239, 100, 554.2941, 94.18668, 0, 504, 5.066277
 242300541, 2, 33.6200654, 72.955656, 100, 554.1677, 92.81846, 0, 504, 5.066277
 243300141, 2, 33.6200789, 72.9556617, 100, 554.178, 90.73831, 0, 504, 5.066277
 244300574, 2, 33.6200916, 72.9557262, 100, 554.298, 92.14759, 0, 504, 5.066277
 245300174, 2, 33.6201137, 72.9557095, 100, 554.2666, 93.44685, 0, 504, 5.066277
 246300607, 2, 33.6201214, 72.9557025, 100, 554.2535, 95.83472, 0, 504, 5.066277
 247300207, 2, 33.6201281, 72.955747, 100, 554.3363, 96.4524, 0, 504, 5.066277
 248300640, 2, 33.6201191, 72.9557349, 100, 554.314, 95.94058, 0, 504, 5.066277
 249300240, 2, 33.6201371, 72.9557039, 100, 554.256, 96.58348, 0, 504, 5.066277
 250300673, 2, 33.6201628, 72.9557369, 100, 554.3173, 96.5343, 0, 504, 5.066277
 251300273, 2, 33.6202008, 72.9557368, 100, 554.3166, 95.65016, 0, 504, 5.066277
 252300706, 2, 33.6202053, 72.9557104, 100, 554.2673, 93.37568, 0, 504, 5.066277
 253300306, 2, 33.6202238, 72.9557404, 100, 554.323, 94.38725, 0, 504, 5.066277
 254300739, 2, 33.6202491, 72.9558332, 100, 554.4955, 96.45742, 0, 504, 5.066277
 255300339, 2, 33.6202316, 72.9558471, 100, 554.5215, 94.48234, 0, 504, 5.066277
 256300772, 2, 33.6201849, 72.9558095, 100, 554.452, 93.66006, 0, 504, 5.066277
 257300372, 2, 33.6201911, 72.9557967, 100, 554.4281, 91.56703, 0, 504, 5.066277
 258300805, 2, 33.620219, 72.9557732, 100, 554.3842, 90.18393, 0, 504, 5.066277
 259300405, 2, 33.620203, 72.9557322, 100, 554.308, 88.38737, 0, 504, 5.066277
 260300838, 2, 33.6202169, 72.9557301, 100, 554.304, 87.29408, 0, 504, 5.066277
 261300438, 2, 33.6202293, 72.9557459, 100, 554.3334, 85.50731, 0, 504, 5.066277
 262300871, 2, 33.6201969, 72.9557346, 100, 554.3125, 83.86298, 0, 504, 5.066277
 263300471, 2, 33.6202126, 72.9557139, 100, 554.2739, 82.3764, 0, 504, 5.066277
 264300904, 2, 33.6202343, 72.9557261, 100, 554.2964, 81.5244, 0, 504, 5.066277
 265300504, 2, 33.6202284, 72.9557377, 100, 554.318, 76.51894, 0, 504, 5.066277
 266300104, 2, 33.6201883, 72.9556955, 100, 554.2399, 77.92882, 0, 504, 5.066277
 267300537, 2, 33.6201937, 72.95568, 100, 554.2109, 75.4455, 0, 504, 5.066277
 268300137, 2, 33.6202186, 72.9557156, 100, 554.2769, 74.83717, 0, 504, 5.066277
 269300570, 2, 33.6202098, 72.9557384, 100, 554.3195, 72.07284, 0, 504, 5.066277
 270300170, 2, 33.6202095, 72.9556936, 100, 554.2361, 70.70722, 0, 504, 5.066277
 271300603, 2, 33.6202361, 72.955694, 100, 554.2366, 69.94387, 0, 504, 5.066277
 272300203, 2, 33.6202247, 72.9557253, 100, 554.2949, 67.99901, 0, 504, 5.066277
 273300636, 2, 33.6201964, 72.9557147, 100, 554.2755, 66.23344, 0, 504, 5.066277
 274300236, 2, 33.6202241, 72.955698, 100, 554.2441, 64.82143, 0, 504, 5.066277
 275300669, 2, 33.6202443, 72.9557194, 100, 554.2838, 59.59561, 0, 504, 5.066277
 276300269, 2, 33.62018, 72.9557614, 100, 554.3625, 68.96339, 0, 504, 5.066277
 277300702, 2, 33.6201439, 72.955775, 100, 554.3882, 65.13136, 0, 504, 5.066277
 278300302, 2, 33.6201831, 72.9557457, 100, 554.3334, 65.78796, 0, 504, 5.066277
 279300735, 2, 33.6202212, 72.9557348, 100, 554.3127, 62.72506, 0, 504, 5.066277
 280300335, 2, 33.6202005, 72.9557537, 100, 554.348, 62.06548, 0, 504, 5.066277
 281300768, 2, 33.6201909, 72.9557326, 100, 554.3088, 59.68213, 0, 504, 5.066277
 282300368, 2, 33.6202281, 72.9557311, 100, 554.3057, 58.49202, 0, 504, 5.066277
 283300801, 2, 33.6202244, 72.9557566, 100, 554.3531, 56.88942, 0, 504, 5.066277
 284300401, 2, 33.6202015, 72.9557289, 100, 554.3019, 55.47744, 0, 504, 5.066277
 285300834, 2, 33.6202219, 72.9557136, 100, 554.2733, 53.98646, 0, 504, 5.066277
 286300434, 2, 33.6202236, 72.9557228, 100, 554.2904, 50.85507, 0, 504, 5.066277
 287300867, 2, 33.6201782, 72.9557598, 100, 554.3596, 48.78301, 0, 504, 5.066277
 288300467, 2, 33.6201952, 72.9557332, 100, 554.3099, 48.04535, 0, 504, 5.066277
 289300900, 2, 33.6202376, 72.9556962, 100, 554.2406, 46.96829, 0, 504, 5.066277
 290300500, 2, 33.6202244, 72.9557069, 100, 554.2606, 44.90408, 0, 504, 5.066277
 291300100, 2, 33.6201922, 72.9557283, 100, 554.3008, 43.80698, 0, 504, 5.066277
 292300533, 2, 33.6202124, 72.9557098, 100, 554.2661, 41.9129, 0, 504, 5.066277
 293300133, 2, 33.6202303, 72.9557037, 100, 554.2548, 40.63396, 0, 504, 5.066277
 294300566, 2, 33.6202014, 72.9557183, 100, 554.2822, 38.69707, 0, 504, 5.066277
 295300166, 2, 33.6202038, 72.9557044, 100, 554.2562, 37.60684, 0, 504, 5.066277
 296300599, 2, 33.6202305, 72.9557115, 100, 554.2693, 36.01541, 0, 504, 5.066277
 297300199, 2, 33.6202151, 72.9557266, 100, 554.2975, 31.63334, 0, 504, 5.066277
 298300632, 2, 33.6201665, 72.9556604, 100, 554.1749, 37.58409, 0, 504, 5.066277
 299300232, 2, 33.6201469, 72.9556233, 100, 554.106, 33.68864, 0, 504, 5.066277
 300300665, 2, 33.6201745, 72.9556716, 100, 554.1955, 34.30117, 0, 504, 5.066277
 301300265, 2, 33.6202055, 72.9557058, 100, 554.2588, 31.2943, 0, 504, 5.066277
 302300698, 2, 33.6202003, 72.9556828, 100, 554.2162, 30.41247, 0, 504, 5.066277
 303300298, 2, 33.6201905, 72.9557019, 100, 554.2517, 28.07919, 0, 504, 5.066277
 304300731, 2, 33.6202239, 72.955722, 100, 554.2888, 27.18556, 0, 504, 5.066277
 305300331, 2, 33.6202213, 72.9557017, 100, 554.2511, 25.34684, 0, 504, 5.066277
 306300764, 2, 33.6201966, 72.9557243, 100, 554.2933, 23.68952, 0, 504, 5.066277
 307300364, 2, 33.6202201, 72.9557376, 100, 554.318, 22.46436, 0, 504, 5.066277
 308300797, 2, 33.6202291, 72.9557023, 100, 554.2522, 19.10399, 0, 504, 5.066277
 309300397, 2, 33.6201866, 72.9557191, 100, 554.2838, 23.16286, 0, 504, 5.066277
 310300830, 2, 33.6201332, 72.9557865, 100, 554.4097, 21.72044, 0, 504, 5.066277
 311300430, 2, 33.620152, 72.955802, 100, 554.4384, 21.62598, 0, 504, 5.066277
 312300863, 2, 33.6201919, 72.9557892, 100, 554.4142, 19.33043, 0, 504, 5.066277
 313300463, 2, 33.6202059, 72.9557411, 100, 554.3244, 18.25324, 0, 504, 5.066277
 314300896, 2, 33.6201936, 72.955706, 100, 554.2593, 16.06023, 0, 504, 5.066277
 315300496, 2, 33.6202102, 72.9557411, 100, 554.3244, 14.0872, 0, 504, 5.066277
 316300929, 2, 33.6202437, 72.9557415, 100, 554.3248, 13.63524, 0, 504, 5.066277
 317300529, 2, 33.6202317, 72.9557139, 100, 554.2736, 11.61726, 0, 504, 5.066277
 318300129, 2, 33.6201955, 72.9557171, 100, 554.2799, 10.34815, 0, 504, 5.066277
 319300562, 2, 33.6202175, 72.9557338, 100, 554.3108, 9.140493, 0, 504, 5.066277
 320300162, 2, 33.6202313, 72.9557088, 100, 554.264, 10.82385, 0, 504, 5.066277
 321300595, 2, 33.6201999, 72.9556424, 100, 554.141, 13.0165, 0, 504, 5.066277
 322300195, 2, 33.6201967, 72.9556525, 100, 554.1597, 11.25879, 0, 504, 5.066277
 323300628, 2, 33.6202188, 72.9557117, 100, 554.2697, 10.57735, 0, 504, 5.066277
 324300228, 2, 33.6202213, 72.9557076, 100, 554.2621, 8.615583, 0, 504, 5.066277
 325300661, 2, 33.6201988, 72.9556777, 100, 554.2066, 8.949007, 0, 504, 5.066277
 326300261, 2, 33.6202081, 72.9557054, 100, 554.2582, 7.608684, 0, 504, 5.066277
 327300694, 2, 33.6202321, 72.955707, 100, 554.2609, 7.835222, 0, 504, 5.066277
 328300294, 2, 33.6202092, 72.9556898, 100, 554.2289, 6.761815, 0, 504, 5.066277
 329300727, 2, 33.620203, 72.9557237, 100, 554.2922, 6.554659, 0, 504, 5.066277
 330300327, 2, 33.6202272, 72.9557169, 100, 554.2793, 5.843373, 0, 504, 5.066277
 331300760, 2, 33.6202204, 72.9556991, 100, 554.2463, 3.649169, 0, 504, 5.066277
 332300360, 2, 33.620121, 72.9556878, 100, 554.2263, 9.64549, 0, 504, 5.066277
 333300793, 2, 33.6200956, 72.9556846, 100, 554.2205, 7.383829, 0, 504, 5.066277
 334300393, 2, 33.6201463, 72.9556908, 100, 554.2316, 8.615637, 0, 504, 5.066277
 335300826, 2, 33.6201927, 72.9557027, 100, 554.2532, 6.75039, 0, 504, 5.066277
 336300426, 2, 33.6201905, 72.9557016, 100, 554.2513, 6.635975, 0, 504, 5.066277
 337300859, 2, 33.6201982, 72.9556972, 100, 554.243, 5.784272, 0, 504, 5.066277
 338300459, 2, 33.6202255, 72.9557156, 100, 554.2769, 5.64287, 0, 504, 5.066277
 339300892, 2, 33.6202033, 72.9557039, 100, 554.2554, 4.568005, 0, 504, 5.066277
 340300492, 2, 33.6202074, 72.9556828, 100, 554.2162, 4.780795, 0, 504, 5.066277
 341300925, 2, 33.6202239, 72.9557123, 100, 554.2709, 3.886938, 0, 504, 5.066277
 342300525, 2, 33.620209, 72.9557293, 100, 554.3025, -1.323214, 0, 504, 5.066277
 343300125, 2, 33.6202134, 72.9556387, 100, 554.1339, 6.266323, 0, 504, 5.066277
 344300558, 2, 33.6202231, 72.9555942, 100, 554.0793, 3.155529, 0, 504, 5.066277
 345300158, 2, 33.6202232, 72.9556531, 100, 554.1606, 5.031754, 0, 504, 5.066277
 346300591, 2, 33.6202172, 72.9557008, 100, 554.2494, 2.742687, 0, 504, 5.066277
 347300191, 2, 33.6202207, 72.9556772, 100, 554.2054, 3.155094, 0, 504, 5.066277
 348300624, 2, 33.620227, 72.9556883, 100, 554.2261, 1.955395, 0, 504, 5.066277
 349300224, 2, 33.6202103, 72.9557252, 100, 554.2949, 1.729422, 0, 504, 5.066277
 350300657, 2, 33.620216, 72.9557029, 100, 554.2533, 0.8665662, 0, 504, 5.066277
 351300257, 2, 33.6202374, 72.955707, 100, 554.2609, 0.7557306, 0, 504, 5.066277
 352300690, 2, 33.6202148, 72.9557286, 100, 554.3011, 0.05046368, 0, 504, 5.066277
 353300290, 2, 33.6202063, 72.9556994, 100, 554.2469, -2.403458, 0, 504, 5.066277
 354300723, 2, 33.6202632, 72.9557169, 100, 554.2789, 3.473707, 0, 504, 5.066277
 355300323, 2, 33.6203123, 72.9557499, 100, 554.3398, 0.622647, 0, 504, 5.066277
 356300756, 2, 33.6202787, 72.9557377, 100, 554.3175, 2.365363, 0, 504, 5.066277
 357300356, 2, 33.6202328, 72.9557164, 100, 554.2782, 0.4747972, 0, 504, 5.066277
 358300789, 2, 33.6202398, 72.9557242, 100, 554.2928, 0.2296393, 0, 504, 5.066277
 359300389, 2, 33.6202483, 72.9557242, 100, 554.2927, -0.2697005, 0, 504, 5.066277
 360300822, 2, 33.6202342, 72.9557158, 100, 554.2772, -0.3703599, 0, 504, 5.066277
 361300422, 2, 33.6202367, 72.9557177, 100, 554.2806, -0.3048577, 0, 504, 5.066277
 362300855, 2, 33.620237, 72.9557177, 100, 554.2806, -0.3247952, 0, 504, 5.066277
 363300455, 2, 33.620237, 72.9557177, 100, 554.2806, -0.3477883, 0, 504, 5.066277
 364300888, 2, 33.6202371, 72.9557176, 100, 554.2805, -1.004537, 0, 504, 5.066277
 365300488, 2, 33.6202326, 72.9557161, 100, 554.2777, -1.349773, 0, 504, 5.066277
 366300921, 2, 33.6202136, 72.955711, 100, 554.2684, -1.10423, 0, 504, 5.066277
 367300521, 2, 33.6202184, 72.9557124, 100, 554.2711, -0.5205717, 0, 504, 5.066277
 368300121, 2, 33.6202195, 72.9557127, 100, 554.2716, -0.5423636, 0, 504, 5.066277
 369300554, 2, 33.6202197, 72.9557128, 100, 554.2717, -0.5792656, 0, 504, 5.066277
 370300154, 2, 33.6202197, 72.9557128, 100, 554.2717, -0.5962687, 0, 504, 5.066277
 371300587, 2, 33.6202197, 72.9557128, 100, 554.2717, -0.6118879, 0, 504, 5.066277
 372300187, 2, 33.6202197, 72.9557128, 100, 554.2717, -0.6302452, 0, 504, 5.066277
 373300620, 2, 33.6202197, 72.9557128, 100, 554.2717, -0.6497359, 0, 504, 5.066277
 374300220, 2, 33.6202197, 72.9557128, 100, 554.2717, -0.6429076, 0, 504, 5.066277
 375300653, 2, 33.6202196, 72.9557128, 100, 554.2717, -0.6462097, 0, 504, 5.066277
 376300253, 2, 33.6202135, 72.9557108, 100, 554.2682, -6.736631, 0, 504, 5.066277
 377300686, 2, 33.6202288, 72.9556999, 100, 554.2476, 0.6122773, 0, 504, 5.066277
 378300286, 2, 33.6202388, 72.9556937, 100, 554.236, -0.3760114, 0, 504, 5.066277
 379300719, 2, 33.6202366, 72.9556965, 100, 554.2413, -0.1500285, 0, 504, 5.066277
 380300319, 2, 33.6202367, 72.9556968, 100, 554.2418, -0.2125731, 0, 504, 5.066277
 381300752, 2, 33.6202369, 72.9556968, 100, 554.2418, -0.2638931, 0, 504, 5.066277
 382300352, 2, 33.620237, 72.9556968, 100, 554.2418, -0.2968721, 0, 504, 5.066277
 383300785, 2, 33.6202371, 72.9556968, 100, 554.2418, -0.3200331, 0, 504, 5.066277
 384300385, 2, 33.6202371, 72.9556968, 100, 554.2418, -0.3406034, 0, 504, 5.066277
 385300818, 2, 33.6202371, 72.9556968, 100, 554.2418, -0.3594351, 0, 504, 5.066277
 386300418, 2, 33.6202371, 72.9556968, 100, 554.2418, -0.3714414, 0, 504, 5.066277
 387300851, 2, 33.6202367, 72.9556966, 100, 554.2415, -1.054227, 0, 504, 5.066277
 388300451, 2, 33.6202346, 72.9556946, 100, 554.2377, -3.193603, 0, 504, 5.066277
 389300884, 2, 33.620236, 72.9556965, 100, 554.2413, -0.3558111, 0, 504, 5.066277
 390300484, 2, 33.6202367, 72.955697, 100, 554.2422, -0.2436042, 0, 504, 5.066277
 391300917, 2, 33.6202368, 72.9556972, 100, 554.2426, -0.2716446, 0, 504, 5.066277
 392300517, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.2962685, 0, 504, 5.066277
 393300117, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.3241463, 0, 504, 5.066277
 394300550, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.3671627, 0, 504, 5.066277
 395300150, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.3635769, 0, 504, 5.066277
 396300583, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.3700805, 0, 504, 5.066277
 397300183, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.3815427, 0, 504, 5.066277
 398300616, 2, 33.6202369, 72.9556973, 100, 554.2427, -0.3888297, 0, 504, 5.066277
 399300216, 2, 33.6202336, 72.9556944, 100, 554.2374, -4.479608, 0, 504, 5.066277
 400300649, 2, 33.6202348, 72.9556956, 100, 554.2396, -0.3467236, 0, 504, 5.066277
 401300249, 2, 33.6202361, 72.9556968, 100, 554.2418, -0.1331344, 0, 504, 5.066277
 402300682, 2, 33.6202364, 72.9556971, 100, 554.2422, -0.173883, 0, 504, 5.066277
