Time,XKF1_C,XKF1_Roll,XKF1_Pitch,XKF1_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_dPD,XKF1_PN,XKF1_PE,XKF1_PD,XKF1_GX,XKF1_GY,XKF1_GZ,XKF1_OH
 120589245, 1, 0.07, 0.06, 1, -0.01259871, 0.01203421, 0.00027308, -6.085776E-05, -0.01246957, 0.01156297, 0.02767463, 0.07, 0.08, 0.05, 558.1
 120689205, 0, 0.07, 0.06, 1, -0.01081721, 0.01011469, 0.0001733336, 3.911446E-06, -0.01182127, 0.01101207, 0.02767898, 0.07, 0.08, 0.05, 558.1
 120689205, 1, 0.07, 0.06, 1.01, -0.01089337, 0.01031391, 0.0001747093, -0.0001237393, -0.01173741, 0.01088958, 0.02766838, 0.07, 0.08, 0.05, 558.1
 120789165, 0, 0.07, 0.06, 1, -0.009581565, 0.008989207, 0.0001775603, 2.524995E-05, -0.01141685, 0.01064083, 0.02768345, 0.07, 0.08, 0.05, 558.1
 120789165, 1, 0.07, 0.06, 1.01, -0.009670957, 0.009337358, 0.0002174375, -1.698777E-05, -0.01138964, 0.01057603, 0.02766485, 0.07, 0.08, 0.05, 558.1
 120889125, 0, 0.07, 0.06, 1, -0.007705776, 0.007286887, 0.0001406191, -2.571632E-05, -0.01043209, 0.009729316, 0.02768183, 0.07, 0.08, 0.05, 558.1
 120889125, 1, 0.07, 0.06, 1.01, -0.007860731, 0.007663792, 0.0001948867, -1.367097E-05, -0.01045453, 0.009726644, 0.0276618, 0.07, 0.08, 0.05, 558.1
 120989085, 0, 0.07, 0.06, 1, -0.006390749, 0.006152888, 0.0001272647, -1.378715E-05, -0.009838341, 0.009191235, 0.02768185, 0.07, 0.08, 0.05, 558.1
 120989085, 1, 0.07, 0.06, 1.01, -0.006633791, 0.006611217, 0.0002570383, 8.733896E-05, -0.009887497, 0.009222408, 0.02766724, 0.07, 0.08, 0.05, 558.1
 121089045, 0, 0.07, 0.06, 1, -0.004746072, 0.004630011, 0.0001994162, 4.935757E-05, -0.008799237, 0.008235862, 0.02768231, 0.07, 0.08, 0.05, 558.1
 121089045, 1, 0.07, 0.06, 1.01, -0.005073072, 0.005140187, 0.0002638116, 8.250912E-05, -0.008876584, 0.008299796, 0.02767136, 0.07, 0.08, 0.05, 558.1
 121189005, 0, 0.07, 0.06, 1, -0.003608209, 0.003584745, 0.0002577633, 0.0001314196, -0.008118797, 0.007616702, 0.02769248, 0.07, 0.08, 0.05, 558.1
 121189005, 1, 0.08, 0.06, 1.01, -0.003935407, 0.004180085, 0.0001591709, -8.762633E-06, -0.008225051, 0.007716687, 0.02767671, 0.07, 0.08, 0.05, 558.1
 121288965, 0, 0.08, 0.06, 1, -0.00219159, 0.002344333, 0.0001788452, 1.958477E-05, -0.007115475, 0.006693535, 0.02769874, 0.08, 0.08, 0.05, 558.1
 121288965, 1, 0.08, 0.06, 1.01, -0.002611951, 0.002868572, 0.0002703053, 5.520754E-05, -0.007254183, 0.006827773, 0.02767472, 0.07, 0.08, 0.05, 558.1
 121388925, 0, 0.08, 0.07, 1, -0.001255544, 0.001535503, 0.0001850522, 4.34087E-05, -0.006436419, 0.006080626, 0.02770383, 0.08, 0.08, 0.05, 558.1
 121388925, 1, 0.08, 0.06, 1.01, -0.001611199, 0.00199472, 0.000156776, -2.195985E-05, -0.006590664, 0.006223177, 0.02768057, 0.07, 0.08, 0.05, 558.1
 121488885, 0, 0.08, 0.07, 1, -0.0002096312, 0.0006147048, 0.0001921359, 2.747474E-05, -0.005530181, 0.005252437, 0.02770603, 0.08, 0.08, 0.05, 558.1
 121488885, 1, 0.08, 0.07, 1.01, -0.0006020215, 0.0008991628, 0.0002203302, 5.153263E-06, -0.005684023, 0.005380952, 0.02767697, 0.07, 0.08, 0.05, 558.1
 121588845, 0, 0.08, 0.07, 1, 0.0005019638, 6.897042E-05, 0.0002269622, 8.606762E-05, -0.004907984, 0.004702224, 0.02771417, 0.08, 0.08, 0.05, 558.1
 121588845, 1, 0.08, 0.07, 1.01, 0.0001290819, 0.0002876603, 0.0002538233, 6.467343E-05, -0.005063874, 0.004805629, 0.02768405, 0.07, 0.08, 0.05, 558.1
 121688805, 0, 0.08, 0.07, 1, 0.001144046, -0.0005940106, 0.0002558233, 8.383312E-05, -0.004138037, 0.004000077, 0.02771945, 0.08, 0.08, 0.05, 558.1
 121688805, 1, 0.08, 0.07, 1.01, 0.0008464549, -0.0004586648, 0.0002852903, 7.008128E-05, -0.004280499, 0.004080615, 0.02768937, 0.07, 0.08, 0.05, 558.1
 121788765, 0, 0.08, 0.07, 1.01, 0.001619296, -0.0009887458, 0.0002497446, 9.930852E-05, -0.00361945, 0.00353724, 0.02773072, 0.08, 0.08, 0.05, 558.1
 121788765, 1, 0.08, 0.07, 1.01, 0.001230362, -0.0009586432, 0.0002322847, 4.914258E-05, -0.003752586, 0.003585413, 0.02770211, 0.07, 0.08, 0.05, 558.1
 121889558, 0, 0.08, 0.07, 1.01, 0.002042369, -0.001500611, 0.0001821791, -1.987496E-05, -0.002992938, 0.002954324, 0.02773167, 0.07, 0.08, 0.05, 558.1
 121889558, 1, 0.08, 0.07, 1.02, 0.001692299, -0.001393724, 0.0002620514, 1.811601E-05, -0.003086464, 0.002944897, 0.02770092, 0.07, 0.08, 0.05, 558.1
 121989518, 0, 0.09, 0.07, 1.01, 0.002216484, -0.001792333, 0.0001731247, -8.999978E-06, -0.002583367, 0.002570253, 0.02773251, 0.07, 0.08, 0.05, 558.1
 121989518, 1, 0.09, 0.08, 1.02, 0.001845001, -0.001566687, 0.000337697, 0.0001328947, -0.002708361, 0.002588931, 0.02771179, 0.07, 0.08, 0.05, 558.1
 122089478, 0, 0.09, 0.08, 1.01, 0.002396527, -0.002037869, 0.0002080308, 9.355023E-06, -0.002106339, 0.002103542, 0.02773239, 0.07, 0.08, 0.05, 558.1
 122089478, 1, 0.09, 0.08, 1.02, 0.002027134, -0.00186267, 0.000344363, 0.000121292, -0.002246156, 0.002140762, 0.02772336, 0.07, 0.08, 0.05, 558.1
 122189438, 0, 0.09, 0.08, 1.01, 0.002480679, -0.002104346, 0.0001932378, 2.878443E-05, -0.001809151, 0.001812342, 0.02773601, 0.07, 0.08, 0.05, 558.1
 122189438, 1, 0.09, 0.08, 1.02, 0.002114059, -0.001958908, 0.0003053006, 0.0001132495, -0.001960618, 0.001855609, 0.02773852, 0.07, 0.08, 0.05, 558.1
 122289398, 0, 0.09, 0.08, 1.01, 0.002509651, -0.002168187, 0.0001919738, -3.183587E-06, -0.001450928, 0.001461743, 0.02773353, 0.07, 0.08, 0.05, 558.1
 122289398, 1, 0.09, 0.08, 1.02, 0.002197118, -0.002168461, 0.0003606844, 9.260736E-05, -0.001591915, 0.001491529, 0.02773708, 0.07, 0.08, 0.05, 558.1
 122389358, 0, 0.09, 0.08, 1.01, 0.002482913, -0.002125143, 0.000195829, 2.614867E-05, -0.001245682, 0.001259792, 0.0277376, 0.07, 0.08, 0.05, 558.1
 122389358, 1, 0.09, 0.08, 1.02, 0.002214569, -0.002135639, 0.000443087, 0.0001936906, -0.001402664, 0.001299839, 0.02775737, 0.07, 0.08, 0.05, 558.1
 122489318, 0, 0.1, 0.08, 1.01, 0.002410186, -0.002099569, 0.0001600773, -3.604994E-05, -0.0009823679, 0.001003855, 0.02773472, 0.07, 0.08, 0.05, 558.1
 122489318, 1, 0.09, 0.08, 1.02, 0.002111569, -0.001989729, 0.0005085989, 0.0001964859, -0.001137581, 0.001046762, 0.0277689, 0.07, 0.08, 0.05, 558.1
 122589278, 0, 0.1, 0.08, 1.01, 0.002300041, -0.001929185, 0.000106314, -6.184865E-05, -0.0008491543, 0.0008784455, 0.02773195, 0.07, 0.08, 0.05, 558.1
 122589278, 1, 0.1, 0.09, 1.02, 0.002036759, -0.001989458, 0.0004528363, 0.0001674195, -0.001002012, 0.0009144184, 0.02779103, 0.07, 0.08, 0.05, 558.1
 122689238, 0, 0.1, 0.09, 1.01, 0.002175244, -0.001772644, 0.0001411077, -3.960226E-05, -0.0006598531, 0.0007022972, 0.02772449, 0.07, 0.08, 0.05, 558.1
 122689238, 1, 0.1, 0.09, 1.02, 0.001950832, -0.001841337, 0.0003833754, 3.266284E-07, -0.0007997639, 0.0007176556, 0.02779206, 0.07, 0.08, 0.05, 558.1
 122789198, 0, 0.1, 0.09, 1.01, 0.001930277, -0.001610317, 0.0001037186, -4.697618E-05, -0.000586168, 0.0006406206, 0.02772125, 0.07, 0.08, 0.05, 558.1
 122789198, 1, 0.1, 0.09, 1.02, 0.001869463, -0.001671987, 0.0003641629, 4.434239E-06, -0.0007088757, 0.0006372063, 0.02779824, 0.07, 0.08, 0.05, 558.1
 122889158, 0, 0.1, 0.09, 1.02, 0.001734293, -0.001420086, 0.0001335351, -2.842902E-05, -0.0004627319, 0.0005188361, 0.02771695, 0.07, 0.08, 0.05, 558.1
 122889158, 1, 0.1, 0.09, 1.02, 0.001801816, -0.001457563, 0.0003582695, -4.39058E-05, -0.0005469245, 0.0005079198, 0.02779119, 0.07, 0.08, 0.05, 558.1
 122989118, 0, 0.1, 0.09, 1.02, 0.001451442, -0.0011663, 0.0001456913, 8.22903E-06, -0.0004454659, 0.0005053599, 0.02771776, 0.08, 0.08, 0.05, 558.1
 122989118, 1, 0.1, 0.09, 1.03, 0.001591759, -0.001157538, 0.0003097437, -5.762893E-05, -0.0005146562, 0.0005107435, 0.02779183, 0.07, 0.08, 0.05, 558.1
 123089078, 0, 0.11, 0.09, 1.02, 0.001172788, -0.0008363682, 0.0001339281, -2.058189E-05, -0.0003730505, 0.0004337086, 0.02771656, 0.08, 0.08, 0.05, 558.1
 123089078, 1, 0.1, 0.09, 1.03, 0.001424482, -0.0009191314, 0.000263339, -0.0001113335, -0.0004127035, 0.000441929, 0.02778107, 0.07, 0.08, 0.05, 558.1
 123189038, 0, 0.11, 0.1, 1.02, 0.0008284303, -0.0005154821, 7.513465E-05, -5.629059E-05, -0.000406739, 0.0004718282, 0.02771511, 0.08, 0.08, 0.05, 558.1
 123189038, 1, 0.11, 0.1, 1.03, 0.001195942, -0.0006483151, 0.0002949444, -1.82883E-05, -0.000398274, 0.0004672662, 0.02778289, 0.07, 0.08, 0.05, 558.1
 123288998, 0, 0.11, 0.1, 1.02, 0.0005550993, -0.0002557213, 8.2413E-05, -6.614285E-05, -0.000373427, 0.0004387678, 0.02770557, 0.08, 0.08, 0.05, 558.1
 123288998, 1, 0.11, 0.1, 1.03, 0.0008521636, -0.0004405888, 0.0001808655, -0.0001257893, -0.0003369263, 0.0004185442, 0.02777554, 0.07, 0.08, 0.05, 558.1
 123388958, 0, 0.11, 0.1, 1.02, 0.0001922238, 9.291751E-05, 4.907932E-05, -7.955253E-05, -0.0004622601, 0.0005263387, 0.02769855, 0.08, 0.08, 0.05, 558.1
 123388958, 1, 0.11, 0.1, 1.03, 0.0004465865, -0.0001474258, 9.783424E-05, -0.0001584967, -0.0003819345, 0.0004665209, 0.02776136, 0.07, 0.08, 0.05, 558.1
 123488918, 0, 0.11, 0.1, 1.02, -0.0001257214, 0.0004277598, 2.780429E-05, -9.760368E-05, -0.0004620059, 0.0005271532, 0.02769034, 0.08, 0.08, 0.05, 558.1
 123488918, 1, 0.11, 0.1, 1.03, 6.85521E-05, 0.0001483443, 0.0002122557, -2.822159E-05, -0.0003686758, 0.0004453371, 0.0277508, 0.07, 0.08, 0.05, 558.1
 123588878, 0, 0.11, 0.1, 1.02, -0.0005342105, 0.0007920587, 3.726359E-05, -6.782643E-05, -0.0005714127, 0.0006388649, 0.02768409, 0.08, 0.08, 0.05, 558.1
 123588878, 1, 0.11, 0.1, 1.03, -0.0004301435, 0.0005535773, 0.0002202393, 1.84096E-05, -0.0004678102, 0.0005315883, 0.0277549, 0.07, 0.08, 0.05, 558.1
 123688838, 0, 0.12, 0.1, 1.02, -0.0008280085, 0.001132017, 8.656963E-05, -4.075932E-06, -0.0005905049, 0.0006575008, 0.02768123, 0.08, 0.08, 0.05, 558.1
 123688838, 1, 0.12, 0.11, 1.03, -0.0007805703, 0.0009560777, 0.0002259702, -1.620551E-05, -0.0005036909, 0.0005542982, 0.02775297, 0.07, 0.08, 0.05, 558.1
 123788798, 0, 0.12, 0.11, 1.02, -0.001253755, 0.001588128, 8.605196E-05, 1.375384E-05, -0.000724543, 0.0007967677, 0.02768164, 0.08, 0.08, 0.05, 558.1
 123788798, 1, 0.12, 0.11, 1.03, -0.001276022, 0.001310029, 0.0001576975, -3.704892E-05, -0.0006468309, 0.000685823, 0.02775565, 0.07, 0.08, 0.05, 558.1
 123888758, 0, 0.12, 0.11, 1.03, -0.001625826, 0.001964704, 2.666684E-05, -6.434519E-05, -0.0007613846, 0.0008393551, 0.02767486, 0.08, 0.08, 0.05, 558.1
 123888758, 1, 0.12, 0.11, 1.03, -0.001640262, 0.001752436, 0.0002323853, 9.10894E-07, -0.0007025216, 0.0007262962, 0.02775139, 0.07, 0.08, 0.05, 558.1
 123989551, 0, 0.12, 0.11, 1.03, -0.002101133, 0.002369707, 1.219377E-05, -7.683163E-05, -0.0009294936, 0.001014969, 0.02766851, 0.08, 0.08, 0.05, 558.1
 123989551, 1, 0.12, 0.11, 1.03, -0.002089302, 0.00227863, 0.000266905, 6.420514E-05, -0.0008864113, 0.0009067144, 0.02775793, 0.07, 0.08, 0.05, 558.1
 124089511, 0, 0.12, 0.11, 1.03, -0.002486827, 0.002757131, 2.601269E-05, -5.743782E-05, -0.0009863576, 0.001068811, 0.02766252, 0.08, 0.08, 0.05, 558.1
 124089511, 1, 0.12, 0.11, 1.04, -0.002459403, 0.002640549, 0.0002004723, -5.482919E-05, -0.000961905, 0.000980367, 0.02775778, 0.07, 0.08, 0.05, 558.1
 124189471, 0, 0.13, 0.11, 1.03, -0.002957959, 0.003252887, 1.50093E-05, -5.429621E-05, -0.001186158, 0.001271985, 0.02765879, 0.08, 0.08, 0.05, 558.1
 124189471, 1, 0.12, 0.12, 1.04, -0.003057506, 0.003024526, 0.0002449947, 2.16287E-05, -0.001173402, 0.001185059, 0.02776025, 0.07, 0.08, 0.05, 558.1
 124289431, 0, 0.13, 0.12, 1.03, -0.003336618, 0.003588967, 2.323231E-05, -5.010015E-05, -0.001257093, 0.001344035, 0.02765291, 0.08, 0.08, 0.05, 558.1
 124289431, 1, 0.13, 0.12, 1.04, -0.003488144, 0.00331051, 0.0001372915, -0.000103429, -0.001269003, 0.001251216, 0.02775462, 0.07, 0.08, 0.05, 558.1
 124389391, 0, 0.13, 0.12, 1.03, -0.003828152, 0.004064414, 1.019294E-05, -5.830435E-05, -0.001487077, 0.00157539, 0.027648, 0.08, 0.08, 0.05, 558.1
 124389391, 1, 0.13, 0.12, 1.04, -0.00396098, 0.003774017, 6.409488E-05, -0.0001435682, -0.001514678, 0.001464401, 0.02774484, 0.07, 0.08, 0.05, 558.1
 124489351, 0, 0.13, 0.12, 1.03, -0.004218726, 0.004462023, -1.014699E-05, -7.774945E-05, -0.00157142, 0.00165728, 0.02763869, 0.08, 0.08, 0.05, 558.1
 124489351, 1, 0.13, 0.12, 1.04, -0.004433105, 0.004141273, 0.0001122723, -8.571521E-05, -0.00161302, 0.001540232, 0.02773168, 0.07, 0.08, 0.05, 558.1
 124589311, 0, 0.13, 0.12, 1.03, -0.004793399, 0.004967602, 7.170318E-06, -5.250244E-05, -0.0018347, 0.001917857, 0.02763387, 0.08, 0.08, 0.05, 558.1
 124589311, 1, 0.13, 0.12, 1.04, -0.005043149, 0.004530964, 2.513074E-05, -0.0001369175, -0.001891257, 0.001781638, 0.02772067, 0.07, 0.08, 0.05, 558.1
 124689271, 0, 0.14, 0.12, 1.03, -0.005222347, 0.005332435, 2.371221E-05, -2.568011E-05, -0.001939484, 0.002012521, 0.02763052, 0.08, 0.08, 0.05, 558.1
 124689271, 1, 0.13, 0.13, 1.04, -0.00555997, 0.00498233, -7.085496E-05, -0.0002318304, -0.002015884, 0.001867744, 0.02769981, 0.07, 0.08, 0.05, 558.1
 124789231, 0, 0.14, 0.12, 1.04, -0.005769523, 0.005807467, 2.851089E-05, -1.151969E-05, -0.002238573, 0.002299533, 0.02762881, 0.08, 0.08, 0.05, 558.1
 124789231, 1, 0.14, 0.13, 1.04, -0.006169894, 0.005420987, 2.995279E-05, -0.0001120054, -0.00232798, 0.002126885, 0.02768859, 0.07, 0.08, 0.05, 558.1
 124889191, 0, 0.14, 0.13, 1.04, -0.006112157, 0.006183922, 5.520378E-05, 6.140714E-06, -0.00234844, 0.002397141, 0.02762868, 0.08, 0.08, 0.05, 558.1
 124889191, 1, 0.14, 0.13, 1.04, -0.006596152, 0.005811118, -1.524892E-05, -0.0001062673, -0.002474093, 0.002237569, 0.02768, 0.07, 0.08, 0.05, 558.1
 124989151, 0, 0.14, 0.13, 1.04, -0.006650012, 0.006708873, 3.002146E-05, -1.931446E-05, -0.002670087, 0.002709956, 0.02762898, 0.08, 0.08, 0.05, 558.1
 124989151, 1, 0.14, 0.13, 1.05, -0.006976462, 0.006360578, 8.904904E-05, 3.172964E-05, -0.002829142, 0.002544122, 0.02767795, 0.07, 0.08, 0.05, 558.1
 125089111, 0, 0.14, 0.13, 1.04, -0.007019201, 0.007081012, -2.408705E-05, -9.226496E-05, -0.002779661, 0.002813488, 0.02762161, 0.08, 0.08, 0.05, 558.1
 125089111, 1, 0.14, 0.13, 1.05, -0.007402039, 0.006786205, 0.0001156756, 6.750076E-05, -0.002948337, 0.002664165, 0.02768014, 0.07, 0.08, 0.05, 558.1
 125189071, 0, 0.14, 0.13, 1.04, -0.007664816, 0.00771106, -0.03998245, -0.03971282, -0.003131451, 0.003158626, 0.02671431, 0.08, 0.08, 0.05, 558.1
 125189071, 1, 0.14, 0.13, 1.05, -0.00799221, 0.007589235, -0.04005753, -0.03979221, -0.003309358, 0.00301531, 0.02678298, 0.07, 0.08, 0.05, 558.1
 125289031, 0, 0.15, 0.13, 1.04, -0.008357829, 0.008424589, -0.1708641, -0.1759907, -0.003274103, 0.003300577, 0.01548855, 0.08, 0.08, 0.05, 558.1
 125289031, 1, 0.14, 0.14, 1.05, -0.008743439, 0.008319552, -0.1705575, -0.1760806, -0.003455321, 0.003182142, 0.01556267, 0.07, 0.08, 0.05, 558.1
 125388991, 0, 0.15, 0.14, 1.04, -0.009289082, 0.009309625, -0.3107631, -0.3175659, -0.003707359, 0.003733402, -0.009284454, 0.08, 0.08, 0.05, 558.1
 125388991, 1, 0.15, 0.14, 1.05, -0.009568266, 0.009139333, -0.3097318, -0.3172131, -0.003858067, 0.003586825, -0.009215231, 0.07, 0.08, 0.05, 558.1
 125488951, 0, 0.15, 0.14, 1.04, -0.009971723, 0.009956737, -0.4470375, -0.4441106, -0.003913567, 0.003933539, -0.04706211, 0.08, 0.08, 0.05, 558.1
 125488951, 1, 0.15, 0.14, 1.05, -0.01035734, 0.009970977, -0.4442932, -0.4371333, -0.004071162, 0.003813197, -0.04585308, 0.07, 0.08, 0.05, 558.1
 125588911, 0, 0.12, 0.11, 1.04, -0.01086506, 0.01082688, -0.6144376, -0.6083617, -0.004425798, 0.004437938, -0.09839656, 0.08, 0.08, 0.05, 558.1
 125588911, 1, 0.11, 0.11, 1.05, -0.01131579, 0.01072007, -0.6116903, -0.5994585, -0.004608284, 0.00433688, -0.09644955, 0.07, 0.08, 0.05, 558.1
 125688871, 0, -0.08, -0.08, 1.04, -0.009430855, 0.00933689, -1.202956, -1.189696, -0.004577835, 0.004580562, -0.1876101, 0.08, 0.08, 0.05, 558.1
 125688871, 1, -0.08, -0.07, 1.05, -0.009850228, 0.009204879, -1.194569, -1.176891, -0.004759763, 0.00448073, -0.1840829, 0.07, 0.08, 0.05, 558.1
 125788831, 0, -0.2, -0.19, 1.04, -0.005567795, 0.00555375, -1.648565, -1.637778, -0.004714303, 0.00470642, -0.3323552, 0.08, 0.08, 0.05, 558.1
 125788831, 1, -0.2, -0.19, 1.05, -0.006187788, 0.005243734, -1.640261, -1.626611, -0.004916549, 0.004591682, -0.3277407, 0.07, 0.08, 0.05, 558.1
 125888791, 0, -0.21, -0.2, 1.04, -0.0004065239, 0.0003358308, -1.839209, -1.780451, -0.003925593, 0.003915889, -0.5013669, 0.08, 0.08, 0.05, 558.1
 125888791, 1, -0.21, -0.2, 1.05, -0.001070426, 0.0001325754, -1.832247, -1.771997, -0.004155601, 0.003800913, -0.4956321, 0.07, 0.08, 0.05, 558.1
 125988751, 0, -0.15, -0.15, 1.04, 0.004576614, -0.004755619, -1.899374, -1.850266, -0.002936383, 0.002915619, -0.6861624, 0.08, 0.08, 0.05, 558.1
 125988751, 1, -0.16, -0.14, 1.05, 0.003968793, -0.00507585, -1.893508, -1.840246, -0.003201824, 0.002786688, -0.6795273, 0.07, 0.08, 0.05, 558.1
 126089544, 0, -0.08, -0.07, 1.04, 0.009104566, -0.009433815, -1.943958, -1.914195, -0.001055342, 0.001014015, -0.8769378, 0.08, 0.08, 0.05, 558.1
 126089544, 1, -0.08, -0.07, 1.05, 0.008577676, -0.009849912, -1.938483, -1.908004, -0.001219083, 0.0007608923, -0.8712539, 0.08, 0.08, 0.05, 558.1
 126189504, 0, 0, 0, 1.03, 0.01172462, -0.01218866, -2.020545, -2.027629, 0.0008420325, -0.0009212264, -1.075998, 0.08, 0.08, 0.05, 558.1
 126189504, 1, 0, 0, 1.04, 0.01111713, -0.01265581, -2.015023, -2.022493, 0.0005972883, -0.00114755, -1.069713, 0.08, 0.08, 0.05, 558.1
 126289464, 0, 0.06, 0.05, 1.03, 0.01313162, -0.01357028, -2.12276, -2.166952, 0.003195587, -0.003344635, -1.286875, 0.08, 0.08, 0.05, 558.1
 126289464, 1, 0.06, 0.05, 1.04, 0.01242809, -0.01411876, -2.117384, -2.16343, 0.002892857, -0.003543151, -1.280199, 0.08, 0.08, 0.05, 558.1
 126389424, 0, 0.1, 0.09, 1.03, 0.01307056, -0.01349739, -2.228446, -2.29719, 0.005294796, -0.005505282, -1.510038, 0.08, 0.08, 0.05, 558.1
 126389424, 1, 0.1, 0.1, 1.03, 0.01233908, -0.01411123, -2.223186, -2.295035, 0.00494151, -0.005718309, -1.503125, 0.08, 0.08, 0.05, 558.1
 126489384, 0, 0.14, 0.13, 1.02, 0.0127895, -0.01316457, -2.323736, -2.402241, 0.007991357, -0.008201951, -1.744178, 0.08, 0.08, 0.05, 558.1
 126489384, 1, 0.14, 0.13, 1.03, 0.01214482, -0.01399985, -2.318816, -2.40875, 0.007747741, -0.008550826, -1.738115, 0.08, 0.08, 0.06, 558.1
 126589344, 0, 0.18, 0.16, 1.02, 0.01141985, -0.0117688, -2.40668, -2.492479, 0.01020964, -0.01043135, -1.988303, 0.08, 0.08, 0.05, 558.1
 126589344, 1, 0.17, 0.17, 1.03, 0.01081729, -0.01270786, -2.401926, -2.497493, 0.009879483, -0.0107827, -1.982322, 0.08, 0.08, 0.05, 558.1
 126689304, 0, 0.21, 0.18, 1.01, 0.009913556, -0.01037113, -2.481653, -2.568677, 0.01268784, -0.01322139, -2.240417, 0.08, 0.08, 0.05, 558.1
 126689304, 1, 0.2, 0.18, 1.02, 0.009382498, -0.01130981, -2.477112, -2.566916, 0.01231777, -0.01355245, -2.234174, 0.08, 0.08, 0.05, 558.1
 126789264, 0, 0.23, 0.2, 1.01, 0.007858356, -0.008019659, -2.552508, -2.643493, 0.01459004, -0.01535285, -2.500593, 0.08, 0.08, 0.05, 558.1
 126789264, 1, 0.23, 0.2, 1.02, 0.00733908, -0.009026934, -2.547949, -2.639256, 0.01419058, -0.01571155, -2.49404, 0.08, 0.08, 0.05, 558.1
 126889224, 0, 0.24, 0.22, 1.01, 0.005959128, -0.005992113, -2.609698, -2.701073, 0.01696454, -0.01771756, -2.76735, 0.08, 0.08, 0.05, 558.1
 126889224, 1, 0.24, 0.22, 1.02, 0.005480731, -0.006941006, -2.605086, -2.697357, 0.01656065, -0.01808243, -2.760554, 0.08, 0.08, 0.05, 558.1
 126989184, 0, 0.26, 0.24, 0.17, 0.003493632, -0.003396377, -2.643376, -2.738285, 0.01864476, -0.01938377, -3.039247, 0.08, 0.08, 0.05, 558.1
 126989184, 1, 0.25, 0.24, 0.16, 0.00310772, -0.004406563, -2.638722, -2.734671, 0.01824192, -0.01978916, -3.032147, 0.07, 0.08, 0.05, 558.1
