Time,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,ATT_DesYaw,ATT_Yaw,ATT_ErrRP,ATT_ErrYaw,ATT_AEKF
 128189537, 0.29, 0.26, 0.3, 0.25, 0.19, 0.19, 0, 0, 3
 128289497, 0.28, 0.25, 0.3, 0.24, 0.19, 0.18, 0, 0, 3
 128389457, 0.27, 0.25, 0.29, 0.25, 0.19, 0.18, 0, 0, 3
 128489417, 0.26, 0.25, 0.28, 0.25, 0.19, 0.18, 0, 0, 3
 128589377, 0.25, 0.23, 0.27, 0.24, 0.19, 0.18, 0, 0, 3
 128689337, 0.24, 0.21, 0.26, 0.23, 0.19, 0.18, 0, 0, 3
 128789297, 0.24, 0.21, 0.25, 0.23, 0.19, 0.18, 0, 0, 3
 128889257, 0.24, 0.22, 0.24, 0.23, 0.19, 0.18, 0, 0, 3
 128989217, 0.23, 0.23, 0.23, 0.24, 0.19, 0.18, 0, 0, 3
 129089177, 0.23, 0.24, 0.22, 0.25, 0.19, 0.18, 0, 0, 3
 129189137, 0.21, 0.22, 0.2, 0.22, 0.19, 0.18, 0, 0, 3
 129289097, 0.21, 0.2, 0.2, 0.2, 0.19, 0.18, 0, 0, 3
 129389057, 0.2, 0.19, 0.19, 0.19, 0.19, 0.19, 0, 0, 3
 129489017, 0.2, 0.18, 0.19, 0.19, 0.19, 0.19, 0, 0, 3
 129588977, 0.2, 0.18, 0.19, 0.18, 0.19, 0.19, 0, 0, 3
 129688937, 0.21, 0.19, 0.19, 0.18, 0.19, 0.19, 0, 0, 3
 129788897, 0.21, 0.2, 0.19, 0.18, 0.19, 0.19, 0, 0, 3
 129888857, 0.21, 0.2, 0.19, 0.18, 0.19, 0.19, 0, 0, 3
 129988817, 0.21, 0.2, 0.18, 0.17, 0.19, 0.19, 0, 0, 3
 130088777, 0.21, 0.2, 0.17, 0.16, 0.19, 0.19, 0, 0, 3
 130188737, 0.21, 0.2, 0.17, 0.15, 0.19, 0.19, 0, 0, 3
 130289530, 0.2, 0.2, 0.17, 0.15, 0.19, 0.19, 0, 0, 3
 130389490, 0.2, 0.21, 0.17, 0.15, 0.19, 0.19, 0, 0, 3
 130489450, 0.2, 0.21, 0.17, 0.16, 0.19, 0.19, 0, 0, 3
 130589410, 0.2, 0.21, 0.17, 0.16, 0.19, 0.19, 0, 0, 3
 130689370, 0.2, 0.2, 0.17, 0.16, 0.19, 0.19, 0, 0, 3
 130789330, 0.2, 0.2, 0.17, 0.16, 0.19, 0.18, 0, 0, 3
 130889290, 0.2, 0.19, 0.16, 0.16, 0.19, 0.17, 0, 0, 3
 130989250, 0.19, 0.19, 0.14, 0.16, 0.19, 0.17, 0, 0, 3
 131089210, 0.18, 0.17, 0.13, 0.14, 0.19, 0.16, 0, 0, 3
 131189170, 0.17, 0.16, 0.12, 0.13, 0.19, 0.16, 0, 0, 3
 131289130, 0.16, 0.15, 0.11, 0.12, 0.19, 0.16, 0, 0, 3
 131389090, 0.16, 0.15, 0.11, 0.11, 0.19, 0.17, 0, 0, 3
 131489050, 0.16, 0.14, 0.11, 0.11, 0.19, 0.17, 0, 0, 3
 131589010, 0.16, 0.14, 0.11, 0.1, 0.19, 0.18, 0, 0, 3
 131688970, 0.16, 0.14, 0.12, 0.11, 0.19, 0.19, 0, 0, 3
 131788930, 0.16, 0.14, 0.13, 0.12, 0.19, 0.2, 0, 0, 3
 131888890, 0.16, 0.15, 0.13, 0.12, 0.19, 0.21, 0, 0, 3
 131988850, 0.16, 0.14, 0.13, 0.13, 0.19, 0.21, 0, 0, 3
 132088810, 0.16, 0.14, 0.14, 0.13, 0.19, 0.21, 0, 0, 3
 132188770, 0.16, 0.16, 0.14, 0.13, 0.19, 0.22, 0, 0, 3
 132289563, 0.16, 0.16, 0.14, 0.14, 0.19, 0.21, 0, 0, 3
 132389523, 0.16, 0.15, 0.15, 0.14, 0.19, 0.21, 0, 0, 3
 132489483, 0.17, 0.15, 0.15, 0.15, 0.19, 0.21, 0, 0, 3
 132589443, 0.17, 0.15, 0.15, 0.15, 0.19, 0.2, 0, 0, 3
 132689403, 0.18, 0.16, 0.16, 0.15, 0.19, 0.19, 0, 0, 3
 132789363, 0.18, 0.17, 0.16, 0.16, 0.19, 0.18, 0, 0, 3
 132889323, 0.19, 0.18, 0.16, 0.16, 0.19, 0.17, 0, 0, 3
 132989283, 0.19, 0.18, 0.17, 0.16, 0.19, 0.17, 0, 0, 3
 133089243, 0.19, 0.18, 0.17, 0.16, 0.19, 0.17, 0, 0, 3
 133189203, 0.2, 0.19, 0.17, 0.16, 0.19, 0.17, 0, 0, 3
 133289163, 0.2, 0.2, 0.18, 0.16, 0.19, 0.17, 0, 0, 3
 133389123, 0.2, 0.22, 0.18, 0.17, 0.19, 0.17, 0, 0, 3
 133489083, 0.2, 0.22, 0.18, 0.17, 0.19, 0.17, 0, 0, 3
 133589043, 0.19, 0.2, 0.18, 0.18, 0.19, 0.17, 0, 0, 3
 133689003, 0.19, 0.19, 0.19, 0.18, 0.19, 0.18, 0, 0, 3
 133788963, 0.19, 0.18, 0.2, 0.19, 0.19, 0.18, 0, 0, 3
 133888923, 0.19, 0.18, 0.21, 0.2, 0.19, 0.19, 0, 0, 3
 133988883, 0.19, 0.18, 0.21, 0.2, 0.19, 0.19, 0, 0, 3
 134088843, 0.2, 0.18, 0.22, 0.2, 0.19, 0.2, 0, 0, 3
 134188803, 0.2, 0.18, 0.22, 0.21, 0.19, 0.2, 0, 0, 3
 134288763, 0.21, 0.19, 0.22, 0.21, 0.19, 0.2, 0, 0, 3
 134389556, 0.21, 0.19, 0.22, 0.22, 0.19, 0.2, 0, 0, 3
 134489516, 0.21, 0.2, 0.23, 0.22, 0.19, 0.2, 0, 0, 3
 134589476, 0.22, 0.2, 0.23, 0.23, 0.19, 0.2, 0, 0, 3
 134689436, 0.23, 0.21, 0.24, 0.24, 0.19, 0.19, 0, 0, 3
 134789396, 0.24, 0.23, 0.25, 0.25, 0.19, 0.19, 0, 0, 3
 134889356, 0.24, 0.23, 0.25, 0.25, 0.19, 0.18, 0, 0, 3
 134989316, 0.24, 0.23, 0.26, 0.25, 0.19, 0.18, 0, 0, 3
 135089276, 0.25, 0.24, 0.26, 0.25, 0.19, 0.18, 0, 0, 3
 135189236, 0.25, 0.24, 0.27, 0.25, 0.19, 0.18, 0, 0, 3
 135289196, 0.26, 0.25, 0.27, 0.25, 0.19, 0.18, 0, 0, 3
 135389156, 0.27, 0.26, 0.27, 0.26, 0.19, 0.19, 0, 0, 3
 135489116, 0.28, 0.26, 0.27, 0.26, 0.19, 0.19, 0, 0, 3
 135589076, 0.28, 0.27, 0.27, 0.26, 0.19, 0.19, 0, 0, 3
 135689036, 0.28, 0.27, 0.27, 0.26, 0.19, 0.19, 0, 0, 3
 135788996, 0.28, 0.27, 0.27, 0.26, 0.19, 0.19, 0, 0, 3
 135888956, 0.28, 0.27, 0.26, 0.25, 0.19, 0.19, 0, 0, 3
 135988916, 0.28, 0.27, 0.26, 0.26, 0.19, 0.19, 0, 0, 3
 136088876, 0.28, 0.26, 0.26, 0.25, 0.19, 0.19, 0, 0, 3
 136188836, 0.28, 0.26, 0.26, 0.25, 0.19, 0.19, 0, 0, 3
 136288796, 0.27, 0.26, 0.26, 0.25, 0.19, 0.19, 0, 0, 3
 136388756, 0.27, 0.27, 0.25, 0.25, 0.19, 0.19, 0, 0, 3
 136489549, 0.27, 0.27, 0.25, 0.25, 0.19, 0.19, 0, 0, 3
 136589509, 0.26, 0.26, 0.24, 0.24, 0.19, 0.19, 0, 0, 3
 136689469, 0.25, 0.24, 0.23, 0.23, 0.19, 0.18, 0, 0, 3
 136789429, 0.24, 0.23, 0.23, 0.22, 0.19, 0.18, 0, 0, 3
 136889389, 0.24, 0.23, 0.23, 0.22, 0.19, 0.18, 0, 0, 3
 136989349, 0.24, 0.22, 0.23, 0.21, 0.19, 0.18, 0, 0, 3
 137089309, 0.24, 0.23, 0.23, 0.22, 0.19, 0.18, 0, 0, 3
 137189269, 0.24, 0.23, 0.23, 0.22, 0.19, 0.18, 0, 0, 3
 137289229, 0.24, 0.22, 0.23, 0.22, 0.19, 0.18, 0, 0, 3
 137389189, 0.23, 0.23, 0.23, 0.22, 0.19, 0.18, 0, 0, 3
 137489149, 0.23, 0.24, 0.22, 0.22, 0.19, 0.18, 0, 0, 3
 137589109, 0.22, 0.23, 0.22, 0.22, 0.19, 0.18, 0, 0, 3
 137689069, 0.22, 0.22, 0.22, 0.21, 0.19, 0.18, 0, 0, 3
 137789029, 0.22, 0.21, 0.21, 0.21, 0.19, 0.18, 0, 0, 3
 137888989, 0.22, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 137988949, 0.22, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 138088909, 0.23, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 138188869, 0.22, 0.21, 0.22, 0.21, 0.19, 0.18, 0, 0, 3
 138288829, 0.23, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 138388789, 0.22, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 138488749, 0.23, 0.21, 0.22, 0.21, 0.19, 0.18, 0, 0, 3
 138589542, 0.23, 0.21, 0.22, 0.21, 0.19, 0.18, 0, 0, 3
 138689502, 0.23, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 138789462, 0.23, 0.21, 0.21, 0.2, 0.19, 0.18, 0, 0, 3
 138889422, 0.23, 0.2, 0.21, 0.19, 0.19, 0.18, 0, 0, 3
 138989382, 0.23, 0.21, 0.21, 0.19, 0.19, 0.18, 0, 0, 3
 139089342, 0.23, 0.21, 0.21, 0.18, 0.19, 0.18, 0, 0, 3
 139189302, 0.23, 0.21, 0.22, 0.19, 0.19, 0.18, 0, 0, 3
 139289262, 0.23, 0.21, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 139389222, 0.23, 0.22, 0.22, 0.2, 0.19, 0.18, 0, 0, 3
 139489182, 0.23, 0.22, 0.21, 0.2, 0.19, 0.18, 0, 0, 3
 139589142, 0.22, 0.21, 0.2, 0.2, 0.19, 0.18, 0, 0, 3
 139689102, 0.22, 0.21, 0.19, 0.19, 0.19, 0.18, 0, 0, 3
 139789062, 0.22, 0.2, 0.19, 0.18, 0.19, 0.17, 0, 0, 3
 139889022, 0.22, 0.2, 0.18, 0.18, 0.19, 0.17, 0, 0, 3
 139988982, 0.22, 0.21, 0.18, 0.17, 0.19, 0.17, 0, 0, 3
 140088942, 0.22, 0.21, 0.17, 0.17, 0.19, 0.17, 0, 0, 3
 140188902, 0.22, 0.21, 0.17, 0.17, 0.19, 0.17, 0, 0, 3
 140288862, 0.21, 0.21, 0.17, 0.16, 0.19, 0.17, 0, 0, 3
 140388822, 0.21, 0.21, 0.16, 0.16, 0.19, 0.18, 0, 0, 3
 140488782, 0.21, 0.2, 0.16, 0.15, 0.19, 0.19, 0, 0, 3
 140588742, 0.21, 0.2, 0.16, 0.15, 0.19, 0.19, 0, 0, 3
 140689535, 0.21, 0.2, 0.17, 0.16, 0.19, 0.19, 0, 0, 3
 140789495, 0.21, 0.2, 0.17, 0.16, 0.19, 0.2, 0, 0, 3
 140889455, 0.21, 0.2, 0.17, 0.16, 0.19, 0.2, 0, 0, 3
 140989415, 0.21, 0.2, 0.18, 0.18, 0.19, 0.19, 0, 0, 3
 141089375, 0.21, 0.2, 0.18, 0.17, 0.19, 0.19, 0, 0, 3
 141189335, 0.21, 0.2, 0.18, 0.17, 0.19, 0.19, 0, 0, 3
 141289295, 0.21, 0.19, 0.18, 0.16, 0.19, 0.19, 0, 0, 3
 141389255, 0.21, 0.18, 0.18, 0.15, 0.19, 0.18, 0, 0, 3
 141489215, 0.21, 0.18, 0.19, 0.16, 0.19, 0.18, 0, 0, 3
 141589175, 0.22, 0.2, 0.19, 0.17, 0.19, 0.18, 0, 0, 3
 141689135, 0.22, 0.2, 0.19, 0.18, 0.19, 0.17, 0, 0, 3
 141789095, 0.21, 0.21, 0.19, 0.18, 0.19, 0.17, 0, 0, 3
 141889055, 0.21, 0.2, 0.19, 0.18, 0.19, 0.18, 0, 0, 3
 141989015, 0.21, 0.2, 0.18, 0.17, 0.19, 0.18, 0, 0, 3
 142088975, 0.21, 0.2, 0.16, 0.16, 0.19, 0.18, 0, 0, 3
 142188935, 0.2, 0.2, 0.15, 0.15, 0.19, 0.18, 0, 0, 3
 142288895, 0.2, 0.19, 0.14, 0.14, 0.19, 0.18, 0, 0, 3
 142388855, 0.2, 0.19, 0.13, 0.13, 0.19, 0.18, 0, 0, 3
 142488815, 0.2, 0.18, 0.12, 0.12, 0.19, 0.18, 0, 0, 3
 142588775, 0.2, 0.19, 0.12, 0.12, 0.19, 0.17, 0, 0, 3
 142688735, 0.19, 0.18, 0.11, 0.11, 0.19, 0.17, 0, 0, 3
 142789528, 0.19, 0.18, 0.11, 0.11, 0.19, 0.17, 0, 0, 3
 142889488, 0.2, 0.18, 0.12, 0.11, 0.19, 0.17, 0, 0, 3
 142989448, 0.2, 0.18, 0.11, 0.11, 0.19, 0.18, 0, 0, 3
 143089408, 0.2, 0.19, 0.12, 0.11, 0.19, 0.18, 0, 0, 3
 143189368, 0.2, 0.19, 0.11, 0.11, 0.19, 0.18, 0, 0, 3
 143289328, 0.2, 0.18, 0.12, 0.11, 0.19, 0.18, 0, 0, 3
 143389288, 0.2, 0.19, 0.12, 0.12, 0.19, 0.18, 0, 0, 3
 143489248, 0.2, 0.18, 0.13, 0.12, 0.19, 0.18, 0, 0, 3
 143589208, 0.2, 0.19, 0.13, 0.13, 0.19, 0.18, 0, 0, 3
 143689168, 0.2, 0.19, 0.13, 0.13, 0.19, 0.18, 0, 0, 3
 143789128, 0.2, 0.19, 0.14, 0.13, 0.19, 0.18, 0, 0, 3
 143889088, 0.2, 0.19, 0.14, 0.13, 0.19, 0.18, 0, 0, 3
 143989048, 0.2, 0.19, 0.14, 0.14, 0.19, 0.18, 0, 0, 3
 144089008, 0.2, 0.19, 0.15, 0.13, 0.19, 0.17, 0, 0, 3
 144188968, 0.19, 0.19, 0.15, 0.13, 0.19, 0.18, 0, 0, 3
 144288928, 0.19, 0.19, 0.15, 0.13, 0.19, 0.18, 0, 0, 3
 144388888, 0.19, 0.18, 0.16, 0.14, 0.19, 0.18, 0, 0, 3
 144488848, 0.18, 0.17, 0.16, 0.15, 0.19, 0.18, 0, 0, 3
 144588808, 0.19, 0.17, 0.16, 0.15, 0.19, 0.18, 0, 0, 3
 144688768, 0.19, 0.18, 0.16, 0.15, 0.19, 0.17, 0, 0, 3
 144789561, 0.19, 0.18, 0.16, 0.16, 0.19, 0.17, 0, 0, 3
 144889521, 0.19, 0.18, 0.16, 0.17, 0.19, 0.18, 0, 0, 3
 144989481, 0.19, 0.18, 0.17, 0.17, 0.19, 0.18, 0, 0, 3
 145089441, 0.19, 0.17, 0.17, 0.17, 0.19, 0.18, 0, 0, 3
 145189401, 0.19, 0.18, 0.18, 0.18, 0.19, 0.19, 0, 0, 3
 145289361, 0.19, 0.18, 0.19, 0.19, 0.19, 0.19, 0, 0, 3
 145389321, 0.19, 0.18, 0.2, 0.2, 0.19, 0.19, 0, 0, 3
 145489281, 0.19, 0.19, 0.2, 0.2, 0.19, 0.19, 0, 0, 3
 145589241, 0.18, 0.18, 0.2, 0.2, 0.19, 0.19, 0, 0, 3
 145689201, 0.18, 0.18, 0.2, 0.19, 0.19, 0.19, 0, 0, 3
 145789161, 0.18, 0.17, 0.2, 0.19, 0.19, 0.19, 0, 0, 3
 145889121, 0.18, 0.17, 0.2, 0.19, 0.19, 0.18, 0, 0, 3
 145989081, 0.18, 0.17, 0.21, 0.19, 0.19, 0.18, 0, 0, 3
 146089041, 0.18, 0.16, 0.2, 0.19, 0.19, 0.18, 0, 0, 3
 146189001, 0.18, 0.17, 0.2, 0.2, 0.19, 0.18, 0, 0, 3
 146288961, 0.18, 0.17, 0.2, 0.19, 0.19, 0.18, 0, 0, 3
 146388921, 0.18, 0.17, 0.19, 0.19, 0.19, 0.18, 0, 0, 3
 146488881, 0.18, 0.17, 0.19, 0.17, 0.19, 0.18, 0, 0, 3
 146588841, 0.18, 0.17, 0.18, 0.17, 0.19, 0.18, 0, 0, 3
 146688801, 0.18, 0.17, 0.18, 0.17, 0.19, 0.18, 0, 0, 3
 146788761, 0.18, 0.17, 0.18, 0.17, 0.19, 0.18, 0, 0, 3
 146889554, 0.19, 0.17, 0.18, 0.17, 0.19, 0.18, 0, 0, 3
 146989514, 0.19, 0.18, 0.18, 0.16, 0.19, 0.18, 0, 0, 3
 147089474, 0.19, 0.18, 0.17, 0.16, 0.19, 0.18, 0, 0, 3
 147189434, 0.19, 0.17, 0.17, 0.16, 0.19, 0.19, 0, 0, 3
 147289394, 0.19, 0.17, 0.17, 0.17, 0.19, 0.19, 0, 0, 3
 147389354, 0.19, 0.18, 0.16, 0.16, 0.19, 0.19, 0, 0, 3
 147489314, 0.18, 0.18, 0.15, 0.15, 0.19, 0.19, 0, 0, 3
 147589274, 0.19, 0.18, 0.1, 0.11, 0.19, 0.19, 0, 0, 3
 147689234, 0.22, 0.21, -0.09, -0.06, 0.19, 0.19, 0, 0, 3
 147789194, 0.28, 0.27, -0.52, -0.47, 0.19, 0.19, 0, 0, 3
 147889154, 0.36, 0.35, -1.07, -1.03, 0.19, 0.18, 0, 0, 3
 147989114, 0.44, 0.43, -1.65, -1.62, 0.18, 0.18, 0, 0, 3
 148089074, 0.52, 0.51, -2.19, -2.2, 0.18, 0.17, 0, 0, 3
 148189034, 0.59, 0.59, -2.7, -2.72, 0.18, 0.16, 0, 0, 3
 148288994, 0.66, 0.65, -3.18, -3.21, 0.17, 0.14, 0, 0, 3
 148388954, 0.72, 0.72, -3.65, -3.67, 0.17, 0.13, 0, 0, 3
 148488914, 0.79, 0.79, -4.1, -4.11, 0.16, 0.1, 0, 0, 3
 148588874, 0.85, 0.86, -4.56, -4.57, 0.16, 0.08, 0, 0, 3
 148688834, 0.92, 0.92, -5.01, -5.03, 0.15, 0.03, 0, 0, 3
 148788794, 0.91, 0.99, -5.48, -5.48, 0.98, 0, 0, 0, 3
 148888754, 0.65, 1.05, -5.99, -5.94, 4.11, 0.08, 0, 0, 3
 148989547, 0.45, 1.07, -6.48, -6.42, 6.27, 0.64, 0, 0, 3
 149089507, 0.35, 1.01, -6.98, -6.92, 7.37, 1.65, 0, 0, 3
 149189467, 0.29, 0.9, -7.51, -7.46, 7.93, 3.1, 0, 0, 3
 149289427, 0.27, 0.73, -8.02, -7.99, 8.22, 4.74, 0, 0, 3
 149389387, 0.27, 0.51, -8.56, -8.55, 8.37, 6.54, 0, 0.01, 3
 149489347, 0.27, 0.27, -9.11, -9.11, 8.44, 8.25, 0, 0.01, 3
 149589307, 0.28, 0.02, -9.68, -9.69, 8.48, 9.87, 0, 0.01, 3
 149689267, 0.3, -0.22, -10.27, -10.27, 8.49, 11.21, 0, 0.01, 3
 149789227, 0.31, -0.42, -10.87, -10.87, 8.5, 12.29, 0, 0.01, 3
 149889187, 0.32, -0.6, -11.47, -11.46, 8.5, 12.98, 0, 0.01, 3
 149989147, 0.32, -0.7, -11.96, -11.97, 8.5, 13.34, 0, 0.01, 3
 150089107, 0.32, -0.73, -12.32, -12.34, 8.5, 13.31, 0, 0.01, 3
 150189067, 0.32, -0.67, -12.54, -12.57, 8.5, 12.98, 0, 0, 3
 150289027, 0.31, -0.56, -12.7, -12.73, 8.5, 12.36, 0, 0, 3
 150388987, 0.29, -0.39, -12.74, -12.77, 8.51, 11.55, 0, 0, 3
 150488947, 0.27, -0.2, -12.62, -12.66, 8.51, 10.58, 0, 0, 3
 150588907, 0.25, 0, -12.46, -12.48, 8.51, 9.59, 0, 0, 3
 150688867, 0.22, 0.18, -12.34, -12.35, 8.52, 8.6, 0, 0, 3
 150788827, 0.18, 0.35, -12.25, -12.25, 8.52, 7.71, 0, 0, 3
 150888787, 0.14, 0.46, -12.18, -12.17, 8.52, 6.95, 0, 0, 3
 150988747, 0.1, 0.54, -12.12, -12.11, 8.53, 6.37, 0, 0, 3
 151089540, 0.06, 0.58, -12.05, -12.02, 8.53, 5.99, 0, 0, 3
 151189500, 0.02, 0.57, -11.99, -11.96, 8.54, 5.82, 0, 0, 3
 151289460, 0, 0.53, -11.93, -11.91, 8.54, 5.85, 0, 0, 3
 151389420, -0.03, 0.45, -11.85, -11.83, 8.54, 6.06, 0, 0, 3
 151489380, -0.05, 0.37, -11.77, -11.76, 8.54, 6.41, 0, 0, 3
 151589340, -0.07, 0.25, -11.67, -11.67, 8.55, 6.88, 0, 0, 3
