Time,GPA_I,GPA_VDop,GPA_HAcc,GPA_VAcc,GPA_SAcc,GPA_YAcc,GPA_VV,GPA_SMS,GPA_Delta
 136989349, 0, 2, 0.3, 0.3, 0.04, 0, 1, 136967, 200
 137189269, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137167, 200
 137389189, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137367, 200
 137589109, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137567, 200
 137789029, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137767, 200
 137988949, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137967, 200
 138188869, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138167, 200
 138388789, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138367, 200
 138589542, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138567, 200
 138789462, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138767, 200
 138989382, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138967, 200
 139189302, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139167, 200
 139389222, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139367, 200
 139589142, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139567, 200
 139789062, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139767, 200
 139988982, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139967, 200
 140188902, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140167, 200
 140388822, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140367, 200
 140588742, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140567, 200
 140789495, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140767, 200
 140989415, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140967, 200
 141189335, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141167, 200
 141389255, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141367, 200
 141589175, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141567, 200
 141789095, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141767, 200
 141989015, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141967, 200
 142188935, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142167, 200
 142388855, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142367, 200
 142588775, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142567, 200
 142789528, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142767, 200
 142989448, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142967, 200
 143189368, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143167, 200
 143389288, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143367, 200
 143589208, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143567, 200
 143789128, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143767, 200
 143989048, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143967, 200
 144188968, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144167, 200
 144388888, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144367, 200
 144588808, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144567, 200
 144789561, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144767, 200
 144989481, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144967, 200
 145189401, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145167, 200
 145389321, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145367, 200
 145589241, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145567, 200
 145789161, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145767, 200
 145989081, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145967, 200
 146189001, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146167, 200
 146388921, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146367, 200
 146588841, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146567, 200
 146788761, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146767, 200
 146989514, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146967, 200
 147189434, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147167, 200
 147389354, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147367, 200
 147589274, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147567, 200
 147789194, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147767, 200
 147989114, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147967, 200
 148189034, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148167, 200
 148388954, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148367, 200
 148588874, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148567, 200
 148788794, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148767, 200
 148989547, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148967, 200
 149189467, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149167, 200
 149389387, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149367, 200
 149589307, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149567, 200
 149789227, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149767, 200
 149989147, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149967, 200
 150189067, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150167, 200
 150388987, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150367, 200
 150588907, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150567, 200
 150788827, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150767, 200
 150988747, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150967, 200
 151189500, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151167, 200
 151389420, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151367, 200
 151589340, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151567, 200
 151789260, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151767, 200
 151989180, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151967, 200
 152189100, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152167, 200
 152389020, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152367, 200
 152588940, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152567, 200
 152788860, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152767, 200
 152988780, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152967, 200
 153189533, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153167, 200
 153389453, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153367, 200
 153589373, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153567, 200
 153789293, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153767, 200
 153989213, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153967, 200
 154189133, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154167, 200
 154389053, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154367, 200
 154588973, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154567, 200
 154788893, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154767, 200
 154988813, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154967, 200
 155189566, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155167, 200
 155389486, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155367, 200
 155589406, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155567, 200
 155789326, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155767, 200
 155989246, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155967, 200
 156189166, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156167, 200
 156389086, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156367, 200
 156589006, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156567, 200
 156788926, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156767, 200
 156988846, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156967, 200
 157188766, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157167, 200
 157389519, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157367, 200
 157589439, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157567, 200
 157789359, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157767, 200
 157989279, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157967, 200
 158189199, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158167, 200
 158389119, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158367, 200
 158589039, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158567, 200
 158788959, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158767, 200
 158988879, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158967, 200
 159188799, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159167, 200
 159389552, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159367, 200
 159589472, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159567, 200
 159789392, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159767, 200
 159989312, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159967, 200
 160189232, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160167, 200
 160389152, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160367, 200
 160589072, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160567, 200
 160788992, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160767, 200
 160988912, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160967, 200
 161188832, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161167, 200
 161388752, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161367, 200
 161589505, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161567, 200
 161789425, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161767, 200
 161989345, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161967, 200
 162189265, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162167, 200
 162389185, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162367, 200
 162589105, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162567, 200
 162789025, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162767, 200
 162988945, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162967, 200
 163188865, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163167, 200
 163388785, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163367, 200
 163589538, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163567, 200
 163789458, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163767, 200
 163989378, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163967, 200
 164189298, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164167, 200
 164389218, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164367, 200
 164589138, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164567, 200
 164789058, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164767, 200
 164988978, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164967, 200
 165188898, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165167, 200
 165388818, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165367, 200
 165588738, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165567, 200
 165789491, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165767, 200
 165989411, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165967, 200
 166189331, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166167, 200
 166389251, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166367, 200
 166589171, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166567, 200
 166789091, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166767, 200
 166989011, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166967, 200
 167188931, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167167, 200
 167388851, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167367, 200
 167588771, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167567, 200
 167789524, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167767, 200
 167989444, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167967, 200
 168189364, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168167, 200
 168389284, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168367, 200
 168589204, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168567, 200
 168789124, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168767, 200
 168989044, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168967, 200
 169188964, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169167, 200
 169388884, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169367, 200
 169588804, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169567, 200
 169789557, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169767, 200
 169989477, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169967, 200
 170189397, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170167, 200
 170389317, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170367, 200
 170589237, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170567, 200
 170789157, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170767, 200
 170989077, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170967, 200
 171188997, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171167, 200
 171388917, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171367, 200
 171588837, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171567, 200
 171788757, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171767, 200
 171989510, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171967, 200
 172189430, 0, 2, 0.3, 0.3, 0.04, 0, 1, 172167, 200
 172389350, 0, 2, 0.3, 0.3, 0.04, 0, 1, 172367, 200
 172589270, 0, 2, 0.3, 0.3, 0.04, 0, 1, 172567, 200
 172789190, 0, 2, 0.3, 0.3, 0.04, 0, 1, 172767, 200
 172989110, 0, 2, 0.3, 0.3, 0.04, 0, 1, 172967, 200
 173189030, 0, 2, 0.3, 0.3, 0.04, 0, 1, 173167, 200
 173388950, 0, 2, 0.3, 0.3, 0.04, 0, 1, 173367, 200
 173588870, 0, 2, 0.3, 0.3, 0.04, 0, 1, 173567, 200
 173788790, 0, 2, 0.3, 0.3, 0.04, 0, 1, 173767, 200
 173989543, 0, 2, 0.3, 0.3, 0.04, 0, 1, 173967, 200
 174189463, 0, 2, 0.3, 0.3, 0.04, 0, 1, 174167, 200
 174389383, 0, 2, 0.3, 0.3, 0.04, 0, 1, 174367, 200
 174589303, 0, 2, 0.3, 0.3, 0.04, 0, 1, 174567, 200
 174789223, 0, 2, 0.3, 0.3, 0.04, 0, 1, 174767, 200
 174989143, 0, 2, 0.3, 0.3, 0.04, 0, 1, 174967, 200
 175189063, 0, 2, 0.3, 0.3, 0.04, 0, 1, 175167, 200
 175388983, 0, 2, 0.3, 0.3, 0.04, 0, 1, 175367, 200
 175588903, 0, 2, 0.3, 0.3, 0.04, 0, 1, 175567, 200
 175788823, 0, 2, 0.3, 0.3, 0.04, 0, 1, 175767, 200
 175988743, 0, 2, 0.3, 0.3, 0.04, 0, 1, 175967, 200
 176189496, 0, 2, 0.3, 0.3, 0.04, 0, 1, 176167, 200
 176389416, 0, 2, 0.3, 0.3, 0.04, 0, 1, 176367, 200
 176589336, 0, 2, 0.3, 0.3, 0.04, 0, 1, 176567, 200
 176789256, 0, 2, 0.3, 0.3, 0.04, 0, 1, 176767, 200
 176989176, 0, 2, 0.3, 0.3, 0.04, 0, 1, 176967, 200
 177189096, 0, 2, 0.3, 0.3, 0.04, 0, 1, 177167, 200
 177389016, 0, 2, 0.3, 0.3, 0.04, 0, 1, 177367, 200
 177588936, 0, 2, 0.3, 0.3, 0.04, 0, 1, 177567, 200
 177788856, 0, 2, 0.3, 0.3, 0.04, 0, 1, 177767, 200
 177988776, 0, 2, 0.3, 0.3, 0.04, 0, 1, 177967, 200
 178189529, 0, 2, 0.3, 0.3, 0.04, 0, 1, 178167, 200
 178389449, 0, 2, 0.3, 0.3, 0.04, 0, 1, 178367, 200
 178589369, 0, 2, 0.3, 0.3, 0.04, 0, 1, 178567, 200
 178789289, 0, 2, 0.3, 0.3, 0.04, 0, 1, 178767, 200
 178989209, 0, 2, 0.3, 0.3, 0.04, 0, 1, 178967, 200
 179189129, 0, 2, 0.3, 0.3, 0.04, 0, 1, 179167, 200
 179389049, 0, 2, 0.3, 0.3, 0.04, 0, 1, 179367, 200
 179588969, 0, 2, 0.3, 0.3, 0.04, 0, 1, 179567, 200
 179788889, 0, 2, 0.3, 0.3, 0.04, 0, 1, 179767, 200
 179988809, 0, 2, 0.3, 0.3, 0.04, 0, 1, 179967, 200
 180189562, 0, 2, 0.3, 0.3, 0.04, 0, 1, 180167, 200
 180389482, 0, 2, 0.3, 0.3, 0.04, 0, 1, 180367, 200
 180589402, 0, 2, 0.3, 0.3, 0.04, 0, 1, 180567, 200
 180789322, 0, 2, 0.3, 0.3, 0.04, 0, 1, 180767, 200
 180989242, 0, 2, 0.3, 0.3, 0.04, 0, 1, 180967, 200
 181189162, 0, 2, 0.3, 0.3, 0.04, 0, 1, 181167, 200
 181389082, 0, 2, 0.3, 0.3, 0.04, 0, 1, 181367, 200
 181589002, 0, 2, 0.3, 0.3, 0.04, 0, 1, 181567, 200
 181788922, 0, 2, 0.3, 0.3, 0.04, 0, 1, 181767, 200
 181988842, 0, 2, 0.3, 0.3, 0.04, 0, 1, 181967, 200
 182188762, 0, 2, 0.3, 0.3, 0.04, 0, 1, 182167, 200
 182389515, 0, 2, 0.3, 0.3, 0.04, 0, 1, 182367, 200
 182589435, 0, 2, 0.3, 0.3, 0.04, 0, 1, 182567, 200
 182789355, 0, 2, 0.3, 0.3, 0.04, 0, 1, 182767, 200
 182989275, 0, 2, 0.3, 0.3, 0.04, 0, 1, 182967, 200
 183189195, 0, 2, 0.3, 0.3, 0.04, 0, 1, 183167, 200
 183389115, 0, 2, 0.3, 0.3, 0.04, 0, 1, 183367, 200
 183589035, 0, 2, 0.3, 0.3, 0.04, 0, 1, 183567, 200
 183788955, 0, 2, 0.3, 0.3, 0.04, 0, 1, 183767, 200
 183988875, 0, 2, 0.3, 0.3, 0.04, 0, 1, 183967, 200
 184188795, 0, 2, 0.3, 0.3, 0.04, 0, 1, 184167, 200
 184389548, 0, 2, 0.3, 0.3, 0.04, 0, 1, 184367, 200
 184589468, 0, 2, 0.3, 0.3, 0.04, 0, 1, 184567, 200
 184789388, 0, 2, 0.3, 0.3, 0.04, 0, 1, 184767, 200
 184989308, 0, 2, 0.3, 0.3, 0.04, 0, 1, 184967, 200
 185189228, 0, 2, 0.3, 0.3, 0.04, 0, 1, 185167, 200
 185389148, 0, 2, 0.3, 0.3, 0.04, 0, 1, 185367, 200
 185589068, 0, 2, 0.3, 0.3, 0.04, 0, 1, 185567, 200
 185788988, 0, 2, 0.3, 0.3, 0.04, 0, 1, 185767, 200
 185988908, 0, 2, 0.3, 0.3, 0.04, 0, 1, 185967, 200
 186188828, 0, 2, 0.3, 0.3, 0.04, 0, 1, 186167, 200
 186388748, 0, 2, 0.3, 0.3, 0.04, 0, 1, 186367, 200
 186589501, 0, 2, 0.3, 0.3, 0.04, 0, 1, 186567, 200
 186789421, 0, 2, 0.3, 0.3, 0.04, 0, 1, 186767, 200
 186989341, 0, 2, 0.3, 0.3, 0.04, 0, 1, 186967, 200
 187189261, 0, 2, 0.3, 0.3, 0.04, 0, 1, 187167, 200
 187389181, 0, 2, 0.3, 0.3, 0.04, 0, 1, 187367, 200
 187589101, 0, 2, 0.3, 0.3, 0.04, 0, 1, 187567, 200
 187789021, 0, 2, 0.3, 0.3, 0.04, 0, 1, 187767, 200
 187988941, 0, 2, 0.3, 0.3, 0.04, 0, 1, 187967, 200
 188188861, 0, 2, 0.3, 0.3, 0.04, 0, 1, 188167, 200
 188388781, 0, 2, 0.3, 0.3, 0.04, 0, 1, 188367, 200
 188589534, 0, 2, 0.3, 0.3, 0.04, 0, 1, 188567, 200
 188789454, 0, 2, 0.3, 0.3, 0.04, 0, 1, 188767, 200
 188989374, 0, 2, 0.3, 0.3, 0.04, 0, 1, 188967, 200
 189189294, 0, 2, 0.3, 0.3, 0.04, 0, 1, 189167, 200
 189389214, 0, 2, 0.3, 0.3, 0.04, 0, 1, 189367, 200
 189589134, 0, 2, 0.3, 0.3, 0.04, 0, 1, 189567, 200
 189789054, 0, 2, 0.3, 0.3, 0.04, 0, 1, 189767, 200
 189988974, 0, 2, 0.3, 0.3, 0.04, 0, 1, 189967, 200
 190188894, 0, 2, 0.3, 0.3, 0.04, 0, 1, 190167, 200
 190388814, 0, 2, 0.3, 0.3, 0.04, 0, 1, 190367, 200
 190588734, 0, 2, 0.3, 0.3, 0.04, 0, 1, 190567, 200
