Time,XKF5_C,XKF5_NI,XKF5_FIX,XKF5_FIY,XKF5_AFI,XKF5_HAGL,XKF5_offset,XKF5_RI,XKF5_rng,XKF5_Herr,XKF5_eAng,XKF5_eVel,XKF5_ePos
 122689238, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001170518, 0.002922279, 0.003961178
 122789198, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001167305, 0.002948369, 0.004093946
 122889158, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001165386, 0.002724072, 0.003708918
 122989118, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001162601, 0.002741623, 0.003808284
 123089078, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001161395, 0.002496924, 0.003406916
 123189038, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001158029, 0.00252303, 0.003494604
 123288998, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001155308, 0.002245313, 0.003066276
 123388958, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001077064, 0.002293744, 0.003169662
 123488918, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001088087, 0.001975983, 0.002696221
 123588878, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001111462, 0.002055135, 0.002810678
 123688838, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001135578, 0.001720626, 0.002324393
 123788798, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001144531, 0.001838469, 0.002476528
 123888758, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001144545, 0.001480816, 0.001967712
 123989551, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001139729, 0.001638774, 0.002163313
 124089511, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001138712, 0.001248323, 0.001619136
 124189471, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001139002, 0.001449014, 0.001865653
 124289431, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001133441, 0.001026858, 0.001282053
 124389391, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001127849, 0.001272346, 0.001584702
 124489351, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.000112857, 0.0008141004, 0.0009571912
 124589311, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001125646, 0.00110704, 0.001321223
 124689271, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.000112716, 0.0006162043, 0.0006495282
 124789231, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001122349, 0.0009569569, 0.001078342
 124889191, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001125036, 0.0004237306, 0.0003494996
 124989151, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001118646, 0.0008155304, 0.0008490164
 125089111, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001124164, 0.0002501938, 7.901721E-05
 125189071, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001116402, 0.0006903895, 0.000645042
 125289031, 0, 0, 0, 0, 0, 0.11, 0.13, 0, 0, 0.5, 0.0001124062, 0.0005789691, 0.001890294
 125388991, 0, 0, 0, 0, 0, 0.12, 0.13, 0, 0, 0.5, 0.0001112732, 0.0006879161, 0.001396438
 125488951, 0, 0, 0, 0, 0, 0.14, 0.13, 0, 0, 0.5, 0.0001131869, 0.0004385873, 0.001160039
 125588911, 0, 0, 0, 0, 0, 0.18, 0.13, 0, 0, 0.5, 0.0001125613, 0.0004918546, 0.0004996428
 125688871, 0, 0, 0, 0, 0, 0.23, 0.13, 0, 0, 0.5, 0.0001140189, 0.0006313517, 0.001468243
 125788831, 0, 0, 0, 0, 0, 0.32, 0.13, 0, 0, 0.5, 0.0001111002, 0.000344013, 6.062035E-05
 125888791, 0, 0, 0, 0, 0, 0.44, 0.13, 0, 0, 0.5, 0.0001198638, 0.00481822, 0.01413382
 125988751, 0, 0, 0, 0, 0, 0.62, 0.13, 0, 0, 0.5, 0.0001139417, 0.002026223, 0.002771252
 126089544, 0, 0, 0, 0, 0, 0.81, 0.13, 0, 0, 0.5, 0.0001244529, 0.002930488, 0.003152089
 126189504, 0, 0, 0, 0, 0, 1.01, 0.13, 0, 0, 0.5, 0.0001154459, 0.0005687861, 0.005587287
 126289464, 0, 0, 0, 0, 0, 1.21, 0.13, 0, 0, 0.5, 0.0001243581, 0.001449301, 0.01188286
 126389424, 0, 0, 0, 0, 0, 1.42, 0.13, 0, 0, 0.5, 0.0001154167, 0.001999872, 0.01503871
 126489384, 0, 0, 0, 0, 0, 1.65, 0.13, 0, 0, 0.5, 0.0001297023, 0.002539754, 0.01638438
 126589344, 0, 0, 0, 0, 0, 1.88, 0.13, 0, 0, 0.5, 0.0001150884, 0.002696591, 0.017993
 126689304, 0, 0, 0, 0, 0, 2.13, 0.13, 0, 0, 0.5, 0.0001349928, 0.002846075, 0.01785263
 126789264, 0, 0, 0, 0, 0, 2.38, 0.13, 0, 0, 0.5, 0.0001172508, 0.00281302, 0.0185986
 126889224, 0, 0, 0, 0, 0, 2.64, 0.13, 0, 0, 0.5, 0.0001389728, 0.002972756, 0.01794329
 126989184, 0, 0, 0, 0, 0, 2.91, 0.13, 0, 0, 0.5, 6.504124E-05, 0.002862528, 0.01853465
 127089144, 0, 0, 0, 0, 0, 3.17, 0.13, 0, 0, 0.5, 0.0001760474, 0.002764408, 0.01639035
 127189104, 0, 0, 0, 0, 0, 3.45, 0.13, 0, 0, 0.5, 5.235758E-05, 0.002491567, 0.01641511
 127289064, 0, 0, 0, 0, 0, 3.72, 0.13, 0, 0, 0.5, 8.380885E-05, 0.00266937, 0.01532178
 127389024, 0, 0, 0, 0, 0, 3.99, 0.13, 0, 0, 0.5, 9.892358E-05, 0.00240159, 0.01539062
 127488984, 0, 0, 0, 0, 0, 4.27, 0.13, 0, 0, 0.5, 0.0001295674, 0.002734659, 0.01470875
 127588944, 0, 0, 0, 0, 0, 4.54, 0.13, 0, 0, 0.5, 7.454324E-05, 0.002337363, 0.01431777
 127688904, 0, 0, 0, 0, 0, 4.8, 0.13, 0, 0, 0.5, 0.0001298566, 0.002720792, 0.01390453
 127788864, 0, 0, 0, 0, 0, 5.06, 0.13, 0, 0, 0.5, 7.259488E-05, 0.002292859, 0.01353627
 127888824, 0, 0, 0, 0, 0, 5.32, 0.13, 0, 0, 0.5, 0.0001447231, 0.002621199, 0.01275657
 127988784, 0, 0, 0, 0, 0, 5.58, 0.13, 0, 0, 0.5, 8.136252E-05, 0.002152238, 0.01238338
 128088744, 0, 0, 0, 0, 0, 5.84, 0.13, 0, 0, 0.5, 0.0001593688, 0.00252794, 0.01155414
 128189537, 0, 0, 0, 0, 0, 6.1, 0.13, 0, 0, 0.5, 8.71761E-05, 0.001999988, 0.01125505
 128289497, 0, 0, 0, 0, 0, 6.35, 0.13, 0, 0, 0.5, 0.0001790133, 0.002542279, 0.01024751
 128389457, 0, 0, 0, 0, 0, 6.61, 0.13, 0, 0, 0.5, 9.769106E-05, 0.001825723, 0.01003773
 128489417, 0, 0, 0, 0, 0, 6.86, 0.13, 0, 0, 0.5, 0.0001784911, 0.002465502, 0.008792803
 128589377, 0, 0, 0, 0, 0, 7.11, 0.13, 0, 0, 0.5, 9.433058E-05, 0.001672826, 0.009023078
 128689337, 0, 0, 0, 0, 0, 7.36, 0.13, 0, 0, 0.5, 0.0001697214, 0.002308791, 0.007995949
 128789297, 0, 0, 0, 0, 0, 7.61, 0.13, 0, 0, 0.5, 8.926215E-05, 0.001508706, 0.008158662
 128889257, 0, 0, 0, 0, 0, 7.86, 0.13, 0, 0, 0.5, 0.0001592416, 0.002101117, 0.007106564
 128989217, 0, 0, 0, 0, 0, 8.11, 0.13, 0, 0, 0.5, 8.645272E-05, 0.001365913, 0.007393044
 129089177, 0, 0, 0, 0, 0, 8.36, 0.13, 0, 0, 0.5, 0.0001497832, 0.001802521, 0.005999589
 129189137, 0, 0, 0, 0, 0, 8.6, 0.13, 0, 0, 0.5, 8.056943E-05, 0.001157306, 0.006152431
 129289097, 0, 0, 0, 0, 0, 8.85, 0.13, 0, 0, 0.5, 0.0001341619, 0.001474492, 0.004976475
 129389057, 0, 0, 0, 0, 0, 9.1, 0.13, 0, 0, 0.5, 7.117129E-05, 0.001093176, 0.005424473
 129489017, 0, 0, 0, 0, 0, 9.35, 0.13, 0, 0, 0.5, 0.0001246789, 0.001149637, 0.00433561
 129588977, 0, 0, 0, 0, 0, 9.6, 0.13, 0, 0, 0.5, 6.940608E-05, 0.001130587, 0.004986363
 129688937, 0, 0, 0, 0, 0, 9.88, 0.13, 0, 0, 0.5, 0.0001137345, 0.0006656601, 0.003041313
 129788897, 0, 0, 0, 0, 0, 10.12, 0.13, 0, 0, 0.5, 5.940712E-05, 0.00127768, 0.004465809
 129888857, 0, 0, 0, 0, 0, 10.37, 0.13, 0, 0, 0.5, 0.0001051769, 0.0004486519, 0.003291333
 129988817, 0, 0, 0, 0, 0, 10.62, 0.13, 0, 0, 0.5, 6.085414E-05, 0.001510765, 0.004649796
 130088777, 0, 0, 0, 0, 0, 10.87, 0.13, 0, 0, 0.5, 0.0001007968, 0.0003941311, 0.003111122
 130188737, 0, 0, 0, 0, 0, 11.13, 0.13, 0, 0, 0.5, 5.82114E-05, 0.001581744, 0.004455164
 130289530, 0, 0, 0, 0, 0, 11.37, 0.13, 0, 0, 0.5, 9.854874E-05, 0.0003794284, 0.002635652
 130389490, 0, 0, 0, 0, 0, 11.62, 0.13, 0, 0, 0.5, 5.775396E-05, 0.001614227, 0.003942447
 130489450, 0, 0, 0, 0, 0, 11.87, 0.13, 0, 0, 0.5, 9.540629E-05, 0.0003160785, 0.001866763
 130589410, 0, 0, 0, 0, 0, 12.12, 0.13, 0, 0, 0.5, 5.710185E-05, 0.001582554, 0.003347308
 130689370, 0, 0, 0, 0, 0, 12.36, 0.13, 0, 0, 0.5, 8.893914E-05, 0.0007372283, 0.001152358
 130789330, 0, 0, 0, 0, 0, 12.61, 0.13, 0, 0, 0.5, 5.257123E-05, 0.001760173, 0.002655478
 130889290, 0, 0, 0, 0, 0, 12.86, 0.13, 0, 0, 0.5, 7.850203E-05, 0.001301556, 0.001940606
 130989250, 0, 0, 0, 0, 0, 13.11, 0.13, 0, 0, 0.5, 4.814303E-05, 0.002096166, 0.003133535
 131089210, 0, 0, 0, 0, 0, 13.36, 0.13, 0, 0, 0.5, 6.523516E-05, 0.001566072, 0.002562028
 131189170, 0, 0, 0, 0, 0, 13.61, 0.13, 0, 0, 0.5, 4.057075E-05, 0.002245204, 0.003467625
 131289130, 0, 0, 0, 0, 0, 13.85, 0.13, 0, 0, 0.5, 7.155089E-05, 0.001482377, 0.002511879
 131389090, 0, 0, 0, 0, 0, 14.1, 0.13, 0, 0, 0.5, 4.641614E-05, 0.002155268, 0.003402274
 131489050, 0, 0, 0, 0, 0, 14.35, 0.13, 0, 0, 0.5, 8.0128E-05, 0.001215292, 0.002111932
 131589010, 0, 0, 0, 0, 0, 14.6, 0.13, 0, 0, 0.5, 4.934005E-05, 0.001930974, 0.00296031
 131688970, 0, 0, 0, 0, 0, 14.84, 0.13, 0, 0, 0.5, 7.21657E-05, 0.001190966, 0.002181352
 131788930, 0, 0, 0, 0, 0, 15.1, 0.13, 0, 0, 0.5, 4.456126E-05, 0.00186949, 0.002934704
 131888890, 0, 0, 0, 0, 0, 15.34, 0.13, 0, 0, 0.5, 7.696389E-05, 0.001255916, 0.00241057
 131988850, 0, 0, 0, 0, 0, 15.6, 0.13, 0, 0, 0.5, 4.822545E-05, 0.001897247, 0.003163405
 132088810, 0, 0, 0, 0, 0, 15.85, 0.13, 0, 0, 0.5, 9.184192E-05, 0.00113256, 0.00213577
 132188770, 0, 0, 0, 0, 0, 16.1, 0.13, 0, 0, 0.5, 5.669795E-05, 0.001818664, 0.003182945
 132289563, 0, 0, 0, 0, 0, 16.36, 0.13, 0, 0, 0.5, 9.358685E-05, 0.000905635, 0.001762327
 132389523, 0, 0, 0, 0, 0, 16.61, 0.13, 0, 0, 0.5, 5.549449E-05, 0.001647099, 0.002860623
 132489483, 0, 0, 0, 0, 0, 16.86, 0.13, 0, 0, 0.5, 9.05764E-05, 0.000730396, 0.001443433
 132589443, 0, 0, 0, 0, 0, 17.12, 0.13, 0, 0, 0.5, 5.431091E-05, 0.001537202, 0.002719129
 132689403, 0, 0, 0, 0, 0, 17.37, 0.13, 0, 0, 0.5, 9.233121E-05, 0.0005447414, 0.00108089
 132789363, 0, 0, 0, 0, 0, 17.63, 0.13, 0, 0, 0.5, 5.53912E-05, 0.001398323, 0.002444891
 132889323, 0, 0, 0, 0, 0, 17.88, 0.13, 0, 0, 0.5, 9.612295E-05, 0.0004258446, 0.0009435656
 132989283, 0, 0, 0, 0, 0, 18.13, 0.13, 0, 0, 0.5, 5.722517E-05, 0.001292577, 0.00221035
 133089243, 0, 0, 0, 0, 0, 18.38, 0.13, 0, 0, 0.5, 9.929453E-05, 0.0003889794, 0.0009998381
 133189203, 0, 0, 0, 0, 0, 18.63, 0.13, 0, 0, 0.5, 5.854409E-05, 0.001201682, 0.00197593
 133289163, 0, 0, 0, 0, 0, 18.88, 0.13, 0, 0, 0.5, 0.0001082197, 0.0003673972, 0.001010182
 133389123, 0, 0, 0, 0, 0, 19.13, 0.13, 0, 0, 0.5, 6.36026E-05, 0.001077683, 0.001817848
 133489083, 0, 0, 0, 0, 0, 19.38, 0.13, 0, 0, 0.5, 0.0001132223, 0.000383302, 0.0008794224
 133589043, 0, 0, 0, 0, 0, 19.64, 0.13, 0, 0, 0.5, 6.573559E-05, 0.001044099, 0.001954398
 133689003, 0, 0, 0, 0, 0, 19.88, 0.13, 0, 0, 0.5, 0.0001195945, 0.0006547193, 0.00110736
 133788963, 0, 0, 0, 0, 0, 20.14, 0.13, 0, 0, 0.5, 6.839028E-05, 0.0009199367, 0.00191544
 133888923, 0, 0, 0, 0, 0, 20.38, 0.13, 0, 0, 0.5, 0.0001307147, 0.0007818411, 0.001303421
 133988883, 0, 0, 0, 0, 0, 20.63, 0.13, 0, 0, 0.5, 7.301292E-05, 0.0008634624, 0.001996655
 134088843, 0, 0, 0, 0, 0, 20.88, 0.13, 0, 0, 0.5, 0.0001322136, 0.0008731201, 0.001423089
 134188803, 0, 0, 0, 0, 0, 21.13, 0.13, 0, 0, 0.5, 7.443475E-05, 0.0008393205, 0.00199834
 134288763, 0, 0, 0, 0, 0, 21.38, 0.13, 0, 0, 0.5, 0.0001358233, 0.000930449, 0.00143544
 134389556, 0, 0, 0, 0, 0, 21.66, 0.13, 0, 0, 0.5, 6.838547E-05, 0.0008021484, 0.001164926
 134489516, 0, 0, 0, 0, 0, 21.9, 0.13, 0, 0, 0.5, 0.0001470065, 0.001299701, 0.002616769
 134589476, 0, 0, 0, 0, 0, 22.16, 0.13, 0, 0, 0.5, 8.294221E-05, 0.0006425554, 0.001450606
 134689436, 0, 0, 0, 0, 0, 22.41, 0.13, 0, 0, 0.5, 0.0001551767, 0.001719819, 0.003402001
 134789396, 0, 0, 0, 0, 0, 22.65, 0.13, 0, 0, 0.5, 8.483796E-05, 0.0007123752, 0.002190781
 134889356, 0, 0, 0, 0, 0, 22.9, 0.13, 0, 0, 0.5, 0.0001526039, 0.001734368, 0.003492501
 134989316, 0, 0, 0, 0, 0, 23.15, 0.13, 0, 0, 0.5, 8.209584E-05, 0.0006392371, 0.001960532
 135089276, 0, 0, 0, 0, 0, 23.4, 0.13, 0, 0, 0.5, 0.0001636354, 0.001838293, 0.003713018
 135189236, 0, 0, 0, 0, 0, 23.65, 0.13, 0, 0, 0.5, 8.965673E-05, 0.0005357432, 0.001564841
 135289196, 0, 0, 0, 0, 0, 23.9, 0.13, 0, 0, 0.5, 0.0001713132, 0.00192828, 0.00408903
 135389156, 0, 0, 0, 0, 0, 24.15, 0.13, 0, 0, 0.5, 9.346953E-05, 0.0005124946, 0.001382662
 135489116, 0, 0, 0, 0, 0, 24.4, 0.13, 0, 0, 0.5, 0.0001768999, 0.002057247, 0.004505177
 135589076, 0, 0, 0, 0, 0, 24.65, 0.13, 0, 0, 0.5, 9.557583E-05, 0.0004331743, 0.00124641
 135689036, 0, 0, 0, 0, 0, 24.9, 0.13, 0, 0, 0.5, 0.0001777902, 0.001988206, 0.00449834
 135788996, 0, 0, 0, 0, 0, 25.15, 0.13, 0, 0, 0.5, 9.575969E-05, 0.0003775685, 0.0008716522
 135888956, 0, 0, 0, 0, 0, 25.4, 0.13, 0, 0, 0.5, 0.0001786901, 0.001727283, 0.003753461
 135988916, 0, 0, 0, 0, 0, 25.66, 0.13, 0, 0, 0.5, 9.887397E-05, 0.0007232802, 0.001175256
 136088876, 0, 0, 0, 0, 0, 25.91, 0.13, 0, 0, 0.5, 0.0001829783, 0.001796863, 0.004452603
 136188836, 0, 0, 0, 0, 0, 26.17, 0.13, 0, 0, 0.5, 9.880574E-05, 0.0003665124, 0.001039125
 136288796, 0, 0, 0, 0, 0, 26.42, 0.13, 0, 0, 0.5, 0.0001863031, 0.001751417, 0.004922475
 136388756, 0, 0, 0, 0, 0, 26.67, 0.13, 0, 0, 0.5, 0.0001015752, 0.0004786166, 0.001478428
 136489549, 0, 0, 0, 0, 0, 26.92, 0.13, 0, 0, 0.5, 0.0001904241, 0.001659692, 0.004926224
 136589509, 0, 0, 0, 0, 0, 27.18, 0.13, 0, 0, 0.5, 0.0001041885, 0.0005935997, 0.001544474
 136689469, 0, 0, 0, 0, 0, 27.42, 0.13, 0, 0, 0.5, 0.0001954616, 0.001552913, 0.004794433
 136789429, 0, 0, 0, 0, 0, 27.68, 0.13, 0, 0, 0.5, 0.0001063665, 0.0007082511, 0.001585496
 136889389, 0, 0, 0, 0, 0, 27.92, 0.13, 0, 0, 0.5, 0.000197745, 0.001458394, 0.004451153
 136989349, 0, 0, 0, 0, 0, 28.17, 0.13, 0, 0, 0.5, 0.0001077612, 0.0007947752, 0.001493635
 137089309, 0, 0, 0, 0, 0, 28.41, 0.13, 0, 0, 0.5, 0.0002016882, 0.001397507, 0.004194846
 137189269, 0, 0, 0, 0, 0, 28.66, 0.13, 0, 0, 0.5, 0.0001099825, 0.0008643956, 0.001380039
 137289229, 0, 0, 0, 0, 0, 28.9, 0.13, 0, 0, 0.5, 0.0001998014, 0.001330219, 0.004145657
 137389189, 0, 0, 0, 0, 0, 29.15, 0.13, 0, 0, 0.5, 0.000108466, 0.0009615241, 0.001397192
 137489149, 0, 0, 0, 0, 0, 29.4, 0.13, 0, 0, 0.5, 0.0002029265, 0.001262312, 0.003847244
 137589109, 0, 0, 0, 0, 0, 29.65, 0.13, 0, 0, 0.5, 0.0001112441, 0.001028873, 0.001392302
 137689069, 0, 0, 0, 0, 0, 29.89, 0.13, 0, 0, 0.5, 0.000203799, 0.00120864, 0.003652676
 137789029, 0, 0, 0, 0, 0, 30.14, 0.13, 0, 0, 0.5, 0.0001111162, 0.00110075, 0.001441498
 137888989, 0, 0, 0, 0, 0, 30.38, 0.13, 0, 0, 0.5, 0.0002067418, 0.001166504, 0.003468419
 137988949, 0, 0, 0, 0, 0, 30.63, 0.13, 0, 0, 0.5, 0.0001136888, 0.001144925, 0.001488813
 138088909, 0, 0, 0, 0, 0, 30.87, 0.13, 0, 0, 0.5, 0.0002094838, 0.0010858, 0.003027752
 138188869, 0, 0, 0, 0, 0, 31.12, 0.13, 0, 0, 0.5, 0.000113359, 0.001226916, 0.001619169
 138288829, 0, 0, 0, 0, 0, 31.37, 0.13, 0, 0, 0.5, 0.0002062289, 0.0009582384, 0.002644148
 138388789, 0, 0, 0, 0, 0, 31.62, 0.13, 0, 0, 0.5, 0.0001136945, 0.0013499, 0.001907899
 138488749, 0, 0, 0, 0, 0, 31.87, 0.13, 0, 0, 0.5, 0.0002080824, 0.0008630378, 0.002387271
 138589542, 0, 0, 0, 0, 0, 32.12, 0.13, 0, 0, 0.5, 0.0001158601, 0.001413198, 0.00202201
 138689502, 0, 0, 0, 0, 0, 32.36, 0.13, 0, 0, 0.5, 0.0002079728, 0.000777946, 0.001950404
 138789462, 0, 0, 0, 0, 0, 32.64, 0.13, 0, 0, 0.5, 0.0001018918, 0.001666037, 0.002373676
 138889422, 0, 0, 0, 0, 0, 32.89, 0.13, 0, 0, 0.5, 0.0002038002, 0.0006818465, 0.001973701
 138989382, 0, 0, 0, 0, 0, 33.14, 0.13, 0, 0, 0.5, 0.00011326, 0.001615046, 0.002608118
 139089342, 0, 0, 0, 0, 0, 33.39, 0.13, 0, 0, 0.5, 0.0002081276, 0.0006450214, 0.001478758
 139189302, 0, 0, 0, 0, 0, 33.64, 0.13, 0, 0, 0.5, 0.0001166058, 0.001629593, 0.002738601
 139289262, 0, 0, 0, 0, 0, 33.89, 0.13, 0, 0, 0.5, 0.0002091189, 0.000614086, 0.001517254
 139389222, 0, 0, 0, 0, 0, 34.14, 0.13, 0, 0, 0.5, 0.0001176123, 0.001675569, 0.002745101
 139489182, 0, 0, 0, 0, 0, 34.39, 0.13, 0, 0, 0.5, 0.0001969233, 0.0005472914, 0.001470615
 139589142, 0, 0, 0, 0, 0, 34.64, 0.13, 0, 0, 0.5, 0.0001113667, 0.001882798, 0.003075557
 139689102, 0, 0, 0, 0, 0, 34.89, 0.13, 0, 0, 0.5, 0.0002008565, 0.0006023297, 0.001849554
 139789062, 0, 0, 0, 0, 0, 35.14, 0.13, 0, 0, 0.5, 0.0001156386, 0.001934939, 0.003203515
 139889022, 0, 0, 0, 0, 0, 35.39, 0.13, 0, 0, 0.5, 0.0002059347, 0.0005968373, 0.00193045
 139988982, 0, 0, 0, 0, 0, 35.64, 0.13, 0, 0, 0.5, 0.0001179812, 0.001916658, 0.003109267
 140088942, 0, 0, 0, 0, 0, 35.89, 0.13, 0, 0, 0.5, 0.0002068573, 0.0005906646, 0.002111289
 140188902, 0, 0, 0, 0, 0, 36.13, 0.13, 0, 0, 0.5, 0.000119933, 0.001933548, 0.003136938
 140288862, 0, 0, 0, 0, 0, 36.38, 0.13, 0, 0, 0.5, 0.0002075577, 0.0005192498, 0.001768829
 140388822, 0, 0, 0, 0, 0, 36.63, 0.13, 0, 0, 0.5, 0.0001196393, 0.001960926, 0.003152939
 140488782, 0, 0, 0, 0, 0, 36.88, 0.13, 0, 0, 0.5, 0.0002142442, 0.0005111865, 0.00183728
 140588742, 0, 0, 0, 0, 0, 37.13, 0.13, 0, 0, 0.5, 0.0001248933, 0.001948692, 0.003076593
 140689535, 0, 0, 0, 0, 0, 37.38, 0.13, 0, 0, 0.5, 0.0002210669, 0.0005404425, 0.002089541
 140789495, 0, 0, 0, 0, 0, 37.63, 0.13, 0, 0, 0.5, 0.0001296371, 0.001915614, 0.002897267
 140889455, 0, 0, 0, 0, 0, 37.88, 0.13, 0, 0, 0.5, 0.000225858, 0.0005567488, 0.002270508
 140989415, 0, 0, 0, 0, 0, 38.13, 0.13, 0, 0, 0.5, 0.0001309307, 0.001911787, 0.002828112
 141089375, 0, 0, 0, 0, 0, 38.38, 0.13, 0, 0, 0.5, 0.000223495, 0.0006003187, 0.002542078
 141189335, 0, 0, 0, 0, 0, 38.63, 0.13, 0, 0, 0.5, 0.0001305345, 0.001936436, 0.002830618
 141289295, 0, 0, 0, 0, 0, 38.88, 0.13, 0, 0, 0.5, 0.0002252107, 0.0006104715, 0.002715153
