Time,PSCE_TPE,PSCE_PE,PSCE_DVE,PSCE_TVE,PSCE_VE,PSCE_DAE,PSCE_TAE,PSCE_AE
 121488885, 0.005252437, 0.005252437, 0.0006147048, 0.0006147048, 0.0006147048, 0, -3.252133E-06, -3.302948E-06
 121588845, 0.004702224, 0.004702224, 6.897042E-05, 6.897042E-05, 6.897042E-05, 0, -3.252217E-06, -3.303033E-06
 121688805, 0.004000077, 0.004000077, -0.0005940106, -0.0005940106, -0.0005940106, 0, -3.252309E-06, -3.303127E-06
 121788765, 0.00353724, 0.00353724, -0.0009887458, -0.0009887458, -0.0009887458, 0, -3.252392E-06, -3.303211E-06
 121889558, 0.002954324, 0.002954324, -0.001500611, -0.001500611, -0.001500611, 0, -3.252467E-06, -3.303287E-06
 121989518, 0.002570253, 0.002570253, -0.001792333, -0.001792333, -0.001792333, 0, -3.252553E-06, -3.303374E-06
 122089478, 0.002103542, 0.002103542, -0.002037869, -0.002037869, -0.002037869, 0, -3.252634E-06, -3.303457E-06
 122189438, 0.001812342, 0.001812342, -0.002104346, -0.002104346, -0.002104346, 0, -3.252713E-06, -3.303537E-06
 122289398, 0.001461742, 0.001461742, -0.002168187, -0.002168187, -0.002168187, 0, -3.252777E-06, -3.303601E-06
 122389358, 0.001259792, 0.001259792, -0.002125143, -0.002125143, -0.002125143, 0, -3.252874E-06, -3.3037E-06
 122489318, 0.001003855, 0.001003855, -0.002099569, -0.002099569, -0.002099569, 0, -3.252963E-06, -3.30379E-06
 122589278, 0.0008784454, 0.0008784454, -0.001929184, -0.001929184, -0.001929184, 0, -3.253052E-06, -3.303881E-06
 122689238, 0.0007022971, 0.0007022971, -0.001772644, -0.001772644, -0.001772644, 0, -3.253132E-06, -3.303962E-06
 122789198, 0.0006406206, 0.0006406206, -0.001610317, -0.001610317, -0.001610317, 0, -3.253228E-06, -3.30406E-06
 122889158, 0.0005188361, 0.0005188361, -0.001420086, -0.001420086, -0.001420086, 0, -3.253318E-06, -3.304152E-06
 122989118, 0.0005053599, 0.0005053599, -0.0011663, -0.0011663, -0.0011663, 0, -3.253394E-06, -3.304228E-06
 123089078, 0.0004337086, 0.0004337086, -0.0008363682, -0.0008363682, -0.0008363682, 0, -3.253469E-06, -3.304305E-06
 123189038, 0.0004718282, 0.0004718282, -0.0005154821, -0.0005154821, -0.0005154821, 0, -3.253564E-06, -3.3044E-06
 123288998, 0.0004387678, 0.0004387678, -0.0002557213, -0.0002557213, -0.0002557213, 0, -3.253656E-06, -3.304494E-06
 123388958, 0.0005263387, 0.0005263387, 9.29175E-05, 9.29175E-05, 9.29175E-05, 0, -3.25374E-06, -3.304579E-06
 123488918, 0.0005271532, 0.0005271532, 0.0004277598, 0.0004277598, 0.0004277598, 0, -3.253856E-06, -3.304697E-06
 123588878, 0.0006388648, 0.0006388648, 0.0007920587, 0.0007920587, 0.0007920587, 0, -3.253945E-06, -3.304788E-06
 123688838, 0.0006575008, 0.0006575008, 0.001132017, 0.001132017, 0.001132017, 0, -3.25406E-06, -3.304905E-06
 123788798, 0.0007967676, 0.0007967676, 0.001588128, 0.001588128, 0.001588128, 0, -3.254167E-06, -3.305014E-06
 123888758, 0.0008393551, 0.0008393551, 0.001964704, 0.001964704, 0.001964704, 0, -3.254273E-06, -3.305121E-06
 123989551, 0.001014969, 0.001014969, 0.002369707, 0.002369707, 0.002369707, 0, -3.254375E-06, -3.305224E-06
 124089511, 0.001068811, 0.001068811, 0.002757131, 0.002757131, 0.002757131, 0, -3.254483E-06, -3.305334E-06
 124189471, 0.001271985, 0.001271985, 0.003252887, 0.003252887, 0.003252887, 0, -3.254587E-06, -3.305439E-06
 124289431, 0.001344035, 0.001344035, 0.003588967, 0.003588967, 0.003588967, 0, -3.254676E-06, -3.30553E-06
 124389391, 0.001614806, 0.00157539, 0.00368256, 0.003721975, 0.004064414, -0.007365119, -0.009008829, -0.001495024
 124489351, 0.001948493, 0.00165728, 0.003013513, 0.003304726, 0.004462023, -0.006027026, -0.01176905, -0.006163074
 124589311, 0.002221556, 0.001917857, 0.002466018, 0.002769717, 0.004967602, -0.004932036, -0.01389619, -0.00943426
 124689271, 0.002445009, 0.002012521, 0.002017992, 0.002450479, 0.005332435, -0.004035984, -0.01369918, -0.01153926
 124789231, 0.002627864, 0.002299533, 0.001651363, 0.001979694, 0.005807467, -0.003302726, -0.01553616, -0.01292421
 124889191, 0.002777499, 0.002397141, 0.001351343, 0.001731701, 0.006183921, -0.002702687, -0.01586071, -0.01376539
 124989151, 0.002899948, 0.002709955, 0.001105832, 0.001295824, 0.006708873, -0.002211663, -0.01857935, -0.01524398
 125089111, 0.003000151, 0.002813488, 0.0009049244, 0.001091587, 0.007081012, -0.001809849, -0.01900233, -0.01691545
 125189071, 0.003082149, 0.003158626, 0.0007405177, 0.0006640403, 0.00771106, -0.001481035, -0.02260002, -0.01859495
 125289031, 0.003149249, 0.003300577, 0.0006059804, 0.000454652, 0.008424589, -0.001211961, -0.02504367, -0.02124608
 125388991, 0.003204159, 0.003733402, 0.000495886, -3.335722E-05, 0.009309625, -0.000991772, -0.02967964, -0.02425859
 125488951, 0.003249092, 0.003933539, 0.0004057935, -0.0002786531, 0.009956737, -0.000811587, -0.03083955, -0.02722756
 125588911, 0.003285863, 0.004437938, 0.0003320689, -0.0008200071, 0.01082688, -0.0006641377, -0.0360482, -0.03028782
 125688871, 0.003315952, 0.004580562, 0.0002717386, -0.0009928715, 0.00933689, -0.0005434771, -0.0255225, -0.03130329
 125788831, 0.003340575, 0.00470642, 0.0002223691, -0.001143476, 0.00555375, -0.0004447383, -0.008226926, -0.02372175
 125888791, 0.003360724, 0.003915889, 0.0001819692, -0.0003731955, 0.0003358308, -0.0003639384, 0.01322034, -0.01038962
 125988751, 0.003377213, 0.002915619, 0.000148909, 0.000610503, -0.004755619, -0.000297818, 0.02787875, 0.005344871
 126089544, 0.003390706, 0.001014015, 0.0001218553, 0.002498547, -0.009433815, -0.0002437105, 0.04375609, 0.02087288
 126189504, 0.003401748, -0.0009212263, 9.971663E-05, 0.004422691, -0.01218866, -0.0001994333, 0.0479486, 0.03353566
 126289464, 0.003410784, -0.003344635, 8.160013E-05, 0.006837019, -0.01357028, -0.0001632003, 0.052867, 0.04205038
 126389424, 0.003418178, -0.005505282, 6.677501E-05, 0.008990235, -0.01349739, -0.00013355, 0.05224548, 0.04729003
 126489384, 0.003424228, -0.008201951, 5.464335E-05, 0.01168082, -0.01316457, -0.0001092867, 0.05882136, 0.05163911
 126589344, 0.00342918, -0.01043135, 4.471574E-05, 0.01390524, -0.01176879, -8.943148E-05, 0.05774884, 0.05512942
 126689304, 0.003433231, -0.01322139, 3.659179E-05, 0.01669121, -0.01037113, -7.318358E-05, 0.06391324, 0.05838807
 126789264, 0.003436547, -0.01535285, 2.99438E-05, 0.01881934, -0.008019659, -5.98876E-05, 0.06069445, 0.06021577
 126889224, 0.00343926, -0.01771755, 2.450362E-05, 0.02118132, -0.005992113, -4.900725E-05, 0.06497468, 0.06164849
 126989184, 0.003441481, -0.01938377, 2.00518E-05, 0.0228453, -0.003396376, -4.01036E-05, 0.06172499, 0.06335951
 127089144, 0.003443298, -0.02145493, 1.64088E-05, 0.02491464, -0.001153771, -3.281759E-05, 0.06576517, 0.06401034
 127189104, 0.003444785, -0.02275176, 1.342765E-05, 0.02620997, 0.001542834, -2.685529E-05, 0.06159852, 0.06432629
 127289064, 0.003446001, -0.02461153, 1.098811E-05, 0.02806852, 0.003823038, -2.197623E-05, 0.06589757, 0.06435375
 127389024, 0.003446997, -0.02560826, 8.991797E-06, 0.02906425, 0.006560187, -1.798359E-05, 0.06084703, 0.06401782
 127488984, 0.003447812, -0.02697069, 7.35817E-06, 0.03042586, 0.008639188, -1.471634E-05, 0.06430045, 0.0636107
 127588944, 0.003448478, -0.02747962, 6.021337E-06, 0.03093412, 0.011183, -1.204267E-05, 0.05860843, 0.06302692
 127688904, 0.003449024, -0.02828352, 4.927381E-06, 0.03173747, 0.01312924, -9.854763E-06, 0.06025016, 0.06217583
 127788864, 0.003449471, -0.02829278, 4.032176E-06, 0.03174629, 0.01539177, -8.064351E-06, 0.05429598, 0.06018346
 127888824, 0.003449836, -0.02858062, 3.29961E-06, 0.03203375, 0.01709163, -6.599221E-06, 0.05532991, 0.05850101
 127988784, 0.003450135, -0.02813449, 2.700138E-06, 0.03158733, 0.01909294, -5.400277E-06, 0.04877852, 0.05549499
 128088744, 0.00345038, -0.02802944, 2.209577E-06, 0.03148203, 0.02035601, -4.419154E-06, 0.05037086, 0.05355842
 128189537, 0.00345058, -0.02723844, 1.808142E-06, 0.03069082, 0.02182428, -3.616284E-06, 0.0446798, 0.05075584
 128289497, 0.003450744, -0.0269585, 1.479639E-06, 0.03041073, 0.02254441, -2.959279E-06, 0.04735727, 0.04944934
 128389457, 0.003450877, -0.02603821, 1.210818E-06, 0.0294903, 0.02369188, -2.421637E-06, 0.04088416, 0.04716169
 128489417, 0.003450988, -0.02564674, 9.908368E-07, 0.02909872, 0.0240957, -1.981674E-06, 0.04391573, 0.04587534
 128589377, 0.003451077, -0.02463453, 8.10822E-07, 0.02808642, 0.02485368, -1.621644E-06, 0.03815247, 0.04369022
 128689337, 0.003451151, -0.02419178, 6.635121E-07, 0.02764359, 0.02466295, -1.327024E-06, 0.04280108, 0.04260637
 128789297, 0.003451211, -0.02317742, 5.429654E-07, 0.02662918, 0.02485367, -1.085931E-06, 0.03839248, 0.04188733
 128889257, 0.00345126, -0.022779, 4.443195E-07, 0.0262307, 0.02444581, -8.88639E-07, 0.04230291, 0.04140994
 128989217, 0.0034513, -0.02179396, 3.635957E-07, 0.02524562, 0.02478209, -7.271914E-07, 0.0358419, 0.04038919
 129089177, 0.003451333, -0.02140669, 2.975377E-07, 0.02485832, 0.02476644, -5.950754E-07, 0.03776018, 0.03935641
 129189137, 0.00345136, -0.02038758, 2.43481E-07, 0.02383918, 0.02522619, -4.869621E-07, 0.03139385, 0.03703453
 129289097, 0.003451382, -0.01999696, 1.992454E-07, 0.02344854, 0.02471271, -3.984908E-07, 0.0364526, 0.03601996
 129389057, 0.0034514, -0.01900767, 1.630465E-07, 0.02245924, 0.02450465, -3.260931E-07, 0.03265664, 0.03559773
 129489017, 0.003451415, -0.01870435, 1.334242E-07, 0.0221559, 0.02360289, -2.668485E-07, 0.03813018, 0.03565323
 129588977, 0.003451427, -0.01784232, 1.091837E-07, 0.02129386, 0.0231281, -2.183674E-07, 0.03467798, 0.03565245
 129688937, 0.003451437, -0.01787997, 8.934722E-08, 0.02133149, 0.0220513, -1.786944E-07, 0.03995898, 0.03696158
 129788897, 0.003451445, -0.01707447, 7.311463E-08, 0.02052598, 0.02186482, -1.462293E-07, 0.03488652, 0.03695462
 129888857, 0.003451452, -0.01696731, 5.983117E-08, 0.02041882, 0.02122391, -1.196623E-07, 0.03846382, 0.03652244
 129988817, 0.003451457, -0.01626628, 4.896104E-08, 0.01971778, 0.02110392, -9.792208E-08, 0.03450294, 0.03632563
 130088777, 0.003451462, -0.01624963, 4.006581E-08, 0.01970113, 0.0205203, -8.013162E-08, 0.03842073, 0.03593472
 130188737, 0.003451465, -0.01562094, 3.278667E-08, 0.01907244, 0.0205027, -6.557333E-08, 0.03417654, 0.03590269
 130289530, 0.003451468, -0.01563647, 2.682998E-08, 0.01908796, 0.02005343, -5.365997E-08, 0.03791228, 0.03573457
 130389490, 0.003451471, -0.01503859, 2.195551E-08, 0.01849009, 0.02015569, -4.391103E-08, 0.03305666, 0.03573411
 130489450, 0.003451473, -0.01509483, 1.796664E-08, 0.01854632, 0.01987346, -3.593328E-08, 0.03663445, 0.03552837
 130589410, 0.003451474, -0.01450671, 1.470246E-08, 0.0179582, 0.0199982, -2.940492E-08, 0.0318212, 0.03536627
 130689370, 0.003451476, -0.01454586, 1.203132E-08, 0.01799735, 0.01961023, -2.406264E-08, 0.03570515, 0.03490229
 130789330, 0.003451477, -0.01396627, 9.845473E-09, 0.01741775, 0.01945763, -1.969095E-08, 0.03256967, 0.03468764
 130889290, 0.003451478, -0.01371221, 8.056748E-09, 0.01716369, 0.01909326, -1.61135E-08, 0.03384878, 0.03414936
 130989250, 0.003451478, -0.01291764, 6.593001E-09, 0.01636912, 0.01908497, -1.3186E-08, 0.0293355, 0.03289618
 131089210, 0.003451479, -0.01222092, 5.395187E-09, 0.0156724, 0.01869177, -1.079037E-08, 0.02952939, 0.03134513
 131189170, 0.003451479, -0.01112726, 4.414991E-09, 0.01457874, 0.01841604, -8.829981E-09, 0.02603582, 0.02958785
 131289130, 0.00345148, -0.01040093, 3.612876E-09, 0.01385241, 0.01771333, -7.225752E-09, 0.02806525, 0.02890642
 131389090, 0.00345148, -0.009327958, 2.95649E-09, 0.01277944, 0.01719674, -5.912979E-09, 0.02521614, 0.02836777
 131489050, 0.003451481, -0.008773221, 2.419354E-09, 0.0122247, 0.01625308, -4.838709E-09, 0.02853965, 0.02810019
 131589010, 0.007454958, -0.007902195, 0, 0.01535715, 0.0155263, 0, 0.02734619, 0.0281047
 131688970, 0.007454958, -0.00727043, 0, 0.01472539, 0.01464709, 0, 0.02897704, 0.02829368
 131788930, 0.007454958, -0.006366892, 0, 0.01382185, 0.0140312, 0, 0.02694155, 0.02838517
 131888890, 0.007454958, -0.005840566, 0, 0.01329552, 0.01334784, 0, 0.0283303, 0.02838899
 131988850, 0.007454958, -0.005051475, 0, 0.01250643, 0.0129527, 0, 0.02581104, 0.02838691
 132088810, 0.007454958, -0.004739035, 0, 0.01219399, 0.01221959, 0, 0.02921903, 0.02850189
 132188770, 0.007454958, -0.004146511, 0, 0.01160147, 0.01185811, 0, 0.02698506, 0.02850108
 132289563, 0.007454958, -0.004037946, 0, 0.0114929, 0.0113402, 0, 0.02955515, 0.02873148
 132389523, 0.007454958, -0.003615323, 0, 0.01107028, 0.01101892, 0, 0.02798812, 0.02875933
 132489483, 0.007454958, -0.003682863, 0, 0.01113782, 0.01033074, 0, 0.0322846, 0.02966966
 132589443, 0.007454958, -0.003423647, 0, 0.01087861, 0.009933005, 0, 0.03108343, 0.03005745
 132689403, 0.007454958, -0.003671956, 0, 0.01112691, 0.00938334, 0, 0.03476422, 0.03142466
 132789363, 0.007454958, -0.003544016, 0, 0.01099897, 0.009411574, 0, 0.03167022, 0.03214906
 132889323, 0.007454958, -0.003897781, 0, 0.01135274, 0.009124393, 0, 0.03516899, 0.03271996
 132989283, 0.007454958, -0.003840769, 0, 0.01129573, 0.009258826, 0, 0.03271493, 0.03292881
 133089243, 0.007454958, -0.004252474, 0, 0.01170743, 0.009029347, 0, 0.03657188, 0.03379132
 133189203, 0.007454958, -0.00423378, 0, 0.01168874, 0.009337666, 0, 0.03335783, 0.03417769
 133289163, 0.007454958, -0.004695282, 0, 0.01215024, 0.009508608, 0, 0.03566713, 0.03449964
 133389123, 0.007454958, -0.004678667, 0, 0.01213362, 0.01014811, 0, 0.03166976, 0.03455683
 133489083, 0.007454958, -0.005074016, 0, 0.01252897, 0.01064551, 0, 0.03288888, 0.03420933
 133589043, 0.007454958, -0.004952037, 0, 0.01240699, 0.01137664, 0, 0.02907576, 0.03293706
 133689003, 0.007454958, -0.005287434, 0, 0.01274239, 0.01135946, 0, 0.03363663, 0.03261136
 133788963, 0.007454958, -0.005139769, 0, 0.01259473, 0.01163511, 0, 0.03129829, 0.03282699
 133888923, 0.007454958, -0.005532257, 0, 0.01298722, 0.01140179, 0, 0.03573145, 0.03368413
 133988883, 0.007454958, -0.005448608, 0, 0.01290357, 0.01160386, 0, 0.03274251, 0.03393482
 134088843, 0.007454958, -0.00590199, 0, 0.01335695, 0.01139695, 0, 0.03697177, 0.03473295
 134188803, 0.007454958, -0.005863414, 0, 0.01331837, 0.01158884, 0, 0.03421958, 0.0349151
 134288763, 0.007454958, -0.00637116, 0, 0.01382612, 0.01132901, 0, 0.03897285, 0.03607183
 134389556, 0.007454958, -0.00647307, 0, 0.01392803, 0.01157254, 0, 0.03560843, 0.0364711
 134489516, 0.007454958, -0.007304599, 0, 0.01475956, 0.01139773, 0, 0.04148266, 0.03744089
 134589476, 0.007454958, -0.007534267, 0, 0.01498923, 0.01177284, 0, 0.03885671, 0.0385021
 134689436, 0.007454958, -0.008528466, 0, 0.01598342, 0.01170916, 0, 0.04477995, 0.04026036
 134789396, 0.007454958, -0.008846925, 0, 0.01630188, 0.01249203, 0, 0.03986109, 0.04139413
 134889356, 0.007454958, -0.009835492, 0, 0.01729045, 0.01283446, 0, 0.04402171, 0.04182678
 134989316, 0.007454958, -0.01010085, 0, 0.01755581, 0.01365697, 0, 0.04016544, 0.04221217
 135089276, 0.007454958, -0.01134896, 0, 0.01880392, 0.01379075, 0, 0.04751916, 0.04332576
 135189236, 0.007454958, -0.01177709, 0, 0.01923205, 0.01467733, 0, 0.04299366, 0.04419789
 135289196, 0.007454958, -0.01334654, 0, 0.0208015, 0.0149222, 0, 0.05107044, 0.04586934
 135389156, 0.007454958, -0.013957, 0, 0.02141196, 0.01600785, 0, 0.0458818, 0.04705103
 135489116, 0.007454958, -0.01550807, 0, 0.02296303, 0.01647588, 0, 0.05252861, 0.04821271
 135589076, 0.007454958, -0.01602975, 0, 0.0234847, 0.01772066, 0, 0.04669057, 0.04895764
 135689036, 0.007454958, -0.01738452, 0, 0.02483948, 0.01830016, 0, 0.052572, 0.0493907
 135788996, 0.007454958, -0.01769557, 0, 0.02515052, 0.01982175, 0, 0.04514797, 0.04905497
 135888956, 0.007454958, -0.01874577, 0, 0.02620073, 0.02048673, 0, 0.05131644, 0.04876702
 135988916, 0.007454958, -0.01879678, 0, 0.02625173, 0.02165148, 0, 0.04495808, 0.0485239
 136088876, 0.007454958, -0.01966167, 0, 0.02711663, 0.02195363, 0, 0.05120417, 0.04839949
 136188836, 0.007454958, -0.0195537, 0, 0.02700866, 0.022969, 0, 0.0448515, 0.0482408
 136288796, 0.007454958, -0.02022497, 0, 0.02767993, 0.02331091, 0, 0.04962654, 0.04773028
 136388756, 0.007454958, -0.01992971, 0, 0.02738467, 0.02432856, 0, 0.04287121, 0.04707821
 136489549, 0.007454958, -0.02040423, 0, 0.02785919, 0.02491596, 0, 0.0459159, 0.04622332
 136589509, 0.007454958, -0.01991541, 0, 0.02737037, 0.02606548, 0, 0.03840091, 0.04446958
 136689469, 0.007454958, -0.02022058, 0, 0.02767554, 0.02625038, 0, 0.04376142, 0.04322155
 136789429, 0.007454958, -0.01960198, 0, 0.02705694, 0.02676071, 0, 0.03862847, 0.04265752
 136889389, 0.007454958, -0.01986791, 0, 0.02732286, 0.02656447, 0, 0.04425177, 0.04249617
 136989349, 0.007454958, -0.01922376, 0, 0.02667872, 0.02695223, 0, 0.03821324, 0.04213378
 137089309, 0.007454958, -0.01950332, 0, 0.02695827, 0.02665403, 0, 0.04396513, 0.04210847
 137189269, 0.007454958, -0.01886579, 0, 0.02632075, 0.02706591, 0, 0.03731517, 0.04166632
 137289229, 0.007454958, -0.01916055, 0, 0.02661551, 0.02676468, 0, 0.04304285, 0.04105953
 137389189, 0.007454958, -0.01853039, 0, 0.02598535, 0.02723255, 0, 0.0361395, 0.04050061
 137489149, 0.007454958, -0.01882992, 0, 0.02628487, 0.02719507, 0, 0.0403825, 0.03966268
 137589109, 0.007454958, -0.01819247, 0, 0.02564742, 0.0276998, 0, 0.03376169, 0.03869558
 137689069, 0.007454958, -0.0184998, 0, 0.02595476, 0.02734387, 0, 0.04026144, 0.0380467
 137789029, 0.007454958, -0.01787164, 0, 0.0253266, 0.02751199, 0, 0.03475217, 0.03776268
 137888989, 0.007454958, -0.01824659, 0, 0.02570155, 0.02695265, 0, 0.04146724, 0.03820743
 137988949, 0.007454958, -0.01766224, 0, 0.0251172, 0.02704543, 0, 0.03612574, 0.0385517
 138088909, 0.007454958, -0.01809142, 0, 0.02554637, 0.02649641, 0, 0.04220151, 0.03927273
 138188869, 0.007454958, -0.01757309, 0, 0.02502805, 0.02680089, 0, 0.03521217, 0.03906724
 138288829, 0.007454958, -0.01801877, 0, 0.02547372, 0.02629673, 0, 0.04196915, 0.03933556
 138388789, 0.007454958, -0.01751585, 0, 0.02497081, 0.02653108, 0, 0.03570334, 0.03921259
 138488749, 0.007454958, -0.01798046, 0, 0.02543542, 0.0260622, 0, 0.04219215, 0.03957191
 138589542, 0.007454958, -0.01746397, 0, 0.02491893, 0.02632917, 0, 0.03591366, 0.03941011
 138689502, 0.007454958, -0.0179704, 0, 0.02542536, 0.02590111, 0, 0.04226977, 0.03977125
 138789462, 0.007454958, -0.01772339, 0, 0.02517835, 0.02608481, 0, 0.03619017, 0.03951354
 138889422, 0.007454958, -0.01818829, 0, 0.02564325, 0.0256334, 0, 0.04239774, 0.0394403
 138989382, 0.007454958, -0.01771464, 0, 0.02516959, 0.02584359, 0, 0.03729666, 0.03979731
 139089342, 0.007454958, -0.01824635, 0, 0.02570131, 0.0254545, 0, 0.04297912, 0.04011393
 139189302, 0.007454958, -0.01781284, 0, 0.0252678, 0.02579685, 0, 0.03718067, 0.04048296
 139289262, 0.007454958, -0.01835575, 0, 0.02581071, 0.02548757, 0, 0.04278382, 0.04044112
 139389222, 0.007454958, -0.01791625, 0, 0.0253712, 0.0259665, 0, 0.03639704, 0.0402619
 139489182, 0.007454958, -0.0183962, 0, 0.02585116, 0.02578412, 0, 0.04153005, 0.03929598
 139589142, 0.007454958, -0.01789751, 0, 0.02535246, 0.02616998, 0, 0.03593854, 0.03889985
 139689102, 0.007454958, -0.01837336, 0, 0.02582832, 0.02589152, 0, 0.04134925, 0.0384547
 139789062, 0.007454958, -0.01785507, 0, 0.02531003, 0.02622193, 0, 0.03575737, 0.03820875
 139889022, 0.007454958, -0.01831682, 0, 0.02577177, 0.02575376, 0, 0.0421708, 0.03854685
 139988982, 0.007454958, -0.01781016, 0, 0.02526512, 0.026157, 0, 0.03564464, 0.03855733
 140088942, 0.007454958, -0.01819366, 0, 0.02564862, 0.0259693, 0, 0.04069958, 0.03792355
 140188902, 0.007454958, -0.01763019, 0, 0.02508515, 0.02630683, 0, 0.03475349, 0.03765361
 140288862, 0.007454958, -0.01801592, 0, 0.02547088, 0.02605524, 0, 0.03998237, 0.03741711
 140388822, 0.007454958, -0.01743367, 0, 0.02488863, 0.02647287, 0, 0.03345818, 0.03711197
 140488782, 0.007454958, -0.01780859, 0, 0.02526355, 0.02624032, 0, 0.03880132, 0.03683258
 140588742, 0.007454958, -0.0172159, 0, 0.02467085, 0.02652368, 0, 0.03306291, 0.03669171
 140689535, 0.007454958, -0.01759261, 0, 0.02504757, 0.02610489, 0, 0.03920547, 0.03680686
 140789495, 0.007454958, -0.01702333, 0, 0.02447829, 0.02645205, 0, 0.03261453, 0.03676379
 140889455, 0.007454958, -0.01744105, 0, 0.02489601, 0.02598393, 0, 0.03899225, 0.03657985
 140989415, 0.007454958, -0.016895, 0, 0.02434996, 0.02623118, 0, 0.03297964, 0.03653762
 141089375, 0.007454958, -0.01733539, 0, 0.02479035, 0.02578504, 0, 0.03912674, 0.03639414
 141189335, 0.007454958, -0.01680453, 0, 0.02425948, 0.0260579, 0, 0.03278535, 0.03631675
 141289295, 0.007454958, -0.01725699, 0, 0.02471195, 0.02558514, 0, 0.03916689, 0.0363247
 141389255, 0.007454958, -0.01675035, 0, 0.02420531, 0.02569473, 0, 0.03386304, 0.03674629
 141489215, 0.007454958, -0.01724141, 0, 0.02469637, 0.02504247, 0, 0.04087329, 0.03745635
 141589175, 0.007454958, -0.01678278, 0, 0.02423774, 0.02518778, 0, 0.03502249, 0.03806534
 141689135, 0.007454958, -0.01730592, 0, 0.02476088, 0.02482608, 0, 0.04019168, 0.03783141
 141789095, 0.007454958, -0.01682918, 0, 0.02428413, 0.02524377, 0, 0.03363089, 0.03751119
 141889055, 0.007454958, -0.01729149, 0, 0.02474645, 0.02508263, 0, 0.03866692, 0.03667708
 141989015, 0.007454958, -0.01677207, 0, 0.02422702, 0.02549855, 0, 0.03245689, 0.03601396
 142088975, 0.007454958, -0.0172184, 0, 0.02467336, 0.02519451, 0, 0.03847574, 0.03598214
 142188935, 0.007454958, -0.01665981, 0, 0.02411477, 0.02565136, 0, 0.03200223, 0.03583924
 142288895, 0.007454958, -0.01705045, 0, 0.02450541, 0.02541412, 0, 0.03723197, 0.03504927
 142388855, 0.007454958, -0.01648572, 0, 0.02394068, 0.02565105, 0, 0.03174646, 0.03466219
 142488815, 0.007454958, -0.0168841, 0, 0.02433906, 0.02524405, 0, 0.03773886, 0.03456677
 142588775, 0.007454958, -0.01633443, 0, 0.02378939, 0.02550701, 0, 0.03159131, 0.03442843
 142688735, 0.007454958, -0.01670543, 0, 0.02416039, 0.02517102, 0, 0.03699341, 0.03413224
 142789528, 0.007454958, -0.01610256, 0, 0.02355752, 0.02537557, 0, 0.03127879, 0.03409171
 142889488, 0.007454958, -0.01646726, 0, 0.02392221, 0.02498236, 0, 0.03694105, 0.03451574
 142989448, 0.007454958, -0.01589346, 0, 0.02334842, 0.02524193, 0, 0.03067181, 0.03436016
 143089408, 0.007454958, -0.01626239, 0, 0.02371735, 0.02483573, 0, 0.03644066, 0.03453575
 143189368, 0.007454958, -0.01569998, 0, 0.02315493, 0.02513313, 0, 0.02989412, 0.03417238
 143289328, 0.007454958, -0.01607613, 0, 0.02353108, 0.02474983, 0, 0.03596311, 0.03436875
 143389288, 0.007454958, -0.01552322, 0, 0.02297818, 0.02496789, 0, 0.02998344, 0.03417646
 143489248, 0.007454958, -0.01592396, 0, 0.02337892, 0.02450291, 0, 0.03633037, 0.03451664
