Time,XKY0_C,XKY0_YC,XKY0_YCS,XKY0_Y0,XKY0_Y1,XKY0_Y2,XKY0_Y3,XKY0_Y4,XKY0_W0,XKY0_W1,XKY0_W2,XKY0_W3,XKY0_W4
 120589245, 1, 41.6016, 14.82372, 216.0356, 288.0356, 0.03563528, 72.03564, 144.0356, 0.2, 0.2, 0.2, 0.2, 0.2
 120689205, 0, 340.1169, 14.50865, 216.0393, 288.0393, 0.03927189, 72.03927, 144.0393, 0.2, 0.2, 0.2, 0.2, 0.2
 120689205, 1, 53.55565, 14.47539, 216.0401, 288.0401, 0.04008507, 72.04008, 144.0401, 0.2, 0.2, 0.2, 0.2, 0.2
 120789165, 0, 338.0857, 14.55986, 216.0437, 288.0437, 0.04373033, 72.04373, 144.0437, 0.2, 0.2, 0.2, 0.2, 0.2
 120789165, 1, 62.63874, 14.32196, 216.0449, 288.0449, 0.04485178, 72.04485, 144.0448, 0.2, 0.2, 0.2, 0.2, 0.2
 120889125, 0, 342.236, 14.46054, 216.0484, 288.0484, 0.04840058, 72.0484, 144.0484, 0.2, 0.2, 0.2, 0.2, 0.2
 120889125, 1, 25.54432, 14.65996, 216.049, 288.049, 0.04896091, 72.04896, 144.049, 0.2, 0.2, 0.2, 0.2, 0.2
 120989085, 0, 338.9963, 14.53647, 216.0529, 288.0529, 0.05294588, 72.05294, 144.0529, 0.2, 0.2, 0.2, 0.2, 0.2
 120989085, 1, 35.28018, 15.0076, 216.0538, 288.0538, 0.05381186, 72.05381, 144.0538, 0.2, 0.2, 0.2, 0.2, 0.2
 121089045, 0, 338.9847, 14.53666, 216.0574, 288.0574, 0.05736936, 72.05737, 144.0574, 0.2, 0.2, 0.2, 0.2, 0.2
 121089045, 1, 83.24509, 14.34393, 216.0583, 288.0583, 0.05827703, 72.05828, 144.0583, 0.2, 0.2, 0.2, 0.2, 0.2
 121189005, 0, 336.3234, 14.60821, 216.0617, 288.0617, 0.06167211, 72.06167, 144.0617, 0.2, 0.2, 0.2, 0.2, 0.2
 121189005, 1, 66.39857, 14.28723, 216.063, 288.063, 0.06303336, 72.06303, 144.063, 0.2, 0.2, 0.2, 0.2, 0.2
 121288965, 0, 337.7029, 14.57002, 216.0662, 288.0662, 0.06622915, 72.06623, 144.0662, 0.2, 0.2, 0.2, 0.2, 0.2
 121288965, 1, 16.03419, 14.42242, 216.0674, 288.0674, 0.06743404, 72.06744, 144.0674, 0.2, 0.2, 0.2, 0.2, 0.2
 121388925, 0, 334.6595, 14.65701, 216.0709, 288.0709, 0.07088231, 72.07088, 144.0709, 0.2, 0.2, 0.2, 0.2, 0.2
 121388925, 1, 35.6803, 15.02289, 216.0719, 288.0719, 0.07187215, 72.07187, 144.0719, 0.2, 0.2, 0.2, 0.2, 0.2
 121488885, 0, 338.4358, 14.55063, 216.0754, 288.0754, 0.0753684, 72.07536, 144.0754, 0.2, 0.2, 0.2, 0.2, 0.2
 121488885, 1, 47.02129, 14.64597, 216.0766, 288.0766, 0.0765944, 72.0766, 144.0766, 0.2, 0.2, 0.2, 0.2, 0.2
 121588845, 0, 339.1281, 14.53308, 216.0798, 288.0798, 0.07975984, 72.07976, 144.0798, 0.2, 0.2, 0.2, 0.2, 0.2
 121588845, 1, 61.67078, 14.33318, 216.0813, 288.0813, 0.08129659, 72.08129, 144.0813, 0.2, 0.2, 0.2, 0.2, 0.2
 121688805, 0, 333.3027, 14.69885, 216.0843, 288.0843, 0.08431421, 72.08431, 144.0843, 0.2, 0.2, 0.2, 0.2, 0.2
 121688805, 1, 16.40973, 14.42874, 216.0856, 288.0856, 0.08563653, 72.08564, 144.0856, 0.2, 0.2, 0.2, 0.2, 0.2
 121788765, 0, 335.0388, 14.6455, 216.089, 288.089, 0.08901722, 72.08902, 144.089, 0.2, 0.2, 0.2, 0.2, 0.2
 121788765, 1, 50.1834, 14.55727, 216.0901, 288.0901, 0.09008294, 72.09009, 144.0901, 0.2, 0.2, 0.2, 0.2, 0.2
 121889558, 0, 333.1311, 14.70423, 216.0936, 288.0936, 0.09359103, 72.09359, 144.0936, 0.2, 0.2, 0.2, 0.2, 0.2
 121889558, 1, 250.3767, 14.96793, 216.0944, 288.0944, 0.09439214, 72.0944, 144.0944, 0.2, 0.2, 0.2, 0.2, 0.2
 121989518, 0, 332.6786, 14.71899, 216.0981, 288.0981, 0.09808978, 72.09809, 144.0981, 0.2, 0.2, 0.2, 0.2, 0.2
 121989518, 1, 209.1252, 14.29601, 216.0992, 288.0992, 0.09916734, 72.09917, 144.0992, 0.2, 0.2, 0.2, 0.2, 0.2
 122089478, 0, 333.9933, 14.6769, 216.1026, 288.1026, 0.1026212, 72.10262, 144.1026, 0.2, 0.2, 0.2, 0.2, 0.2
 122089478, 1, 207.7742, 14.30819, 216.1034, 288.1034, 0.1034238, 72.10342, 144.1034, 0.2, 0.2, 0.2, 0.2, 0.2
 122189438, 0, 333.1984, 14.7021, 216.1072, 288.1072, 0.1071985, 72.1072, 144.1072, 0.2, 0.2, 0.2, 0.2, 0.2
 122189438, 1, 197.925, 14.46667, 216.1082, 288.1082, 0.1082383, 72.10824, 144.1082, 0.2, 0.2, 0.2, 0.2, 0.2
 122289398, 0, 334.6962, 14.65516, 216.1118, 288.1118, 0.1117696, 72.11177, 144.1118, 0.2, 0.2, 0.2, 0.2, 0.2
 122289398, 1, 191.2374, 14.63899, 216.1135, 288.1135, 0.1134972, 72.1135, 144.1135, 0.2, 0.2, 0.2, 0.2, 0.2
 122389358, 0, 334.2394, 14.66926, 216.1161, 288.1161, 0.1160579, 72.11606, 144.1161, 0.2, 0.2, 0.2, 0.2, 0.2
 122389358, 1, 186.9394, 14.77697, 216.1171, 288.1171, 0.117086, 72.11709, 144.1171, 0.2, 0.2, 0.2, 0.2, 0.2
 122489318, 0, 332.9464, 14.70964, 216.1207, 288.1207, 0.120689, 72.12069, 144.1207, 0.2, 0.2, 0.2, 0.2, 0.2
 122489318, 1, 166.1185, 14.5578, 216.1217, 288.1217, 0.1216865, 72.12169, 144.1217, 0.2, 0.2, 0.2, 0.2, 0.2
 122589278, 0, 335.2098, 14.63969, 216.1254, 288.1253, 0.1253438, 72.12534, 144.1253, 0.2, 0.2, 0.2, 0.2, 0.2
 122589278, 1, 194.6683, 14.54377, 216.1257, 288.1257, 0.1257194, 72.12572, 144.1257, 0.2, 0.2, 0.2, 0.2, 0.2
 122689238, 0, 334.4621, 14.66182, 216.13, 288.13, 0.1299829, 72.12998, 144.13, 0.2, 0.2, 0.2, 0.2, 0.2
 122689238, 1, 113.6329, 14.82235, 216.1299, 288.1299, 0.1298537, 72.12985, 144.1299, 0.2, 0.2, 0.2, 0.2, 0.2
 122789198, 0, 335.4631, 14.63196, 216.1345, 288.1345, 0.134526, 72.13452, 144.1345, 0.2, 0.2, 0.2, 0.2, 0.2
 122789198, 1, 124.6766, 14.49408, 216.1351, 288.1351, 0.1351313, 72.13513, 144.1351, 0.2, 0.2, 0.2, 0.2, 0.2
 122889158, 0, 336.1956, 14.61027, 216.1392, 288.1392, 0.1391961, 72.13919, 144.1392, 0.2, 0.2, 0.2, 0.2, 0.2
 122889158, 1, 92.55558, 14.51647, 216.1401, 288.1401, 0.140099, 72.1401, 144.1401, 0.2, 0.2, 0.2, 0.2, 0.2
 122989118, 0, 335.192, 14.63972, 216.1439, 288.1439, 0.1438973, 72.1439, 144.1439, 0.2, 0.2, 0.2, 0.2, 0.2
 122989118, 1, 134.8636, 14.31636, 216.1459, 288.1459, 0.1459072, 72.14591, 144.1459, 0.2, 0.2, 0.2, 0.2, 0.2
 123089078, 0, 333.7401, 14.68367, 216.1485, 288.1484, 0.1484504, 72.14845, 144.1485, 0.2, 0.2, 0.2, 0.2, 0.2
 123089078, 1, 130.5021, 14.37666, 216.1502, 288.1502, 0.1501932, 72.15019, 144.1502, 0.2, 0.2, 0.2, 0.2, 0.2
 123189038, 0, 333.8734, 14.67966, 216.1529, 288.1529, 0.152921, 72.15292, 144.1529, 0.2, 0.2, 0.2, 0.2, 0.2
 123189038, 1, 112.9719, 14.84618, 216.1547, 288.1547, 0.1546717, 72.15467, 144.1547, 0.2, 0.2, 0.2, 0.2, 0.2
 123288998, 0, 337.2002, 14.5815, 216.1576, 288.1576, 0.1575617, 72.15756, 144.1576, 0.2, 0.2, 0.2, 0.2, 0.2
 123288998, 1, 119.1944, 14.63895, 216.1592, 288.1592, 0.1592306, 72.15923, 144.1592, 0.2, 0.2, 0.2, 0.2, 0.2
 123388958, 0, 336.8433, 14.59156, 216.1628, 288.1628, 0.1628019, 72.1628, 144.1628, 0.2, 0.2, 0.2, 0.2, 0.2
 123388958, 1, 102.9489, 14.83115, 216.1635, 288.1635, 0.1635446, 72.16354, 144.1635, 0.2, 0.2, 0.2, 0.2, 0.2
 123488918, 0, 337.7936, 14.56507, 216.1673, 288.1673, 0.167267, 72.16727, 144.1673, 0.2, 0.2, 0.2, 0.2, 0.2
 123488918, 1, 82.86931, 14.33191, 216.1678, 288.1678, 0.1677662, 72.16776, 144.1678, 0.2, 0.2, 0.2, 0.2, 0.2
 123588878, 0, 335.6288, 14.62596, 216.172, 288.172, 0.1720371, 72.17204, 144.172, 0.2, 0.2, 0.2, 0.2, 0.2
 123588878, 1, 105.0193, 14.90757, 216.1729, 288.1729, 0.1729124, 72.17291, 144.1729, 0.2, 0.2, 0.2, 0.2, 0.2
 123688838, 0, 334.9802, 14.64472, 216.1765, 288.1765, 0.1765262, 72.17653, 144.1765, 0.2, 0.2, 0.2, 0.2, 0.2
 123688838, 1, 105.1777, 14.9129, 216.1781, 288.1781, 0.1781304, 72.17813, 144.1781, 0.2, 0.2, 0.2, 0.2, 0.2
 123788798, 0, 338.168, 14.55492, 216.1814, 288.1814, 0.1813669, 72.18137, 144.1814, 0.2, 0.2, 0.2, 0.2, 0.2
 123788798, 1, 75.07696, 14.26658, 216.1823, 288.1823, 0.1823168, 72.18231, 144.1823, 0.2, 0.2, 0.2, 0.2, 0.2
 123888758, 0, 338.3072, 14.55077, 216.1862, 288.1862, 0.1861897, 72.1862, 144.1862, 0.2, 0.2, 0.2, 0.2, 0.2
 123888758, 1, 71.12756, 14.26153, 216.1869, 288.1869, 0.1868563, 72.18686, 144.1868, 0.2, 0.2, 0.2, 0.2, 0.2
 123989551, 0, 339.2932, 14.5256, 216.191, 288.191, 0.1909959, 72.19099, 144.191, 0.2, 0.2, 0.2, 0.2, 0.2
 123989551, 1, 69.008, 14.26707, 216.1918, 288.1918, 0.1918545, 72.19186, 144.1918, 0.2, 0.2, 0.2, 0.2, 0.2
 124089511, 0, 337.2907, 14.57771, 216.1958, 288.1957, 0.1957527, 72.19576, 144.1958, 0.2, 0.2, 0.2, 0.2, 0.2
 124089511, 1, 82.63972, 14.32681, 216.1969, 288.197, 0.1969462, 72.19695, 144.1969, 0.2, 0.2, 0.2, 0.2, 0.2
 124189471, 0, 337.3463, 14.57635, 216.2006, 288.2006, 0.2005564, 72.20055, 144.2005, 0.2, 0.2, 0.2, 0.2, 0.2
 124189471, 1, 98.26912, 14.67019, 216.2019, 288.2019, 0.2019073, 72.20191, 144.2019, 0.2, 0.2, 0.2, 0.2, 0.2
 124289431, 0, 336.8536, 14.58948, 216.2054, 288.2054, 0.205364, 72.20537, 144.2054, 0.2, 0.2, 0.2, 0.2, 0.2
 124289431, 1, 109.2963, 14.98696, 216.2074, 288.2074, 0.2073931, 72.2074, 144.2074, 0.2, 0.2, 0.2, 0.2, 0.2
 124389391, 0, 336.3592, 14.60359, 216.21, 288.21, 0.2099892, 72.20999, 144.21, 0.2, 0.2, 0.2, 0.2, 0.2
 124389391, 1, 106.8708, 14.97675, 216.212, 288.212, 0.2120252, 72.21203, 144.212, 0.2, 0.2, 0.2, 0.2, 0.2
 124489351, 0, 335.986, 14.61382, 216.2147, 288.2147, 0.2146987, 72.2147, 144.2147, 0.2, 0.2, 0.2, 0.2, 0.2
 124489351, 1, 105.2361, 14.91137, 216.2166, 288.2166, 0.2166141, 72.21661, 144.2166, 0.2, 0.2, 0.2, 0.2, 0.2
 124589311, 0, 336.1084, 14.61045, 216.2196, 288.2196, 0.2195656, 72.21957, 144.2196, 0.2, 0.2, 0.2, 0.2, 0.2
 124589311, 1, 114.5052, 14.7896, 216.2212, 288.2212, 0.2212293, 72.22123, 144.2212, 0.2, 0.2, 0.2, 0.2, 0.2
 124689271, 0, 335.9278, 14.61519, 216.2244, 288.2244, 0.2244019, 72.2244, 144.2244, 0.2, 0.2, 0.2, 0.2, 0.2
 124689271, 1, 106.8627, 14.97468, 216.2259, 288.2259, 0.2259066, 72.22591, 144.2259, 0.2, 0.2, 0.2, 0.2, 0.2
 124789231, 0, 335.3495, 14.63233, 216.2292, 288.2292, 0.229225, 72.22923, 144.2292, 0.2, 0.2, 0.2, 0.2, 0.2
 124789231, 1, 128.7638, 14.40413, 216.2316, 288.2316, 0.2315901, 72.23159, 144.2316, 0.2, 0.2, 0.2, 0.2, 0.2
 124889191, 0, 335.3669, 14.63133, 216.234, 288.234, 0.2340277, 72.23402, 144.234, 0.2, 0.2, 0.2, 0.2, 0.2
 124889191, 1, 117.3318, 14.69415, 216.236, 288.236, 0.2360356, 72.23603, 144.236, 0.2, 0.2, 0.2, 0.2, 0.2
 124989151, 0, 336.0422, 14.61172, 216.2389, 288.2389, 0.2388615, 72.23886, 144.2389, 0.2, 0.2, 0.2, 0.2, 0.2
 124989151, 1, 107.6966, 15.00756, 216.2403, 288.2403, 0.2403121, 72.24032, 144.2403, 0.2, 0.2, 0.2, 0.2, 0.2
 125089111, 0, 336.5728, 14.59607, 216.2438, 288.2438, 0.2437657, 72.24377, 144.2438, 0.2, 0.2, 0.2, 0.2, 0.2
 125089111, 1, 107.6263, 15.00385, 216.2451, 288.2451, 0.245052, 72.24505, 144.2451, 0.2, 0.2, 0.2, 0.2, 0.2
 125189071, 0, 336.4508, 14.59969, 216.2485, 288.2485, 0.2485348, 72.24854, 144.2485, 0.2, 0.2, 0.2, 0.2, 0.2
 125189071, 1, 110.2132, 14.94949, 216.2498, 288.2498, 0.2498503, 72.24985, 144.2498, 0.2, 0.2, 0.2, 0.2, 0.2
 125289031, 0, 336.679, 14.59275, 216.2534, 288.2534, 0.2533827, 72.25338, 144.2534, 0.2, 0.2, 0.2, 0.2, 0.2
 125289031, 1, 98.95548, 14.68646, 216.2551, 288.2551, 0.2550983, 72.2551, 144.2551, 0.2, 0.2, 0.2, 0.2, 0.2
 125388991, 0, 336.6693, 14.59318, 216.2581, 288.2581, 0.2581556, 72.25816, 144.2582, 0.2, 0.2, 0.2, 0.2, 0.2
 125388991, 1, 107.4268, 14.99447, 216.2607, 288.2607, 0.2606633, 72.26067, 144.2607, 0.2, 0.2, 0.2, 0.2, 0.2
 125488951, 0, 335.5967, 14.6236, 216.2629, 288.2629, 0.2628992, 72.26289, 144.2629, 0.2, 0.2, 0.2, 0.2, 0.2
 125488951, 1, 108.7486, 15.00823, 216.265, 288.265, 0.2649692, 72.26497, 144.265, 0.2, 0.2, 0.2, 0.2, 0.2
 125588911, 0, 334.4041, 14.65969, 216.2678, 288.2678, 0.2677762, 72.26778, 144.2678, 0.2, 0.2, 0.2, 0.2, 0.2
 125588911, 1, 101.4717, 14.76871, 216.2701, 288.2701, 0.2700966, 72.2701, 144.2701, 0.2, 0.2, 0.2, 0.2, 0.2
 125688871, 0, 269.2212, 14.47573, 216.2726, 288.2726, 0.2725998, 72.2726, 144.2726, 0.2, 0.2, 0.2, 0.2, 0.2
 125688871, 1, 269.418, 14.47129, 216.2751, 288.2751, 0.2750641, 72.27507, 144.2751, 0.2, 0.2, 0.2, 0.2, 0.2
 125788831, 0, 88.91154, 14.42367, 216.2768, 288.2769, 0.2768602, 72.27684, 144.2768, 0.2, 0.2, 0.2, 0.2, 0.2
 125788831, 1, 89.13354, 14.42811, 216.2794, 288.2795, 0.2794887, 72.27947, 144.2794, 0.2, 0.2, 0.2, 0.2, 0.2
 125888791, 0, 184.1746, 14.87019, 216.2746, 288.2707, 0.278759, 72.28764, 144.285, 0.2000682, 0.1999805, 0.1999198, 0.1999699, 0.2000616
 125888791, 1, 183.2906, 14.90402, 216.2773, 288.2735, 0.2816855, 72.29049, 144.2878, 0.2000675, 0.1999793, 0.1999197, 0.1999711, 0.2000625
 125988751, 0, 184.176, 14.87025, 216.2768, 288.2729, 0.2810288, 72.28992, 144.2873, 0.2000682, 0.1999805, 0.1999198, 0.1999699, 0.2000616
 125988751, 1, 183.292, 14.90407, 216.2794, 288.2757, 0.2838693, 72.29268, 144.2899, 0.2000675, 0.1999793, 0.1999197, 0.1999711, 0.2000625
 126089544, 0, 188.0323, 14.73051, 216.2738, 288.264, 0.280371, 72.30025, 144.2962, 0.2001524, 0.1999693, 0.1998287, 0.1999248, 0.2001249
 126089544, 1, 185.7056, 14.81144, 216.277, 288.268, 0.2849506, 72.30449, 144.2996, 0.2001494, 0.1999621, 0.1998272, 0.1999311, 0.2001302
 126189504, 0, 188.0307, 14.73062, 216.2747, 288.2649, 0.281253, 72.30113, 144.2971, 0.2001524, 0.1999693, 0.1998287, 0.1999248, 0.2001249
 126189504, 1, 185.6467, 14.8136, 216.2772, 288.2682, 0.2852581, 72.30474, 144.2998, 0.2001494, 0.1999621, 0.1998272, 0.1999311, 0.2001302
 126289464, 0, 200.7632, 14.39798, 216.2806, 288.2698, 0.2794037, 72.29608, 144.2968, 0.2001281, 0.2000058, 0.1998755, 0.1999172, 0.2000733
 126289464, 1, 193.6267, 14.56227, 216.2817, 288.273, 0.2840049, 72.29957, 144.2982, 0.2001195, 0.1999896, 0.1998741, 0.1999326, 0.2000843
 126389424, 0, 200.8476, 14.39642, 216.2808, 288.2699, 0.2794658, 72.2962, 144.297, 0.2001281, 0.2000058, 0.1998755, 0.1999172, 0.2000733
 126389424, 1, 193.7157, 14.55987, 216.2817, 288.2729, 0.2838269, 72.29945, 144.2982, 0.2001195, 0.1999896, 0.1998741, 0.1999326, 0.2000843
 126489384, 0, 226.9908, 14.32217, 216.2864, 288.2745, 0.2760885, 72.28909, 144.2955, 0.2000995, 0.2000485, 0.1999305, 0.1999085, 0.200013
 126489384, 1, 210.8369, 14.27083, 216.2858, 288.2776, 0.2818817, 72.29268, 144.2951, 0.2000827, 0.2000179, 0.1999284, 0.1999378, 0.2000332
 126589344, 0, 226.9911, 14.32221, 216.286, 288.274, 0.2756515, 72.28864, 144.2951, 0.2000995, 0.2000485, 0.1999305, 0.1999085, 0.200013
 126589344, 1, 210.8375, 14.27085, 216.2854, 288.2773, 0.2815171, 72.29231, 144.2947, 0.2000827, 0.2000179, 0.1999284, 0.1999378, 0.2000332
 126689304, 0, 216.9956, 14.25079, 216.2837, 288.266, 0.2723936, 72.29405, 144.3011, 0.2001659, 0.200053, 0.199867, 0.1998647, 0.2000494
 126689304, 1, 201.423, 14.38557, 216.2813, 288.2693, 0.2795887, 72.29794, 144.299, 0.2001406, 0.2000078, 0.1998643, 0.1999083, 0.200079
 126789264, 0, 216.9957, 14.25082, 216.2838, 288.2661, 0.2724454, 72.29411, 144.3011, 0.2001659, 0.200053, 0.199867, 0.1998647, 0.2000494
 126789264, 1, 201.4238, 14.38559, 216.2819, 288.2699, 0.2801511, 72.29851, 144.2996, 0.2001406, 0.2000078, 0.1998643, 0.1999083, 0.200079
 126889224, 0, 202.331, 14.36497, 216.2757, 288.2492, 0.2709379, 72.31095, 144.3139, 0.2003063, 0.200022, 0.1997075, 0.199797, 0.2001671
 126889224, 1, 192.1144, 14.59986, 216.2728, 288.2532, 0.2795287, 72.31538, 144.3112, 0.2002745, 0.1999674, 0.1997055, 0.1998504, 0.2002021
 126989184, 0, 202.3331, 14.36499, 216.2777, 288.2512, 0.2729667, 72.31298, 144.3159, 0.2003063, 0.200022, 0.1997075, 0.199797, 0.2001671
 126989184, 1, 192.1169, 14.59988, 216.2751, 288.2556, 0.2819124, 72.31777, 144.3136, 0.2002745, 0.1999674, 0.1997055, 0.1998504, 0.2002021
 127089144, 0, 197.6234, 14.45327, 216.2723, 288.2366, 0.2733689, 72.33173, 144.3311, 0.2004469, 0.1999942, 0.1995499, 0.1997273, 0.2002817
 127089144, 1, 190.1358, 14.65455, 216.269, 288.2409, 0.2826909, 72.33663, 144.3282, 0.200413, 0.1999344, 0.1995468, 0.1997851, 0.2003206
 127189104, 0, 197.6269, 14.4533, 216.2758, 288.2401, 0.2768462, 72.33521, 144.3346, 0.2004469, 0.1999942, 0.1995499, 0.1997273, 0.2002817
 127189104, 1, 190.1393, 14.65458, 216.2725, 288.2444, 0.2861853, 72.34013, 144.3317, 0.200413, 0.1999344, 0.1995468, 0.1997851, 0.2003206
 127289064, 0, 196.6176, 14.47394, 216.2762, 288.2363, 0.279491, 72.34615, 144.3441, 0.2005105, 0.1999837, 0.19948, 0.1996944, 0.2003314
 127289064, 1, 189.9187, 14.6587, 216.2724, 288.2401, 0.2887611, 72.35124, 144.3411, 0.2004786, 0.1999218, 0.1994736, 0.1997524, 0.2003737
 127389024, 0, 196.6218, 14.47397, 216.2804, 288.2404, 0.2836314, 72.35028, 144.3483, 0.2005105, 0.1999837, 0.19948, 0.1996944, 0.2003314
 127389024, 1, 189.9231, 14.65873, 216.2767, 288.2444, 0.2931145, 72.3556, 144.3455, 0.2004786, 0.1999218, 0.1994736, 0.1997524, 0.2003737
 127488984, 0, 200.2489, 14.39711, 216.2909, 288.2549, 0.2876213, 72.34393, 144.346, 0.2004314, 0.2000149, 0.1995782, 0.1997241, 0.2002514
 127488984, 1, 192.2574, 14.59005, 216.2873, 288.2585, 0.2970254, 72.34959, 144.3436, 0.2004027, 0.1999532, 0.1995687, 0.1997799, 0.2002954
 127588944, 0, 200.2527, 14.39713, 216.2947, 288.2586, 0.2913862, 72.3477, 144.3497, 0.2004314, 0.2000149, 0.1995782, 0.1997241, 0.2002514
 127588944, 1, 192.2609, 14.59007, 216.2908, 288.2621, 0.300556, 72.35313, 144.3471, 0.2004027, 0.1999532, 0.1995687, 0.1997799, 0.2002954
 127688904, 0, 227.6434, 14.32368, 216.316, 288.2923, 0.2953142, 72.32092, 144.3337, 0.2001953, 0.2000976, 0.199865, 0.199819, 0.200023
 127688904, 1, 210.679, 14.26548, 216.3123, 288.2955, 0.304484, 72.32687, 144.3317, 0.2001707, 0.2000367, 0.199852, 0.1998718, 0.2000687
 127788864, 0, 227.6467, 14.3237, 216.3192, 288.2955, 0.2985324, 72.32413, 144.3369, 0.2001953, 0.2000976, 0.199865, 0.199819, 0.200023
 127788864, 1, 210.6827, 14.26551, 216.316, 288.2992, 0.308181, 72.33057, 144.3354, 0.2001707, 0.2000367, 0.199852, 0.1998718, 0.2000687
 127888824, 0, 338.0406, 14.53958, 216.3519, 288.3483, 0.303083, 72.27879, 144.3091, 0.1998104, 0.200232, 0.2003331, 0.1999737, 0.1996509
 127888824, 1, 346.3037, 14.35946, 216.3488, 288.3517, 0.3118777, 72.28439, 144.3073, 0.1997859, 0.200176, 0.200323, 0.2000234, 0.1996917
 127988784, 0, 338.0439, 14.53961, 216.3553, 288.3516, 0.3064557, 72.28217, 144.3124, 0.1998104, 0.200232, 0.2003331, 0.1999737, 0.1996509
 127988784, 1, 346.3067, 14.35949, 216.3519, 288.3547, 0.3148847, 72.2874, 144.3103, 0.1997859, 0.200176, 0.200323, 0.2000234, 0.1996917
 128088744, 0, 354.1519, 14.24448, 216.3941, 288.4189, 0.3134439, 72.22354, 144.2735, 0.199302, 0.2003845, 0.2009366, 0.2001929, 0.199184
 128088744, 1, 357.2016, 14.22767, 216.3905, 288.421, 0.3209704, 72.22871, 144.2718, 0.1992841, 0.2003317, 0.200922, 0.2002367, 0.1992256
 128189537, 0, 354.1538, 14.2445, 216.396, 288.4208, 0.315335, 72.22543, 144.2754, 0.199302, 0.2003845, 0.2009366, 0.2001929, 0.199184
 128189537, 1, 357.2039, 14.2277, 216.3928, 288.4233, 0.3232822, 72.23103, 144.2741, 0.1992841, 0.2003317, 0.200922, 0.2002367, 0.1992256
 128289497, 0, 358.5934, 14.20425, 216.4328, 288.4887, 0.3230709, 72.1647, 144.2327, 0.1987692, 0.2005235, 0.2015575, 0.2004349, 0.1987148
 128289497, 1, 0.1850393, 14.20291, 216.4299, 288.4905, 0.3299353, 72.17003, 144.2319, 0.1987577, 0.2004774, 0.2015406, 0.2004707, 0.1987536
 128389457, 0, 358.5958, 14.20427, 216.4352, 288.4912, 0.3255167, 72.16714, 144.2351, 0.1987692, 0.2005235, 0.2015575, 0.2004349, 0.1987148
 128389457, 1, 0.1876785, 14.20294, 216.4325, 288.4932, 0.3325741, 72.17267, 144.2346, 0.1987577, 0.2004774, 0.2015406, 0.2004707, 0.1987536
 128489417, 0, 0.3317317, 14.18283, 216.4738, 288.561, 0.3321373, 72.10346, 144.1911, 0.1982198, 0.2006765, 0.2022051, 0.2006779, 0.1982206
 128489417, 1, 1.247064, 14.18394, 216.4719, 288.5626, 0.3385274, 72.10934, 144.1919, 0.1982164, 0.2006374, 0.2021844, 0.2007044, 0.1982575
 128589377, 0, 0.3327232, 14.18286, 216.4748, 288.562, 0.3331288, 72.10445, 144.1921, 0.1982198, 0.2006765, 0.2022051, 0.2006779, 0.1982206
