Time,BAT_Instance,BAT_Volt,BAT_VoltR,BAT_Curr,BAT_CurrTot,BAT_EnrgTot,BAT_Temp,BAT_Res,BAT_RemPct
 125888791, 0, 12.58798, 12.65563, 28.5826, 10.21206, 0.1285491, 0, 0.002366971, 99
 125988751, 0, 12.58798, 12.66212, 31.32454, 11.0819, 0.1394988, 0, 0.002366971, 99
 126089544, 0, 12.58798, 12.66704, 33.40176, 12.01716, 0.1512718, 0, 0.002366971, 99
 126189504, 0, 12.58798, 12.66842, 33.98338, 12.96084, 0.1631508, 0, 0.002366971, 99
 126289464, 0, 12.58798, 12.66743, 33.56794, 13.89299, 0.1748846, 0, 0.002366971, 99
 126389424, 0, 12.58798, 12.66586, 32.90322, 14.80667, 0.1863861, 0, 0.002366971, 99
 126489384, 0, 12.58798, 12.66507, 32.57087, 15.71113, 0.1977714, 0, 0.002366971, 99
 126589344, 0, 12.58798, 12.66488, 32.48778, 16.61328, 0.2091276, 0, 0.002366971, 99
 126689304, 0, 12.58798, 12.66507, 32.57087, 17.51774, 0.2205129, 0, 0.002366971, 99
 126789264, 0, 12.58798, 12.66507, 32.57087, 18.4222, 0.2318982, 0, 0.002366971, 99
 126889224, 0, 12.58798, 12.66924, 31.98925, 19.3105, 0.2430801, 0, 0.002540359, 99
 126989184, 0, 12.58798, 12.67196, 31.32454, 20.18035, 0.2540298, 0, 0.002681137, 99
 127089144, 0, 12.58798, 12.67415, 30.826, 21.03635, 0.2648051, 0, 0.002795344, 99
 127189104, 0, 12.58798, 12.67605, 30.49364, 21.88313, 0.2754643, 0, 0.002888255, 99
 127289064, 0, 12.58798, 12.67736, 30.16129, 22.72067, 0.2860073, 0, 0.002963368, 99
 127389024, 0, 12.58798, 12.6787, 29.99511, 23.55361, 0.2964922, 0, 0.003024696, 99
 127488984, 0, 12.58798, 12.67969, 29.82893, 24.38192, 0.306919, 0, 0.003074554, 99
 127588944, 0, 12.58798, 12.68065, 29.74585, 25.20793, 0.3173168, 0, 0.003115497, 99
 127688904, 0, 12.58798, 12.68166, 29.74585, 26.03394, 0.3277146, 0, 0.00314953, 99
 127788864, 0, 12.58798, 12.6825, 29.74585, 26.85995, 0.3381124, 0, 0.003177833, 99
 127888824, 0, 12.58798, 12.68349, 29.82893, 27.68827, 0.3485392, 0, 0.003201957, 99
 127988784, 0, 12.58798, 12.68437, 29.91202, 28.51889, 0.3589951, 0, 0.003222619, 99
 128088744, 0, 12.58798, 12.68489, 29.91202, 29.34951, 0.369451, 0, 0.003239823, 99
 128189537, 0, 12.58798, 12.6856, 29.99511, 30.18939, 0.3800233, 0, 0.00325474, 99
 128289497, 0, 12.58798, 12.68598, 29.99511, 31.02232, 0.3905082, 0, 0.003267146, 99
 128389457, 0, 12.58798, 12.68658, 30.0782, 31.85756, 0.4010221, 0, 0.003278075, 99
 128489417, 0, 12.58798, 12.68685, 30.16129, 32.6951, 0.4115652, 0, 0.003278075, 99
 128589377, 0, 12.58798, 12.68712, 30.24438, 33.53495, 0.4221372, 0, 0.003278075, 98
 128689337, 0, 12.58798, 12.68712, 30.24438, 34.37481, 0.4327092, 0, 0.003278075, 98
 128789297, 0, 12.58798, 12.68712, 30.24438, 35.21466, 0.4432813, 0, 0.003278075, 98
 128889257, 0, 12.58798, 12.68739, 30.32747, 36.05682, 0.4538824, 0, 0.003278075, 98
 128989217, 0, 12.58798, 12.68739, 30.32747, 36.89898, 0.4644835, 0, 0.003278075, 98
 129089177, 0, 12.58798, 12.68739, 30.32747, 37.74113, 0.4750846, 0, 0.003278075, 98
 129189137, 0, 12.58798, 12.68739, 30.32747, 38.58329, 0.4856857, 0, 0.003278075, 98
 129289097, 0, 12.58798, 12.68739, 30.32747, 39.42545, 0.4962868, 0, 0.003278075, 98
 129389057, 0, 12.58798, 12.68767, 30.41056, 40.26992, 0.5069169, 0, 0.003278075, 98
 129489017, 0, 12.58798, 12.68739, 30.32747, 41.11208, 0.517518, 0, 0.003278075, 98
 129588977, 0, 12.58798, 12.68767, 30.41056, 41.95655, 0.5281482, 0, 0.003278075, 98
 129688937, 0, 12.58798, 12.68739, 30.32747, 42.79871, 0.5387493, 0, 0.003278075, 98
 129788897, 0, 12.58798, 12.68739, 30.32747, 43.64087, 0.5493504, 0, 0.003278075, 98
 129888857, 0, 12.58798, 12.68739, 30.32747, 44.48302, 0.5599515, 0, 0.003278075, 98
 129988817, 0, 12.58798, 12.68739, 30.32747, 45.32518, 0.5705526, 0, 0.003278075, 98
 130088777, 0, 12.58798, 12.68739, 30.32747, 46.16734, 0.5811537, 0, 0.003278075, 98
 130188737, 0, 12.58798, 12.68739, 30.32747, 47.0095, 0.5917548, 0, 0.003278075, 98
 130289530, 0, 12.58798, 12.68739, 30.32747, 47.85868, 0.6024442, 0, 0.003278075, 98
 130389490, 0, 12.58798, 12.68739, 30.32747, 48.70084, 0.6130453, 0, 0.003278075, 98
 130489450, 0, 12.58798, 12.68739, 30.32747, 49.543, 0.6236464, 0, 0.003278075, 98
 130589410, 0, 12.58798, 12.68711, 30.24438, 50.38285, 0.6342185, 0, 0.003277697, 98
 130689370, 0, 12.58798, 12.68738, 30.32747, 51.22501, 0.6448196, 0, 0.003277697, 98
 130789330, 0, 12.58798, 12.68738, 30.32747, 52.06717, 0.6554207, 0, 0.003277697, 98
 130889290, 0, 12.58798, 12.68738, 30.32747, 52.90933, 0.6660218, 0, 0.003277697, 98
 130989250, 0, 12.58798, 12.68738, 30.32747, 53.75149, 0.6766229, 0, 0.003277697, 98
 131089210, 0, 12.58798, 12.68738, 30.32747, 54.59365, 0.687224, 0, 0.003277697, 98
 131189170, 0, 12.58798, 12.68738, 30.32747, 55.43581, 0.6978251, 0, 0.003277697, 98
 131289130, 0, 12.58798, 12.68738, 30.32747, 56.27797, 0.7084262, 0, 0.003277697, 98
 131389090, 0, 12.58798, 12.68738, 30.32747, 57.12012, 0.7190273, 0, 0.003277697, 98
 131489050, 0, 12.58798, 12.68765, 30.41056, 57.96459, 0.7296575, 0, 0.003277697, 98
 131589010, 0, 12.58798, 12.68902, 30.826, 58.82059, 0.7404328, 0, 0.003277697, 98
 131688970, 0, 12.58798, 12.68902, 30.826, 59.6766, 0.7512081, 0, 0.003277697, 98
 131788930, 0, 12.58798, 12.68847, 30.65982, 60.52799, 0.7619254, 0, 0.003277697, 98
 131888890, 0, 12.58798, 12.6882, 30.57673, 61.37707, 0.7726136, 0, 0.003277697, 98
 131988850, 0, 12.58798, 12.68792, 30.49364, 62.22385, 0.7832728, 0, 0.003277479, 98
 132088810, 0, 12.58798, 12.68733, 30.32747, 63.06601, 0.7938739, 0, 0.003276103, 98
 132188770, 0, 12.58798, 12.6873, 30.32747, 63.90816, 0.804475, 0, 0.003274957, 98
 132289563, 0, 12.58798, 12.68727, 30.32747, 64.75734, 0.8151644, 0, 0.003274001, 98
 132389523, 0, 12.58798, 12.68696, 30.24438, 65.59719, 0.8257365, 0, 0.003272609, 98
 132489483, 0, 12.58798, 12.68692, 30.24438, 66.43704, 0.8363086, 0, 0.00327145, 97
 132589443, 0, 12.58798, 12.68689, 30.24438, 67.27689, 0.8468807, 0, 0.003270485, 97
 132689403, 0, 12.58798, 12.68658, 30.16129, 68.11444, 0.8574237, 0, 0.003269086, 97
 132789363, 0, 12.58798, 12.68683, 30.24438, 68.95429, 0.8679957, 0, 0.003268517, 97
 132889323, 0, 12.58798, 12.68682, 30.24438, 69.79414, 0.8785678, 0, 0.003268044, 97
 132989283, 0, 12.58798, 12.68681, 30.24438, 70.634, 0.8891399, 0, 0.00326765, 97
 133089243, 0, 12.58798, 12.6868, 30.24438, 71.47385, 0.899712, 0, 0.003267323, 97
 133189203, 0, 12.58798, 12.68679, 30.24438, 72.3137, 0.910284, 0, 0.00326705, 97
 133289163, 0, 12.58798, 12.68678, 30.24438, 73.15355, 0.9208561, 0, 0.003266824, 97
 133389123, 0, 12.58798, 12.68678, 30.24438, 73.9934, 0.9314282, 0, 0.003266637, 97
 133489083, 0, 12.58798, 12.68677, 30.24438, 74.83325, 0.9420003, 0, 0.003266481, 97
 133589043, 0, 12.58798, 12.68704, 30.32747, 75.67542, 0.9526014, 0, 0.003266481, 97
 133689003, 0, 12.58798, 12.68704, 30.32747, 76.51758, 0.9632025, 0, 0.003266481, 97
 133788963, 0, 12.58798, 12.68676, 30.24438, 77.35743, 0.9737746, 0, 0.003266211, 97
 133888923, 0, 12.58798, 12.68703, 30.32747, 78.19959, 0.9843757, 0, 0.003266211, 97
 133988883, 0, 12.58798, 12.68703, 30.32747, 79.04176, 0.9949768, 0, 0.003266211, 97
 134088843, 0, 12.58798, 12.68703, 30.32747, 79.88392, 1.005578, 0, 0.003266211, 97
 134188803, 0, 12.58798, 12.68703, 30.32747, 80.72608, 1.016179, 0, 0.003266211, 97
 134288763, 0, 12.58798, 12.68703, 30.32747, 81.56824, 1.02678, 0, 0.003266211, 97
 134389556, 0, 12.58798, 12.68703, 30.32747, 82.41742, 1.037469, 0, 0.003266211, 97
 134489516, 0, 12.58798, 12.68675, 30.24438, 83.25727, 1.048041, 0, 0.00326574, 97
 134589476, 0, 12.58798, 12.68674, 30.24438, 84.09712, 1.058613, 0, 0.003265349, 97
 134689436, 0, 12.58798, 12.68673, 30.24438, 84.93697, 1.069185, 0, 0.003265023, 97
 134789396, 0, 12.58798, 12.68672, 30.24438, 85.77682, 1.079758, 0, 0.003264752, 97
 134889356, 0, 12.58798, 12.68671, 30.24438, 86.61668, 1.09033, 0, 0.003264526, 97
 134989316, 0, 12.58798, 12.68671, 30.24438, 87.45653, 1.100902, 0, 0.003264338, 97
 135089276, 0, 12.58798, 12.6867, 30.24438, 88.29638, 1.111474, 0, 0.003264182, 97
 135189236, 0, 12.58798, 12.6867, 30.24438, 89.13623, 1.122046, 0, 0.003264052, 97
 135289196, 0, 12.58798, 12.68697, 30.32747, 89.97839, 1.132647, 0, 0.003264052, 97
 135389156, 0, 12.58798, 12.68669, 30.24438, 90.81824, 1.143219, 0, 0.003263863, 97
 135489116, 0, 12.58798, 12.68696, 30.32747, 91.66041, 1.15382, 0, 0.003263863, 97
 135589076, 0, 12.58798, 12.68696, 30.32747, 92.50257, 1.164421, 0, 0.003263863, 97
 135689036, 0, 12.58798, 12.68696, 30.32747, 93.34473, 1.175022, 0, 0.003263863, 97
 135788996, 0, 12.58798, 12.6894, 31.07527, 94.20766, 1.185885, 0, 0.003263863, 97
 135888956, 0, 12.58798, 12.68778, 30.57673, 95.05674, 1.196573, 0, 0.003263863, 97
 135988916, 0, 12.58798, 12.68669, 30.24438, 95.89659, 1.207145, 0, 0.003263863, 97
 136088876, 0, 12.58798, 12.68615, 30.0782, 96.73183, 1.217659, 0, 0.003263863, 97
 136188836, 0, 12.58798, 12.68561, 29.91202, 97.56245, 1.228115, 0, 0.003263863, 97
 136288796, 0, 12.58798, 12.68561, 29.91202, 98.39308, 1.23857, 0, 0.003263863, 97
 136388756, 0, 12.58798, 12.68561, 29.91202, 99.22371, 1.249026, 0, 0.003263863, 96
 136489549, 0, 12.58798, 12.68561, 29.91202, 100.0613, 1.259569, 0, 0.003263863, 96
 136589509, 0, 12.58798, 12.68615, 30.0782, 100.8965, 1.270083, 0, 0.003263863, 96
 136689469, 0, 12.58798, 12.68615, 30.0782, 101.7317, 1.280597, 0, 0.003263863, 96
 136789429, 0, 12.58798, 12.68642, 30.16129, 102.5693, 1.29114, 0, 0.003263863, 96
 136889389, 0, 12.58798, 12.68642, 30.16129, 103.4068, 1.301683, 0, 0.003263863, 96
 136989349, 0, 12.58798, 12.68669, 30.24438, 104.2467, 1.312255, 0, 0.003263863, 96
 137089309, 0, 12.58798, 12.68669, 30.24438, 105.0865, 1.322827, 0, 0.003263863, 96
 137189269, 0, 12.58798, 12.68696, 30.32747, 105.9287, 1.333428, 0, 0.003263863, 96
 137289229, 0, 12.58798, 12.68696, 30.32747, 106.7709, 1.344029, 0, 0.003263863, 96
 137389189, 0, 12.58798, 12.68696, 30.32747, 107.613, 1.35463, 0, 0.003263863, 96
 137489149, 0, 12.58798, 12.68696, 30.32747, 108.4552, 1.365231, 0, 0.003263863, 96
 137589109, 0, 12.58798, 12.68723, 30.41056, 109.2996, 1.375862, 0, 0.003263863, 96
 137689069, 0, 12.58798, 12.68723, 30.41056, 110.1441, 1.386492, 0, 0.003263863, 96
 137789029, 0, 12.58798, 12.68723, 30.41056, 110.9886, 1.397122, 0, 0.003263863, 96
 137888989, 0, 12.58798, 12.68723, 30.41056, 111.833, 1.407752, 0, 0.003263863, 96
 137988949, 0, 12.58798, 12.68722, 30.41056, 112.6775, 1.418382, 0, 0.003263304, 96
 138088909, 0, 12.58798, 12.6872, 30.41056, 113.522, 1.429012, 0, 0.003262838, 96
 138188869, 0, 12.58798, 12.68719, 30.41056, 114.3664, 1.439642, 0, 0.00326245, 96
 138288829, 0, 12.58798, 12.68718, 30.41056, 115.2109, 1.450272, 0, 0.003262127, 96
 138388789, 0, 12.58798, 12.68717, 30.41056, 116.0554, 1.460903, 0, 0.003261859, 96
 138488749, 0, 12.58798, 12.6869, 30.32747, 116.8975, 1.471504, 0, 0.003261859, 96
 138589542, 0, 12.58798, 12.6869, 30.32747, 117.7467, 1.482193, 0, 0.003261859, 96
 138689502, 0, 12.58798, 12.6869, 30.32747, 118.5889, 1.492794, 0, 0.003261859, 96
 138789462, 0, 12.58798, 12.6869, 30.32747, 119.431, 1.503395, 0, 0.003261859, 96
 138889422, 0, 12.58798, 12.6869, 30.32747, 120.2732, 1.513996, 0, 0.003261859, 96
 138989382, 0, 12.58798, 12.6869, 30.32747, 121.1154, 1.524597, 0, 0.003261859, 96
 139089342, 0, 12.58798, 12.6869, 30.32747, 121.9575, 1.535198, 0, 0.003261859, 96
 139189302, 0, 12.58798, 12.6869, 30.32747, 122.7997, 1.545799, 0, 0.003261859, 96
 139289262, 0, 12.58798, 12.6869, 30.32747, 123.6419, 1.5564, 0, 0.003261859, 96
 139389222, 0, 12.58798, 12.68663, 30.24438, 124.4817, 1.566972, 0, 0.003261859, 96
 139489182, 0, 12.58798, 12.6869, 30.32747, 125.3239, 1.577573, 0, 0.003261821, 96
 139589142, 0, 12.58798, 12.6869, 30.32747, 126.166, 1.588174, 0, 0.00326179, 96
 139689102, 0, 12.58798, 12.6869, 30.32747, 127.0082, 1.598776, 0, 0.003261765, 96
 139789062, 0, 12.58798, 12.6869, 30.32747, 127.8504, 1.609377, 0, 0.003261744, 96
 139889022, 0, 12.58798, 12.68663, 30.24438, 128.6902, 1.619949, 0, 0.003261744, 96
 139988982, 0, 12.58798, 12.68689, 30.32747, 129.5324, 1.63055, 0, 0.003261631, 96
 140088942, 0, 12.58798, 12.68689, 30.32747, 130.3745, 1.641151, 0, 0.003261539, 96
 140188902, 0, 12.58798, 12.68689, 30.32747, 131.2167, 1.651752, 0, 0.003261464, 96
 140288862, 0, 12.58798, 12.68662, 30.24438, 132.0566, 1.662324, 0, 0.003261464, 95
 140388822, 0, 12.58798, 12.68688, 30.32747, 132.8987, 1.672925, 0, 0.003261313, 95
 140488782, 0, 12.58798, 12.68661, 30.24438, 133.7386, 1.683497, 0, 0.003261313, 95
 140588742, 0, 12.58798, 12.68688, 30.32747, 134.5807, 1.694098, 0, 0.003261111, 95
 140689535, 0, 12.58798, 12.68661, 30.24438, 135.4276, 1.704758, 0, 0.003261111, 95
 140789495, 0, 12.58798, 12.68661, 30.24438, 136.2675, 1.71533, 0, 0.003261111, 95
 140889455, 0, 12.58798, 12.68661, 30.24438, 137.1073, 1.725902, 0, 0.003261111, 95
 140989415, 0, 12.58798, 12.68687, 30.32747, 137.9495, 1.736503, 0, 0.003260765, 95
 141089375, 0, 12.58798, 12.68686, 30.32747, 138.7916, 1.747104, 0, 0.003260478, 95
 141189335, 0, 12.58798, 12.68685, 30.32747, 139.6338, 1.757705, 0, 0.003260239, 95
 141289295, 0, 12.58798, 12.68685, 30.32747, 140.476, 1.768306, 0, 0.00326004, 95
 141389255, 0, 12.58798, 12.68684, 30.32747, 141.3181, 1.778908, 0, 0.003259876, 95
 141489215, 0, 12.58798, 12.68684, 30.32747, 142.1603, 1.789509, 0, 0.003259739, 95
 141589175, 0, 12.58798, 12.68683, 30.32747, 143.0025, 1.80011, 0, 0.003259626, 95
 141689135, 0, 12.58798, 12.68683, 30.32747, 143.8446, 1.810711, 0, 0.003259533, 95
 141789095, 0, 12.58798, 12.68683, 30.32747, 144.6868, 1.821312, 0, 0.003259456, 95
 141889055, 0, 12.58798, 12.68683, 30.32747, 145.5289, 1.831913, 0, 0.003259392, 95
 141989015, 0, 12.58798, 12.68682, 30.32747, 146.3711, 1.842514, 0, 0.00325934, 95
 142088975, 0, 12.58798, 12.68682, 30.32747, 147.2133, 1.853115, 0, 0.003259297, 95
 142188935, 0, 12.58798, 12.68682, 30.32747, 148.0554, 1.863716, 0, 0.003259262, 95
 142288895, 0, 12.58798, 12.68682, 30.32747, 148.8976, 1.874317, 0, 0.003259233, 95
 142388855, 0, 12.58798, 12.68682, 30.32747, 149.7398, 1.884918, 0, 0.00325921, 95
 142488815, 0, 12.58798, 12.68682, 30.32747, 150.5819, 1.895519, 0, 0.003259191, 95
 142588775, 0, 12.58798, 12.68707, 30.41056, 151.4264, 1.906149, 0, 0.003258582, 95
 142688735, 0, 12.58798, 12.6868, 30.32747, 152.2686, 1.91675, 0, 0.003258582, 95
 142789528, 0, 12.58798, 12.6868, 30.32747, 153.1177, 1.92744, 0, 0.003258582, 95
 142889488, 0, 12.58798, 12.6868, 30.32747, 153.9599, 1.938041, 0, 0.003258582, 95
 142989448, 0, 12.58798, 12.6868, 30.32747, 154.8021, 1.948642, 0, 0.003258582, 95
 143089408, 0, 12.58798, 12.68706, 30.41056, 155.6465, 1.959272, 0, 0.003258033, 95
 143189368, 0, 12.58798, 12.68679, 30.32747, 156.4887, 1.969873, 0, 0.003258033, 95
 143289328, 0, 12.58798, 12.6857, 29.99511, 157.3216, 1.980358, 0, 0.003258033, 95
 143389288, 0, 12.58798, 12.68462, 29.66276, 158.1453, 1.990726, 0, 0.003258033, 95
 143489248, 0, 12.58798, 12.68354, 29.3304, 158.9598, 2.000979, 0, 0.003258033, 95
 143589208, 0, 12.58798, 12.68245, 28.99804, 159.765, 2.011115, 0, 0.003258033, 95
 143689168, 0, 12.58798, 12.68191, 28.83187, 160.5657, 2.021194, 0, 0.003258033, 95
 143789128, 0, 12.58798, 12.68137, 28.66569, 161.3617, 2.031214, 0, 0.003258033, 95
 143889088, 0, 12.58798, 12.68083, 28.49951, 162.1531, 2.041176, 0, 0.003258033, 95
 143989048, 0, 12.58798, 12.68029, 28.33333, 162.9399, 2.05108, 0, 0.003258033, 95
 144089008, 0, 12.58798, 12.68002, 28.25024, 163.7243, 2.060955, 0, 0.003258033, 95
 144188968, 0, 12.58798, 12.67975, 28.16715, 164.5065, 2.070801, 0, 0.003258033, 95
 144288928, 0, 12.58798, 12.67948, 28.08407, 165.2864, 2.080618, 0, 0.003258033, 94
 144388888, 0, 12.58798, 12.67921, 28.00098, 166.0639, 2.090406, 0, 0.003258033, 94
 144488848, 0, 12.58798, 12.67921, 28.00098, 166.8415, 2.100194, 0, 0.003258033, 94
 144588808, 0, 12.58798, 12.67894, 27.91789, 167.6167, 2.109952, 0, 0.003258033, 94
 144688768, 0, 12.58798, 12.67894, 27.91789, 168.392, 2.119711, 0, 0.003258033, 94
 144789561, 0, 12.58798, 12.67866, 27.8348, 169.1714, 2.129522, 0, 0.003258033, 94
 144889521, 0, 12.58798, 12.67866, 27.8348, 169.9443, 2.139252, 0, 0.003258033, 94
 144989481, 0, 12.58798, 12.67839, 27.75171, 170.715, 2.148952, 0, 0.003258033, 94
 145089441, 0, 12.58798, 12.67839, 27.75171, 171.4856, 2.158653, 0, 0.003258033, 94
 145189401, 0, 12.58798, 12.67812, 27.66862, 172.2539, 2.168325, 0, 0.003258033, 94
 145289361, 0, 12.58798, 12.67812, 27.66862, 173.0222, 2.177997, 0, 0.003258033, 94
 145389321, 0, 12.58798, 12.67812, 27.66862, 173.7906, 2.187668, 0, 0.003258033, 94
 145489281, 0, 12.58798, 12.67785, 27.58553, 174.5566, 2.197311, 0, 0.003258033, 94
 145589241, 0, 12.58798, 12.67785, 27.58553, 175.3226, 2.206954, 0, 0.003258033, 94
 145689201, 0, 12.58798, 12.67758, 27.50244, 176.0863, 2.216567, 0, 0.003258033, 94
 145789161, 0, 12.58798, 12.67731, 27.41936, 176.8477, 2.226152, 0, 0.003258033, 94
 145889121, 0, 12.58798, 12.67731, 27.41936, 177.6091, 2.235736, 0, 0.003258033, 94
 145989081, 0, 12.58798, 12.67704, 27.33627, 178.3682, 2.245292, 0, 0.003258033, 94
 146089041, 0, 12.58798, 12.67677, 27.25318, 179.125, 2.254818, 0, 0.003258033, 94
 146189001, 0, 12.58798, 12.67677, 27.25318, 179.8818, 2.264345, 0, 0.003258033, 94
 146288961, 0, 12.58798, 12.6765, 27.17009, 180.6363, 2.273842, 0, 0.003258033, 94
 146388921, 0, 12.58798, 12.6765, 27.17009, 181.3908, 2.28334, 0, 0.003258033, 94
 146488881, 0, 12.58798, 12.67623, 27.087, 182.1429, 2.292808, 0, 0.003258033, 94
 146588841, 0, 12.58798, 12.67596, 27.00391, 182.8928, 2.302247, 0, 0.003258033, 94
 146688801, 0, 12.58798, 12.67596, 27.00391, 183.6427, 2.311687, 0, 0.003258033, 94
 146788761, 0, 12.58798, 12.67569, 26.92082, 184.3902, 2.321097, 0, 0.003258033, 94
 146889554, 0, 12.58798, 12.67542, 26.83773, 185.1417, 2.330556, 0, 0.003258033, 94
 146989514, 0, 12.58798, 12.67515, 26.75464, 185.8846, 2.339909, 0, 0.003258033, 94
 147089474, 0, 12.58798, 12.67487, 26.67155, 186.6253, 2.349232, 0, 0.003258033, 94
 147189434, 0, 12.58798, 12.6746, 26.58846, 187.3636, 2.358526, 0, 0.003258033, 94
 147289394, 0, 12.58798, 12.67406, 26.42229, 188.0973, 2.367762, 0, 0.003258033, 94
 147389354, 0, 12.58798, 12.67352, 26.25611, 188.8264, 2.37694, 0, 0.003258033, 94
 147489314, 0, 12.58798, 12.67108, 25.50831, 189.5348, 2.385856, 0, 0.003258033, 94
 147589274, 0, 12.58798, 12.67244, 25.92375, 190.2547, 2.394918, 0, 0.003258033, 94
 147689234, 0, 12.58798, 12.67457, 26.58846, 190.993, 2.404212, 0, 0.003256966, 94
 147789194, 0, 12.58798, 12.67633, 27.17009, 191.7475, 2.41371, 0, 0.003251924, 94
 147889154, 0, 12.58798, 12.67825, 27.8348, 192.5204, 2.42344, 0, 0.003242991, 94
 147989114, 0, 12.58798, 12.6793, 28.25024, 193.3049, 2.433315, 0, 0.003232615, 94
 148089074, 0, 12.58798, 12.68006, 28.5826, 194.0986, 2.443306, 0, 0.003221641, 94
 148189034, 0, 12.58798, 12.6808, 28.91496, 194.9015, 2.453413, 0, 0.003210181, 94
