Time,XKQ_C,XKQ_Q1,XKQ_Q2,XKQ_Q3,XKQ_Q4
 123688838, 0, 0.9999588, 0.00105251, 0.000960881, 0.008969934
 123688838, 1, 0.9999581, 0.00104375, 0.0009743978, 0.009043287
 123788798, 0, 0.9999586, 0.00106903, 0.0009784045, 0.008979889
 123788798, 1, 0.999958, 0.001060378, 0.000994681, 0.009048788
 123888758, 0, 0.9999585, 0.001085618, 0.0009948479, 0.008989546
 123888758, 1, 0.9999579, 0.001083789, 0.001013764, 0.009054925
 123989551, 0, 0.9999584, 0.001100923, 0.001010564, 0.008998911
 123989551, 1, 0.9999577, 0.001101527, 0.001028849, 0.009070463
 124089511, 0, 0.9999583, 0.001117672, 0.001027025, 0.009008836
 124089511, 1, 0.9999576, 0.001114902, 0.00104357, 0.009081342
 124189471, 0, 0.9999582, 0.001132871, 0.001042771, 0.009018446
 124189471, 1, 0.9999574, 0.001124518, 0.00106127, 0.009096662
 124289431, 0, 0.999958, 0.001148195, 0.001059285, 0.00902658
 124289431, 1, 0.9999573, 0.001137421, 0.001077381, 0.009106324
 124389391, 0, 0.9999579, 0.001164109, 0.001075598, 0.009035608
 124389391, 1, 0.9999572, 0.001152812, 0.001092347, 0.009114327
 124489351, 0, 0.9999578, 0.001181591, 0.001093114, 0.009046023
 124489351, 1, 0.9999571, 0.001170083, 0.001108696, 0.009122289
 124589311, 0, 0.9999577, 0.001198649, 0.00111031, 0.009056152
 124589311, 1, 0.999957, 0.001187848, 0.0011302, 0.009132144
 124689271, 0, 0.9999575, 0.001214057, 0.001126236, 0.009066147
 124689271, 1, 0.9999568, 0.001203965, 0.001147374, 0.009145114
 124789231, 0, 0.9999574, 0.001230733, 0.001142796, 0.009075959
 124789231, 1, 0.9999567, 0.001219659, 0.001167059, 0.009151191
 124889191, 0, 0.9999573, 0.001247754, 0.001158219, 0.009086043
 124889191, 1, 0.9999566, 0.001234261, 0.001177482, 0.009156358
 124989151, 0, 0.9999571, 0.001264265, 0.001173531, 0.009096747
 124989151, 1, 0.9999565, 0.001246115, 0.001192853, 0.009166772
 125089111, 0, 0.999957, 0.001279094, 0.001188765, 0.009106282
 125089111, 1, 0.9999564, 0.001260318, 0.00121394, 0.009177729
 125189071, 0, 0.9999569, 0.001295794, 0.001204867, 0.009116457
 125189071, 1, 0.9999562, 0.001277498, 0.001231537, 0.009190754
 125289031, 0, 0.9999567, 0.00131186, 0.001220752, 0.009125978
 125289031, 1, 0.9999561, 0.001291539, 0.001250377, 0.009201824
 125388991, 0, 0.9999566, 0.0013273, 0.00123677, 0.009135261
 125388991, 1, 0.999956, 0.001305698, 0.001264501, 0.009210821
 125488951, 0, 0.9999565, 0.001340547, 0.001250449, 0.009146462
 125488951, 1, 0.9999558, 0.001313796, 0.00128108, 0.00922207
 125588911, 0, 0.999957, 0.001054982, 0.0009698826, 0.009156227
 125588911, 1, 0.9999563, 0.001025501, 0.001004197, 0.00923406
 125688871, 0, 0.9999575, -0.0006957857, -0.0007349121, 0.009162109
 125688871, 1, 0.9999568, -0.0007232072, -0.0007048323, 0.009242428
 125788831, 0, 0.9999551, -0.001729843, -0.001742911, 0.009154937
 125788831, 1, 0.9999543, -0.001754946, -0.001713935, 0.009237092
 125888791, 0, 0.9999549, -0.001835397, -0.001820074, 0.009142925
 125888791, 1, 0.9999541, -0.001862262, -0.001789314, 0.009223994
 125988751, 0, 0.9999565, -0.001377239, -0.001338387, 0.009119547
 125988751, 1, 0.9999558, -0.00141335, -0.001316776, 0.009204291
 126089544, 0, 0.9999582, -0.0007066088, -0.0006987885, 0.009092431
 126089544, 1, 0.9999574, -0.0007430505, -0.0006755398, 0.009175535
 126189504, 0, 0.9999589, -1.564618E-05, -7.192412E-05, 0.009064517
 126189504, 1, 0.9999582, -5.473788E-05, -5.012348E-05, 0.009141745
 126289464, 0, 0.9999589, 0.0005617358, 0.0004747633, 0.009032795
 126289464, 1, 0.9999583, 0.0005254854, 0.0004989732, 0.009106012
 126389424, 0, 0.9999588, 0.0009279193, 0.0008537422, 0.008995564
 126389424, 1, 0.9999581, 0.0008932119, 0.0008816546, 0.009069345
 126489384, 0, 0.9999584, 0.001249912, 0.001177437, 0.008958849
 126489384, 1, 0.9999577, 0.001214802, 0.001204018, 0.009030795
 126589344, 0, 0.9999579, 0.001563008, 0.00148124, 0.008921702
 126589344, 1, 0.9999573, 0.001530994, 0.001508271, 0.008991239
 126689304, 0, 0.9999574, 0.00184209, 0.001641303, 0.008889256
 126689304, 1, 0.9999568, 0.00180899, 0.001665851, 0.008962058
 126789264, 0, 0.999957, 0.002044981, 0.001782394, 0.008862316
 126789264, 1, 0.9999564, 0.002007807, 0.001804993, 0.008933093
 126889224, 0, 0.9999566, 0.002150751, 0.001971983, 0.008847599
 126889224, 1, 0.999956, 0.002115256, 0.00199642, 0.008921633
 126989184, 0, 0.999994, 0.002291178, 0.002116388, 0.001512889
 126989184, 1, 0.9999941, 0.002258375, 0.002141088, 0.001473987
 127089144, 0, 0.9999933, 0.002400691, 0.002279919, 0.001559538
 127089144, 1, 0.9999934, 0.002364594, 0.002307656, 0.0015183
 127189104, 0, 0.9999926, 0.002496447, 0.002439418, 0.001618949
 127189104, 1, 0.9999927, 0.002456595, 0.002464968, 0.001578927
 127289064, 0, 0.9999923, 0.002552658, 0.002512899, 0.001643694
 127289064, 1, 0.9999923, 0.002513632, 0.002537861, 0.001604308
 127389024, 0, 0.9999922, 0.002562374, 0.002521762, 0.001651922
 127389024, 1, 0.9999923, 0.002518571, 0.00253979, 0.001613823
 127488984, 0, 0.9999922, 0.002553128, 0.002519768, 0.001652098
 127488984, 1, 0.9999923, 0.002510593, 0.002542801, 0.001609643
 127588944, 0, 0.999992, 0.002598753, 0.002567306, 0.001655272
 127588944, 1, 0.9999921, 0.002557161, 0.002593025, 0.001612836
 127688904, 0, 0.9999921, 0.002557156, 0.00253308, 0.00165669
 127688904, 1, 0.9999923, 0.002522115, 0.002562328, 0.001615107
 127788864, 0, 0.9999923, 0.002526551, 0.002508182, 0.001666325
 127788864, 1, 0.9999924, 0.002491672, 0.002537507, 0.001621906
 127888824, 0, 0.9999924, 0.002489568, 0.002475822, 0.001669086
 127888824, 1, 0.9999925, 0.00245397, 0.002499427, 0.001619437
 127988784, 0, 0.9999927, 0.002425206, 0.002429345, 0.001673878
 127988784, 1, 0.9999928, 0.002389045, 0.002445747, 0.001619888
 128088744, 0, 0.9999933, 0.002328781, 0.002305466, 0.00166113
 128088744, 1, 0.9999934, 0.002295556, 0.002325556, 0.001611444
 128189537, 0, 0.9999934, 0.002276347, 0.00226813, 0.001653956
 128189537, 1, 0.9999936, 0.002243175, 0.002291255, 0.001603505
 128289497, 0, 0.9999937, 0.002250263, 0.00216733, 0.001642352
 128289497, 1, 0.9999939, 0.002220959, 0.00218938, 0.001590608
 128389457, 0, 0.9999938, 0.002216055, 0.002202999, 0.001628678
 128389457, 1, 0.9999939, 0.002189737, 0.002224603, 0.001578978
 128489417, 0, 0.9999939, 0.002194373, 0.002187634, 0.001603738
 128489417, 1, 0.999994, 0.002169277, 0.002209838, 0.001554238
 128589377, 0, 0.9999942, 0.002066234, 0.002171403, 0.001594788
 128589377, 1, 0.9999943, 0.002038383, 0.002191109, 0.001547858
 128689337, 0, 0.9999948, 0.001912189, 0.002066471, 0.001592357
 128689337, 1, 0.9999948, 0.001887079, 0.002087702, 0.001546969
 128789297, 0, 0.9999949, 0.001884819, 0.002030016, 0.001600502
 128789297, 1, 0.9999949, 0.001861472, 0.002050711, 0.001554098
 128889257, 0, 0.9999948, 0.00193241, 0.002042941, 0.001605246
 128889257, 1, 0.9999948, 0.00191093, 0.002065026, 0.001558783
 128989217, 0, 0.9999943, 0.002040928, 0.002145416, 0.001619134
 128989217, 1, 0.9999944, 0.002016615, 0.002169637, 0.001570086
 129089177, 0, 0.9999939, 0.002133243, 0.002235041, 0.00162591
 129089177, 1, 0.9999939, 0.002115965, 0.002261466, 0.001585385
 129189137, 0, 0.9999947, 0.001960512, 0.002008282, 0.00163745
 129189137, 1, 0.9999948, 0.00194239, 0.002036375, 0.001603644
 129289097, 0, 0.9999954, 0.001785794, 0.001809079, 0.00164981
 129289097, 1, 0.9999955, 0.001766645, 0.001833481, 0.001619718
 129389057, 0, 0.9999956, 0.001699702, 0.001744503, 0.001667269
 129389057, 1, 0.9999957, 0.001679378, 0.001768187, 0.001635181
 129489017, 0, 0.9999958, 0.001650727, 0.00167324, 0.001675582
 129489017, 1, 0.9999959, 0.001629089, 0.001698495, 0.001649793
 129588977, 0, 0.9999959, 0.001626617, 0.001631819, 0.001687282
 129588977, 1, 0.999996, 0.001599647, 0.001657263, 0.001655142
 129688937, 0, 0.9999958, 0.001677197, 0.001646586, 0.001681413
 129688937, 1, 0.9999959, 0.001654559, 0.001673501, 0.001654491
 129788897, 0, 0.9999957, 0.001757199, 0.001654296, 0.001678387
 129788897, 1, 0.9999957, 0.001736183, 0.001678886, 0.001651891
 129888857, 0, 0.9999958, 0.001748058, 0.001582758, 0.00167297
 129888857, 1, 0.9999958, 0.001729832, 0.001610833, 0.001646948
 129988817, 0, 0.9999959, 0.001745752, 0.00153828, 0.001679435
 129988817, 1, 0.9999959, 0.001726515, 0.001567192, 0.001657592
 130088777, 0, 0.999996, 0.00176222, 0.001413569, 0.001684767
 130088777, 1, 0.9999961, 0.001741173, 0.0014461, 0.001664443
 130188737, 0, 0.999996, 0.001795691, 0.001363964, 0.001693185
 130188737, 1, 0.9999961, 0.001775828, 0.001398992, 0.001674684
 130289530, 0, 0.9999959, 0.001823438, 0.001378609, 0.001697215
 130289530, 1, 0.9999959, 0.001805983, 0.001413905, 0.001677396
 130389490, 0, 0.9999958, 0.0018546, 0.001394664, 0.001704669
 130389490, 1, 0.9999959, 0.001842616, 0.001429565, 0.001681261
 130489450, 0, 0.9999958, 0.001880866, 0.001407593, 0.001708396
 130489450, 1, 0.9999958, 0.001875243, 0.001442634, 0.001683495
 130589410, 0, 0.9999958, 0.001869175, 0.001422123, 0.001711981
 130589410, 1, 0.9999958, 0.0018614, 0.001457423, 0.001688894
 130689370, 0, 0.999996, 0.001761815, 0.001428435, 0.001674867
 130689370, 1, 0.999996, 0.001752663, 0.001464959, 0.001656564
 130789330, 0, 0.9999961, 0.001743909, 0.001447661, 0.001618804
 130789330, 1, 0.9999961, 0.001736122, 0.001483259, 0.00160032
 130889290, 0, 0.9999962, 0.001735643, 0.001463708, 0.001560053
 130889290, 1, 0.9999962, 0.001730191, 0.001498122, 0.001544299
 130989250, 0, 0.9999965, 0.001681921, 0.001413997, 0.001504003
 130989250, 1, 0.9999964, 0.001677422, 0.001448561, 0.001489358
 131089210, 0, 0.999997, 0.00155494, 0.001244787, 0.001467803
 131089210, 1, 0.9999969, 0.00154928, 0.001278471, 0.001457334
 131189170, 0, 0.9999972, 0.001452141, 0.001149066, 0.0014676
 131189170, 1, 0.9999972, 0.001447333, 0.0011844, 0.001456906
 131289130, 0, 0.9999974, 0.001394068, 0.001071549, 0.001477792
 131289130, 1, 0.9999973, 0.001392645, 0.001105836, 0.001463934
 131389090, 0, 0.9999974, 0.001358837, 0.001007911, 0.001505703
 131389090, 1, 0.9999974, 0.001354156, 0.00104137, 0.001494457
 131489050, 0, 0.9999975, 0.001289717, 0.0009782526, 0.001556519
 131489050, 1, 0.9999975, 0.001281807, 0.001012097, 0.001547118
 131589010, 0, 0.9999974, 0.001298192, 0.00094827, 0.001633273
 131589010, 1, 0.9999974, 0.001289515, 0.0009827149, 0.001625521
 131688970, 0, 0.9999973, 0.001270515, 0.0009773009, 0.001709356
 131688970, 1, 0.9999973, 0.001261365, 0.001013726, 0.001700354
 131788930, 0, 0.999997, 0.001293539, 0.001128216, 0.001781445
 131788930, 1, 0.9999969, 0.001290923, 0.001161131, 0.001771517
 131888890, 0, 0.9999968, 0.001328791, 0.001128468, 0.001839352
 131888890, 1, 0.9999968, 0.001325097, 0.001165735, 0.0018329
 131988850, 0, 0.9999967, 0.001303257, 0.001185625, 0.001882849
 131988850, 1, 0.9999967, 0.00129956, 0.001221166, 0.001873907
 132088810, 0, 0.9999967, 0.001281133, 0.001168802, 0.001902319
 132088810, 1, 0.9999967, 0.001278177, 0.001205657, 0.001891749
 132188770, 0, 0.9999965, 0.001419046, 0.001171759, 0.00191857
 132188770, 1, 0.9999964, 0.001416, 0.001209396, 0.001907386
 132289563, 0, 0.9999964, 0.001409611, 0.0012318, 0.001909368
 132289563, 1, 0.9999964, 0.001410765, 0.001271642, 0.001898579
 132389523, 0, 0.9999965, 0.001348038, 0.001293265, 0.001876133
 132389523, 1, 0.9999964, 0.001347759, 0.001334725, 0.001870096
 132489483, 0, 0.9999965, 0.001341555, 0.001348384, 0.001832808
 132489483, 1, 0.9999965, 0.001341162, 0.001387542, 0.00182534
 132589443, 0, 0.9999965, 0.001390455, 0.001343595, 0.001766943
 132589443, 1, 0.9999965, 0.001389374, 0.001382007, 0.001762548
 132689403, 0, 0.9999965, 0.001480577, 0.001386338, 0.001693795
 132689403, 1, 0.9999965, 0.001478481, 0.001427407, 0.001693086
 132789363, 0, 0.9999965, 0.001551609, 0.001404936, 0.001626169
 132789363, 1, 0.9999964, 0.001550315, 0.001447612, 0.001629079
 132889323, 0, 0.9999965, 0.001581524, 0.001423424, 0.00156234
 132889323, 1, 0.9999965, 0.001577304, 0.001460909, 0.001566564
 132989283, 0, 0.9999966, 0.001587002, 0.00141665, 0.00151235
 132989283, 1, 0.9999965, 0.001587843, 0.001456336, 0.001521716
 133089243, 0, 0.9999966, 0.001587371, 0.0014369, 0.001488049
 133089243, 1, 0.9999965, 0.001591769, 0.001479436, 0.00149711
 133189203, 0, 0.9999964, 0.001712488, 0.001458539, 0.001493595
 133189203, 1, 0.9999963, 0.001718274, 0.0014977, 0.001499991
 133289163, 0, 0.9999961, 0.00182318, 0.00145999, 0.001500532
 133289163, 1, 0.9999961, 0.001833309, 0.001497507, 0.001506906
 133389123, 0, 0.9999958, 0.001931392, 0.001511266, 0.001518873
 133389123, 1, 0.9999958, 0.001943605, 0.001551069, 0.001525948
 133489083, 0, 0.9999957, 0.00196549, 0.001553064, 0.001534081
 133489083, 1, 0.9999956, 0.001976415, 0.001593243, 0.001545757
 133589043, 0, 0.9999959, 0.001792797, 0.001594138, 0.001563364
 133589043, 1, 0.9999958, 0.001800081, 0.001631191, 0.001576785
 133689003, 0, 0.9999959, 0.001697543, 0.001632014, 0.001596424
 133689003, 1, 0.9999958, 0.001707832, 0.001671492, 0.001612196
 133788963, 0, 0.9999959, 0.001647696, 0.001692742, 0.00163582
 133788963, 1, 0.9999958, 0.001654407, 0.001729332, 0.001654059
 133888923, 0, 0.9999957, 0.001631912, 0.001765309, 0.001675897
 133888923, 1, 0.9999956, 0.001636432, 0.001802519, 0.001691313
 133988883, 0, 0.9999955, 0.001638068, 0.001812307, 0.00172901
 133988883, 1, 0.9999954, 0.00164388, 0.001848373, 0.001753435
 134088843, 0, 0.9999955, 0.001641544, 0.001811155, 0.00176941
 134088843, 1, 0.9999953, 0.001649333, 0.001848953, 0.001796318
 134188803, 0, 0.9999953, 0.001645594, 0.001850898, 0.001799413
 134188803, 1, 0.9999952, 0.001653932, 0.001890032, 0.001829707
 134288763, 0, 0.9999951, 0.001696242, 0.001912992, 0.001812784
 134288763, 1, 0.9999949, 0.00170754, 0.001951887, 0.001842719
 134389556, 0, 0.999995, 0.001722368, 0.001941222, 0.001822624
 134389556, 1, 0.9999948, 0.001728522, 0.001979239, 0.001847405
 134489516, 0, 0.9999949, 0.001748381, 0.001965359, 0.001810142
 134489516, 1, 0.9999948, 0.001750941, 0.001998924, 0.00183499
 134589476, 0, 0.9999948, 0.001804618, 0.002019989, 0.001772565
 134589476, 1, 0.9999946, 0.001807076, 0.002049777, 0.001801088
 134689436, 0, 0.9999945, 0.001911196, 0.002104256, 0.001728895
 134689436, 1, 0.9999943, 0.001915773, 0.002136993, 0.001765667
 134789396, 0, 0.999994, 0.002060326, 0.002228656, 0.001687877
 134789396, 1, 0.9999938, 0.0020698, 0.002264499, 0.001725102
 134889356, 0, 0.9999941, 0.002050791, 0.002216959, 0.00164176
 134889356, 1, 0.999994, 0.002057043, 0.002247718, 0.001672668
 134989316, 0, 0.9999941, 0.002069049, 0.002231194, 0.001609481
 134989316, 1, 0.999994, 0.002077147, 0.002257771, 0.001638545
 135089276, 0, 0.999994, 0.002097487, 0.00221718, 0.001596222
 135089276, 1, 0.9999939, 0.002106247, 0.002244509, 0.001623733
 135189236, 0, 0.9999939, 0.002141646, 0.002238286, 0.001604309
 135189236, 1, 0.9999938, 0.002154361, 0.002264612, 0.001633856
 135289196, 0, 0.9999936, 0.00223386, 0.002246419, 0.001635996
 135289196, 1, 0.9999935, 0.002249505, 0.002272221, 0.001662321
 135389156, 0, 0.9999933, 0.002307153, 0.002283268, 0.001665958
 135389156, 1, 0.9999932, 0.002321129, 0.002313206, 0.001693446
 135489116, 0, 0.9999932, 0.002336846, 0.002292873, 0.001694195
 135489116, 1, 0.9999931, 0.002349243, 0.002321999, 0.001722029
 135589076, 0, 0.9999928, 0.002404201, 0.002358464, 0.001714325
 135589076, 1, 0.9999927, 0.002418297, 0.002383974, 0.001742656
 135689036, 0, 0.999993, 0.002392365, 0.002322506, 0.00172548
 135689036, 1, 0.9999928, 0.002406145, 0.002348988, 0.001758673
 135788996, 0, 0.999993, 0.002400093, 0.00230143, 0.001737381
 135788996, 1, 0.9999928, 0.002414195, 0.002330838, 0.001768517
 135888956, 0, 0.9999931, 0.002391871, 0.002261519, 0.001738222
 135888956, 1, 0.9999929, 0.002404672, 0.002291934, 0.001766813
 135988916, 0, 0.9999931, 0.002371899, 0.002281548, 0.001736756
 135988916, 1, 0.9999929, 0.002383008, 0.0023147, 0.001772056
 136088876, 0, 0.9999934, 0.002292702, 0.002214187, 0.001728753
 136088876, 1, 0.9999933, 0.002300018, 0.002244881, 0.001763018
 136188836, 0, 0.9999934, 0.002323003, 0.002215014, 0.001716804
 136188836, 1, 0.9999933, 0.002328229, 0.002245201, 0.001749078
 136288796, 0, 0.9999934, 0.002344532, 0.002201264, 0.001701097
 136288796, 1, 0.9999933, 0.002346491, 0.002230177, 0.001732854
 136388756, 0, 0.9999933, 0.002393929, 0.002216943, 0.001688077
 136388756, 1, 0.9999931, 0.002395618, 0.002245238, 0.001719001
 136489549, 0, 0.9999932, 0.002430702, 0.002222043, 0.001672877
 136489549, 1, 0.9999931, 0.002431959, 0.002251477, 0.001702575
 136589509, 0, 0.9999936, 0.002335557, 0.002147886, 0.001660519
 136589509, 1, 0.9999934, 0.002338642, 0.002178478, 0.001687843
 136689469, 0, 0.9999942, 0.002161553, 0.002039824, 0.001644734
 136689469, 1, 0.9999941, 0.002166501, 0.002068165, 0.00167055
 136789429, 0, 0.9999946, 0.002063144, 0.00196287, 0.001633048
 136789429, 1, 0.9999945, 0.002063664, 0.001992544, 0.001660806
 136889389, 0, 0.9999948, 0.002019595, 0.001923571, 0.00161859
 136889389, 1, 0.9999947, 0.002016936, 0.00195368, 0.001643375
 136989349, 0, 0.9999949, 0.001993591, 0.001912325, 0.001610075
 136989349, 1, 0.9999948, 0.001987882, 0.001941908, 0.001635212
 137089309, 0, 0.9999948, 0.002009927, 0.001936626, 0.001597847
 137089309, 1, 0.9999948, 0.002006922, 0.001967162, 0.001625852
 137189269, 0, 0.9999947, 0.002031592, 0.001978738, 0.00159034
 137189269, 1, 0.9999946, 0.00203175, 0.002011377, 0.001617197
 137289229, 0, 0.9999948, 0.002000191, 0.001953736, 0.001586034
 137289229, 1, 0.9999948, 0.001998403, 0.001981155, 0.001610924
 137389189, 0, 0.9999946, 0.00206845, 0.001980509, 0.001587462
 137389189, 1, 0.9999945, 0.00206902, 0.002006549, 0.001616449
 137489149, 0, 0.9999945, 0.002106164, 0.001992985, 0.001584811
 137489149, 1, 0.9999945, 0.002105999, 0.002017993, 0.001610625
 137589109, 0, 0.9999947, 0.002042239, 0.001961021, 0.001594631
 137589109, 1, 0.9999946, 0.002042905, 0.001984904, 0.001617201
 137689069, 0, 0.9999951, 0.001937171, 0.001876135, 0.001599653
 137689069, 1, 0.999995, 0.001936419, 0.001904761, 0.001621035
 137789029, 0, 0.9999952, 0.00187313, 0.001842901, 0.001611363
 137789029, 1, 0.9999952, 0.001878082, 0.00187371, 0.001634695
 137888989, 0, 0.9999954, 0.001849869, 0.001813349, 0.001620024
 137888989, 1, 0.9999952, 0.001855562, 0.001845007, 0.001639187
 137988949, 0, 0.9999953, 0.001850824, 0.001829945, 0.001630898
 137988949, 1, 0.9999952, 0.001857094, 0.001861414, 0.001648554
 138088909, 0, 0.9999952, 0.001871991, 0.001819211, 0.001634271
 138088909, 1, 0.9999952, 0.001878423, 0.001852533, 0.001655305
 138188869, 0, 0.9999951, 0.001912428, 0.001849616, 0.001641698
 138188869, 1, 0.999995, 0.001917736, 0.001882268, 0.001664103
 138288829, 0, 0.9999952, 0.001880808, 0.001835031, 0.001641539
 138288829, 1, 0.9999951, 0.001886674, 0.001867377, 0.001663515
 138388789, 0, 0.9999952, 0.001878115, 0.001831067, 0.00164518
 138388789, 1, 0.9999951, 0.001880401, 0.001862372, 0.001665394
 138488749, 0, 0.9999952, 0.00187642, 0.001848319, 0.001635155
 138488749, 1, 0.9999951, 0.001880101, 0.001878734, 0.001654597
 138589542, 0, 0.9999952, 0.001887765, 0.001844501, 0.001633814
 138589542, 1, 0.9999951, 0.001892715, 0.001871611, 0.001651607
 138689502, 0, 0.9999954, 0.001856189, 0.001783043, 0.001635046
 138689502, 1, 0.9999953, 0.001856763, 0.001802298, 0.001645682
 138789462, 0, 0.9999952, 0.001907685, 0.001787281, 0.001643212
 138789462, 1, 0.9999952, 0.00191168, 0.001805987, 0.001658065
