Time,POS_Lat,POS_Lng,POS_Alt,POS_RelHomeAlt,POS_RelOriginAlt
 127189104, 33.621641, 72.9556848, 561.68, 3.614354, 3.584354
 127289064, 33.621641, 72.9556848, 561.95, 3.887528, 3.857528
 127389024, 33.621641, 72.9556848, 562.22, 4.159569, 4.129569
 127488984, 33.621641, 72.9556848, 562.49, 4.429377, 4.399377
 127588944, 33.621641, 72.9556848, 562.76, 4.699199, 4.669199
 127688904, 33.621641, 72.9556847, 563.03, 4.964212, 4.934212
 127788864, 33.621641, 72.9556847, 563.29, 5.227085, 5.197084
 127888824, 33.6216411, 72.9556847, 563.55, 5.487429, 5.457429
 127988784, 33.6216411, 72.9556847, 563.81, 5.745834, 5.715834
 128088744, 33.6216411, 72.9556847, 564.07, 6.002147, 5.972147
 128189537, 33.6216411, 72.9556847, 564.32, 6.259131, 6.229131
 128289497, 33.6216411, 72.9556847, 564.58, 6.512393, 6.482393
 128389457, 33.6216411, 72.9556847, 564.83, 6.764792, 6.734792
 128489417, 33.6216411, 72.9556847, 565.08, 7.015899, 6.985898
 128589377, 33.6216411, 72.9556847, 565.33, 7.266641, 7.23664
 128689337, 33.6216411, 72.9556847, 565.58, 7.516546, 7.486546
 128789297, 33.6216411, 72.9556847, 565.83, 7.76646, 7.73646
 128889257, 33.6216411, 72.9556847, 566.08, 8.015743, 7.985743
 128989217, 33.6216411, 72.9556847, 566.33, 8.265368, 8.235368
 129089177, 33.6216411, 72.9556847, 566.58, 8.514373, 8.484373
 129189137, 33.6216411, 72.9556847, 566.83, 8.763703, 8.733704
 129289097, 33.6216411, 72.9556847, 567.08, 9.010502, 8.980502
 129389057, 33.621641, 72.9556847, 567.32, 9.259885, 9.229885
 129489017, 33.621641, 72.9556847, 567.57, 9.508856, 9.478856
 129588977, 33.621641, 72.9556848, 567.82, 9.758469, 9.728469
 129688937, 33.621641, 72.9556848, 568.08, 10.01052, 9.980515
 129788897, 33.621641, 72.9556848, 568.33, 10.26107, 10.23107
 129888857, 33.621641, 72.9556848, 568.58, 10.51125, 10.48125
 129988817, 33.621641, 72.9556848, 568.83, 10.76214, 10.73214
 130088777, 33.621641, 72.9556848, 569.08, 11.0125, 10.9825
 130188737, 33.621641, 72.9556848, 569.33, 11.26347, 11.23347
 130289530, 33.621641, 72.9556848, 569.58, 11.51571, 11.48571
 130389490, 33.621641, 72.9556848, 569.83, 11.76651, 11.73651
 130489450, 33.621641, 72.9556848, 570.08, 12.01647, 11.98647
 130589410, 33.621641, 72.9556848, 570.33, 12.26703, 12.23703
 130689370, 33.621641, 72.9556848, 570.58, 12.51566, 12.48566
 130789330, 33.621641, 72.9556848, 570.83, 12.7647, 12.7347
 130889290, 33.6216409, 72.9556848, 571.08, 13.0128, 12.9828
 130989250, 33.6216409, 72.9556848, 571.33, 13.2615, 13.2315
 131089210, 33.6216409, 72.9556848, 571.57, 13.50931, 13.47931
 131189170, 33.6216409, 72.9556848, 571.82, 13.75795, 13.72795
 131289130, 33.6216409, 72.9556848, 572.07, 14.00388, 13.97388
 131389090, 33.6216409, 72.9556848, 572.32, 14.25283, 14.22283
 131489050, 33.6216409, 72.9556849, 572.57, 14.50111, 14.47111
 131589010, 33.6216409, 72.9556849, 572.82, 14.75043, 14.72043
 131688970, 33.6216409, 72.9556849, 573.07, 15.00018, 14.97018
 131788930, 33.6216409, 72.9556849, 573.32, 15.25439, 15.22439
 131888890, 33.6216409, 72.9556849, 573.57, 15.50671, 15.47671
 131988850, 33.6216409, 72.9556849, 573.83, 15.76072, 15.73072
 132088810, 33.6216409, 72.9556849, 574.08, 16.01423, 15.98423
 132188770, 33.6216409, 72.9556849, 574.33, 16.26885, 16.23885
 132289563, 33.6216409, 72.9556849, 574.59, 16.52452, 16.49452
 132389523, 33.6216409, 72.9556849, 574.84, 16.7788, 16.7488
 132489483, 33.6216409, 72.9556849, 575.1, 17.03181, 17.00181
 132589443, 33.6216409, 72.9556849, 575.35, 17.28542, 17.25541
 132689403, 33.6216409, 72.9556849, 575.6, 17.53759, 17.50759
 132789363, 33.6216409, 72.9556849, 575.86, 17.79027, 17.76027
 132889323, 33.6216409, 72.9556849, 576.11, 18.04153, 18.01153
 132989283, 33.6216409, 72.9556849, 576.36, 18.29338, 18.26337
 133089243, 33.6216409, 72.9556849, 576.61, 18.54385, 18.51385
 133189203, 33.6216409, 72.9556849, 576.86, 18.79505, 18.76505
 133289163, 33.6216409, 72.9556849, 577.11, 19.045, 19.015
 133389123, 33.6216409, 72.9556849, 577.36, 19.29374, 19.26374
 133489083, 33.6216409, 72.9556849, 577.61, 19.54331, 19.51331
 133589043, 33.6216409, 72.9556849, 577.86, 19.79385, 19.76385
 133689003, 33.6216409, 72.9556849, 578.11, 20.04332, 20.01332
 133788963, 33.6216409, 72.9556849, 578.36, 20.29591, 20.26591
 133888923, 33.6216409, 72.9556849, 578.61, 20.54534, 20.51534
 133988883, 33.6216409, 72.9556849, 578.86, 20.79588, 20.76588
 134088843, 33.6216409, 72.9556849, 579.11, 21.04528, 21.01528
 134188803, 33.6216409, 72.9556849, 579.36, 21.29579, 21.26579
 134288763, 33.6216409, 72.9556849, 579.61, 21.54514, 21.51513
 134389556, 33.6216409, 72.9556849, 579.86, 21.79837, 21.76837
 134489516, 33.6216409, 72.9556849, 580.11, 22.04818, 22.01818
 134589476, 33.6216409, 72.9556849, 580.36, 22.29925, 22.26925
 134689436, 33.6216409, 72.9556849, 580.61, 22.54925, 22.51925
 134789396, 33.6216409, 72.9556849, 580.87, 22.80047, 22.77047
 134889356, 33.6216409, 72.9556849, 581.12, 23.05037, 23.02036
 134989316, 33.6216409, 72.9556849, 581.37, 23.30139, 23.27139
 135089276, 33.6216409, 72.9556849, 581.62, 23.5511, 23.5211
 135189236, 33.6216409, 72.9556849, 581.87, 23.80189, 23.77189
 135289196, 33.6216409, 72.9556849, 582.12, 24.0513, 24.0213
 135389156, 33.6216409, 72.9556849, 582.37, 24.30191, 24.27191
 135489116, 33.6216409, 72.9556849, 582.61, 24.54913, 24.51913
 135589076, 33.6216409, 72.9556849, 582.86, 24.79957, 24.76957
 135689036, 33.6216409, 72.9556849, 583.11, 25.0487, 25.0187
 135788996, 33.6216409, 72.9556849, 583.37, 25.30264, 25.27264
 135888956, 33.6216409, 72.9556848, 583.63, 25.56117, 25.53117
 135988916, 33.621641, 72.9556848, 583.88, 25.81951, 25.78951
 136088876, 33.621641, 72.9556848, 584.14, 26.07481, 26.04481
 136188836, 33.621641, 72.9556848, 584.4, 26.33016, 26.30016
 136288796, 33.621641, 72.9556848, 584.65, 26.58265, 26.55265
 136388756, 33.621641, 72.9556848, 584.9, 26.83496, 26.80496
 136489549, 33.621641, 72.9556848, 585.15, 27.0866, 27.0566
 136589509, 33.621641, 72.9556848, 585.4, 27.3362, 27.3062
 136689469, 33.621641, 72.9556848, 585.65, 27.58345, 27.55345
 136789429, 33.621641, 72.9556848, 585.9, 27.83115, 27.80115
 136889389, 33.621641, 72.9556848, 586.14, 28.07694, 28.04694
 136989349, 33.621641, 72.9556848, 586.39, 28.32362, 28.29362
 137089309, 33.621641, 72.9556848, 586.63, 28.56878, 28.53878
 137189269, 33.621641, 72.9556848, 586.88, 28.81519, 28.78519
 137289229, 33.621641, 72.9556848, 587.13, 29.06026, 29.03026
 137389189, 33.621641, 72.9556848, 587.37, 29.30687, 29.27687
 137489149, 33.621641, 72.9556848, 587.62, 29.55233, 29.52233
 137589109, 33.621641, 72.9556848, 587.86, 29.7974, 29.7674
 137689069, 33.621641, 72.9556848, 588.11, 30.04347, 30.01347
 137789029, 33.621641, 72.9556848, 588.36, 30.29126, 30.26126
 137888989, 33.621641, 72.9556848, 588.6, 30.53803, 30.50803
 137988949, 33.621641, 72.9556848, 588.85, 30.7885, 30.7585
 138088909, 33.621641, 72.9556848, 589.1, 31.03589, 31.00589
 138188869, 33.621641, 72.9556848, 589.35, 31.28496, 31.25496
 138288829, 33.621641, 72.9556848, 589.6, 31.53292, 31.50292
 138388789, 33.621641, 72.9556848, 589.85, 31.78249, 31.75249
 138488749, 33.621641, 72.9556848, 590.1, 32.03084, 32.00084
 138589542, 33.621641, 72.9556848, 590.35, 32.2827, 32.2527
 138689502, 33.621641, 72.9556848, 590.6, 32.53129, 32.50129
 138789462, 33.621641, 72.9556848, 590.85, 32.78194, 32.75194
 138889422, 33.621641, 72.9556848, 591.1, 33.03133, 33.00133
 138989382, 33.621641, 72.9556848, 591.35, 33.28232, 33.25232
 139089342, 33.621641, 72.9556848, 591.6, 33.53209, 33.50209
 139189302, 33.621641, 72.9556848, 591.85, 33.78331, 33.75331
 139289262, 33.621641, 72.9556848, 592.1, 34.03309, 34.00309
 139389222, 33.621641, 72.9556848, 592.35, 34.28418, 34.25418
 139489182, 33.621641, 72.9556848, 592.6, 34.5338, 34.5038
 139589142, 33.621641, 72.9556848, 592.85, 34.78466, 34.75466
 139689102, 33.621641, 72.9556848, 593.1, 35.03197, 35.00197
 139789062, 33.621641, 72.9556848, 593.35, 35.2827, 35.2527
 139889022, 33.621641, 72.9556848, 593.6, 35.53201, 35.50201
 139988982, 33.621641, 72.9556848, 593.85, 35.7826, 35.75261
 140088942, 33.621641, 72.9556848, 594.1, 36.03379, 36.00379
 140188902, 33.621641, 72.9556848, 594.35, 36.28435, 36.25435
 140288862, 33.621641, 72.9556848, 594.6, 36.53355, 36.50355
 140388822, 33.621641, 72.9556848, 594.85, 36.78412, 36.75412
 140488782, 33.621641, 72.9556848, 595.1, 37.03326, 37.00326
 140588742, 33.621641, 72.9556848, 595.35, 37.2838, 37.2538
 140689535, 33.621641, 72.9556848, 595.6, 37.5349, 37.5049
 140789495, 33.621641, 72.9556848, 595.85, 37.78527, 37.75528
 140889455, 33.621641, 72.9556848, 596.1, 38.03416, 38.00416
 140989415, 33.621641, 72.9556848, 596.35, 38.28441, 38.25441
 141089375, 33.621641, 72.9556848, 596.6, 38.53315, 38.50315
 141189335, 33.621641, 72.9556848, 596.85, 38.7833, 38.7533
 141289295, 33.621641, 72.9556848, 597.1, 39.03194, 39.00195
 141389255, 33.621641, 72.9556848, 597.35, 39.28197, 39.25198
 141489215, 33.621641, 72.9556848, 597.6, 39.53056, 39.50056
 141589175, 33.621641, 72.9556848, 597.85, 39.78056, 39.75056
 141689135, 33.621641, 72.9556848, 598.09, 40.0271, 39.9971
 141789095, 33.621641, 72.9556848, 598.34, 40.27722, 40.24722
 141889055, 33.621641, 72.9556848, 598.59, 40.52595, 40.49595
 141989015, 33.621641, 72.9556848, 598.84, 40.77621, 40.74622
 142088975, 33.621641, 72.9556848, 599.09, 41.02513, 40.99513
 142188935, 33.6216409, 72.9556848, 599.34, 41.27754, 41.24754
 142288895, 33.6216409, 72.9556848, 599.59, 41.52554, 41.49554
 142388855, 33.6216409, 72.9556848, 599.84, 41.77472, 41.74472
 142488815, 33.6216409, 72.9556848, 600.09, 42.02241, 41.99241
 142588775, 33.6216409, 72.9556848, 600.34, 42.2715, 42.2415
 142688735, 33.6216409, 72.9556848, 600.58, 42.51918, 42.48918
 142789528, 33.6216409, 72.9556848, 600.84, 42.77041, 42.74041
 142889488, 33.6216409, 72.9556848, 601.08, 43.01835, 42.98835
 142989448, 33.6216409, 72.9556848, 601.33, 43.26787, 43.23787
 143089408, 33.6216409, 72.9556848, 601.58, 43.51615, 43.48615
 143189368, 33.6216409, 72.9556848, 601.83, 43.76606, 43.73606
 143289328, 33.6216409, 72.9556848, 602.08, 44.01458, 43.98458
 143389288, 33.6216409, 72.9556848, 602.33, 44.26355, 44.23355
 143489248, 33.6216409, 72.9556848, 602.57, 44.50874, 44.47874
 143589208, 33.6216409, 72.9556848, 602.82, 44.75217, 44.72217
 143689168, 33.6216409, 72.9556848, 603.06, 44.99014, 44.96014
 143789128, 33.6216409, 72.9556848, 603.29, 45.22303, 45.19304
 143889088, 33.6216409, 72.9556848, 603.52, 45.45145, 45.42145
 143989048, 33.6216409, 72.9556848, 603.74, 45.6759, 45.6459
 144089008, 33.6216409, 72.9556848, 603.96, 45.89344, 45.86344
 144188968, 33.6216409, 72.9556848, 604.17, 46.10871, 46.07871
 144288928, 33.6216409, 72.9556848, 604.38, 46.31538, 46.28538
 144388888, 33.6216409, 72.9556848, 604.58, 46.51767, 46.48767
 144488848, 33.6216409, 72.9556848, 604.78, 46.71303, 46.68303
 144588808, 33.6216409, 72.9556848, 604.97, 46.90392, 46.87392
 144688768, 33.6216409, 72.9556848, 605.15, 47.08779, 47.05779
 144789561, 33.6216409, 72.9556848, 605.33, 47.26863, 47.23863
 144889521, 33.6216409, 72.9556848, 605.51, 47.44111, 47.41111
 144989481, 33.6216409, 72.9556848, 605.67, 47.60915, 47.57915
 145089441, 33.6216409, 72.9556848, 605.84, 47.77028, 47.74028
 145189401, 33.6216409, 72.9556848, 605.99, 47.92709, 47.89709
 145289361, 33.6216409, 72.9556848, 606.14, 48.07714, 48.04715
 145389321, 33.6216409, 72.9556848, 606.29, 48.22289, 48.19289
 145489281, 33.6216409, 72.9556848, 606.43, 48.36195, 48.33195
 145589241, 33.6216409, 72.9556848, 606.56, 48.49677, 48.46677
 145689201, 33.6216409, 72.9556848, 606.69, 48.62492, 48.59492
 145789161, 33.6216409, 72.9556848, 606.81, 48.74876, 48.71877
 145889121, 33.6216409, 72.9556848, 606.93, 48.86505, 48.83505
 145989081, 33.6216409, 72.9556848, 607.04, 48.97808, 48.94808
 146089041, 33.6216409, 72.9556848, 607.15, 49.08446, 49.05446
 146189001, 33.6216409, 72.9556848, 607.25, 49.18653, 49.15653
 146288961, 33.6216409, 72.9556848, 607.35, 49.28267, 49.25267
 146388921, 33.6216409, 72.9556848, 607.44, 49.37356, 49.34356
 146488881, 33.6216409, 72.9556848, 607.52, 49.45765, 49.42765
 146588841, 33.6216409, 72.9556848, 607.6, 49.53724, 49.50724
 146688801, 33.6216409, 72.9556848, 607.68, 49.60998, 49.57998
 146788761, 33.6216409, 72.9556848, 607.74, 49.6781, 49.64811
 146889554, 33.6216409, 72.9556848, 607.8, 49.73981, 49.70981
 146989514, 33.6216409, 72.9556848, 607.86, 49.79614, 49.76614
 147089474, 33.6216409, 72.9556848, 607.91, 49.84505, 49.81505
 147189434, 33.6216409, 72.9556848, 607.95, 49.88879, 49.8588
 147289394, 33.6216409, 72.9556848, 607.99, 49.92497, 49.89497
 147389354, 33.6216409, 72.9556848, 608.02, 49.95542, 49.92542
 147489314, 33.6216409, 72.9556848, 608.04, 49.97739, 49.9474
 147589274, 33.6216409, 72.9556848, 608.06, 49.9916, 49.96161
 147689234, 33.6216409, 72.9556848, 608.06, 49.99696, 49.96696
 147789194, 33.6216409, 72.9556848, 608.06, 49.99796, 49.96796
 147889154, 33.6216409, 72.9556848, 608.06, 49.99509, 49.9651
 147989114, 33.6216409, 72.9556848, 608.06, 49.99197, 49.96198
 148089074, 33.621641, 72.9556848, 608.05, 49.98829, 49.95829
 148189034, 33.6216411, 72.9556848, 608.05, 49.9872, 49.9572
 148288994, 33.6216412, 72.9556849, 608.05, 49.98781, 49.95781
 148388954, 33.6216414, 72.9556849, 608.06, 49.99304, 49.96304
 148488914, 33.6216416, 72.9556849, 608.07, 50.00133, 49.97133
 148588874, 33.6216419, 72.955685, 608.08, 50.0152, 49.9852
 148688834, 33.6216423, 72.9556851, 608.1, 50.03294, 50.00294
 148788794, 33.6216427, 72.9556851, 608.12, 50.05694, 50.02694
 148888754, 33.6216432, 72.9556852, 608.15, 50.08546, 50.05546
 148989547, 33.6216438, 72.9556853, 608.19, 50.12107, 50.09108
 149089507, 33.6216445, 72.9556855, 608.23, 50.16136, 50.13136
 149189467, 33.6216453, 72.9556856, 608.27, 50.20886, 50.17886
 149289427, 33.6216462, 72.9556858, 608.33, 50.26188, 50.23188
 149389387, 33.6216472, 72.9556859, 608.39, 50.32273, 50.29274
 149489347, 33.6216483, 72.9556861, 608.45, 50.3898, 50.35981
 149589307, 33.6216496, 72.9556863, 608.53, 50.46525, 50.43525
 149689267, 33.6216509, 72.9556866, 608.61, 50.54749, 50.51749
 149789227, 33.6216524, 72.9556868, 608.7, 50.63876, 50.60876
 149889187, 33.6216541, 72.9556871, 608.8, 50.73759, 50.7076
 149989147, 33.6216559, 72.9556874, 608.91, 50.84624, 50.81624
 150089107, 33.6216578, 72.9556878, 609.03, 50.96209, 50.93209
 150189067, 33.6216599, 72.9556882, 609.15, 51.08911, 51.05911
 150289027, 33.6216621, 72.9556886, 609.29, 51.22458, 51.19458
 150388987, 33.6216645, 72.955689, 609.44, 51.37029, 51.34029
 150488947, 33.6216671, 72.9556895, 609.59, 51.52536, 51.49537
 150588907, 33.6216697, 72.95569, 609.75, 51.6894, 51.6594
 150688867, 33.6216725, 72.9556905, 609.93, 51.86077, 51.83078
 150788827, 33.6216754, 72.955691, 610.11, 52.04106, 52.01106
 150888787, 33.6216784, 72.9556916, 610.29, 52.22783, 52.19783
 150988747, 33.6216815, 72.9556922, 610.49, 52.42257, 52.39257
 151089540, 33.6216848, 72.9556928, 610.69, 52.62455, 52.59455
 151189500, 33.6216881, 72.9556934, 610.9, 52.83195, 52.80195
 151289460, 33.6216915, 72.955694, 611.11, 53.04407, 53.01407
 151389420, 33.6216949, 72.9556947, 611.33, 53.26228, 53.23228
 151489380, 33.6216985, 72.9556954, 611.55, 53.4838, 53.4538
 151589340, 33.6217021, 72.955696, 611.78, 53.71016, 53.68016
 151689300, 33.6217058, 72.9556967, 612, 53.93927, 53.90928
 151789260, 33.6217096, 72.9556974, 612.24, 54.17255, 54.14255
 151889220, 33.6217134, 72.9556982, 612.47, 54.40801, 54.37801
 151989180, 33.6217173, 72.9556989, 612.71, 54.64695, 54.61695
 152089140, 33.6217212, 72.9556996, 612.95, 54.88734, 54.85734
 152189100, 33.6217252, 72.9557003, 613.19, 55.12845, 55.09845
 152289060, 33.6217292, 72.955701, 613.44, 55.3723, 55.3423
 152389020, 33.6217332, 72.9557018, 613.68, 55.61799, 55.58799
 152488980, 33.6217372, 72.9557025, 613.93, 55.86355, 55.83355
 152588940, 33.6217413, 72.9557032, 614.18, 56.11216, 56.08216
 152688900, 33.6217454, 72.955704, 614.42, 56.35788, 56.32788
 152788860, 33.6217495, 72.9557047, 614.67, 56.60411, 56.57411
 152888820, 33.6217535, 72.9557054, 614.91, 56.84934, 56.81934
 152988780, 33.6217576, 72.9557061, 615.16, 57.09497, 57.06497
 153088740, 33.6217618, 72.9557069, 615.4, 57.33955, 57.30955
 153189533, 33.6217659, 72.9557076, 615.65, 57.58654, 57.55654
 153289493, 33.6217701, 72.9557084, 615.9, 57.83057, 57.80057
 153389453, 33.6217742, 72.9557091, 616.14, 58.07518, 58.04519
 153489413, 33.6217784, 72.9557098, 616.38, 58.319, 58.289
 153589373, 33.6217826, 72.9557106, 616.63, 58.56342, 58.53342
 153689333, 33.6217867, 72.9557113, 616.87, 58.80708, 58.77708
 153789293, 33.6217909, 72.9557121, 617.12, 59.05143, 59.02143
 153889253, 33.6217952, 72.9557128, 617.36, 59.29512, 59.26513
 153989213, 33.6217994, 72.9557136, 617.6, 59.5396, 59.50961
 154089173, 33.6218036, 72.9557143, 617.85, 59.78354, 59.75354
 154189133, 33.6218078, 72.9557151, 618.09, 60.02636, 59.99636
 154289093, 33.6218121, 72.9557158, 618.34, 60.27063, 60.24063
 154389053, 33.6218163, 72.9557166, 618.58, 60.51584, 60.48584
 154489013, 33.6218206, 72.9557173, 618.83, 60.7605, 60.7305
 154588973, 33.6218248, 72.9557181, 619.07, 61.00618, 60.97618
 154688933, 33.6218291, 72.9557188, 619.32, 61.25332, 61.22332
 154788893, 33.6218334, 72.9557196, 619.56, 61.49937, 61.46937
 154888853, 33.6218377, 72.9557204, 619.81, 61.74478, 61.71478
 154988813, 33.6218419, 72.9557211, 620.06, 61.99111, 61.96111
 155088773, 33.6218462, 72.9557219, 620.3, 62.2369, 62.2069
 155189566, 33.6218505, 72.9557226, 620.55, 62.48634, 62.45634
 155289526, 33.6218548, 72.9557234, 620.8, 62.73299, 62.70299
 155389486, 33.621859, 72.9557242, 621.05, 62.98071, 62.95071
 155489446, 33.6218633, 72.9557249, 621.29, 63.22784, 63.19785
 155589406, 33.6218675, 72.9557257, 621.54, 63.47584, 63.44584
 155689366, 33.6218718, 72.9557264, 621.79, 63.72318, 63.69318
 155789326, 33.6218761, 72.9557272, 622.04, 63.97132, 63.94133
 155889286, 33.6218803, 72.9557279, 622.28, 64.21865, 64.18865
 155989246, 33.6218846, 72.9557287, 622.53, 64.46683, 64.43683
 156089206, 33.6218888, 72.9557295, 622.78, 64.71416, 64.68416
 156189166, 33.6218931, 72.9557302, 623.03, 64.9623, 64.9323
 156289126, 33.6218973, 72.955731, 623.27, 65.20752, 65.17752
 156389086, 33.6219015, 72.9557318, 623.52, 65.45557, 65.42557
 156489046, 33.6219058, 72.9557325, 623.77, 65.7028, 65.67281
 156589006, 33.62191, 72.9557333, 624.02, 65.95096, 65.92096
 156688966, 33.6219143, 72.9557341, 624.27, 66.20035, 66.17035
 156788926, 33.6219186, 72.9557349, 624.51, 66.44869, 66.41869
 156888886, 33.6219229, 72.9557356, 624.76, 66.69522, 66.66522
 156988846, 33.6219271, 72.9557364, 625.01, 66.94242, 66.91242
 157088806, 33.6219314, 72.9557372, 625.25, 67.18858, 67.15858
 157188766, 33.6219356, 72.9557379, 625.5, 67.43566, 67.40566
 157289559, 33.6219399, 72.9557387, 625.75, 67.68399, 67.65399
 157389519, 33.6219442, 72.9557395, 626, 67.93135, 67.90135
 157489479, 33.6219484, 72.9557403, 626.24, 68.17793, 68.14793
 157589439, 33.6219527, 72.955741, 626.49, 68.42561, 68.39561
 157689399, 33.6219569, 72.9557418, 626.74, 68.67249, 68.64249
 157789359, 33.6219612, 72.9557426, 626.99, 68.92041, 68.89041
 157889319, 33.6219654, 72.9557434, 627.23, 69.16756, 69.13757
 157989279, 33.6219697, 72.9557441, 627.48, 69.41579, 69.38579
 158089239, 33.6219739, 72.9557449, 627.73, 69.66319, 69.63319
 158189199, 33.6219782, 72.9557457, 627.98, 69.91167, 69.88168
